,market_value_jan_2020,market_value_jan_2021,annual_revenue_usd,annual_net_income_usd,revenue,market_capitalization_2022,total_assets_in_usd,total_equity_in_usd,total_liabilities_in_usd
41357,0,0,doll_0.006 b,doll_-0.071 b,0,doll_0.00115 b,0,0,0
41358,doll_0.00093 b,0,doll_0.247 b,doll_-0.036 b,0,doll_0.00115 b,0,0,0
41359,doll_0.0012 b,0,doll_0.009 b,doll_-0.06 b,0,doll_0.00115 b,0,0,0
41360,0,0,0,0,0,doll_0.00115 b,0,0,0
41361,doll_0.0005200000000000001 b,0,0,0,0,doll_0.00115 b,0,0,0
41362,doll_0.00026000000000000003 b,0,doll_0.04 b,doll_-0.104 b,0,doll_0.00115 b,0,0,0
41363,doll_0.00113 b,0,doll_2.584 b,doll_0.157 b,0,doll_0.00115 b,0,0,0
41364,doll_0.00113 b,0,0,0,0,doll_0.00115 b,0,0,0
41365,doll_0.00049 b,0,doll_0.504 b,doll_0.103 b,0,doll_0.00115 b,0,0,0
41366,doll_0.00197 b,0,doll_7.626 b,doll_0.015 b,0,doll_0.00115 b,0,0,0
41367,0,0,0,0,0,doll_0.00115 b,0,0,0
41368,doll_0.00135 b,0,doll_0.13 b,doll_0.04 b,0,doll_0.00115 b,0,0,0
41369,doll_0.00011 b,0,doll_0.161 b,doll_0.002 b,0,doll_0.00115 b,0,0,0
41370,0,0,0,0,0,doll_0.00115 b,0,0,0
41371,doll_0.00111 b,0,doll_5.713 b,doll_0.234 b,0,doll_0.00115 b,0,0,0
41372,0,0,doll_0.075 b,doll_0.012 b,0,doll_0.00115 b,0,0,0
41373,doll_0.0008399999999999999 b,0,doll_0.317 b,doll_0.316 b,0,doll_0.00115 b,0,0,0
41374,doll_0.0010500000000000002 b,0,doll_3.029 b,doll_0.137 b,0,doll_0.00115 b,0,0,0
41375,doll_0.00079 b,0,doll_6.11 b,doll_1.762 b,0,0,0,0,0
41376,doll_0.00063 b,0,0,0,0,doll_0.00115 b,0,0,0
41377,doll_0.00134 b,0,0,0,0,doll_0.00115 b,0,0,0
41378,doll_0.00038 b,0,doll_0.554 b,doll_0.044 b,0,doll_0.00115 b,0,0,0
41379,doll_0.0011899999999999999 b,0,doll_0.213 b,doll_0.061 b,0,doll_0.00115 b,0,0,0
41380,doll_0.0016899999999999999 b,0,doll_1.344 b,doll_0.071 b,0,doll_0.00115 b,0,0,0
41381,0,0,doll_0.163 b,doll_0.027 b,0,doll_0.00115 b,0,0,0
41382,doll_0.00091 b,0,doll_0.342 b,doll_0.055 b,0,doll_0.00115 b,0,0,0
41383,doll_0.00139 b,0,doll_0.305 b,doll_-0.032 b,0,doll_0.00115 b,0,0,0
41384,doll_0.00049 b,0,doll_0.115 b,doll_0.011 b,0,doll_0.00115 b,0,0,0
41385,doll_0.0007 b,0,doll_0.507 b,doll_0.013 b,0,doll_0.00115 b,0,0,0
41386,doll_0.00101 b,0,doll_0.209 b,doll_0.004 b,0,doll_0.00115 b,0,0,0
41387,doll_0.00027 b,0,doll_1.879 b,doll_0.243 b,0,doll_0.00115 b,0,0,0
41388,doll_0.00041999999999999996 b,0,doll_0.415 b,doll_0.067 b,0,doll_0.00115 b,0,0,0
41389,0,0,0,0,0,doll_0.00115 b,0,0,0
41390,doll_0.00082 b,0,doll_0.347 b,doll_0.115 b,0,doll_0.00115 b,0,0,0
41391,doll_0.00098 b,0,doll_6.903 b,doll_0.129 b,0,doll_0.00115 b,0,0,0
41392,doll_0.00076 b,0,0,0,0,doll_0.00115 b,0,0,0
41393,doll_0.00033 b,0,doll_0.036 b,doll_0.03 b,0,doll_0.00115 b,0,0,0
41394,doll_0.00082 b,0,0,0,0,doll_0.00115 b,0,0,0
41395,doll_0.00062 b,0,0,0,0,doll_0.00115 b,0,0,0
41396,0,0,doll_2.258 b,doll_0.288 b,0,doll_0.00115 b,0,0,0
41397,doll_0.00123 b,0,0,0,0,doll_0.00115 b,0,0,0
41398,doll_0.00027 b,0,0,0,0,doll_0.00115 b,0,0,0
41399,0,0,doll_0.251 b,doll_-0.063 b,0,doll_0.00114 b,0,0,0
41400,doll_0.00066 b,0,doll_1.316 b,doll_-0.641 b,0,doll_0.00114 b,0,0,0
41401,doll_0.00184 b,0,doll_2.144 b,doll_0.204 b,0,doll_0.00114 b,0,0,0
41402,0,0,0,0,0,0,0,0,0
41403,doll_0.00041999999999999996 b,0,0,0,0,doll_0.00114 b,0,0,0
41404,0,0,doll_0.215 b,doll_0.006 b,0,doll_0.00114 b,0,0,0
41405,doll_0.00161 b,0,doll_0.572 b,doll_0.043 b,0,doll_0.00114 b,0,0,0
41406,doll_0.00079 b,0,0,0,0,0,0,0,0
41407,0,0,0,0,0,0,0,0,0
41408,doll_0.00204 b,0,doll_0.415 b,doll_0.047 b,0,doll_0.00114 b,0,0,0
41409,doll_0.00116 b,0,doll_0.065 b,doll_0.021 b,0,doll_0.00114 b,0,0,0
41410,doll_0.00087 b,0,doll_1.203 b,doll_0.079 b,0,doll_0.00114 b,0,0,0
41411,doll_0.00171 b,0,doll_1.261 b,doll_0.034 b,0,doll_0.00114 b,0,0,0
41412,doll_0.0003 b,0,0,0,0,doll_0.00114 b,0,0,0
41413,doll_0.0008399999999999999 b,0,0,0,0,0,0,0,0
41414,doll_0.0007 b,0,doll_0.245 b,doll_0.024 b,0,doll_0.00114 b,0,0,0
41415,0,0,0,0,0,doll_0.00114 b,0,0,0
41416,doll_0.00093 b,0,doll_0.204 b,doll_0.082 b,0,doll_0.00114 b,0,0,0
41417,0,0,0,0,0,0,0,0,0
41418,doll_0.00091 b,0,0,0,0,doll_0.00114 b,0,0,0
41419,doll_0.00091 b,0,doll_1.05 b,doll_0.049 b,0,doll_0.00114 b,0,0,0
41420,0,0,doll_0.024 b,doll_-0.003 b,0,doll_0.00114 b,0,0,0
41421,doll_0.0011799999999999998 b,0,0,0,0,doll_0.00114 b,0,0,0
41422,doll_0.0011899999999999999 b,0,doll_1.671 b,doll_0.002 b,0,doll_0.00114 b,0,0,0
41423,doll_0.00064 b,0,0,0,0,doll_0.00114 b,0,0,0
41424,doll_0.00033 b,0,doll_0.112 b,doll_-0.033 b,0,doll_0.00114 b,0,0,0
41425,doll_0.0005899999999999999 b,0,doll_0.017 b,doll_-0.025 b,0,doll_0.00114 b,0,0,0
41426,0,0,0,0,0,doll_0.00114 b,0,0,0
41427,doll_0.001 b,0,0,0,0,doll_0.00114 b,0,0,0
41428,doll_0.00116 b,0,doll_1.546 b,doll_0.134 b,0,doll_0.00114 b,0,0,0
41429,doll_0.00079 b,0,0,0,0,doll_0.00114 b,0,0,0
41430,doll_0.00079 b,0,0,0,0,0,0,0,0
41431,0,0,0,0,0,doll_0.00114 b,0,0,0
41432,doll_0.00114 b,0,0,0,0,doll_0.00114 b,0,0,0
41433,doll_0.00064 b,0,doll_1.068 b,doll_0.064 b,0,doll_0.00114 b,0,0,0
41434,doll_0.0011799999999999998 b,0,0,0,0,doll_0.00114 b,0,0,0
41435,doll_0.00047 b,0,0,0,0,doll_0.00114 b,0,0,0
41436,doll_0.00095 b,0,0,0,0,doll_0.00114 b,0,0,0
41437,doll_0.00029 b,0,0,0,0,doll_0.00114 b,0,0,0
41438,0,0,0,0,0,doll_0.00114 b,0,0,0
41439,doll_0.00041 b,0,0,0,0,doll_0.00114 b,0,0,0
41440,doll_0.00011999999999999999 b,0,0,0,0,doll_0.00114 b,0,0,0
41441,0,0,0,0,0,doll_0.00114 b,0,0,0
41442,0,0,0,0,0,doll_0.00113 b,0,0,0
41443,doll_0.00039 b,0,0,0,0,doll_0.00113 b,0,0,0
41444,doll_0.00054 b,0,doll_0.075 b,doll_0.038 b,0,doll_0.00113 b,0,0,0
41445,doll_0.00092 b,0,0,0,0,doll_0.00113 b,0,0,0
41446,doll_0.00128 b,0,doll_2.209 b,doll_0.084 b,0,doll_0.00113 b,0,0,0
41447,0,0,0,0,0,doll_0.00113 b,0,0,0
41448,0,0,doll_0.0 b,doll_0.0 b,0,doll_0.00113 b,0,0,0
41449,doll_0.00159 b,0,doll_0.804 b,doll_0.077 b,0,doll_0.0011200000000000001 b,0,0,0
41450,doll_0.00155 b,0,0,0,0,doll_0.00113 b,0,0,0
41451,doll_0.0023599999999999997 b,0,0,0,0,doll_0.00113 b,0,0,0
41452,0,0,doll_0.139 b,doll_0.024 b,0,doll_0.00113 b,0,0,0
41453,doll_0.00139 b,0,doll_0.159 b,doll_0.042 b,0,doll_0.00113 b,0,0,0
41454,doll_0.00041 b,0,doll_0.177 b,doll_0.017 b,0,doll_0.00113 b,0,0,0
41455,doll_0.00123 b,0,doll_0.326 b,doll_-0.287 b,0,doll_0.00113 b,0,0,0
41456,doll_0.0009 b,0,0,0,0,doll_0.00113 b,0,0,0
41457,doll_0.00054 b,0,doll_0.103 b,doll_0.014 b,0,doll_0.0011200000000000001 b,0,0,0
41458,doll_0.00156 b,0,doll_0.398 b,doll_0.083 b,0,doll_0.0011200000000000001 b,0,0,0
41459,0,0,0,0,0,doll_0.00113 b,0,0,0
41460,doll_0.00094 b,0,doll_0.431 b,doll_0.031 b,0,doll_0.00113 b,0,0,0
41461,doll_0.00136 b,0,doll_0.447 b,doll_0.086 b,0,doll_0.00113 b,0,0,0
41462,doll_0.00093 b,0,doll_1.177 b,doll_0.057 b,0,doll_0.00113 b,0,0,0
41463,0,0,0,0,0,0,0,0,0
41464,doll_0.0009699999999999999 b,0,doll_0.225 b,doll_0.195 b,0,doll_0.00113 b,0,0,0
41465,doll_0.0007099999999999999 b,0,0,0,0,doll_0.00113 b,0,0,0
41466,doll_0.0007099999999999999 b,0,0,0,0,doll_0.00113 b,0,0,0
41467,doll_0.00235 b,0,doll_0.167 b,doll_0.045 b,0,doll_0.00113 b,0,0,0
41468,doll_0.00124 b,0,doll_5.156 b,doll_0.005 b,0,doll_0.00113 b,0,0,0
41469,0,0,0,0,0,doll_0.00113 b,0,0,0
41470,doll_0.0005600000000000001 b,0,doll_2.084 b,doll_0.114 b,0,doll_0.00113 b,0,0,0
41471,doll_0.00064 b,0,doll_0.72 b,doll_0.094 b,0,doll_0.00113 b,0,0,0
41472,doll_0.00103 b,0,doll_0.663 b,doll_0.055 b,0,doll_0.00113 b,0,0,0
41473,doll_0.0007700000000000001 b,0,0,0,0,doll_0.00113 b,0,0,0
41474,doll_0.00098 b,0,doll_0.378 b,doll_0.029 b,0,doll_0.00113 b,0,0,0
41475,doll_0.0006 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41476,0,0,doll_0.0 b,doll_-0.005 b,0,doll_0.00113 b,0,0,0
41477,doll_0.00028000000000000003 b,0,doll_1.345 b,doll_0.108 b,0,doll_0.0011200000000000001 b,0,0,0
41478,0,0,0,0,0,doll_0.00113 b,0,0,0
41479,doll_0.00066 b,0,0,0,0,doll_0.00113 b,0,0,0
41480,doll_0.00032 b,0,doll_0.064 b,doll_0.529 b,0,doll_0.00113 b,0,0,0
41481,0,0,doll_0.73 b,doll_-0.021 b,0,doll_0.00113 b,0,0,0
41482,0,0,doll_0.191 b,doll_-0.065 b,0,doll_0.0011200000000000001 b,0,0,0
41483,doll_0.00329 b,0,doll_1.462 b,doll_-1.421 b,0,doll_0.0011200000000000001 b,0,0,0
41484,0,0,doll_-0.379 b,doll_-0.379 b,0,doll_0.0011200000000000001 b,0,0,0
41485,doll_0.00043 b,0,doll_0.243 b,doll_-0.144 b,0,doll_0.0011200000000000001 b,0,0,0
41486,doll_0.00135 b,0,doll_0.093 b,doll_0.06 b,0,doll_0.0011200000000000001 b,0,0,0
41487,doll_0.0008900000000000001 b,0,doll_0.463 b,doll_0.048 b,0,doll_0.0011200000000000001 b,0,0,0
41488,doll_0.00017 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41489,doll_0.0008100000000000001 b,0,doll_3.042 b,doll_0.125 b,0,doll_0.0011200000000000001 b,0,0,0
41490,0,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41491,doll_0.00133 b,0,doll_0.192 b,doll_0.31 b,0,doll_0.0011200000000000001 b,0,0,0
41492,doll_0.00133 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41493,doll_0.0007700000000000001 b,0,0,0,0,0,0,0,0
41494,doll_0.00108 b,0,doll_15.791 b,doll_0.318 b,0,doll_0.0011200000000000001 b,0,0,0
41495,0,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41496,doll_0.00132 b,0,doll_0.859 b,doll_0.066 b,0,doll_0.0011200000000000001 b,0,0,0
41497,0,0,doll_0.198 b,doll_0.034 b,0,doll_0.0011200000000000001 b,0,0,0
41498,doll_0.00085 b,0,doll_0.088 b,doll_0.187 b,0,doll_0.0011200000000000001 b,0,0,0
41499,doll_0.00068 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41500,doll_0.00079 b,0,doll_0.195 b,doll_0.0 b,0,doll_0.0011200000000000001 b,0,0,0
41501,0,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41502,doll_0.0009 b,0,doll_1.765 b,doll_0.04 b,0,doll_0.0011200000000000001 b,0,0,0
41503,doll_0.00136 b,0,doll_0.824 b,doll_0.068 b,0,doll_0.0011200000000000001 b,0,0,0
41504,doll_0.00099 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41505,doll_0.00061 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41506,doll_0.0005899999999999999 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41507,doll_0.0009 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41508,doll_0.00061 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41509,doll_0.00108 b,0,doll_0.338 b,doll_0.025 b,0,doll_0.0011200000000000001 b,0,0,0
41510,doll_0.00132 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41511,doll_0.00079 b,0,doll_1.334 b,doll_0.093 b,0,doll_0.0011200000000000001 b,0,0,0
41512,doll_0.00102 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41513,0,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41514,doll_0.00126 b,0,doll_0.195 b,doll_-0.017 b,0,doll_0.0011200000000000001 b,0,0,0
41515,doll_0.001 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41516,doll_0.0005899999999999999 b,0,doll_0.387 b,doll_0.075 b,0,doll_0.0011200000000000001 b,0,0,0
41517,doll_0.00069 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41518,0,0,doll_0.081 b,doll_0.007 b,0,doll_0.0011200000000000001 b,0,0,0
41519,doll_0.00041999999999999996 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41520,doll_0.00065 b,0,doll_0.322 b,doll_0.039 b,0,doll_0.0011200000000000001 b,0,0,0
41521,doll_0.00074 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41522,doll_0.00073 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41523,doll_0.00037 b,0,doll_0.712 b,doll_0.045 b,0,doll_0.0011200000000000001 b,0,0,0
41524,doll_0.0004 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41525,doll_0.00186 b,0,doll_7.947 b,doll_-0.288 b,0,doll_0.0011200000000000001 b,0,0,0
41526,doll_0.00033 b,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41527,0,0,0,0,0,doll_0.0011200000000000001 b,0,0,0
41528,0,0,doll_0.07 b,doll_-0.055 b,0,doll_0.00111 b,0,0,0
41529,doll_0.00197 b,0,0,0,0,doll_0.00111 b,0,0,0
41530,doll_0.00138 b,0,0,0,0,doll_0.00111 b,0,0,0
41531,doll_0.00235 b,0,doll_0.329 b,doll_0.12 b,0,doll_0.00111 b,0,0,0
41532,0,0,doll_0.166 b,doll_-0.061 b,0,doll_0.00111 b,0,0,0
41533,doll_0.0009599999999999999 b,0,doll_0.229 b,doll_0.092 b,0,doll_0.00111 b,0,0,0
41534,doll_0.0008399999999999999 b,0,doll_0.5 b,doll_-0.038 b,0,doll_0.00111 b,0,0,0
41535,0,0,doll_0.048 b,doll_-0.048 b,0,doll_0.00111 b,0,0,0
41536,doll_0.00239 b,0,doll_1.518 b,doll_0.033 b,0,doll_0.00111 b,0,0,0
41537,0,0,0,0,0,doll_0.00111 b,0,0,0
41538,doll_0.00134 b,0,doll_0.197 b,doll_0.08 b,0,doll_0.00111 b,0,0,0
41539,doll_0.00091 b,0,doll_0.042 b,doll_0.014 b,0,doll_0.00111 b,0,0,0
41540,doll_0.00079 b,0,0,0,0,doll_0.00111 b,0,0,0
41541,doll_0.00091 b,0,doll_0.372 b,doll_0.034 b,0,doll_0.00111 b,0,0,0
41542,doll_0.00117 b,0,0,0,0,doll_0.00111 b,0,0,0
41543,doll_0.00147 b,0,doll_0.071 b,doll_0.057 b,0,doll_0.00111 b,0,0,0
41544,doll_0.00076 b,0,doll_0.641 b,doll_0.21 b,0,doll_0.00111 b,0,0,0
41545,doll_0.00114 b,0,0,0,0,0,0,0,0
41546,doll_0.00109 b,0,doll_2.744 b,doll_0.131 b,0,doll_0.00111 b,0,0,0
41547,0,0,0,0,0,doll_0.00111 b,0,0,0
41548,0,0,0,0,0,doll_0.00111 b,0,0,0
41549,doll_0.0077599999999999995 b,0,doll_0.169 b,doll_-0.005 b,0,doll_0.00111 b,0,0,0
41550,doll_0.00085 b,0,doll_0.046 b,doll_0.018 b,0,doll_0.0011 b,0,0,0
41551,doll_0.0011 b,0,0,0,0,doll_0.00111 b,0,0,0
41552,doll_0.00166 b,0,0,0,0,doll_0.00111 b,0,0,0
41553,doll_0.00041 b,0,doll_0.071 b,doll_0.067 b,0,doll_0.0011 b,0,0,0
41554,doll_0.00078 b,0,0,0,0,doll_0.00111 b,0,0,0
41555,doll_0.00053 b,0,doll_0.174 b,doll_0.018 b,0,doll_0.00111 b,0,0,0
41556,doll_0.00063 b,0,0,0,0,doll_0.00111 b,0,0,0
41557,doll_0.0007199999999999999 b,0,0,0,0,doll_0.00111 b,0,0,0
41558,doll_0.0005899999999999999 b,0,0,0,0,doll_0.00111 b,0,0,0
41559,0,0,0,0,0,doll_0.00111 b,0,0,0
41560,doll_0.0009699999999999999 b,0,0,0,0,doll_0.00111 b,0,0,0
41561,doll_0.00068 b,0,0,0,0,doll_0.00111 b,0,0,0
41562,doll_0.00031 b,0,0,0,0,doll_0.00111 b,0,0,0
41563,doll_0.00073 b,0,0,0,0,doll_0.00111 b,0,0,0
41564,doll_0.0004 b,0,0,0,0,doll_0.00111 b,0,0,0
41565,doll_0.0024100000000000002 b,0,doll_1.163 b,doll_0.284 b,0,doll_0.0011 b,0,0,0
41566,doll_0.0009599999999999999 b,0,0,0,0,doll_0.0011 b,0,0,0
41567,doll_0.00113 b,0,doll_1.906 b,doll_0.109 b,0,doll_0.0011 b,0,0,0
41568,doll_0.0011 b,0,doll_0.964 b,doll_0.118 b,0,doll_0.0011 b,0,0,0
41569,doll_0.0005600000000000001 b,0,doll_0.46 b,doll_-0.143 b,0,doll_0.0011 b,0,0,0
41570,doll_0.00234 b,0,doll_0.188 b,doll_-0.533 b,0,doll_0.00109 b,0,0,0
41571,doll_0.00102 b,0,0,0,0,doll_0.0011 b,0,0,0
41572,doll_0.0011799999999999998 b,0,doll_3.062 b,doll_0.071 b,0,doll_0.0011 b,0,0,0
41573,doll_0.0014199999999999998 b,0,0,0,0,doll_0.0011 b,0,0,0
41574,doll_0.00183 b,0,0,0,0,doll_0.0011 b,0,0,0
41575,doll_0.00051 b,0,doll_0.293 b,doll_0.035 b,0,doll_0.0011 b,0,0,0
41576,doll_0.0022400000000000002 b,0,doll_0.363 b,doll_0.075 b,0,doll_0.0011 b,0,0,0
41577,0,0,doll_0.88 b,doll_0.002 b,0,doll_0.0011 b,0,0,0
41578,doll_0.0011 b,0,doll_0.129 b,doll_0.056 b,0,doll_0.0011 b,0,0,0
41579,doll_0.00135 b,0,doll_6.324 b,doll_0.123 b,0,doll_0.0011 b,0,0,0
41580,doll_0.00182 b,0,doll_0.207 b,doll_-0.016 b,0,doll_0.0011 b,0,0,0
41581,doll_0.00109 b,0,doll_0.308 b,doll_0.215 b,0,doll_0.0011 b,0,0,0
41582,doll_0.00062 b,0,0,0,0,doll_0.00109 b,0,0,0
41583,doll_0.00026000000000000003 b,0,doll_0.116 b,doll_0.018 b,0,doll_0.0011 b,0,0,0
41584,doll_0.00159 b,0,doll_0.467 b,doll_-0.236 b,0,doll_0.0011 b,0,0,0
41585,doll_0.0011899999999999999 b,0,0,0,0,doll_0.0011 b,0,0,0
41586,0,0,0,0,0,doll_0.0011 b,0,0,0
41587,doll_0.00066 b,0,0,0,0,doll_0.0011 b,0,0,0
41588,doll_0.0011 b,0,doll_0.473 b,doll_0.084 b,0,doll_0.0011 b,0,0,0
41589,doll_0.00037 b,0,0,0,0,doll_0.0011 b,0,0,0
41590,doll_0.0005899999999999999 b,0,doll_0.091 b,doll_0.001 b,0,doll_0.0011 b,0,0,0
41591,doll_0.00093 b,0,doll_-0.016 b,0,0,doll_0.0011 b,0,0,0
41592,doll_0.00124 b,0,0,0,0,doll_0.0011 b,0,0,0
41593,doll_0.0005 b,0,doll_1.799 b,doll_0.073 b,0,doll_0.0011 b,0,0,0
41594,0,0,0,0,0,doll_0.0011 b,0,0,0
41595,doll_0.00066 b,0,doll_0.001 b,doll_0.049 b,0,doll_0.0011 b,0,0,0
41596,doll_0.00079 b,0,0,0,0,doll_0.0011 b,0,0,0
41597,0,0,0,0,0,doll_0.0011 b,0,0,0
41598,0,0,0,0,0,doll_0.0011 b,0,0,0
41599,doll_0.00111 b,0,doll_2.521 b,doll_0.073 b,0,doll_0.0011 b,0,0,0
41600,doll_0.00078 b,0,doll_0.1 b,doll_0.121 b,0,doll_0.0011 b,0,0,0
41601,0,0,doll_0.361 b,doll_-0.083 b,0,doll_0.0011 b,0,0,0
41602,doll_0.00082 b,0,doll_1.977 b,doll_0.062 b,0,doll_0.0011 b,0,0,0
41603,doll_0.00055 b,0,0,0,0,doll_0.0011 b,0,0,0
41604,doll_0.0005 b,0,doll_1.564 b,doll_0.096 b,0,doll_0.0011 b,0,0,0
41605,doll_0.0007 b,0,0,0,0,doll_0.0011 b,0,0,0
41606,doll_0.00064 b,0,doll_1.41 b,doll_0.076 b,0,doll_0.0011 b,0,0,0
41607,doll_0.0008399999999999999 b,0,doll_0.623 b,doll_0.007 b,0,doll_0.0011 b,0,0,0
41608,doll_0.00076 b,0,0,0,0,doll_0.0011 b,0,0,0
41609,doll_0.0007 b,0,0,0,0,doll_0.0011 b,0,0,0
41610,doll_0.00098 b,0,0,0,0,doll_0.0011 b,0,0,0
41611,doll_0.00029 b,0,doll_0.075 b,doll_-0.008 b,0,doll_0.0011 b,0,0,0
41612,doll_0.00043 b,0,0,0,0,doll_0.0011 b,0,0,0
41613,0,0,0,0,0,doll_0.0011 b,0,0,0
41614,doll_0.00043 b,0,0,0,0,doll_0.0011 b,0,0,0
41615,doll_0.0014 b,0,0,0,0,doll_0.0011 b,0,0,0
41616,doll_0.00035999999999999997 b,0,0,0,0,doll_0.0011 b,0,0,0
41617,doll_0.00166 b,0,doll_0.865 b,doll_-0.365 b,0,doll_0.00109 b,0,0,0
41618,doll_0.00093 b,0,doll_0.002 b,doll_-0.011 b,0,doll_0.00109 b,0,0,0
41619,0,0,doll_0.341 b,doll_0.073 b,0,doll_0.00109 b,0,0,0
41620,doll_0.00161 b,0,doll_1.481 b,doll_0.066 b,0,doll_0.00109 b,0,0,0
41621,doll_0.0016200000000000001 b,0,doll_0.518 b,doll_0.042 b,0,doll_0.00109 b,0,0,0
41622,doll_0.00064 b,0,0,0,0,doll_0.00109 b,0,0,0
41623,doll_0.00383 b,0,doll_0.223 b,doll_0.037 b,0,doll_0.00109 b,0,0,0
41624,doll_0.00083 b,0,0,0,0,doll_0.00109 b,0,0,0
41625,0,0,doll_0.481 b,doll_0.037 b,0,doll_0.00109 b,0,0,0
41626,doll_0.00108 b,0,doll_0.424 b,doll_0.065 b,0,doll_0.00109 b,0,0,0
41627,doll_0.00135 b,0,doll_1.434 b,doll_0.122 b,0,doll_0.00109 b,0,0,0
41628,0,0,0,0,0,doll_0.00109 b,0,0,0
41629,0,0,doll_0.744 b,doll_-0.003 b,0,doll_0.00109 b,0,0,0
41630,doll_0.00091 b,0,doll_0.002 b,doll_0.075 b,0,doll_0.00109 b,0,0,0
41631,doll_0.00061 b,0,0,0,0,doll_0.00109 b,0,0,0
41632,0,0,0,0,0,doll_0.00109 b,0,0,0
41633,doll_0.0013 b,0,doll_2.892 b,doll_0.069 b,0,doll_0.00109 b,0,0,0
41634,doll_0.0014199999999999998 b,0,doll_2.855 b,doll_0.004 b,0,doll_0.00108 b,0,0,0
41635,doll_0.00151 b,0,doll_0.0 b,doll_0.089 b,0,doll_0.00109 b,0,0,0
41636,doll_0.00101 b,0,doll_1.875 b,doll_0.101 b,0,doll_0.00109 b,0,0,0
41637,doll_0.0014299999999999998 b,0,doll_1.491 b,doll_0.049 b,0,doll_0.00109 b,0,0,0
41638,doll_0.0008 b,0,0,0,0,doll_0.00109 b,0,0,0
41639,doll_0.00093 b,0,0,0,0,doll_0.00109 b,0,0,0
41640,doll_0.00132 b,0,doll_0.873 b,doll_0.106 b,0,doll_0.00109 b,0,0,0
41641,doll_0.00068 b,0,doll_0.063 b,doll_0.045 b,0,doll_0.00109 b,0,0,0
41642,doll_0.00054 b,0,0,0,0,0,0,0,0
41643,0,0,0,0,0,doll_0.00109 b,0,0,0
41644,doll_0.00158 b,0,doll_0.926 b,doll_0.062 b,0,doll_0.00109 b,0,0,0
41645,doll_0.0005600000000000001 b,0,0,0,0,doll_0.00109 b,0,0,0
41646,doll_0.00023999999999999998 b,0,doll_0.229 b,doll_0.013 b,0,doll_0.00108 b,0,0,0
41647,doll_0.00073 b,0,doll_0.82 b,doll_0.037 b,0,doll_0.00109 b,0,0,0
41648,doll_0.00125 b,0,0,0,0,doll_0.00109 b,0,0,0
41649,doll_0.00098 b,0,doll_0.297 b,doll_0.005 b,0,doll_0.00109 b,0,0,0
41650,doll_0.00106 b,0,0,0,0,doll_0.00109 b,0,0,0
41651,doll_0.00095 b,0,doll_0.22 b,doll_0.084 b,0,doll_0.00109 b,0,0,0
41652,doll_0.0007 b,0,0,0,0,doll_0.00109 b,0,0,0
41653,doll_0.00082 b,0,0,0,0,doll_0.00109 b,0,0,0
41654,doll_0.0008900000000000001 b,0,0,0,0,doll_0.00109 b,0,0,0
41655,0,0,doll_0.0 b,doll_0.0 b,0,doll_0.00109 b,0,0,0
41656,doll_0.00074 b,0,doll_0.304 b,doll_0.092 b,0,doll_0.00109 b,0,0,0
41657,doll_0.00078 b,0,doll_0.494 b,doll_0.024 b,0,doll_0.00109 b,0,0,0
41658,doll_0.0010400000000000001 b,0,0,0,0,doll_0.00109 b,0,0,0
41659,0,0,0,0,0,doll_0.00109 b,0,0,0
41660,0,0,doll_0.411 b,doll_0.084 b,0,doll_0.00109 b,0,0,0
41661,doll_0.00063 b,0,0,0,0,doll_0.00109 b,0,0,0
41662,doll_0.00047999999999999996 b,0,0,0,0,doll_0.00109 b,0,0,0
41663,0,0,0,0,0,doll_0.00109 b,0,0,0
41664,doll_0.00087 b,0,doll_0.523 b,doll_0.828 b,0,doll_0.00108 b,0,0,0
41665,doll_0.00038 b,0,doll_0.176 b,doll_0.021 b,0,doll_0.00108 b,0,0,0
41666,doll_0.00184 b,0,doll_0.174 b,doll_0.07 b,0,doll_0.00108 b,0,0,0
41667,0,0,doll_0.0 b,doll_-0.077 b,0,doll_0.00108 b,0,0,0
41668,doll_0.00148 b,0,0,0,0,doll_0.00108 b,0,0,0
