,sales,assets,market_value,profit
3629,doll_10.8 b,,,
3630,doll_15.8 b,,,
3631,doll_5.3 b,,,
3632,doll_16.1 b,,,
3633,doll_13.4 b,,,
3634,doll_11.3 b,,,
3635,doll_16.2 b,,,
3636,doll_8.5 b,,,
3637,doll_21.8 b,,,
3638,doll_54.5 b,,,
3639,doll_22.2 b,,,
3640,doll_6.6 b,,,
3641,doll_11.4 b,,,
3642,doll_27.2 b,,,
3643,doll_24.3 b,,,
3644,doll_8.7 b,,,
3645,doll_54.6 b,,,
3646,doll_7.7 b,,,
3647,doll_9.6 b,,,
3648,doll_12.1 b,,,
3649,doll_22.4 b,,,
3650,doll_32.9 b,,,
3651,doll_12.5 b,,,
3652,doll_21.3 b,,,
3653,doll_36.5 b,,,
3654,doll_15.5 b,,,
3655,doll_17.8 b,,,
3656,doll_11.1 b,,,
3657,doll_18.9 b,,,
3658,doll_11 b,,,
3659,doll_78.2 b,,,
3660,doll_5.5 b,,,
3661,doll_9.7 b,,,
3662,doll_12.9 b,,,
3663,doll_13.9 b,,,
3664,doll_34.6 b,,,
3665,doll_17.9 b,,,
3666,doll_16.2 b,,,
3667,doll_109.6 b,,,
3668,doll_15.6 b,,,
3669,doll_40.9 b,,,
3670,doll_37 b,,,
3671,doll_17.9 b,,,
3672,doll_151 m,,,
3673,doll_23.8 b,,,
3674,doll_10 b,,,
3675,doll_20.6 b,,,
3676,doll_11.3 b,,,
3677,doll_18.9 b,,,
3678,doll_8.3 b,,,
3679,doll_171.3 b,,,
3680,doll_31.9 b,,,
3681,doll_12.8 b,,,
3682,doll_3.2 b,,,
3683,doll_6.3 b,,,
3684,doll_14.1 b,,,
3685,doll_22.7 b,,,
3686,doll_13.9 b,,,
3687,doll_2.7 b,,,
3688,doll_17.2 b,,,
3689,doll_76 b,,,
3690,doll_12.7 b,,,
3691,doll_80.8 b,,,
3692,doll_23.9 b,,,
3693,doll_26.4 b,,,
3694,doll_8.5 b,,,
3695,doll_49.8 b,,,
3696,doll_17.9 b,,,
3697,doll_8.3 b,,,
3698,doll_6.4 b,,,
3699,doll_8.9 b,,,
3700,doll_8.8 b,,,
3701,doll_5.8 b,,,
3702,doll_14.1 b,,,
3703,doll_33.7 b,,,
3704,doll_13.3 b,,,
3705,doll_10.4 b,,,
3706,doll_13.9 b,,,
3707,doll_46.1 b,,,
3708,doll_12.4 b,,,
3709,doll_15 b,,,
3710,doll_11.8 b,,,
3711,doll_17.5 b,,,
3712,doll_12.8 b,,,
3713,doll_14.3 b,,,
3714,doll_14.4 b,,,
3715,doll_40.4 b,,,
3716,doll_43.4 b,,,
3717,doll_10.2 b,,,
3718,doll_52.9 b,,,
3719,doll_13.6 b,,,
3720,doll_34.1 b,,,
3721,doll_20.4 b,,,
3722,doll_6.4 b,,,
3723,doll_11.8 b,,,
3724,doll_18.2 b,,,
3725,doll_14 b,,,
3726,doll_35.4 b,,,
3727,doll_4.8 b,,,
3728,doll_39 b,,,
3729,doll_7.5 b,,,
3730,doll_5.1 b,,,
3731,doll_9.4 b,,,
3732,doll_10.8 b,,,
3733,doll_3.8 b,,,
3734,doll_11.8 b,,,
3735,doll_7.8 b,,,
3736,doll_8.4 b,,,
3737,doll_7.1 b,,,
3738,doll_10.3 b,,,
3739,doll_21.8 b,,,
3740,doll_27.7 b,,,
3741,doll_29 b,,,
3742,doll_9.7 b,,,
3743,doll_10.9 b,,,
3744,doll_10 b,,,
3745,doll_34.1 b,,,
3746,doll_6.7 b,,,
3747,doll_16.9 b,,,
3748,doll_9.8 b,,,
3749,doll_26.9 b,,,
3750,doll_4.5 b,,,
3751,doll_25.3 b,,,
3752,doll_6 b,,,
3753,doll_14.2 b,,,
3754,doll_16.5 b,,,
3755,doll_17.6 b,,,
3756,doll_14.3 b,,,
3757,doll_23.4 b,,,
3758,doll_17.6 b,,,
3759,doll_11.6 b,,,
3760,doll_16.6 b,,,
3761,doll_17.7 b,,,
3762,doll_4.2 b,,,
3763,doll_10.3 b,,,
3764,doll_20.5 b,,,
3765,doll_7.8 b,,,
3766,doll_17.5 b,,,
3767,doll_25.4 b,,,
3768,doll_3.1 b,,,
3769,doll_11.8 b,,,
3770,doll_7.5 b,,,
3771,doll_14.6 b,,,
3772,doll_8.7 b,,,
3773,doll_2.7 b,,,
3774,doll_20.6 b,,,
3775,doll_8.1 b,,,
3776,doll_11.9 b,,,
3777,doll_10.9 b,,,
3778,doll_34.8 b,,,
3779,doll_8.2 b,,,
3780,doll_11.8 b,,,
3781,doll_13.6 b,,,
3782,doll_10.6 b,,,
3783,doll_8.1 b,,,
3784,doll_5.6 b,,,
3785,doll_7 b,,,
3786,doll_6.1 b,,,
3787,doll_17.4 b,,,
3788,doll_10.1 b,,,
3789,doll_7.8 b,,,
3790,doll_5.9 b,,,
3791,doll_22.7 b,,,
3792,doll_24.4 b,,,
3793,doll_7.6 b,,,
3794,doll_19.6 b,,,
3795,doll_16.8 b,,,
3796,doll_9.1 b,,,
3797,doll_22 b,,,
3798,doll_32.5 b,,,
3799,doll_19.3 b,,,
3800,doll_18.3 b,,,
3801,doll_20.4 b,,,
3802,doll_11.6 b,,,
3803,doll_13.1 b,,,
3804,doll_40.9 b,,,
3805,doll_10.3 b,,,
3806,doll_20.3 b,,,
3807,doll_23.5 b,,,
3808,doll_11.2 b,,,
3809,doll_8.4 b,,,
3810,doll_11.8 b,,,
3811,doll_4.8 b,,,
3812,doll_9.7 b,,,
3813,doll_6.8 b,,,
3814,doll_14.3 b,,,
3815,doll_8.7 b,,,
3816,doll_13.9 b,,,
3817,doll_12 b,,,
3818,doll_11.9 b,,,
3819,doll_33.5 b,,,
3820,doll_10.1 b,,,
3821,doll_5.6 b,,,
3822,doll_9 b,,,
3823,doll_16.2 b,,,
3824,doll_30 b,,,
3825,doll_24.4 b,,,
3826,doll_12.3 b,,,
3827,doll_751 m,,,
3828,doll_2.6 b,,,
3829,doll_27.1 b,,,
3830,doll_15.6 b,,,
3831,doll_7.4 b,,,
3832,doll_8.5 b,,,
3833,doll_18.7 b,,,
3834,doll_2.1 b,,,
3835,doll_13.9 b,,,
3836,doll_12.7 b,,,
3837,doll_6.1 b,,,
3838,doll_16.3 b,,,
3839,doll_12.9 b,,,
3840,doll_15.6 b,,,
3841,doll_47.9 b,,,
3842,doll_20.8 b,,,
3843,doll_9 b,,,
3844,doll_7.9 b,,,
3845,doll_18.3 b,,,
3846,doll_12.3 b,,,
3847,doll_24.5 b,,,
3848,doll_9.5 b,,,
3849,doll_6.2 b,,,
3850,doll_19.7 b,,,
3851,doll_4.7 b,,,
3852,doll_41.8 b,,,
3853,doll_26 b,,,
3854,doll_3.4 b,,,
3855,doll_10.4 b,,,
3856,doll_10.1 b,,,
3857,doll_2.5 b,,,
3858,doll_7.7 b,,,
3859,doll_11.7 b,,,
3860,doll_6.2 b,,,
3861,doll_6.1 b,,,
3862,doll_5.2 b,,,
3863,doll_9.4 b,,,
3864,doll_15.3 b,,,
3865,doll_8.7 b,,,
3866,doll_8.4 b,,,
3867,doll_10.8 b,,,
3868,doll_2.4 b,,,
3869,doll_6.4 b,,,
3870,doll_7.5 b,,,
3871,doll_11.1 b,,,
3872,doll_17.6 b,,,
3873,doll_11.7 b,,,
3874,doll_11.4 b,,,
3875,doll_14.8 b,,,
3876,doll_8.6 b,,,
3877,doll_20 b,,,
3878,doll_26.1 b,,,
3879,doll_21.7 b,,,
3880,doll_12.2 b,,,
3881,doll_8.7 b,,,
3882,doll_14.1 b,,,
3883,doll_12.2 b,,,
3884,doll_16.7 b,,,
3885,doll_16 b,,,
3886,doll_10.9 b,,,
3887,doll_21.7 b,,,
3888,doll_9.1 b,,,
3889,doll_10.1 b,,,
3890,doll_16.9 b,,,
3891,doll_5.6 b,,,
3892,doll_13.2 b,,,
3893,doll_8 b,,,
3894,doll_5.7 b,,,
3895,doll_12.4 b,,,
3896,doll_21.8 b,,,
3897,doll_5.8 b,,,
3898,doll_5.7 b,,,
3899,doll_731 m,,,
3900,doll_29.4 b,,,
3901,doll_8.3 b,,,
3902,doll_10.5 b,,,
3903,doll_5.8 b,,,
3904,doll_24.9 b,,,
3905,doll_12 b,,,
3906,doll_12 b,,,
3907,doll_12 b,,,
3908,doll_3.8 b,,,
3909,doll_9.3 b,,,
3910,doll_68.5 b,,,
3911,doll_14 b,,,
3912,doll_10.7 b,,,
3913,doll_19.2 b,,,
3914,doll_19 b,,,
3915,doll_9.6 b,,,
3916,doll_3.6 b,,,
3917,doll_26.8 b,,,
3918,doll_11 b,,,
3919,doll_18.8 b,,,
3920,doll_23.4 b,,,
3921,doll_4.6 b,,,
3922,doll_43.4 b,,,
3923,doll_14.6 b,,,
3924,doll_13 b,,,
3925,doll_12.7 b,,,
3926,doll_17.9 b,,,
3927,doll_3.9 b,,,
3928,doll_7.6 b,,,
3929,doll_11.6 b,,,
3930,doll_5.9 b,,,
3931,doll_3.9 b,,,
3932,doll_18.4 b,,,
3933,doll_25.1 b,,,
3934,doll_14 b,,,
3935,doll_10.6 b,,,
3936,doll_19.9 b,,,
3937,doll_5.5 b,,,
3938,doll_4.5 b,,,
3939,doll_14.4 b,,,
3940,doll_27.3 b,,,
3941,doll_13.6 b,,,
3942,doll_24 b,,,
3943,doll_8.6 b,,,
3944,doll_11.6 b,,,
3945,doll_2.1 b,,,
3946,doll_5 b,,,
3947,doll_14.4 b,,,
3948,doll_7.9 b,,,
3949,doll_3.9 b,,,
3950,doll_8.2 b,,,
3951,doll_5.8 b,,,
3952,doll_19.6 b,,,
3953,doll_12.1 b,,,
3954,doll_24 b,,,
3955,doll_13 b,,,
3956,doll_9.9 b,,,
3957,doll_19.6 b,,,
3958,doll_15.6 b,,,
3959,doll_4.2 b,,,
3960,doll_17.7 b,,,
3961,doll_14.5 b,,,
3962,doll_2.4 b,,,
3963,doll_1.8 b,,,
3964,doll_12 b,,,
3965,doll_6.8 b,,,
3966,doll_16.7 b,,,
3967,doll_10.7 b,,,
3968,doll_13.5 b,,,
3969,doll_6.9 b,,,
3970,doll_2.2 b,,,
3971,doll_6.4 b,,,
3972,doll_15.5 b,,,
3973,doll_10.3 b,,,
3974,doll_25.3 b,,,
3975,doll_6.1 b,,,
3976,doll_7.6 b,,,
3977,doll_25.3 b,,,
3978,doll_31.5 b,,,
3979,doll_5.7 b,,,
3980,doll_10.1 b,,,
3981,doll_12.9 b,,,
3982,doll_11.5 b,,,
3983,doll_34.5 b,,,
3984,doll_14.9 b,,,
3985,doll_19.4 b,,,
3986,doll_10.3 b,,,
3987,doll_17.7 b,,,
3988,doll_15.8 b,,,
3989,doll_20.3 b,,,
3990,doll_3.2 b,,,
3991,doll_7.6 b,,,
3992,doll_1.5 b,,,
3993,doll_6.6 b,,,
3994,doll_8.3 b,,,
3995,doll_4.5 b,,,
3996,doll_3.1 b,,,
3997,doll_9.9 b,,,
3998,doll_27.8 b,,,
3999,doll_11.3 b,,,
4000,doll_19.7 b,,,
4001,doll_17.7 b,,,
4002,doll_7 b,,,
4003,doll_13.7 b,,,
4004,doll_15 b,,,
4005,doll_3.1 b,,,
4006,doll_5.8 b,,,
4007,doll_8.1 b,,,
4008,doll_10.9 b,,,
4009,doll_5.2 b,,,
4010,doll_2.7 b,,,
4011,doll_8.8 b,,,
4012,doll_14 b,,,
4013,doll_6.5 b,,,
4014,doll_12.6 b,,,
4015,doll_8.3 b,,,
4016,doll_33.4 b,,,
4017,doll_15.4 b,,,
4018,doll_23.8 b,,,
4019,doll_25.8 b,,,
4020,doll_1.3 b,,,
4021,doll_13.3 b,,,
4022,doll_12 b,,,
4023,doll_7.7 b,,,
4024,doll_5.8 b,,,
4025,doll_11.1 b,,,
4026,doll_45.2 b,,,
4027,doll_19.5 b,,,
4028,doll_6.2 b,,,
4029,doll_5.8 b,,,
4030,doll_19.9 b,,,
4031,doll_7 b,,,
4032,doll_5.8 b,,,
4033,doll_12.3 b,,,
4034,doll_3 b,,,
4035,doll_4.3 b,,,
4036,doll_2.9 b,,,
4037,doll_4.2 b,,,
4038,doll_5.4 b,,,
4039,doll_7.6 b,,,
4040,doll_12.1 b,,,
4041,doll_11.3 b,,,
4042,doll_8.3 b,,,
4043,doll_42.1 b,,,
4044,doll_7.5 b,,,
4045,doll_13.9 b,,,
4046,doll_8.2 b,,,
4047,doll_6.6 b,,,
4048,doll_14.1 b,,,
4049,doll_14.6 b,,,
4050,doll_2.8 b,,,
4051,doll_15.8 b,,,
4052,doll_23.1 b,,,
4053,doll_5.6 b,,,
4054,doll_3 b,,,
4055,doll_4.7 b,,,
4056,doll_331 m,,,
4057,doll_1.9 b,,,
4058,doll_8.3 b,,,
4059,doll_21.9 b,,,
4060,doll_10.9 b,,,
4061,doll_17 b,,,
4062,doll_11.6 b,,,
4063,doll_13 b,,,
4064,doll_6.8 b,,,
4065,doll_10.2 b,,,
4066,doll_11.4 b,,,
4067,doll_8.5 b,,,
4068,doll_2.3 b,,,
4069,doll_29.1 b,,,
4070,doll_11.6 b,,,
4071,doll_2.9 b,,,
4072,doll_6.4 b,,,
4073,doll_25.5 b,,,
4074,doll_11.4 b,,,
4075,doll_6.4 b,,,
4076,doll_11.7 b,,,
4077,doll_14.5 b,,,
4078,doll_20.6 b,,,
4079,doll_9.7 b,,,
4080,doll_6.1 b,,,
4081,doll_42.2 b,,,
4082,doll_4.1 b,,,
4083,doll_5.9 b,,,
4084,doll_9.1 b,,,
4085,doll_3.5 b,,,
4086,doll_17.2 b,,,
4087,doll_13.1 b,,,
4088,doll_24.1 b,,,
4089,doll_25.2 b,,,
4090,doll_11.7 b,,,
4091,doll_1.7 b,,,
4092,doll_28.1 b,,,
4093,doll_18.2 b,,,
4094,doll_5 b,,,
4095,doll_5.3 b,,,
4096,doll_15.8 b,,,
4097,doll_5.7 b,,,
4098,doll_23.2 b,,,
4099,doll_4.5 b,,,
4100,doll_7.8 b,,,
4101,doll_5.5 b,,,
4102,doll_5.7 b,,,
4103,doll_10.5 b,,,
4104,doll_4.3 b,,,
4105,doll_26.7 b,,,
4106,doll_10.9 b,,,
4107,doll_7.3 b,,,
4108,doll_13 b,,,
4109,doll_3.7 b,,,
4110,doll_4.9 b,,,
4111,doll_2.1 b,,,
4112,doll_10.3 b,,,
4113,doll_3.7 b,,,
4114,doll_5.4 b,,,
4115,doll_4.6 b,,,
4116,doll_36.1 b,,,
4117,doll_15.7 b,,,
4118,doll_11 b,,,
4119,doll_9.4 b,,,
4120,doll_7.3 b,,,
4121,doll_10.5 b,,,
4122,doll_13.8 b,,,
4123,doll_11.6 b,,,
4124,doll_7.3 b,,,
4125,doll_5 b,,,
4126,doll_6.3 b,,,
4127,doll_11.1 b,,,
4128,doll_30.7 b,,,
4129,doll_12.5 b,,,
4130,doll_3.2 b,,,
4131,doll_2.9 b,,,
4132,doll_17.2 b,,,
4133,doll_8.1 b,,,
4134,doll_1.9 b,,,
4135,doll_40.8 b,,,
4136,doll_9.5 b,,,
4137,doll_11.2 b,,,
4138,doll_13.3 b,,,
4139,doll_8.6 b,,,
4140,doll_3.1 b,,,
4141,doll_1.5 b,,,
4142,doll_27.3 b,,,
4143,doll_3 b,,,
4144,doll_11.1 b,,,
4145,doll_13.5 b,,,
4146,doll_16.7 b,,,
4147,doll_8.6 b,,,
4148,doll_15.8 b,,,
4149,doll_3.8 b,,,
4150,doll_15.4 b,,,
4151,doll_22.3 b,,,
4152,doll_10.1 b,,,
4153,doll_4.8 b,,,
4154,doll_11.6 b,,,
4155,doll_16.8 b,,,
4156,doll_9.9 b,,,
4157,doll_25.6 b,,,
4158,doll_16.5 b,,,
4159,doll_18.1 b,,,
4160,doll_13.8 b,,,
4161,doll_9.3 b,,,
4162,doll_7.7 b,,,
4163,doll_30.1 b,,,
4164,doll_15.1 b,,,
4165,doll_18.4 b,,,
4166,doll_1.8 b,,,
4167,doll_1 b,,,
4168,doll_4.7 b,,,
4169,doll_18.2 b,,,
4170,doll_13 b,,,
4171,doll_9.5 b,,,
4172,doll_8.9 b,,,
4173,doll_12.4 b,,,
4174,doll_14.6 b,,,
4175,doll_5.1 b,,,
4176,doll_10.7 b,,,
4177,doll_20.5 b,,,
4178,doll_6.3 b,,,
4179,doll_4.7 b,,,
4180,doll_9.5 b,,,
4181,doll_21 b,,,
4182,doll_39.2 b,,,
4183,doll_4.1 b,,,
4184,doll_11.9 b,,,
4185,doll_8.7 b,,,
4186,doll_5.6 b,,,
4187,doll_5.1 b,,,
4188,doll_16.6 b,,,
4189,doll_5.7 b,,,
4190,doll_16.8 b,,,
4191,doll_30.5 b,,,
4192,doll_12.6 b,,,
4193,doll_18.9 b,,,
4194,doll_28.6 b,,,
4195,doll_2.7 b,,,
4196,doll_17.4 b,,,
4197,doll_7.7 b,,,
4198,doll_28.4 b,,,
4199,doll_8.6 b,,,
4200,doll_2.5 b,,,
4201,doll_3.1 b,,,
4202,doll_8.7 b,,,
4203,doll_9 b,,,
4204,doll_13.7 b,,,
4205,doll_10.5 b,,,
4206,doll_13.3 b,,,
4207,doll_19.5 b,,,
4208,doll_6.4 b,,,
4209,doll_12 b,,,
4210,doll_4.9 b,,,
4211,doll_5.9 b,,,
4212,doll_3.5 b,,,
4213,doll_1.8 b,,,
4214,doll_11 b,,,
4215,doll_13.2 b,,,
4216,doll_6.9 b,,,
4217,doll_6.7 b,,,
4218,doll_3.1 b,,,
4219,doll_3.5 b,,,
4220,doll_1.5 b,,,
4221,doll_7.5 b,,,
4222,doll_13.8 b,,,
4223,doll_19.9 b,,,
4224,doll_10.9 b,,,
4225,doll_5 b,,,
4226,doll_9.3 b,,,
4227,doll_24.7 b,,,
4228,doll_7.8 b,,,
4229,doll_12.8 b,,,
4230,doll_4.8 b,,,
4231,doll_15.2 b,,,
4232,doll_16.2 b,,,
4233,doll_17.5 b,,,
4234,doll_6.5 b,,,
4235,doll_12.4 b,,,
4236,doll_5.6 b,,,
4237,doll_4.5 b,,,
4238,doll_4.5 b,,,
4239,doll_15.8 b,,,
4240,doll_17.3 b,,,
4241,doll_11.3 b,,,
4242,doll_9.2 b,,,
4243,doll_18 b,,,
4244,doll_1.1 b,,,
4245,doll_4.7 b,,,
4246,doll_24.9 b,,,
4247,doll_17.8 b,,,
4248,doll_7.9 b,,,
4249,doll_3.4 b,,,
4250,doll_12.4 b,,,
4251,doll_10.5 b,,,
4252,doll_2.6 b,,,
4253,doll_5.5 b,,,
4254,doll_2.3 b,,,
4255,doll_87.3 b,,,
4256,doll_14.6 b,,,
4257,doll_30.1 b,,,
4258,doll_5.3 b,,,
4259,doll_3.9 b,,,
4260,doll_5.4 b,,,
4261,doll_6 b,,,
4262,doll_13.8 b,,,
4263,doll_11.5 b,,,
4264,doll_22.8 b,,,
4265,doll_6.2 b,,,
4266,doll_19.4 b,,,
4267,doll_16 b,,,
4268,doll_13 b,,,
4269,doll_12.6 b,,,
4270,doll_19.9 b,,,
4271,doll_13.1 b,,,
4272,doll_3.2 b,,,
4273,doll_12.3 b,,,
4274,doll_4.3 b,,,
4275,doll_12.6 b,,,
4276,doll_3.5 b,,,
4277,doll_3.8 b,,,
4278,doll_8.6 b,,,
4279,doll_16.6 b,,,
4280,doll_7 b,,,
4281,doll_35 b,,,
4282,doll_3.6 b,,,
4283,doll_2.8 b,,,
4284,doll_5.8 b,,,
4285,doll_13.6 b,,,
4286,doll_18.1 b,,,
4287,doll_12.1 b,,,
4288,doll_6.4 b,,,
4289,doll_692 m,,,
4290,doll_16.4 b,,,
4291,doll_11.3 b,,,
4292,doll_15.1 b,,,
4293,doll_6.1 b,,,
4294,doll_4 b,,,
4295,doll_5.5 b,,,
4296,doll_4.3 b,,,
4297,doll_16.8 b,,,
4298,doll_15.5 b,,,
4299,doll_5.4 b,,,
4300,doll_10.4 b,,,
4301,doll_7.1 b,,,
4302,doll_16.9 b,,,
4303,doll_14.1 b,,,
4304,doll_11.6 b,,,
4305,doll_5.8 b,,,
4306,doll_3.3 b,,,
4307,doll_2.1 b,,,
4308,doll_3.8 b,,,
4309,doll_1.7 b,,,
4310,doll_4.5 b,,,
4311,doll_5.1 b,,,
4312,doll_2.9 b,,,
4313,doll_1.6 b,,,
4314,doll_6.6 b,,,
4315,doll_8.3 b,,,
4316,doll_7.1 b,,,
4317,doll_9.9 b,,,
4318,doll_8 b,,,
4319,doll_6.5 b,,,
4320,doll_4.4 b,,,
4321,doll_26.9 b,,,
4322,doll_13.1 b,,,
4323,doll_8.9 b,,,
4324,doll_8 b,,,
4325,doll_11.2 b,,,
4326,doll_8.4 b,,,
4327,doll_8.3 b,,,
4328,doll_118 m,,,
4329,doll_14.1 b,,,
4330,doll_23 b,,,
4331,doll_25.2 b,,,
4332,doll_15.5 b,,,
4333,doll_6.4 b,,,
4334,doll_5.6 b,,,
4335,doll_7.4 b,,,
4336,doll_17.5 b,,,
4337,doll_7.2 b,,,
4338,doll_1.1 b,,,
4339,doll_5 b,,,
4340,doll_4.2 b,,,
4341,doll_47.6 b,,,
4342,doll_20.4 b,,,
4343,doll_5 b,,,
4344,doll_44.2 b,,,
4345,doll_17.9 b,,,
4346,doll_8.7 b,,,
4347,doll_6.4 b,,,
4348,doll_6.2 b,,,
4349,doll_3.2 b,,,
4350,doll_11.9 b,,,
4351,doll_2.7 b,,,
4352,doll_7.7 b,,,
4353,doll_6.2 b,,,
4354,doll_8 b,,,
4355,doll_6.6 b,,,
4356,doll_8.4 b,,,
4357,doll_11.3 b,,,
4358,doll_1.2 b,,,
4359,doll_6.3 b,,,
4360,doll_1.2 b,,,
4361,doll_5.1 b,,,
4362,doll_3.7 b,,,
4363,doll_10.2 b,,,
4364,doll_10.3 b,,,
4365,doll_14.6 b,,,
4366,doll_2.6 b,,,
4367,doll_10.4 b,,,
4368,doll_13 b,,,
4369,doll_6.2 b,,,
4370,doll_8.9 b,,,
4371,doll_7.1 b,,,
4372,doll_6.2 b,,,
4373,doll_5.6 b,,,
4374,doll_19 b,,,
4375,doll_2.5 b,,,
4376,doll_1.5 b,,,
4377,doll_1.6 b,,,
4378,doll_6.9 b,,,
4379,doll_29.9 b,,,
4380,doll_3 b,,,
4381,doll_7.7 b,,,
4382,doll_11.1 b,,,
4383,doll_15.7 b,,,
4384,doll_7.2 b,,,
4385,doll_6.3 b,,,
4386,doll_11.8 b,,,
4387,doll_8.1 b,,,
4388,doll_2 b,,,
4389,doll_4.5 b,,,
4390,doll_17 b,,,
4391,doll_4.2 b,,,
4392,doll_13.1 b,,,
4393,doll_11.4 b,,,
4394,doll_3.2 b,,,
4395,doll_17 b,,,
4396,doll_10.1 b,,,
4397,doll_9.2 b,,,
4398,doll_1.6 b,,,
4399,doll_1.1 b,,,
4400,doll_7.1 b,,,
4401,doll_7.7 b,,,
4402,doll_15.6 b,,,
4403,doll_2.1 b,,,
4404,doll_14.3 b,,,
4405,doll_17.6 b,,,
4406,doll_5.1 b,,,
4407,doll_3.5 b,,,
4408,doll_7.8 b,,,
4409,doll_13.4 b,,,
4410,doll_2.1 b,,,
4411,doll_13 b,,,
4412,doll_10 b,,,
4413,doll_5.5 b,,,
4414,doll_18.5 b,,,
4415,doll_2.5 b,,,
4416,doll_988 m,,,
4417,doll_72 b,,,
4418,doll_6 b,,,
4419,doll_26.3 b,,,
4420,doll_10.4 b,,,
4421,doll_24.8 b,,,
4422,doll_2 b,,,
4423,doll_7.8 b,,,
4424,doll_6.5 b,,,
4425,doll_23.3 b,,,
4426,doll_14 b,,,
4427,doll_5 b,,,
4428,doll_4.7 b,,,
4429,doll_2.6 b,,,
4430,doll_12.4 b,,,
4431,doll_4.6 b,,,
4432,doll_11.5 b,,,
4433,doll_3.7 b,,,
4434,doll_8.9 b,,,
4435,doll_13.2 b,,,
4436,doll_14.9 b,,,
4437,doll_8.2 b,,,
4438,doll_71.6 b,,,
4439,doll_55 m,,,
4440,doll_12.2 b,,,
4441,doll_10.3 b,,,
4442,doll_8.9 b,,,
4443,doll_1.4 b,,,
4444,doll_3.9 b,,,
4445,doll_3.3 b,,,
4446,doll_5.2 b,,,
4447,doll_30.9 b,,,
4448,doll_5.9 b,,,
4449,doll_4 b,,,
4450,doll_11.2 b,,,
4451,doll_5.1 b,,,
4452,doll_7.9 b,,,
4453,doll_11 b,,,
4454,doll_8.9 b,,,
4455,doll_1.3 b,,,
4456,doll_7.1 b,,,
4457,doll_2.3 b,,,
4458,doll_1.1 b,,,
4459,doll_20.4 b,,,
4460,doll_3.4 b,,,
4461,doll_1.6 b,,,
4462,doll_8.7 b,,,
4463,doll_3.7 b,,,
4464,doll_8.4 b,,,
4465,doll_7 b,,,
4466,doll_1.3 b,,,
4467,doll_2 b,,,
4468,doll_3.8 b,,,
4469,doll_14.5 b,,,
4470,doll_16 b,,,
4471,doll_5.1 b,,,
4472,doll_3.2 b,,,
4473,doll_3.4 b,,,
4474,doll_3 b,,,
4475,doll_3.8 b,,,
4476,doll_3 b,,,
4477,doll_7.6 b,,,
4478,doll_4.7 b,,,
4479,doll_2.3 b,,,
4480,doll_3.5 b,,,
4481,doll_3.6 b,,,
4482,doll_13.6 b,,,
4483,doll_8.5 b,,,
4484,doll_2.1 b,,,
4485,doll_12.6 b,,,
4486,doll_7.7 b,,,
4487,doll_5.1 b,,,
4488,doll_7.7 b,,,
4489,doll_4.1 b,,,
4490,doll_2.1 b,,,
4491,doll_5.2 b,,,
4492,doll_6.2 b,,,
4493,doll_3.1 b,,,
4494,doll_15.8 b,,,
4495,doll_18.2 b,,,
4496,doll_9.6 b,,,
4497,doll_5.8 b,,,
4498,doll_14.5 b,,,
4499,doll_14.8 b,,,
4500,doll_1.4 b,,,
4501,doll_13.3 b,,,
4502,doll_3 b,,,
4503,doll_5.6 b,,,
4504,doll_1.3 b,,,
4505,doll_929 m,,,
4506,doll_19 b,,,
4507,doll_13.4 b,,,
4508,doll_7.9 b,,,
4509,doll_3 b,,,
4510,doll_3.8 b,,,
4511,doll_5.4 b,,,
4512,doll_39.7 b,,,
4513,doll_5.7 b,,,
4514,doll_5.4 b,,,
4515,doll_2.9 b,,,
4516,doll_8 b,,,
4517,doll_2.9 b,,,
4518,doll_2.5 b,,,
4519,doll_2.9 b,,,
4520,doll_5.6 b,,,
4521,doll_901 m,,,
4522,doll_9.1 b,,,
4523,doll_2.9 b,,,
4524,doll_6.3 b,,,
4525,doll_2.6 b,,,
4526,doll_2.2 b,,,
4527,doll_2.8 b,,,
4528,doll_4.2 b,,,
4529,doll_29.5 b,,,
4530,doll_2.8 b,,,
4531,doll_7.3 b,,,
4532,doll_3.4 b,,,
4533,doll_6.4 b,,,
4534,doll_11.9 b,,,
4535,doll_17.4 b,,,
4536,doll_3.7 b,,,
4537,doll_2.1 b,,,
4538,doll_1.7 b,,,
4539,doll_9.4 b,,,
4540,doll_12.8 b,,,
4541,doll_5.4 b,,,
4542,doll_2 b,,,
4543,doll_2.7 b,,,
4544,doll_4.4 b,,,
4545,doll_1.2 b,,,
4546,doll_1.6 b,,,
4547,doll_29.8 b,,,
4548,doll_4.7 b,,,
4549,doll_7.4 b,,,
4550,doll_9.7 b,,,
4551,doll_1.7 b,,,
4552,doll_20.6 b,,,
4553,doll_13.8 b,,,
4554,doll_7.4 b,,,
4555,doll_6.6 b,,,
4556,doll_2.4 b,,,
4557,doll_8.5 b,,,
4558,doll_1.9 b,,,
4559,doll_4.4 b,,,
4560,doll_6.8 b,,,
4561,doll_2.8 b,,,
4562,doll_6.4 b,,,
4563,doll_6.5 b,,,
4564,doll_10.2 b,,,
4565,doll_2.1 b,,,
4566,doll_3.6 b,,,
4567,doll_3 b,,,
4568,doll_477 m,,,
4569,doll_419 m,,,
4570,doll_5.3 b,,,
4571,doll_10 b,,,
4572,doll_3.9 b,,,
4573,doll_7.9 b,,,
4574,doll_41.8 b,,,
