id,name,address,nation,hhid,industry,sic_code,type,est_of_ownership
dfdc8d4272a04d10aff239899eb41f30,Pastificio Rana Spa,"VIA ANTONIO PACINOTTI 25, SAN GIOVANNI LUPATOTO, 37057, VERONA, ITALY",IT01397480235,H-IT0015232751,Manufacturing,Mfg macaroni/spaghetti (2098),Corporation,1962
4264f07216ef4551bbb1d18858f2259a,C.o.i.m. Spa - Chimica Organica Industriale Milanese,"VIA DELLE AZALEE 19, BUCCINASCO, 20090, MILANO, ITALY",IT00798810156,H-IT0010010882,Manufacturing,Mfg plastic materials/resins (2821),Corporation,1966
6cc164edb1a74068b44a5b06b4806f09,Astaris Spa,"VIA GIULIO VINCENZO BONA 65, ROMA, 00156, ROMA, ITALY",IT00880281001,H-IT0009236252,Construction,Heavy construction (1629),Corporation,1950
e44194144e0b4b76adc76ec46002d7ac,Tirreno Power Spa,"STRADONE VIGLIENA 39, NAPOLI, 80146, NAPOLI, ITALY",IT07242841000,H-IT0074299816,"Transportation, Communications, Electric, Gas, and Sanitary Services",Electric services (4911),Corporation,1999
b4d7fec2077d4625a0bb27a751ef451f,Eurospin Tirrenica Spa,"VIA DELLA CHIOCANA 3, MAGIONE, 06063, PERUGIA, ITALY",IT02049850544,H-IT0072309458,Retail Trade,Ret groceries (5411),Corporation,1994
cad1a9d6c70748759ee469510bcc8fd8,Angelini Pharma Italia Aziende Chimiche Riunite Angelini Francesco A.c.r.a.f. Spa,"VIALE AMELIA 70, ROMA, 00181, ROMA, ITALY",IT01258691003,H-IT0011938420,Manufacturing,Mfg pharmaceutical preparations (2834),Corporation,1980
ba3a9adf89594ecab342102983fa36c5,Electrade Spa,"VIA ARISTIDE NONIS 68/A, MAROSTICA, 36063, VICENZA, ITALY",IT03294530245,H-IT0007956770,"Transportation, Communications, Electric, Gas, and Sanitary Services",Electric services (4911),Corporation,2006
490dfaa5968346b09631454be3b6947c,Cereal Docks Spa,"VIA DELL'INNOVAZIONE 1, CAMISANO VICENTINO, 36043, VICENZA, ITALY",IT02218040240,H-IT0075736667,Manufacturing,Mfg edible fats/oils (2079),Corporation,1991
e765ed26921d42b093929ef2e91d4546,Telecom Italia Sparkle Spa,"VIA DI MACCHIA PALOCCO 223, ROMA, 00125, ROMA, ITALY",IT05305181009,H-IT0073451940,"Transportation, Communications, Electric, Gas, and Sanitary Services",Telephone communications (4813),Corporation,1933
0d9bc35d123f4491843906ccc5e03f9b,Agos-ducato Spa,"VIALE FULVIO TESTI 280, MILANO, 20126, MILANO, ITALY",IT08570720154,H-IT0037639927,"Finance, Insurance, and Real Estate",Misc business credit institutions (6159),Corporation,1986
7ed55f28e2e146abbe8ef21dc00673e4,Fercam Holding Srl,"VIA MARIE CURIE 2, BOLZANO, 39100, BOLZANO, ITALY",IT02937940217,H-IT0053646924,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2016
7bbc4055bd8f4180bb5b94a43557bf52,Prexta Spa In Forma Abbreviata Prexta Spa,"PALAZZO MEUCCI VIA FRANCESCO SFORZA, BASIGLIO, 20079, MILANO, ITALY",IT07551781003,H-IT0074379046,"Finance, Insurance, and Real Estate",Misc business credit institutions (6159),Corporation,2003
46e462a72a7649bd8e70df3c7c227e5c,Marelli Europe Spa,"VIALE ALDO BORLETTI 61/63, CORBETTA, 20011, MILANO, ITALY",IT08082990014,H-IT0050813986,Manufacturing,Mfg engine electrical equipment (3694),Corporation,1919
575775924ce6473f8d087c710909ab42,Coca-cola Hbc Italia Srl,"PIAZZA INDRO MONTANELLI 30, SESTO SAN GIOVANNI, 20099, MILANO, ITALY",IT12363410155,H-IT0009387420,Manufacturing,Mfg bottled/canned soft drinks (2086),Corporation,1998
a092e7856e50430dace2ae8f1d2ebb7c,Sonepar Italia Spa,"RIVIERA MAESTRI DEL LAVORO 24, PADOVA, 35127, PADOVA, ITALY",IT00825330285,H-IT0010621318,Wholesale Trade,Whol furniture (5021),Corporation,1978
9bfdc7ff5fa245c09d1251eb47c75b26,Merck Serono Spa,"VIA CASILINA 125, ROMA, 00176, ROMA, ITALY",IT00880701008,H-IT0011101210,Manufacturing,Mfg pharmaceutical preparations (2834),Corporation,1906
e75d5fd9bf5943a1919f3de0455f0a8f,Lottomatica Spa,"VIA DEGLI ALDOBRANDESCHI 300, ROMA, 00163, ROMA, ITALY",IT13917321005,H-IT0051529211,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2016
900367ad225a4ae39a0a4e963fe99677,Fratelli Arena Srl,"CONTRADA MILOCCA SNC, ASSORO, 94010, ENNA, ITALY",IT00097560866,H-IT0033650578,Retail Trade,Ret groceries (5411),Corporation,1976
b747873101f042dd839023f708e99d70,Yoox Net-a-porter Group Spa,"VIA NERIO NANNETTI 1, ZOLA PREDOSA, 40069, BOLOGNA, ITALY",IT02050461207,H-IT0075554402,Retail Trade,Ret mail-order house (5961),Corporation,2000
ed4fdc7b30dc491b9001f1cc80fac19c,Almaviva - The Italian Innovation Company Spa,"VIA DI CASAL BOCCONE 188/190, ROMA, 00137, ROMA, ITALY",IT08450891000,H-IT0007704623,Services,Custom computer programming (7371),Corporation,2005
6b37789c44d24fbf88ea53f54c2882bf,Almaviva Technologies Srl,"PIAZZA DEI SANTI APOSTOLI 66, ROMA, 00187, ROMA, ITALY",IT04819331002,H-IT0012248274,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1994
d980d4a976d24baea55bb099463892ae,Petronas Lubricants Italy Spa,"VIA SANTENA 1, VILLASTELLONE, 10029, TORINO, ITALY",IT05082750968,H-IT0072557230,Manufacturing,Petroleum refiner (2911),Corporation,1912
2eff3958994a4b5da8381dce87e24f1f,Adi Energia Srl,"VIALE CERTOSA 239, MILANO, 20151, MILANO, ITALY",IT10354910969,H-IT0061243132,"Transportation, Communications, Electric, Gas, and Sanitary Services",Electric services (4911),Corporation,2018
b2412c60674e4e9eb54b49f14895aded,Amazon Italia Logistica Srl,"VIALE MONTE GRAPPA 3/5, MILANO, 20124, MILANO, ITALY",IT07231660965,H-IT0019964625,"Transportation, Communications, Electric, Gas, and Sanitary Services",Transportation services (4789),Corporation,2010
0232004594dc4f68a4e223c8a688eaa9,Credito Emiliano Spa,"VIA EMILIA SAN PIETRO 4, REGGIO EMILIA, 42121, REGGIO EMILIA, ITALY",IT00766790356,H-IT0068365128,"Finance, Insurance, and Real Estate",National commercial bank (6021),Corporation,1973
