,Unnamed: 0,market_cap,revenue
1826,1826,doll_19.7 b,doll_2.4 b
1827,1827,doll_3.4 b,doll_2.4 b
1828,1828,doll_3.1 b,doll_2.4 b
1829,1829,doll_41.2 b,doll_2.4 b
1830,1830,doll_4.5 b,doll_2.4 b
1831,1831,doll_12.9 b,doll_2.5 b
1832,1832,doll_54.9 b,doll_2.5 b
1833,1833,0,doll_2.5 b
1834,1834,doll_6.5 b,doll_2.5 b
1835,1835,0,doll_2.5 b
1836,1836,doll_23.0 b,doll_2.5 b
1837,1837,doll_3.3 b,doll_2.5 b
1838,1838,doll_1.5 b,doll_2.5 b
1839,1839,doll_3.0 b,doll_2.5 b
1840,1840,doll_17.2 b,doll_2.5 b
1841,1841,doll_3.3 b,doll_2.5 b
1842,1842,doll_2.7 b,doll_2.5 b
1843,1843,doll_2.1 b,doll_2.5 b
1844,1844,0,doll_2.5 b
1845,1845,doll_0.0073 b,doll_2.5 b
1846,1846,doll_2.6 b,doll_2.5 b
1847,1847,doll_4.3 b,doll_2.5 b
1848,1848,doll_4.8 b,doll_2.5 b
1849,1849,doll_13.2 b,doll_2.5 b
1850,1850,0,doll_2.5 b
1851,1851,doll_1.6 b,doll_2.5 b
1852,1852,doll_6.2 b,doll_2.5 b
1853,1853,doll_4.5 b,doll_2.5 b
1854,1854,doll_2.6 b,doll_2.5 b
1855,1855,doll_1.8 b,doll_2.5 b
1856,1856,doll_1.9 b,doll_2.5 b
1857,1857,doll_2.7 b,doll_2.5 b
1858,1858,doll_5.6 b,doll_2.5 b
1859,1859,doll_58.2 b,doll_2.5 b
1860,1860,doll_6.1 b,doll_2.5 b
1861,1861,doll_1.4 b,doll_2.5 b
1862,1862,doll_2.3 b,doll_2.5 b
1863,1863,doll_3.6 b,doll_2.5 b
1864,1864,doll_2.4 b,doll_2.5 b
1865,1865,doll_0.4582 b,doll_2.5 b
1866,1866,0,doll_2.5 b
1867,1867,doll_2.7 b,doll_2.5 b
1868,1868,doll_6.1 b,doll_2.5 b
1869,1869,doll_2.3 b,doll_2.5 b
1870,1870,doll_1.3 b,doll_2.5 b
1871,1871,doll_1.1 b,doll_2.5 b
1872,1872,doll_0.2445 b,doll_2.5 b
1873,1873,0,doll_2.5 b
1874,1874,doll_3.6 b,doll_2.5 b
1875,1875,doll_1.7 b,doll_2.5 b
1876,1876,doll_1.1 b,doll_2.5 b
1877,1877,doll_10.0 b,doll_2.5 b
1878,1878,doll_3.0 b,doll_2.5 b
1879,1879,doll_1.2 b,doll_2.5 b
1880,1880,doll_8.3 b,doll_2.5 b
1881,1881,doll_30.7 b,doll_2.5 b
1882,1882,doll_5.0 b,doll_2.5 b
1883,1883,doll_0.3275 b,doll_2.5 b
1884,1884,doll_4.1 b,doll_2.5 b
1885,1885,doll_5.3 b,doll_2.5 b
1886,1886,doll_0.1689 b,doll_2.5 b
1887,1887,doll_2.9 b,doll_2.5 b
1888,1888,doll_3.5 b,doll_2.5 b
1889,1889,doll_5.4 b,doll_2.5 b
1890,1890,doll_2.2 b,doll_2.6 b
1891,1891,doll_0.1693 b,doll_2.6 b
1892,1892,doll_4.1 b,doll_2.6 b
1893,1893,doll_2.6 b,doll_2.6 b
1894,1894,doll_4.7 b,doll_2.6 b
1895,1895,0,doll_2.6 b
1896,1896,doll_29.1 b,doll_2.6 b
1897,1897,doll_17.6 b,doll_2.6 b
1898,1898,doll_0.6548999999999999 b,doll_2.6 b
1899,1899,doll_1.2 b,doll_2.6 b
1900,1900,doll_0.8138 b,doll_2.6 b
1901,1901,doll_8.6 b,doll_2.6 b
1902,1902,doll_11.4 b,doll_2.6 b
1903,1903,doll_10.0 b,doll_2.6 b
1904,1904,doll_11.6 b,doll_2.6 b
1905,1905,doll_1.7 b,doll_2.6 b
1906,1906,doll_5.3 b,doll_2.6 b
1907,1907,doll_4.6 b,doll_2.6 b
1908,1908,doll_1.2 b,doll_2.6 b
1909,1909,doll_12.4 b,doll_2.6 b
1910,1910,doll_0.3936 b,doll_2.6 b
1911,1911,doll_0.7797000000000001 b,doll_2.6 b
1912,1912,doll_17.7 b,doll_2.6 b
1913,1913,doll_7.6 b,doll_2.6 b
1914,1914,doll_13.4 b,doll_2.6 b
1915,1915,doll_3.8 b,doll_2.6 b
1916,1916,doll_4.9 b,doll_2.6 b
1917,1917,doll_2.8 b,doll_2.6 b
1918,1918,doll_12.5 b,doll_2.6 b
1919,1919,doll_1.1 b,doll_2.6 b
1920,1920,doll_13.6 b,doll_2.6 b
1921,1921,doll_3.7 b,doll_2.6 b
1922,1922,doll_1.2 b,doll_2.6 b
1923,1923,doll_2.6 b,doll_2.6 b
1924,1924,doll_1.2 b,doll_2.6 b
1925,1925,doll_4.2 b,doll_2.6 b
1926,1926,doll_0.3773 b,doll_2.6 b
1927,1927,doll_1.9 b,doll_2.6 b
1928,1928,doll_1.9 b,doll_2.6 b
1929,1929,doll_5.7 b,doll_2.6 b
1930,1930,doll_12.2 b,doll_2.6 b
1931,1931,doll_3.7 b,doll_2.6 b
1932,1932,doll_1.9 b,doll_2.6 b
1933,1933,0,doll_2.6 b
1934,1934,doll_0.48810000000000003 b,doll_2.6 b
1935,1935,doll_8.1 b,doll_2.6 b
1936,1936,doll_5.9 b,doll_2.6 b
1937,1937,doll_3.9 b,doll_2.6 b
1938,1938,doll_6.3 b,doll_2.6 b
1939,1939,doll_1.0 b,doll_2.6 b
1940,1940,doll_4.7 b,doll_2.6 b
1941,1941,doll_8.6 b,doll_2.6 b
1942,1942,doll_2.6 b,doll_2.6 b
1943,1943,doll_1.4 b,doll_2.6 b
1944,1944,doll_0.9575 b,doll_2.6 b
1945,1945,doll_3.5 b,doll_2.6 b
1946,1946,doll_4.1 b,doll_2.6 b
1947,1947,doll_0.8086 b,doll_2.6 b
1948,1948,doll_1.0 b,doll_2.6 b
1949,1949,doll_5.2 b,doll_2.6 b
1950,1950,doll_1.3 b,doll_2.6 b
1951,1951,0,doll_2.6 b
1952,1952,doll_1.8 b,doll_2.6 b
1953,1953,doll_1.9 b,doll_2.6 b
1954,1954,doll_11.4 b,doll_2.6 b
1955,1955,doll_0.435 b,doll_2.6 b
1956,1956,doll_32.5 b,doll_2.6 b
1957,1957,doll_14.7 b,doll_2.6 b
1958,1958,doll_2.8 b,doll_2.6 b
1959,1959,doll_4.9 b,doll_2.6 b
1960,1960,doll_10.2 b,doll_2.7 b
1961,1961,doll_6.8 b,doll_2.7 b
1962,1962,doll_1.1 b,doll_2.7 b
1963,1963,doll_7.3 b,doll_2.7 b
1964,1964,doll_1.8 b,doll_2.7 b
1965,1965,doll_5.8 b,doll_2.7 b
1966,1966,doll_1.2 b,doll_2.7 b
1967,1967,doll_0.973 b,doll_2.7 b
1968,1968,doll_0.2881 b,doll_2.7 b
1969,1969,doll_0.9807 b,doll_2.7 b
1970,1970,doll_2.0 b,doll_2.7 b
1971,1971,doll_6.8 b,doll_2.7 b
1972,1972,doll_19.5 b,doll_2.7 b
1973,1973,doll_8.2 b,doll_2.7 b
1974,1974,doll_3.4 b,doll_2.7 b
1975,1975,doll_4.6 b,doll_2.7 b
1976,1976,doll_1.0 b,doll_2.7 b
1977,1977,0,doll_2.7 b
1978,1978,doll_8.5 b,doll_2.7 b
1979,1979,doll_14.3 b,doll_2.7 b
1980,1980,0,doll_2.7 b
1981,1981,doll_5.8 b,doll_2.7 b
1982,1982,doll_9.8 b,doll_2.7 b
1983,1983,doll_4.0 b,doll_2.7 b
1984,1984,doll_1.6 b,doll_2.7 b
1985,1985,doll_0.7012 b,doll_2.7 b
1986,1986,doll_5.3 b,doll_2.7 b
1987,1987,doll_3.4 b,doll_2.7 b
1988,1988,0,doll_2.7 b
1989,1989,doll_3.6 b,doll_2.7 b
1990,1990,doll_0.3241 b,doll_2.7 b
1991,1991,doll_6.7 b,doll_2.7 b
1992,1992,doll_0.9615 b,doll_2.7 b
1993,1993,doll_2.0 b,doll_2.7 b
1994,1994,doll_1.8 b,doll_2.7 b
1995,1995,doll_4.6 b,doll_2.7 b
1996,1996,doll_8.6 b,doll_2.7 b
1997,1997,doll_2.7 b,doll_2.7 b
1998,1998,doll_4.1 b,doll_2.7 b
1999,1999,doll_0.9857 b,doll_2.7 b
2000,2000,doll_5.5 b,doll_2.7 b
2001,2001,doll_1.3 b,doll_2.7 b
2002,2002,doll_10.0 b,doll_2.7 b
2003,2003,0,doll_2.7 b
2004,2004,doll_1.1 b,doll_2.7 b
2005,2005,doll_0.871 b,doll_2.7 b
2006,2006,0,doll_2.7 b
2007,2007,doll_1.8 b,doll_2.7 b
2008,2008,doll_0.7417 b,doll_2.7 b
2009,2009,doll_5.1 b,doll_2.7 b
2010,2010,doll_0.3093 b,doll_2.7 b
2011,2011,doll_4.7 b,doll_2.7 b
2012,2012,doll_10.7 b,doll_2.7 b
2013,2013,doll_3.2 b,doll_2.7 b
2014,2014,doll_2.8 b,doll_2.7 b
2015,2015,doll_1.9 b,doll_2.7 b
2016,2016,doll_6.7 b,doll_2.7 b
2017,2017,0,doll_2.7 b
2018,2018,0,doll_2.7 b
2019,2019,doll_5.3 b,doll_2.7 b
2020,2020,doll_10.3 b,doll_2.8 b
2021,2021,0,doll_2.8 b
2022,2022,doll_1.6 b,doll_2.8 b
2023,2023,doll_0.9198 b,doll_2.8 b
2024,2024,doll_0.4577 b,doll_2.8 b
2025,2025,doll_2.1 b,doll_2.8 b
2026,2026,doll_0.3225 b,doll_2.8 b
2027,2027,doll_7.0 b,doll_2.8 b
2028,2028,doll_2.0 b,doll_2.8 b
2029,2029,doll_4.8 b,doll_2.8 b
2030,2030,doll_17.6 b,doll_2.8 b
2031,2031,doll_12.1 b,doll_2.8 b
2032,2032,doll_7.1 b,doll_2.8 b
2033,2033,doll_4.3 b,doll_2.8 b
2034,2034,doll_4.4 b,doll_2.8 b
2035,2035,doll_7.4 b,doll_2.8 b
2036,2036,0,doll_2.8 b
2037,2037,doll_1.5 b,doll_2.8 b
2038,2038,doll_0.7842 b,doll_2.8 b
2039,2039,doll_4.0 b,doll_2.8 b
2040,2040,doll_0.8508 b,doll_2.8 b
2041,2041,doll_6.0 b,doll_2.8 b
2042,2042,doll_0.7235 b,doll_2.8 b
2043,2043,doll_0.8002999999999999 b,doll_2.8 b
2044,2044,doll_2.1 b,doll_2.8 b
2045,2045,doll_5.3 b,doll_2.8 b
2046,2046,doll_26.2 b,doll_2.8 b
2047,2047,doll_3.2 b,doll_2.8 b
2048,2048,doll_4.6 b,doll_2.8 b
2049,2049,0,doll_2.8 b
2050,2050,doll_19.5 b,doll_2.8 b
2051,2051,0,doll_2.8 b
2052,2052,doll_2.7 b,doll_2.8 b
2053,2053,doll_4.6 b,doll_2.8 b
2054,2054,doll_4.0 b,doll_2.8 b
2055,2055,doll_2.3 b,doll_2.8 b
2056,2056,doll_2.4 b,doll_2.8 b
2057,2057,doll_14.9 b,doll_2.8 b
2058,2058,doll_11.1 b,doll_2.8 b
2059,2059,doll_4.5 b,doll_2.8 b
2060,2060,doll_9.7 b,doll_2.8 b
2061,2061,doll_3.4 b,doll_2.8 b
2062,2062,doll_7.7 b,doll_2.8 b
2063,2063,doll_3.5 b,doll_2.8 b
2064,2064,doll_3.3 b,doll_2.8 b
2065,2065,doll_0.12940000000000002 b,doll_2.8 b
2066,2066,doll_1.6 b,doll_2.8 b
2067,2067,doll_9.9 b,doll_2.8 b
2068,2068,doll_3.1 b,doll_2.8 b
2069,2069,doll_2.8 b,doll_2.8 b
2070,2070,doll_6.3 b,doll_2.8 b
2071,2071,doll_5.8 b,doll_2.8 b
2072,2072,doll_2.7 b,doll_2.8 b
2073,2073,doll_1.2 b,doll_2.8 b
2074,2074,doll_0.9829 b,doll_2.8 b
2075,2075,doll_1.7 b,doll_2.8 b
2076,2076,doll_1.6 b,doll_2.8 b
2077,2077,doll_25.9 b,doll_2.8 b
2078,2078,doll_14.1 b,doll_2.8 b
2079,2079,doll_18.8 b,doll_2.8 b
2080,2080,doll_2.5 b,doll_2.8 b
2081,2081,doll_9.9 b,doll_2.8 b
2082,2082,doll_2.3 b,doll_2.8 b
2083,2083,doll_32.4 b,doll_2.8 b
2084,2084,doll_12.1 b,doll_2.8 b
2085,2085,doll_2.1 b,doll_2.8 b
2086,2086,doll_7.9 b,doll_2.8 b
2087,2087,doll_2.2 b,doll_2.8 b
2088,2088,doll_6.8 b,doll_2.8 b
2089,2089,doll_2.2 b,doll_2.8 b
2090,2090,doll_3.0 b,doll_2.8 b
2091,2091,doll_10.3 b,doll_2.8 b
2092,2092,doll_1.8 b,doll_2.9 b
2093,2093,doll_4.5 b,doll_2.9 b
2094,2094,doll_2.7 b,doll_2.9 b
2095,2095,doll_44.1 b,doll_2.9 b
2096,2096,0,doll_2.9 b
2097,2097,doll_3.6 b,doll_2.9 b
2098,2098,doll_7.3 b,doll_2.9 b
2099,2099,doll_0.9812000000000001 b,doll_2.9 b
2100,2100,0,doll_2.9 b
2101,2101,doll_2.7 b,doll_2.9 b
2102,2102,doll_23.4 b,doll_2.9 b
2103,2103,doll_9.7 b,doll_2.9 b
2104,2104,doll_1.6 b,doll_2.9 b
2105,2105,doll_3.4 b,doll_2.9 b
2106,2106,doll_1.6 b,doll_2.9 b
2107,2107,doll_7.8 b,doll_2.9 b
2108,2108,doll_30.0 b,doll_2.9 b
2109,2109,doll_10.6 b,doll_2.9 b
2110,2110,doll_8.2 b,doll_2.9 b
2111,2111,0,doll_2.9 b
2112,2112,doll_4.8 b,doll_2.9 b
2113,2113,doll_4.6 b,doll_2.9 b
2114,2114,doll_1.7 b,doll_2.9 b
2115,2115,doll_0.8177000000000001 b,doll_2.9 b
2116,2116,doll_2.8 b,doll_2.9 b
2117,2117,doll_2.4 b,doll_2.9 b
2118,2118,doll_12.3 b,doll_2.9 b
2119,2119,doll_11.1 b,doll_2.9 b
2120,2120,doll_2.0 b,doll_2.9 b
2121,2121,doll_1.3 b,doll_2.9 b
2122,2122,doll_1.1 b,doll_2.9 b
2123,2123,doll_7.0 b,doll_2.9 b
2124,2124,doll_0.5378999999999999 b,doll_2.9 b
2125,2125,doll_2.4 b,doll_2.9 b
2126,2126,doll_2.2 b,doll_2.9 b
2127,2127,doll_5.7 b,doll_2.9 b
2128,2128,doll_2.5 b,doll_2.9 b
2129,2129,doll_2.0 b,doll_2.9 b
2130,2130,doll_4.8 b,doll_2.9 b
2131,2131,doll_2.1 b,doll_2.9 b
2132,2132,doll_1.5 b,doll_2.9 b
2133,2133,doll_3.0 b,doll_2.9 b
2134,2134,doll_11.7 b,doll_2.9 b
2135,2135,doll_12.1 b,doll_2.9 b
2136,2136,doll_10.4 b,doll_2.9 b
2137,2137,0,doll_2.9 b
2138,2138,doll_0.2797 b,doll_2.9 b
2139,2139,doll_5.6 b,doll_2.9 b
2140,2140,doll_8.9 b,doll_2.9 b
2141,2141,doll_2.0 b,doll_2.9 b
2142,2142,doll_4.6 b,doll_2.9 b
2143,2143,doll_0.4156 b,doll_2.9 b
2144,2144,doll_5.5 b,doll_2.9 b
2145,2145,doll_13.2 b,doll_2.9 b
2146,2146,doll_18.9 b,doll_2.9 b
2147,2147,doll_1.9 b,doll_2.9 b
2148,2148,doll_7.2 b,doll_2.9 b
2149,2149,doll_2.8 b,doll_2.9 b
2150,2150,doll_2.2 b,doll_2.9 b
2151,2151,doll_34.2 b,doll_2.9 b
2152,2152,doll_0.5592999999999999 b,doll_2.9 b
2153,2153,doll_3.1 b,doll_2.9 b
2154,2154,doll_2.2 b,doll_2.9 b
2155,2155,doll_10.5 b,doll_2.9 b
2156,2156,doll_35.1 b,doll_2.9 b
2157,2157,doll_2.4 b,doll_3.0 b
2158,2158,doll_6.6 b,doll_2.9 b
2159,2159,doll_2.5 b,doll_3.0 b
2160,2160,doll_1.7 b,doll_3.0 b
2161,2161,doll_1.2 b,doll_3.0 b
2162,2162,doll_12.9 b,doll_3.0 b
2163,2163,doll_0.2329 b,doll_3.0 b
2164,2164,doll_0.6809 b,doll_3.0 b
2165,2165,doll_0.0494 b,doll_3.0 b
2166,2166,doll_2.9 b,doll_3.0 b
2167,2167,doll_7.2 b,doll_3.0 b
2168,2168,doll_0.2841 b,doll_3.0 b
2169,2169,doll_0.024 b,doll_3.0 b
2170,2170,doll_5.1 b,doll_3.0 b
2171,2171,doll_10.6 b,doll_3.0 b
2172,2172,0,doll_3.0 b
2173,2173,doll_0.9478 b,doll_3.0 b
2174,2174,0,doll_3.0 b
2175,2175,doll_8.5 b,doll_3.0 b
2176,2176,doll_1.0 b,doll_3.0 b
2177,2177,doll_4.7 b,doll_3.0 b
2178,2178,doll_13.2 b,doll_3.0 b
2179,2179,doll_15.1 b,doll_3.0 b
2180,2180,doll_1.1 b,doll_3.0 b
2181,2181,doll_18.3 b,doll_3.0 b
2182,2182,doll_47.3 b,doll_3.0 b
2183,2183,doll_4.4 b,doll_3.0 b
2184,2184,doll_5.1 b,doll_3.0 b
2185,2185,doll_4.5 b,doll_3.0 b
2186,2186,doll_5.4 b,doll_3.0 b
2187,2187,doll_6.2 b,doll_3.0 b
2188,2188,doll_0.029 b,doll_3.0 b
2189,2189,doll_25.8 b,doll_3.0 b
2190,2190,doll_1.5 b,doll_3.0 b
2191,2191,doll_5.2 b,doll_3.0 b
2192,2192,0,doll_3.0 b
2193,2193,doll_16.0 b,doll_3.0 b
2194,2194,doll_0.8358 b,doll_3.0 b
2195,2195,doll_28.3 b,doll_3.0 b
2196,2196,doll_2.0 b,doll_3.0 b
2197,2197,doll_8.9 b,doll_3.0 b
2198,2198,doll_0.6038 b,doll_3.0 b
2199,2199,doll_1.8 b,doll_3.0 b
2200,2200,doll_2.5 b,doll_3.0 b
2201,2201,doll_5.5 b,doll_3.0 b
2202,2202,doll_1.7 b,doll_3.0 b
2203,2203,doll_1.9 b,doll_3.0 b
2204,2204,doll_10.9 b,doll_3.0 b
2205,2205,doll_1.7 b,doll_3.0 b
2206,2206,0,doll_3.0 b
2207,2207,doll_0.7258 b,doll_3.0 b
2208,2208,doll_1.5 b,doll_3.0 b
2209,2209,doll_2.9 b,doll_3.0 b
2210,2210,doll_4.7 b,doll_3.0 b
2211,2211,doll_8.6 b,doll_3.0 b
2212,2212,doll_18.1 b,doll_3.0 b
2213,2213,doll_11.2 b,doll_3.0 b
2214,2214,doll_0.4263 b,doll_3.0 b
2215,2215,doll_1.2 b,doll_3.0 b
2216,2216,doll_1.3 b,doll_3.0 b
2217,2217,doll_4.0 b,doll_3.0 b
2218,2218,doll_2.6 b,doll_3.0 b
2219,2219,doll_4.7 b,doll_3.0 b
2220,2220,doll_2.9 b,doll_3.0 b
2221,2221,doll_2.5 b,doll_3.0 b
2222,2222,doll_7.2 b,doll_3.0 b
2223,2223,doll_1.2 b,doll_3.0 b
2224,2224,doll_0.4377 b,doll_3.0 b
2225,2225,doll_1.5 b,doll_3.0 b
2226,2226,doll_1.1 b,doll_3.0 b
2227,2227,doll_2.6 b,doll_3.1 b
2228,2228,doll_2.5 b,doll_3.1 b
2229,2229,doll_17.4 b,doll_3.1 b
2230,2230,0,doll_3.1 b
2231,2231,doll_4.4 b,doll_3.1 b
2232,2232,doll_7.3 b,doll_3.1 b
2233,2233,doll_3.2 b,doll_3.1 b
2234,2234,doll_1.4 b,doll_3.1 b
2235,2235,doll_7.2 b,doll_3.1 b
2236,2236,doll_1.0 b,doll_3.1 b
2237,2237,doll_0.5321 b,doll_3.1 b
2238,2238,doll_5.9 b,doll_3.1 b
2239,2239,doll_12.4 b,doll_3.1 b
2240,2240,doll_2.3 b,doll_3.1 b
2241,2241,doll_1.0 b,doll_3.1 b
2242,2242,doll_0.7791 b,doll_3.1 b
2243,2243,doll_0.8797999999999999 b,doll_3.1 b
2244,2244,doll_2.0 b,doll_3.1 b
2245,2245,0,doll_3.1 b
2246,2246,doll_1.8 b,doll_3.1 b
2247,2247,doll_4.3 b,doll_3.1 b
2248,2248,0,doll_3.1 b
2249,2249,doll_0.3103 b,doll_3.1 b
2250,2250,doll_0.7393 b,doll_3.1 b
2251,2251,doll_2.9 b,doll_3.1 b
2252,2252,0,doll_3.1 b
2253,2253,doll_2.1 b,doll_3.1 b
2254,2254,0,doll_3.1 b
2255,2255,doll_4.4 b,doll_3.1 b
2256,2256,doll_1.9 b,doll_3.1 b
2257,2257,doll_9.8 b,doll_3.1 b
2258,2258,doll_1.2 b,doll_3.1 b
2259,2259,doll_4.7 b,doll_3.1 b
2260,2260,doll_1.5 b,doll_3.1 b
2261,2261,doll_6.4 b,doll_3.1 b
2262,2262,doll_2.0 b,doll_3.1 b
2263,2263,doll_24.8 b,doll_3.1 b
2264,2264,doll_1.9 b,doll_3.1 b
2265,2265,doll_4.6 b,doll_3.1 b
2266,2266,doll_1.6 b,doll_3.1 b
2267,2267,doll_1.6 b,doll_3.1 b
2268,2268,doll_5.1 b,doll_3.1 b
2269,2269,doll_1.2 b,doll_3.1 b
2270,2270,doll_6.3 b,doll_3.1 b
2271,2271,doll_5.6 b,doll_3.1 b
2272,2272,doll_12.6 b,doll_3.1 b
2273,2273,doll_0.5681 b,doll_3.1 b
2274,2274,doll_3.4 b,doll_3.1 b
2275,2275,doll_2.9 b,doll_3.1 b
2276,2276,doll_17.9 b,doll_3.1 b
2277,2277,doll_2.5 b,doll_3.1 b
2278,2278,doll_2.1 b,doll_3.1 b
2279,2279,doll_4.2 b,doll_3.1 b
2280,2280,doll_3.3 b,doll_3.1 b
2281,2281,doll_12.2 b,doll_3.1 b
2282,2282,doll_0.4833 b,doll_3.1 b
2283,2283,doll_3.0 b,doll_3.1 b
2284,2284,doll_2.8 b,doll_3.1 b
2285,2285,doll_0.9977999999999999 b,doll_3.1 b
2286,2286,doll_0.0633 b,doll_3.1 b
2287,2287,doll_1.8 b,doll_3.1 b
2288,2288,0,doll_3.1 b
2289,2289,doll_7.2 b,doll_3.1 b
2290,2290,0,doll_3.1 b
2291,2291,doll_3.3 b,doll_3.2 b
2292,2292,doll_1.3 b,doll_3.1 b
2293,2293,doll_0.49160000000000004 b,doll_3.2 b
2294,2294,doll_11.1 b,doll_3.2 b
2295,2295,0,doll_3.2 b
2296,2296,doll_1.3 b,doll_3.2 b
2297,2297,doll_0.1474 b,doll_3.2 b
2298,2298,doll_5.7 b,doll_3.2 b
2299,2299,doll_0.668 b,doll_3.2 b
2300,2300,doll_27.8 b,doll_3.2 b
2301,2301,doll_4.5 b,doll_3.2 b
2302,2302,doll_2.5 b,doll_3.2 b
2303,2303,doll_6.4 b,doll_3.2 b
2304,2304,doll_0.4844 b,doll_3.2 b
2305,2305,0,doll_3.2 b
2306,2306,doll_1.5 b,doll_3.2 b
2307,2307,doll_0.3643 b,doll_3.2 b
2308,2308,doll_3.2 b,doll_3.2 b
2309,2309,doll_6.0 b,doll_3.2 b
2310,2310,0,doll_3.2 b
2311,2311,doll_6.7 b,doll_3.2 b
2312,2312,doll_2.9 b,doll_3.2 b
2313,2313,doll_2.0 b,doll_3.2 b
2314,2314,doll_12.6 b,doll_3.2 b
2315,2315,doll_0.471 b,doll_3.2 b
2316,2316,doll_4.7 b,doll_3.2 b
2317,2317,doll_7.1 b,doll_3.2 b
2318,2318,doll_0.7167 b,doll_3.2 b
2319,2319,doll_0.5923999999999999 b,doll_3.2 b
2320,2320,doll_0.2641 b,doll_3.2 b
2321,2321,doll_1.1 b,doll_3.2 b
2322,2322,0,doll_3.2 b
2323,2323,doll_53.6 b,doll_3.2 b
2324,2324,doll_3.9 b,doll_3.2 b
2325,2325,doll_3.3 b,doll_3.2 b
2326,2326,doll_7.8 b,doll_3.2 b
2327,2327,doll_5.0 b,doll_3.2 b
2328,2328,doll_0.3185 b,doll_3.2 b
2329,2329,0,doll_3.2 b
2330,2330,doll_5.2 b,doll_3.2 b
2331,2331,doll_11.1 b,doll_3.2 b
2332,2332,doll_39.9 b,doll_3.2 b
2333,2333,doll_11.7 b,doll_3.2 b
2334,2334,doll_2.3 b,doll_3.2 b
2335,2335,0,doll_3.2 b
2336,2336,doll_4.5 b,doll_3.2 b
2337,2337,doll_4.3 b,doll_3.2 b
2338,2338,doll_1.4 b,doll_3.2 b
2339,2339,doll_2.8 b,doll_3.2 b
2340,2340,doll_25.6 b,doll_3.2 b
2341,2341,doll_7.3 b,doll_3.2 b
2342,2342,doll_1.7 b,doll_3.2 b
2343,2343,doll_2.4 b,doll_3.2 b
2344,2344,doll_5.8 b,doll_3.2 b
2345,2345,doll_2.3 b,doll_3.2 b
2346,2346,doll_13.2 b,doll_3.2 b
2347,2347,doll_9.0 b,doll_3.2 b
2348,2348,doll_3.2 b,doll_3.2 b
2349,2349,doll_13.8 b,doll_3.2 b
2350,2350,doll_1.5 b,doll_3.2 b
2351,2351,doll_1.6 b,doll_3.2 b
2352,2352,doll_3.2 b,doll_3.2 b
2353,2353,0,doll_3.2 b
2354,2354,doll_6.1 b,doll_3.2 b
2355,2355,doll_8.0 b,doll_3.3 b
2356,2356,doll_5.9 b,doll_3.3 b
2357,2357,doll_3.4 b,doll_3.3 b
2358,2358,doll_4.7 b,doll_3.3 b
2359,2359,doll_6.9 b,doll_3.3 b
2360,2360,doll_3.8 b,doll_3.3 b
2361,2361,doll_0.816 b,doll_3.3 b
2362,2362,doll_3.2 b,doll_3.3 b
2363,2363,doll_4.4 b,doll_3.3 b
2364,2364,doll_2.4 b,doll_3.3 b
2365,2365,doll_8.7 b,doll_3.3 b
2366,2366,doll_2.6 b,doll_3.3 b
2367,2367,0,doll_3.3 b
2368,2368,doll_5.3 b,doll_3.3 b
2369,2369,doll_3.8 b,doll_3.3 b
2370,2370,doll_4.2 b,doll_3.3 b
2371,2371,doll_4.4 b,doll_3.3 b
2372,2372,doll_1.6 b,doll_3.3 b
2373,2373,doll_15.1 b,doll_3.3 b
2374,2374,doll_1.7 b,doll_3.3 b
2375,2375,doll_0.3368 b,doll_3.3 b
2376,2376,doll_5.3 b,doll_3.3 b
2377,2377,doll_5.8 b,doll_3.3 b
2378,2378,doll_2.7 b,doll_3.3 b
2379,2379,doll_4.4 b,doll_3.3 b
2380,2380,doll_0.3836 b,doll_3.3 b
2381,2381,doll_0.8927999999999999 b,doll_3.3 b
2382,2382,doll_3.4 b,doll_3.3 b
2383,2383,doll_7.4 b,doll_3.3 b
2384,2384,doll_1.2 b,doll_3.3 b
2385,2385,doll_3.3 b,doll_3.3 b
2386,2386,doll_2.9 b,doll_3.3 b
2387,2387,doll_16.8 b,doll_3.3 b
2388,2388,doll_3.1 b,doll_3.3 b
2389,2389,doll_4.8 b,doll_3.3 b
2390,2390,0,doll_3.3 b
2391,2391,doll_5.9 b,doll_3.3 b
2392,2392,doll_3.9 b,doll_3.3 b
2393,2393,doll_0.6274 b,doll_3.3 b
2394,2394,doll_5.3 b,doll_3.3 b
2395,2395,doll_10.0 b,doll_3.3 b
2396,2396,doll_3.6 b,doll_3.3 b
2397,2397,doll_2.1 b,doll_3.3 b
2398,2398,doll_1.7 b,doll_3.3 b
2399,2399,doll_1.9 b,doll_3.3 b
2400,2400,doll_28.6 b,doll_3.3 b
2401,2401,doll_0.8428 b,doll_3.3 b
2402,2402,doll_0.4591 b,doll_3.3 b
2403,2403,doll_1.1 b,doll_3.3 b
2404,2404,0,doll_3.3 b
2405,2405,doll_4.3 b,doll_3.4 b
2406,2406,doll_37.8 b,doll_3.3 b
2407,2407,doll_0.6957000000000001 b,doll_3.3 b
2408,2408,doll_3.3 b,doll_3.4 b
2409,2409,doll_1.4 b,doll_3.4 b
2410,2410,0,doll_3.4 b
2411,2411,0,doll_3.4 b
2412,2412,doll_3.1 b,doll_3.4 b
2413,2413,doll_1.2 b,doll_3.4 b
2414,2414,doll_4.0 b,doll_3.4 b
2415,2415,doll_5.5 b,doll_3.4 b
