,market_cap,revenue,net_income,gbp
18093,doll_304.1 m,,,
18094,doll_320.6 m,,,
18095,doll_332.2 m,,,
18096,doll_352.5 m,,,
18097,doll_336.6 m,,,
18098,doll_336.1 m,,,
18099,doll_353.7 m,,,
18100,doll_358.0 m,,,
18101,doll_364.5 m,,,
18102,doll_372.5 m,,,
18103,doll_378.0 m,,,
18104,doll_402.9 m,,,
18105,doll_419.8 m,,,
18106,doll_423.0 m,,,
18107,doll_428.0 m,,,
18108,doll_443.2 m,,,
18109,doll_429.7 m,,,
18110,doll_453.9 m,,,
18111,doll_455.6 m,,,
18112,doll_454.3 m,,,
18113,doll_97.4 m,,,
18114,doll_80.6 m,,,
18115,doll_96.7 m,,,
18116,doll_92.9 m,,,
18117,doll_98.3 m,,,
18118,doll_99.3 m,,,
18119,doll_96.2 m,,,
18120,doll_100.3 m,,,
18121,doll_105.7 m,,,
18122,doll_109.2 m,,,
18123,doll_104.4 m,,,
18124,doll_106.1 m,,,
18125,doll_111.9 m,,,
18126,doll_125.4 m,,,
18127,doll_115.3 m,,,
18128,doll_115.2 m,,,
18129,doll_113.1 m,,,
18130,doll_117.6 m,,,
18131,doll_115.5 m,,,
18132,doll_120.1 m,,,
18133,doll_121.4 m,,,
18134,doll_124.7 m,,,
18135,doll_134.0 m,,,
18136,doll_130.9 m,,,
18137,doll_135.7 m,,,
18138,doll_137.1 m,,,
18139,doll_144.0 m,,,
18140,doll_141.7 m,,,
18141,doll_146.4 m,,,
18142,doll_147.7 m,,,
18143,doll_154.2 m,,,
18144,doll_149.5 m,,,
18145,doll_160.9 m,,,
18146,doll_169.6 m,,,
18147,doll_159.3 m,,,
18148,doll_161.7 m,,,
18149,doll_172.0 m,,,
18150,doll_171.7 m,,,
18151,doll_163.9 m,,,
18152,doll_40.9 m,,,
18153,doll_173.4 m,,,
18154,doll_45.1 m,,,
18155,doll_43.7 m,,,
18156,doll_45.9 m,,,
18157,doll_45.3 m,,,
18158,doll_45.5 m,,,
18159,doll_46.4 m,,,
18160,doll_47.4 m,,,
18161,doll_47.5 m,,,
18162,doll_48.9 m,,,
18163,doll_48.8 m,,,
18164,doll_48.4 m,,,
18165,doll_49.0 m,,,
18166,doll_56.8 m,,,
18167,doll_53.7 m,,,
18168,doll_55.0 m,,,
18169,doll_54.4 m,,,
18170,doll_56.3 m,,,
18171,doll_54.7 m,,,
18172,doll_56.5 m,,,
18173,doll_54.7 m,,,
18174,doll_57.9 m,,,
18175,doll_58.1 m,,,
18176,doll_61.2 m,,,
18177,doll_64.0 m,,,
18178,doll_65.1 m,,,
18179,doll_68.2 m,,,
18180,doll_70.5 m,,,
18181,doll_73.3 m,,,
18182,doll_70.2 m,,,
18183,doll_73.7 m,,,
18184,doll_73.4 m,,,
18185,doll_74.0 m,,,
18186,doll_70.9 m,,,
18187,doll_77.0 m,,,
18188,doll_75.9 m,,,
18189,doll_77.6 m,,,
18190,doll_78.3 m,,,
18191,doll_78.5 m,,,
18192,doll_83.0 m,,,
18193,doll_79.4 m,,,
18194,doll_17.8 m,,,
18195,doll_18.6 m,,,
18196,doll_17.9 m,,,
18197,doll_18.6 m,,,
18198,doll_18.7 m,,,
18199,doll_18.7 m,,,
18200,doll_19.7 m,,,
18201,doll_19.8 m,,,
18202,doll_19.8 m,,,
18203,doll_19.7 m,,,
18204,doll_22.0 m,,,
18205,doll_19.9 m,,,
18206,doll_21.3 m,,,
18207,doll_23.2 m,,,
18208,doll_21.1 m,,,
18209,doll_20.1 m,,,
18210,doll_23.5 m,,,
18211,doll_25.0 m,,,
18212,doll_25.2 m,,,
18213,doll_21.5 m,,,
18214,doll_27.3 m,,,
18215,doll_27.2 m,,,
18216,doll_27.9 m,,,
18217,doll_27.4 m,,,
18218,doll_28.1 m,,,
18219,doll_28.9 m,,,
18220,doll_29.1 m,,,
18221,doll_30.1 m,,,
18222,doll_30.6 m,,,
18223,doll_32.1 m,,,
18224,doll_32.4 m,,,
18225,doll_33.4 m,,,
18226,doll_31.5 m,,,
18227,doll_33.9 m,,,
18228,doll_33.9 m,,,
18229,doll_35.0 m,,,
18230,doll_33.9 m,,,
18231,doll_35.2 m,,,
18232,doll_36.1 m,,,
18233,doll_37.1 m,,,
18234,doll_37.7 m,,,
18235,doll_3.6 m,,,
18236,doll_5.1 m,,,
18237,doll_4.8 m,,,
18238,doll_5.5 m,,,
18239,doll_6.7 m,,,
18240,doll_7.2 m,,,
18241,doll_5.5 m,,,
18242,doll_6.0 m,,,
18243,doll_6.6 m,,,
18244,doll_7.4 m,,,
18245,doll_7.4 m,,,
18246,doll_7.6 m,,,
18247,doll_7.4 m,,,
18248,doll_7.8 m,,,
18249,doll_7.7 m,,,
18250,doll_7.6 m,,,
18251,doll_7.7 m,,,
18252,doll_8.2 m,,,
18253,doll_8.2 m,,,
18254,doll_8.8 m,,,
18255,doll_8.2 m,,,
18256,doll_8.5 m,,,
18257,doll_8.6 m,,,
18258,doll_9.5 m,,,
18259,doll_10.7 m,,,
18260,doll_11.3 m,,,
18261,doll_10.2 m,,,
18262,doll_11.2 m,,,
18263,doll_11.7 m,,,
18264,doll_12.9 m,,,
18265,doll_11.9 m,,,
18266,doll_12.2 m,,,
18267,0,,,
18268,doll_13.5 m,,,
18269,0,,,
18270,0,,,
18271,0,,,
18272,0,,,
18273,0,,,
18274,0,,,
18275,0,,,
18276,0,,,
18277,0,,,
18278,0,,,
18279,"doll_533,813",,,
18280,"doll_921,620",,,
18281,"doll_957,000",,,
18282,doll_1.7 m,,,
18283,doll_3.0 m,,,
18284,doll_3.3 m,,,
18285,doll_3.3 m,,,
18286,doll_2.4 m,,,
18287,doll_3.6 m,,,
18288,doll_3.6 m,,,
18289,doll_13.8 m,,,
18290,doll_14.3 m,,,
18291,doll_13.7 m,,,
18292,doll_13.9 m,,,
18293,doll_14.5 m,,,
18294,doll_14.9 m,,,
18295,doll_15.5 m,,,
18296,doll_15.9 m,,,
18297,doll_16.2 m,,,
18298,doll_15.5 m,,,
18299,doll_14.2 m,,,
18300,doll_16.3 m,,,
18301,doll_16.4 m,,,
18302,doll_15.9 m,,,
18303,doll_16.4 m,,,
18304,doll_17.5 m,,,
18305,doll_16.2 m,,,
18306,doll_37.8 m,,,
18307,doll_37.8 m,,,
18308,doll_38.4 m,,,
18309,doll_38.1 m,,,
18310,doll_38.5 m,,,
18311,doll_40.9 m,,,
18312,doll_40.3 m,,,
18313,doll_41.0 m,,,
18314,doll_41.4 m,,,
18315,doll_84.2 m,,,
18316,doll_86.4 m,,,
18317,doll_89.1 m,,,
18318,doll_88.8 m,,,
18319,doll_87.9 m,,,
18320,doll_91.2 m,,,
18321,doll_89.3 m,,,
18322,doll_87.2 m,,,
18323,doll_182.6 m,,,
18324,doll_95.4 m,,,
18325,doll_178.1 m,,,
18326,doll_182.6 m,,,
18327,doll_183.5 m,,,
18328,doll_182.7 m,,,
18329,doll_188.4 m,,,
18330,doll_197.3 m,,,
18331,doll_183.5 m,,,
18332,doll_196.6 m,,,
18333,doll_203.1 m,,,
18334,doll_468.7 m,,,
18335,doll_452.0 m,,,
18336,doll_487.6 m,,,
18337,doll_470.9 m,,,
18338,doll_495.6 m,,,
18339,doll_495.2 m,,,
18340,doll_495.4 m,,,
18341,doll_497.3 m,,,
18342,doll_1.52 b,,,
18343,doll_1.64 b,,,
18344,doll_1.65 b,,,
18345,doll_1.54 b,,,
18346,doll_1.68 b,,,
18347,doll_1.81 b,,,
18348,doll_1.93 b,,,
18349,doll_2.02 b,,,
18350,doll_6.35 b,,,
18351,doll_1.97 b,,,
18352,doll_2.21 b,,,
18353,doll_50.67 b,,,
18354,doll_51.13 b,,,
18355,doll_64.63 b,,,
18356,doll_67.27 b,,,
18357,doll_73.12 b,,,
18358,doll_98.49 b,,,
18359,doll_108.05 b,,,
18360,doll_153.68 b,,,
18361,doll_201.43 b,,,
18362,doll_128.71 b,,,
18363,doll_262.69 b,,,
18364,doll_433.49 b,,,
18365,doll_285.98 b,,,
18366,doll_4.98 b,,,
18367,doll_1.731 t,,,
18368,doll_4.92 b,,,
18369,doll_6.58 b,,,
18370,doll_5.51 b,,,
18371,doll_7.04 b,,,
18372,doll_6.40 b,,,
18373,doll_7.57 b,,,
18374,doll_7.98 b,,,
18375,doll_7.99 b,,,
18376,doll_8.13 b,,,
18377,doll_8.51 b,,,
18378,doll_8.55 b,,,
18379,doll_9.07 b,,,
18380,doll_9.81 b,,,
18381,doll_10.76 b,,,
18382,doll_12.16 b,,,
18383,doll_13.53 b,,,
18384,doll_15.72 b,,,
18385,doll_15.36 b,,,
18386,doll_13.58 b,,,
18387,doll_17.44 b,,,
18388,doll_25.56 b,,,
18389,doll_47.06 b,,,
18390,doll_40.68 b,,,
18391,doll_63.49 b,,,
18392,doll_31.86 b,,,
18393,doll_48.68 b,,,
18394,doll_629.8 m,,,
18395,doll_596.9 m,,,
18396,doll_734.3 m,,,
18397,doll_735.1 m,,,
18398,doll_699.8 m,,,
18399,doll_800.5 m,,,
18400,doll_866.8 m,,,
18401,doll_856.1 m,,,
18402,doll_762.8 m,,,
18403,doll_887.1 m,,,
18404,doll_699.0 m,,,
18405,doll_950.4 m,,,
18406,doll_1.09 b,,,
18407,doll_1.05 b,,,
18408,doll_1.01 b,,,
18409,doll_1.64 b,,,
18410,doll_1.57 b,,,
18411,doll_1.31 b,,,
18412,doll_1.95 b,,,
18413,doll_1.94 b,,,
18414,doll_2.34 b,,,
18415,doll_3.19 b,,,
18416,doll_3.92 b,,,
18417,doll_4.14 b,,,
18418,doll_5.17 b,,,
18419,doll_6.69 b,,,
18420,doll_5.51 b,,,
18421,doll_5.95 b,,,
18422,doll_8.85 b,,,
18423,doll_10.05 b,,,
18424,doll_6.20 b,,,
18425,doll_10.39 b,,,
18426,doll_13.01 b,,,
18427,doll_17.87 b,,,
18428,doll_17.91 b,,,
18429,doll_15.93 b,,,
18430,doll_17.39 b,,,
18431,doll_18.62 b,,,
18432,doll_23.64 b,,,
18433,doll_23.93 b,,,
18434,doll_21.21 b,,,
18435,doll_23.98 b,,,
18436,doll_33.02 b,,,
18437,doll_26.99 b,,,
18438,doll_37.36 b,,,
18439,doll_62.17 b,,,
18440,doll_48.15 b,,,
18441,doll_151.06 b,,,
18442,doll_219.03 b,,,
18443,doll_8.71 b,,,
18444,doll_9.36 b,,,
18445,doll_8.82 b,,,
18446,doll_9.43 b,,,
18447,doll_9.14 b,,,
18448,doll_10.65 b,,,
18449,doll_10.80 b,,,
18450,doll_12.07 b,,,
18451,doll_10.97 b,,,
18452,doll_11.69 b,,,
18453,doll_11.80 b,,,
18454,doll_12.82 b,,,
18455,doll_12.59 b,,,
18456,doll_12.69 b,,,
18457,doll_12.63 b,,,
18458,doll_13.42 b,,,
18459,doll_13.46 b,,,
18460,doll_14.12 b,,,
18461,doll_15.12 b,,,
18462,doll_15.74 b,,,
18463,doll_20.18 b,,,
18464,doll_16.41 b,,,
18465,doll_21.40 b,,,
18466,doll_20.98 b,,,
18467,doll_26.40 b,,,
18468,doll_22.80 b,,,
18469,doll_27.30 b,,,
18470,doll_24.03 b,,,
18471,doll_32.84 b,,,
18472,doll_28.06 b,,,
18473,doll_32.52 b,,,
18474,doll_33.99 b,,,
18475,doll_34.40 b,,,
18476,doll_45.27 b,,,
18477,doll_34.23 b,,,
18478,doll_52.27 b,,,
18479,doll_53.40 b,,,
18480,doll_56.79 b,,,
18481,doll_63.54 b,,,
18482,doll_63.26 b,,,
18483,doll_71.19 b,,,
18484,doll_72.85 b,,,
18485,doll_75.34 b,,,
18486,doll_85.38 b,,,
18487,doll_110.51 b,,,
18488,doll_119.73 b,,,
18489,doll_134.84 b,,,
18490,doll_124.45 b,,,
18491,doll_203.85 b,,,
18492,doll_325.15 b,,,
18493,doll_551.6 m,,,
18494,doll_553.3 m,,,
18495,doll_621.8 m,,,
18496,doll_665.7 m,,,
18497,doll_702.4 m,,,
18498,doll_731.8 m,,,
18499,doll_741.0 m,,,
18500,doll_737.0 m,,,
18501,doll_748.4 m,,,
18502,doll_749.3 m,,,
18503,doll_782.3 m,,,
18504,doll_851.8 m,,,
18505,doll_940.4 m,,,
18506,doll_936.0 m,,,
18507,doll_783.9 m,,,
18508,doll_906.1 m,,,
18509,doll_1.26 b,,,
18510,doll_1.05 b,,,
18511,doll_1.27 b,,,
18512,doll_1.37 b,,,
18513,doll_1.43 b,,,
18514,doll_1.87 b,,,
18515,doll_1.50 b,,,
18516,doll_1.57 b,,,
18517,doll_2.05 b,,,
18518,doll_1.79 b,,,
18519,doll_2.06 b,,,
18520,doll_2.06 b,,,
18521,doll_2.21 b,,,
18522,doll_2.23 b,,,
18523,doll_2.29 b,,,
18524,doll_2.95 b,,,
18525,doll_3.10 b,,,
18526,doll_3.26 b,,,
18527,doll_3.39 b,,,
18528,doll_3.57 b,,,
18529,doll_5.42 b,,,
18530,doll_4.98 b,,,
18531,doll_4.46 b,,,
18532,doll_8.80 b,,,
18533,doll_6.29 b,,,
18534,doll_5.99 b,,,
18535,doll_86.4 m,,,
18536,doll_89.2 m,,,
18537,doll_89.6 m,,,
18538,doll_90.2 m,,,
18539,doll_90.6 m,,,
18540,doll_103.5 m,,,
18541,doll_99.3 m,,,
18542,doll_130.3 m,,,
18543,doll_130.7 m,,,
18544,doll_105.9 m,,,
18545,doll_136.3 m,,,
18546,doll_135.3 m,,,
18547,doll_141.9 m,,,
18548,doll_147.3 m,,,
18549,doll_140.1 m,,,
18550,doll_146.0 m,,,
18551,doll_148.6 m,,,
18552,doll_153.2 m,,,
18553,doll_150.0 m,,,
18554,doll_196.6 m,,,
18555,doll_201.2 m,,,
18556,doll_181.7 m,,,
18557,doll_198.5 m,,,
18558,doll_212.2 m,,,
18559,doll_213.7 m,,,
18560,doll_229.2 m,,,
18561,doll_235.8 m,,,
18562,doll_271.0 m,,,
18563,doll_276.5 m,,,
18564,doll_274.8 m,,,
18565,doll_297.7 m,,,
18566,doll_305.6 m,,,
18567,doll_307.4 m,,,
18568,doll_313.0 m,,,
18569,doll_312.0 m,,,
18570,doll_336.4 m,,,
18571,doll_326.0 m,,,
18572,doll_353.1 m,,,
18573,doll_369.6 m,,,
18574,doll_393.8 m,,,
18575,doll_16.0 m,,,
18576,doll_406.4 m,,,
18577,doll_18.4 m,,,
18578,doll_19.7 m,,,
18579,doll_21.1 m,,,
18580,doll_21.2 m,,,
18581,doll_21.6 m,,,
18582,doll_223.8 m,,,
18583,doll_24.1 m,,,
18584,doll_24.3 m,,,
18585,doll_24.9 m,,,
18586,doll_25.4 m,,,
18587,doll_25.4 m,,,
18588,doll_27.2 m,,,
18589,doll_25.5 m,,,
18590,doll_30.1 m,,,
18591,doll_28.7 m,,,
18592,doll_30.8 m,,,
18593,doll_29.2 m,,,
18594,doll_29.8 m,,,
18595,doll_35.6 m,,,
18596,doll_32.0 m,,,
18597,doll_36.5 m,,,
18598,doll_39.5 m,,,
18599,doll_37.6 m,,,
18600,doll_41.3 m,,,
18601,doll_46.3 m,,,
18602,doll_42.0 m,,,
18603,doll_47.9 m,,,
18604,doll_49.6 m,,,
18605,doll_49.1 m,,,
18606,doll_49.8 m,,,
18607,0,,,
18608,0,,,
18609,0,,,
18610,0,,,
18611,doll_3.5 m,,,
18612,doll_3.6 m,,,
18613,doll_4.9 m,,,
18614,doll_5.8 m,,,
18615,doll_6.1 m,,,
18616,doll_11.1 m,,,
18617,doll_8.1 m,,,
18618,doll_7.5 m,,,
18619,doll_15.6 m,,,
18620,doll_15.3 m,,,
18621,doll_50.1 m,,,
18622,doll_62.6 m,,,
18623,doll_60.4 m,,,
18624,doll_56.4 m,,,
18625,doll_63.2 m,,,
18626,doll_64.3 m,,,
18627,doll_64.7 m,,,
18628,doll_64.8 m,,,
18629,doll_69.6 m,,,
18630,doll_70.4 m,,,
18631,doll_72.5 m,,,
18632,doll_75.1 m,,,
18633,doll_75.7 m,,,
18634,doll_77.8 m,,,
18635,doll_72.7 m,,,
18636,doll_72.5 m,,,
18637,doll_78.3 m,,,
18638,doll_389.1 m,,,
18639,doll_85.2 m,,,
18640,doll_411.9 m,,,
18641,doll_78.4 m,,,
18642,doll_412.7 m,,,
18643,doll_460.5 m,,,
18644,doll_415.3 m,,,
18645,doll_445.0 m,,,
18646,doll_418.6 m,,,
18647,doll_464.6 m,,,
18648,doll_544.5 m,,,
18649,doll_10.05 b,,,
18650,doll_15.39 b,,,
18651,doll_14.72 b,,,
18652,doll_16.36 b,,,
18653,doll_24.70 b,,,
18654,doll_24.85 b,,,
18655,doll_289.74 b,,,
18656,doll_19.08 b,,,
18657,doll_32.19 b,,,
18658,doll_19.51 b,,,
18659,doll_19.85 b,,,
18660,doll_20.66 b,,,
18661,doll_21.19 b,,,
18662,doll_21.35 b,,,
18663,doll_24.36 b,,,
18664,doll_21.23 b,,,
18665,doll_27.56 b,,,
18666,doll_26.99 b,,,
18667,doll_25.69 b,,,
18668,doll_6.43 b,,,
18669,doll_22.88 b,,,
18670,doll_27.31 b,,,
18671,doll_31.56 b,,,
18672,doll_34.49 b,,,
18673,doll_7.10 b,,,
18674,doll_35.60 b,,,
18675,doll_35.91 b,,,
18676,doll_36.42 b,,,
18677,doll_7.87 b,,,
18678,doll_38.88 b,,,
18679,doll_45.18 b,,,
18680,doll_41.74 b,,,
18681,doll_41.37 b,,,
18682,doll_47.02 b,,,
18683,doll_46.04 b,,,
18684,doll_45.91 b,,,
18685,doll_46.36 b,,,
18686,doll_53.64 b,,,
18687,doll_47.64 b,,,
18688,doll_46.53 b,,,
18689,doll_13.10 b,,,
18690,doll_86.78 b,,,
18691,doll_74.59 b,,,
18692,doll_20.19 b,,,
18693,doll_90.98 b,,,
18694,doll_110.62 b,,,
18695,doll_99.71 b,,,
18696,doll_100.54 b,,,
18697,doll_123.43 b,,,
18698,doll_149.30 b,,,
18699,doll_104.17 b,,,
18700,doll_119.22 b,,,
18701,doll_217.62 b,,,
18702,doll_254.79 b,,,
18703,doll_57.45 b,,,
18704,doll_503.13 b,,,
18705,doll_10.19 b,,,
18706,doll_98.37 b,,,
18707,doll_10.20 b,,,
18708,doll_10.44 b,,,
18709,doll_10.45 b,,,
18710,doll_10.34 b,,,
18711,doll_10.81 b,,,
18712,doll_11.08 b,,,
18713,doll_11.21 b,,,
18714,doll_10.74 b,,,
18715,doll_11.11 b,,,
18716,doll_12.21 b,,,
18717,doll_12.22 b,,,
18718,doll_12.37 b,,,
18719,doll_14.64 b,,,
18720,doll_14.55 b,,,
18721,doll_12.25 b,,,
18722,doll_14.90 b,,,
18723,doll_16.03 b,,,
18724,doll_15.12 b,,,
18725,doll_16.58 b,,,
18726,doll_14.87 b,,,
18727,doll_16.51 b,,,
18728,doll_17.03 b,,,
18729,doll_17.61 b,,,
18730,doll_21.76 b,,,
18731,doll_17.87 b,,,
18732,doll_19.56 b,,,
18733,doll_23.06 b,,,
18734,doll_23.33 b,,,
18735,doll_23.70 b,,,
18736,doll_23.77 b,,,
18737,doll_24.89 b,,,
18738,doll_32.80 b,,,
18739,doll_42.19 b,,,
18740,doll_38.06 b,,,
18741,doll_47.36 b,,,
18742,doll_47.11 b,,,
18743,doll_46.99 b,,,
18744,doll_57.45 b,,,
18745,doll_65.11 b,,,
18746,doll_67.68 b,,,
18747,doll_5.01 b,,,
18748,doll_5.29 b,,,
18749,doll_4.78 b,,,
18750,doll_5.30 b,,,
18751,doll_5.53 b,,,
18752,doll_5.32 b,,,
18753,doll_5.97 b,,,
18754,doll_5.88 b,,,
18755,doll_5.78 b,,,
18756,doll_6.18 b,,,
18757,doll_6.05 b,,,
18758,doll_6.03 b,,,
18759,doll_6.42 b,,,
18760,doll_6.39 b,,,
18761,doll_6.45 b,,,
18762,doll_6.50 b,,,
18763,doll_6.45 b,,,
18764,doll_6.46 b,,,
18765,doll_6.87 b,,,
18766,doll_6.60 b,,,
18767,doll_6.88 b,,,
18768,doll_6.73 b,,,
18769,doll_6.91 b,,,
18770,doll_7.01 b,,,
18771,doll_7.04 b,,,
18772,doll_7.02 b,,,
18773,doll_7.21 b,,,
18774,doll_7.02 b,,,
18775,doll_7.23 b,,,
18776,doll_7.38 b,,,
18777,doll_7.60 b,,,
18778,doll_7.39 b,,,
18779,doll_7.61 b,,,
18780,doll_7.67 b,,,
18781,doll_8.37 b,,,
18782,doll_8.45 b,,,
18783,doll_8.76 b,,,
18784,doll_8.67 b,,,
18785,doll_8.82 b,,,
18786,doll_8.91 b,,,
18787,doll_2.36 b,,,
18788,doll_2.42 b,,,
18789,doll_2.42 b,,,
18790,doll_2.48 b,,,
18791,doll_2.47 b,,,
18792,doll_2.50 b,,,
18793,doll_2.59 b,,,
18794,doll_2.68 b,,,
18795,doll_2.61 b,,,
18796,doll_2.63 b,,,
18797,doll_2.73 b,,,
18798,doll_2.79 b,,,
18799,doll_2.82 b,,,
18800,doll_2.95 b,,,
18801,doll_3.01 b,,,
18802,doll_3.03 b,,,
18803,doll_3.06 b,,,
18804,doll_3.14 b,,,
18805,doll_3.10 b,,,
18806,doll_3.15 b,,,
18807,doll_3.14 b,,,
18808,doll_3.28 b,,,
18809,doll_3.28 b,,,
18810,doll_3.30 b,,,
18811,doll_3.30 b,,,
18812,doll_3.31 b,,,
18813,doll_3.47 b,,,
18814,doll_3.44 b,,,
18815,doll_2.54 b,,,
18816,doll_3.40 b,,,
18817,doll_3.59 b,,,
18818,doll_3.60 b,,,
18819,doll_3.60 b,,,
18820,doll_3.61 b,,,
18821,doll_3.74 b,,,
18822,doll_3.74 b,,,
18823,doll_3.86 b,,,
18824,doll_1.48 b,,,
18825,doll_1.48 b,,,
18826,doll_3.87 b,,,
18827,doll_1.49 b,,,
18828,doll_1.49 b,,,
18829,doll_1.51 b,,,
18830,doll_1.51 b,,,
18831,doll_1.55 b,,,
18832,doll_1.61 b,,,
18833,doll_1.55 b,,,
18834,doll_1.61 b,,,
18835,doll_1.66 b,,,
18836,doll_1.64 b,,,
18837,doll_1.68 b,,,
18838,doll_1.71 b,,,
18839,doll_1.72 b,,,
18840,doll_1.74 b,,,
18841,doll_1.72 b,,,
18842,doll_1.72 b,,,
18843,doll_1.75 b,,,
18844,doll_1.80 b,,,
18845,doll_1.77 b,,,
18846,doll_1.80 b,,,
18847,doll_1.83 b,,,
18848,doll_1.81 b,,,
18849,doll_1.85 b,,,
18850,doll_1.89 b,,,
18851,doll_1.97 b,,,
18852,doll_1.95 b,,,
18853,doll_2.00 b,,,
18854,doll_2.01 b,,,
18855,doll_2.04 b,,,
18856,doll_2.02 b,,,
18857,doll_1.98 b,,,
18858,doll_2.04 b,,,
18859,doll_2.09 b,,,
18860,doll_2.06 b,,,
18861,doll_2.09 b,,,
18862,doll_2.12 b,,,
18863,doll_2.13 b,,,
18864,doll_2.13 b,,,
18865,doll_2.16 b,,,
18866,doll_2.25 b,,,
18867,doll_2.18 b,,,
18868,doll_1.03 b,,,
18869,doll_1.07 b,,,
18870,doll_1.03 b,,,
18871,doll_1.04 b,,,
18872,doll_1.05 b,,,
18873,doll_1.06 b,,,
18874,doll_1.07 b,,,
18875,doll_1.09 b,,,
18876,doll_1.07 b,,,
18877,doll_1.09 b,,,
18878,doll_1.08 b,,,
18879,doll_1.09 b,,,
18880,doll_1.12 b,,,
18881,doll_1.12 b,,,
18882,doll_1.15 b,,,
18883,doll_1.13 b,,,
18884,doll_1.16 b,,,
18885,doll_1.16 b,,,
18886,doll_1.16 b,,,
18887,doll_1.18 b,,,
18888,doll_1.17 b,,,
18889,doll_1.18 b,,,
18890,doll_1.18 b,,,
18891,doll_1.18 b,,,
18892,doll_1.19 b,,,
18893,doll_1.21 b,,,
18894,doll_1.17 b,,,
18895,doll_1.22 b,,,
18896,doll_1.23 b,,,
18897,doll_1.24 b,,,
18898,doll_1.24 b,,,
18899,doll_1.23 b,,,
18900,doll_1.25 b,,,
18901,doll_1.26 b,,,
18902,doll_1.27 b,,,
18903,doll_1.26 b,,,
18904,doll_1.28 b,,,
18905,doll_1.27 b,,,
18906,doll_1.35 b,,,
18907,doll_1.34 b,,,
18908,doll_1.36 b,,,
18909,doll_1.40 b,,,
18910,doll_691.8 m,,,
18911,doll_701.2 m,,,
18912,doll_710.6 m,,,
18913,doll_726.3 m,,,
18914,doll_710.8 m,,,
18915,doll_729.8 m,,,
18916,doll_729.9 m,,,
18917,doll_743.9 m,,,
18918,doll_744.2 m,,,
18919,doll_744.7 m,,,
18920,doll_745.2 m,,,
18921,doll_773.1 m,,,
18922,doll_764.4 m,,,
18923,doll_769.7 m,,,
18924,doll_790.2 m,,,
18925,doll_790.4 m,,,
18926,doll_790.7 m,,,
18927,doll_766.9 m,,,
18928,doll_771.2 m,,,
18929,doll_797.8 m,,,
18930,doll_794.2 m,,,
18931,doll_811.9 m,,,
18932,doll_813.6 m,,,
18933,doll_819.0 m,,,
18934,doll_804.8 m,,,
18935,doll_833.4 m,,,
18936,doll_844.5 m,,,
18937,doll_805.8 m,,,
18938,doll_861.8 m,,,
18939,doll_867.4 m,,,
18940,doll_855.1 m,,,
18941,doll_878.2 m,,,
18942,doll_870.0 m,,,
18943,doll_879.3 m,,,
18944,doll_868.1 m,,,
18945,doll_929.5 m,,,
18946,doll_904.8 m,,,
18947,doll_905.4 m,,,
18948,doll_940.7 m,,,
18949,doll_927.4 m,,,
18950,doll_957.3 m,,,
18951,doll_953.8 m,,,
18952,doll_510.9 m,,,
18953,doll_529.4 m,,,
18954,doll_527.4 m,,,
18955,doll_530.9 m,,,
18956,doll_529.6 m,,,
18957,doll_532.7 m,,,
18958,doll_553.9 m,,,
18959,doll_533.7 m,,,
18960,doll_537.7 m,,,
18961,doll_535.8 m,,,
18962,doll_538.3 m,,,
18963,doll_541.9 m,,,
18964,doll_554.9 m,,,
18965,doll_553.7 m,,,
18966,doll_549.0 m,,,
18967,doll_557.5 m,,,
18968,doll_562.1 m,,,
18969,doll_553.9 m,,,
18970,doll_566.3 m,,,
18971,doll_579.7 m,,,
18972,doll_563.1 m,,,
18973,doll_581.4 m,,,
18974,doll_581.9 m,,,
18975,doll_584.0 m,,,
18976,doll_583.4 m,,,
18977,doll_585.6 m,,,
18978,doll_586.7 m,,,
18979,doll_586.5 m,,,
18980,doll_588.8 m,,,
18981,doll_589.1 m,,,
18982,doll_590.7 m,,,
18983,doll_597.5 m,,,
18984,doll_593.3 m,,,
18985,doll_594.8 m,,,
18986,doll_618.5 m,,,
18987,doll_598.3 m,,,
18988,doll_610.2 m,,,
18989,doll_600.1 m,,,
18990,doll_621.0 m,,,
18991,doll_612.8 m,,,
18992,doll_402.1 m,,,
18993,doll_408.4 m,,,
18994,doll_411.8 m,,,
18995,doll_413.0 m,,,
18996,doll_406.6 m,,,
18997,doll_414.5 m,,,
18998,doll_423.3 m,,,
18999,doll_421.6 m,,,
19000,doll_426.2 m,,,
19001,doll_424.2 m,,,
19002,doll_427.0 m,,,
19003,doll_427.1 m,,,
19004,doll_429.3 m,,,
19005,doll_428.2 m,,,
19006,doll_434.4 m,,,
19007,doll_432.7 m,,,
19008,doll_425.8 m,,,
19009,doll_438.9 m,,,
19010,doll_438.0 m,,,
19011,doll_440.4 m,,,
19012,doll_443.4 m,,,
19013,doll_444.7 m,,,
19014,doll_455.4 m,,,
19015,doll_445.2 m,,,
19016,doll_452.3 m,,,
19017,doll_456.0 m,,,
19018,doll_456.0 m,,,
19019,doll_459.1 m,,,
19020,doll_456.2 m,,,
19021,doll_460.2 m,,,
19022,doll_464.2 m,,,
19023,doll_460.5 m,,,
19024,doll_464.2 m,,,
19025,doll_480.5 m,,,
19026,doll_464.4 m,,,
19027,doll_464.7 m,,,
19028,doll_472.1 m,,,
19029,doll_476.7 m,,,
19030,doll_477.8 m,,,
19031,doll_324.3 m,,,
