,Unnamed: 0,revenue_2020_eu
931,931,doll_0.02284 b
932,932,doll_0.00667 b
933,933,doll_0.0156 b
934,934,doll_0.00263 b
935,935,doll_0.00464 b
936,936,doll_0.0018 b
937,937,doll_0.00391 b
938,938,doll_0.00925 b
939,939,doll_0.029079999999999998 b
940,940,doll_0.01273 b
941,941,doll_0.03896 b
942,942,doll_0.01804 b
943,943,doll_0.03696 b
944,944,doll_0.00441 b
945,945,doll_0.0063 b
946,946,doll_0.00325 b
947,947,doll_0.0024100000000000002 b
948,948,doll_0.00269 b
949,949,doll_0.0057599999999999995 b
950,950,doll_0.00745 b
951,951,doll_0.00461 b
952,952,doll_0.01685 b
953,953,doll_0.00307 b
954,954,doll_0.00638 b
955,955,doll_0.042 b
956,956,doll_0.01165 b
957,957,doll_0.0028 b
958,958,doll_0.00177 b
959,959,doll_0.023579999999999997 b
960,960,doll_0.0063 b
961,961,doll_0.00497 b
962,962,doll_0.004849999999999999 b
963,963,doll_0.0016699999999999998 b
964,964,doll_0.02487 b
965,965,doll_0.03314 b
966,966,doll_0.01075 b
967,967,doll_0.03739 b
968,968,doll_0.07472 b
969,969,doll_0.005679999999999999 b
970,970,doll_0.00155 b
971,971,doll_0.0162 b
972,972,doll_0.0077 b
973,973,doll_0.00259 b
974,974,doll_0.00886 b
975,975,doll_0.06295 b
976,976,doll_0.00171 b
977,977,doll_0.0026 b
978,978,doll_0.02367 b
979,979,doll_0.00941 b
980,980,doll_0.01167 b
981,981,doll_0.0027 b
982,982,doll_0.0033599999999999997 b
983,983,doll_0.01729 b
984,984,doll_0.0053 b
985,985,doll_0.01322 b
986,986,doll_0.05074 b
987,987,doll_0.00235 b
988,988,doll_0.056049999999999996 b
989,989,doll_0.0034100000000000003 b
990,990,doll_0.0193 b
991,991,doll_0.0219 b
992,992,doll_0.0035299999999999997 b
993,993,doll_0.0027400000000000002 b
994,994,doll_0.05814 b
995,995,doll_0.00209 b
996,996,doll_0.00173 b
997,997,doll_0.030969999999999998 b
998,998,doll_0.018850000000000002 b
999,999,doll_0.024739999999999998 b
1000,1000,doll_0.09761 b
1001,1001,doll_0.05732 b
1002,1002,doll_0.56832 b
1003,1003,doll_0.31673 b
1004,1004,doll_0.05611 b
1005,1005,doll_0.01317 b
1006,1006,doll_0.01873 b
1007,1007,doll_0.0476 b
1008,1008,doll_0.00734 b
1009,1009,doll_0.024480000000000002 b
1010,1010,doll_0.041210000000000004 b
1011,1011,doll_0.00902 b
1012,1012,doll_0.00903 b
1013,1013,doll_0.01216 b
1014,1014,doll_0.01139 b
1015,1015,doll_0.02146 b
1016,1016,doll_0.00723 b
1017,1017,doll_0.01434 b
1018,1018,doll_0.006849999999999999 b
1019,1019,doll_0.01158 b
1020,1020,doll_0.03089 b
1021,1021,doll_0.00901 b
1022,1022,doll_0.00838 b
1023,1023,doll_0.01614 b
1024,1024,doll_0.013890000000000001 b
1025,1025,doll_0.00624 b
1026,1026,doll_0.00646 b
1027,1027,doll_0.00519 b
1028,1028,doll_0.008039999999999999 b
1029,1029,doll_0.12131 b
1030,1030,doll_0.011300000000000001 b
1031,1031,doll_0.00454 b
1032,1032,doll_0.0035800000000000003 b
1033,1033,doll_0.21056 b
1034,1034,doll_0.0058200000000000005 b
1035,1035,doll_0.05602 b
1036,1036,doll_0.00418 b
1037,1037,doll_0.00445 b
1038,1038,doll_0.0059299999999999995 b
1039,1039,doll_0.005719999999999999 b
1040,1040,doll_0.004860000000000001 b
1041,1041,doll_0.0025499999999999997 b
1042,1042,doll_0.0024300000000000003 b
1043,1043,doll_0.00895 b
1044,1044,doll_0.01716 b
1045,1045,doll_0.0025 b
1046,1046,doll_0.01648 b
1047,1047,doll_0.00859 b
1048,1048,doll_0.0038399999999999997 b
1049,1049,doll_0.0077800000000000005 b
1050,1050,doll_0.0259 b
1051,1051,doll_0.01331 b
1052,1052,doll_0.00213 b
1053,1053,doll_0.06422 b
1054,1054,doll_0.00475 b
1055,1055,doll_0.01166 b
1056,1056,doll_0.00744 b
1057,1057,doll_0.00401 b
1058,1058,doll_0.00514 b
1059,1059,doll_0.0069500000000000004 b
1060,1060,doll_0.009789999999999998 b
1061,1061,doll_0.01537 b
1062,1062,doll_0.03594 b
1063,1063,doll_0.00663 b
1064,1064,doll_0.00639 b
1065,1065,doll_0.01418 b
1066,1066,doll_0.05767 b
1067,1067,doll_0.10925 b
1068,1068,doll_0.00221 b
1069,1069,doll_0.004 b
1070,1070,doll_0.0051600000000000005 b
1071,1071,doll_0.00183 b
1072,1072,doll_0.00221 b
1073,1073,doll_0.020149999999999998 b
1074,1074,doll_0.04081 b
1075,1075,doll_0.0044599999999999996 b
1076,1076,doll_0.01176 b
1077,1077,doll_0.004900000000000001 b
1078,1078,doll_0.00387 b
1079,1079,doll_0.00484 b
1080,1080,doll_0.01002 b
1081,1081,doll_2.12 b
1082,1082,doll_0.00564 b
1083,1083,doll_0.0035 b
1084,1084,doll_0.00729 b
1085,1085,doll_0.00369 b
1086,1086,doll_0.0238 b
1087,1087,doll_0.00261 b
1088,1088,doll_0.10786 b
1089,1089,doll_0.01257 b
1090,1090,doll_0.0057599999999999995 b
1091,1091,doll_0.00218 b
1092,1092,doll_0.07407 b
1093,1093,doll_0.0015300000000000001 b
1094,1094,doll_0.00332 b
1095,1095,doll_0.00188 b
1096,1096,doll_0.0030600000000000002 b
1097,1097,doll_0.00919 b
1098,1098,doll_0.00227 b
1099,1099,doll_0.0038599999999999997 b
1100,1100,doll_0.011529999999999999 b
1101,1101,doll_0.00873 b
1102,1102,doll_0.00285 b
1103,1103,doll_0.006889999999999999 b
1104,1104,doll_0.00547 b
1105,1105,doll_0.00379 b
1106,1106,doll_0.00172 b
1107,1107,doll_0.0793 b
1108,1108,doll_0.0030299999999999997 b
1109,1109,doll_0.015880000000000002 b
1110,1110,doll_0.00163 b
1111,1111,doll_0.00766 b
1112,1112,doll_0.00268 b
1113,1113,doll_0.01005 b
1114,1114,doll_0.0016 b
1115,1115,doll_0.02689 b
1116,1116,doll_0.0025099999999999996 b
1117,1117,doll_0.00161 b
1118,1118,doll_0.0029100000000000003 b
1119,1119,doll_0.00671 b
1120,1120,doll_0.00847 b
1121,1121,doll_0.00212 b
1122,1122,doll_0.006690000000000001 b
1123,1123,doll_0.00183 b
1124,1124,doll_0.00992 b
1125,1125,doll_0.00333 b
1126,1126,doll_0.02472 b
1127,1127,doll_0.01601 b
1128,1128,doll_0.00323 b
1129,1129,doll_0.00887 b
1130,1130,doll_0.028 b
1131,1131,doll_0.00574 b
1132,1132,doll_0.00373 b
1133,1133,doll_0.00764 b
1134,1134,doll_0.00601 b
1135,1135,doll_0.0036 b
1136,1136,doll_0.004889999999999999 b
1137,1137,doll_0.01758 b
1138,1138,doll_0.0022 b
1139,1139,doll_0.00684 b
1140,1140,doll_0.00662 b
1141,1141,doll_0.22138999999999998 b
1142,1142,doll_0.0016699999999999998 b
1143,1143,doll_0.02214 b
1144,1144,doll_0.01549 b
1145,1145,doll_0.00202 b
1146,1146,doll_0.003 b
1147,1147,doll_0.00172 b
1148,1148,doll_0.00564 b
1149,1149,doll_0.01279 b
1150,1150,doll_0.04381 b
1151,1151,doll_0.00252 b
1152,1152,doll_0.00157 b
1153,1153,doll_0.0020299999999999997 b
1154,1154,doll_0.026629999999999997 b
1155,1155,doll_0.02962 b
1156,1156,doll_0.020829999999999998 b
1157,1157,doll_0.00227 b
1158,1158,doll_0.0182 b
1159,1159,doll_0.07204 b
1160,1160,doll_0.00271 b
1161,1161,doll_0.0115 b
1162,1162,doll_0.005019999999999999 b
1163,1163,doll_0.06615 b
1164,1164,doll_0.00405 b
1165,1165,doll_0.01945 b
1166,1166,doll_0.00444 b
1167,1167,doll_0.0068 b
1168,1168,doll_0.00346 b
1169,1169,doll_0.00471 b
1170,1170,doll_0.004860000000000001 b
1171,1171,doll_0.00281 b
1172,1172,doll_0.00227 b
1173,1173,doll_0.00939 b
1174,1174,doll_0.02653 b
1175,1175,doll_0.00861 b
1176,1176,doll_0.00211 b
1177,1177,doll_0.01112 b
1178,1178,doll_0.15662 b
1179,1179,doll_0.02239 b
1180,1180,doll_0.00487 b
1181,1181,doll_0.0024100000000000002 b
1182,1182,doll_0.0026 b
1183,1183,doll_0.01159 b
1184,1184,doll_0.00198 b
1185,1185,doll_0.00488 b
1186,1186,doll_0.0055899999999999995 b
1187,1187,doll_0.0022400000000000002 b
1188,1188,doll_0.0034 b
1189,1189,doll_0.01803 b
1190,1190,doll_0.01706 b
1191,1191,doll_0.01525 b
1192,1192,doll_0.018940000000000002 b
1193,1193,doll_0.00246 b
1194,1194,doll_0.00218 b
1195,1195,doll_0.00263 b
1196,1196,doll_0.00158 b
1197,1197,doll_0.01109 b
1198,1198,doll_0.00394 b
1199,1199,doll_0.00664 b
1200,1200,doll_0.21095 b
1201,1201,doll_0.01268 b
1202,1202,doll_0.06007 b
1203,1203,doll_0.00674 b
1204,1204,doll_0.00898 b
1205,1205,doll_0.00197 b
1206,1206,doll_0.05072 b
1207,1207,doll_0.040310000000000006 b
1208,1208,doll_0.00352 b
1209,1209,doll_0.0105 b
1210,1210,doll_0.07018 b
1211,1211,doll_0.00902 b
1212,1212,doll_0.1556 b
1213,1213,doll_0.00632 b
1214,1214,doll_0.019420000000000003 b
1215,1215,doll_0.10363 b
1216,1216,doll_0.07776000000000001 b
1217,1217,doll_0.00392 b
1218,1218,doll_0.00396 b
1219,1219,doll_0.00175 b
1220,1220,doll_0.03041 b
1221,1221,doll_0.00392 b
1222,1222,doll_0.00425 b
1223,1223,doll_0.004070000000000001 b
1224,1224,doll_0.00213 b
1225,1225,doll_0.00166 b
1226,1226,doll_0.00574 b
1227,1227,doll_0.05738 b
1228,1228,doll_0.011859999999999999 b
1229,1229,doll_0.01565 b
1230,1230,doll_0.06388 b
1231,1231,doll_0.01943 b
1232,1232,doll_0.19726 b
1233,1233,doll_0.00411 b
1234,1234,doll_0.0202 b
1235,1235,doll_0.00732 b
1236,1236,doll_0.00216 b
1237,1237,doll_0.00656 b
1238,1238,doll_0.00415 b
1239,1239,doll_0.01587 b
1240,1240,doll_0.0025 b
1241,1241,doll_0.0076500000000000005 b
1242,1242,doll_0.00453 b
1243,1243,doll_0.00257 b
1244,1244,doll_0.00242 b
1245,1245,doll_0.00299 b
1246,1246,doll_0.01494 b
1247,1247,doll_0.0048 b
1248,1248,doll_0.00488 b
1249,1249,doll_0.00185 b
1250,1250,doll_0.024579999999999998 b
1251,1251,doll_0.00264 b
1252,1252,doll_0.11154 b
1253,1253,doll_0.00679 b
1254,1254,doll_0.35287999999999997 b
1255,1255,doll_0.01877 b
1256,1256,doll_0.002 b
1257,1257,doll_0.00652 b
1258,1258,doll_0.009550000000000001 b
1259,1259,doll_0.00234 b
1260,1260,doll_0.025670000000000002 b
1261,1261,doll_0.00181 b
1262,1262,doll_0.00151 b
1263,1263,doll_0.0019 b
1264,1264,doll_0.0044800000000000005 b
1265,1265,doll_0.11579 b
1266,1266,doll_0.03261 b
1267,1267,doll_0.00468 b
1268,1268,doll_0.019579999999999997 b
1269,1269,doll_0.00453 b
1270,1270,doll_0.14645 b
1271,1271,doll_0.0015300000000000001 b
1272,1272,doll_0.00653 b
1273,1273,doll_0.0017900000000000001 b
1274,1274,doll_0.00207 b
1275,1275,doll_0.030440000000000002 b
1276,1276,doll_0.009380000000000001 b
1277,1277,doll_0.010539999999999999 b
1278,1278,doll_0.00268 b
1279,1279,doll_0.00165 b
1280,1280,doll_0.03227 b
1281,1281,doll_0.02125 b
1282,1282,doll_0.0028599999999999997 b
1283,1283,doll_0.04523 b
1284,1284,doll_0.003 b
1285,1285,doll_0.00411 b
1286,1286,doll_0.006690000000000001 b
1287,1287,doll_0.0029100000000000003 b
1288,1288,doll_0.03204 b
1289,1289,doll_0.032170000000000004 b
1290,1290,doll_0.0027 b
1291,1291,doll_0.002 b
1292,1292,doll_0.00195 b
1293,1293,doll_0.00497 b
1294,1294,doll_0.03365 b
1295,1295,doll_0.02899 b
1296,1296,doll_0.0015300000000000001 b
1297,1297,doll_0.07351 b
1298,1298,doll_0.01103 b
1299,1299,doll_0.00199 b
1300,1300,doll_0.00239 b
1301,1301,doll_0.02289 b
1302,1302,doll_0.0057 b
1303,1303,doll_0.00369 b
1304,1304,doll_0.025 b
1305,1305,doll_0.00453 b
1306,1306,doll_0.00428 b
1307,1307,doll_0.0033799999999999998 b
1308,1308,doll_0.00779 b
1309,1309,doll_0.01 b
1310,1310,doll_0.0339 b
1311,1311,doll_0.00413 b
1312,1312,doll_0.00604 b
1313,1313,doll_0.00626 b
1314,1314,doll_0.00631 b
1315,1315,doll_0.0064800000000000005 b
1316,1316,doll_0.00292 b
1317,1317,doll_0.00536 b
1318,1318,doll_0.0070999999999999995 b
1319,1319,doll_0.00821 b
1320,1320,doll_0.0146 b
1321,1321,doll_0.0030600000000000002 b
1322,1322,doll_0.01217 b
1323,1323,doll_0.0034 b
1324,1324,doll_0.0198 b
1325,1325,doll_0.00498 b
1326,1326,doll_0.0020499999999999997 b
1327,1327,doll_0.0016699999999999998 b
1328,1328,doll_0.00509 b
1329,1329,doll_0.00256 b
1330,1330,doll_0.00272 b
1331,1331,doll_0.040549999999999996 b
1332,1332,doll_0.00367 b
1333,1333,doll_0.00199 b
1334,1334,doll_0.002 b
1335,1335,doll_0.0019 b
1336,1336,doll_0.00282 b
1337,1337,doll_0.018170000000000002 b
1338,1338,doll_0.01382 b
1339,1339,doll_0.0036 b
1340,1340,doll_0.01282 b
1341,1341,doll_0.00231 b
1342,1342,doll_0.016390000000000002 b
1343,1343,doll_0.00317 b
1344,1344,doll_0.00191 b
1345,1345,doll_0.00924 b
1346,1346,doll_0.02182 b
1347,1347,doll_0.05415 b
1348,1348,doll_0.01464 b
1349,1349,doll_0.00234 b
1350,1350,doll_0.015050000000000001 b
1351,1351,doll_0.0089 b
1352,1352,doll_0.004059999999999999 b
1353,1353,doll_0.00294 b
1354,1354,doll_0.07018 b
1355,1355,doll_0.0016 b
1356,1356,doll_0.00294 b
1357,1357,doll_0.0049900000000000005 b
1358,1358,doll_0.00174 b
1359,1359,doll_0.00188 b
1360,1360,doll_0.00705 b
1361,1361,doll_0.01607 b
1362,1362,doll_0.00464 b
1363,1363,doll_0.022949999999999998 b
1364,1364,doll_0.026199999999999998 b
1365,1365,doll_0.00726 b
1366,1366,doll_0.0034 b
1367,1367,doll_0.0054 b
1368,1368,doll_0.00783 b
1369,1369,doll_0.003 b
1370,1370,doll_0.1085 b
1371,1371,doll_0.01122 b
1372,1372,doll_0.03843 b
1373,1373,doll_0.0024100000000000002 b
1374,1374,doll_0.02179 b
1375,1375,doll_0.00297 b
1376,1376,doll_0.00204 b
1377,1377,doll_0.0314 b
1378,1378,doll_0.0043 b
1379,1379,doll_0.01564 b
1380,1380,doll_0.0034 b
1381,1381,doll_0.01247 b
1382,1382,doll_0.00734 b
1383,1383,doll_0.01107 b
1384,1384,doll_0.00667 b
1385,1385,doll_0.00558 b
1386,1386,doll_0.01309 b
1387,1387,doll_0.02207 b
1388,1388,doll_0.00172 b
1389,1389,doll_0.0042699999999999995 b
1390,1390,doll_0.00534 b
1391,1391,doll_0.00398 b
1392,1392,doll_0.02244 b
1393,1393,doll_0.012060000000000001 b
1394,1394,doll_0.028140000000000002 b
1395,1395,doll_0.0108 b
1396,1396,doll_0.038 b
1397,1397,doll_0.00381 b
1398,1398,doll_0.00151 b
1399,1399,doll_0.05842 b
1400,1400,doll_0.0017 b
1401,1401,doll_0.00302 b
1402,1402,doll_0.0025800000000000003 b
1403,1403,doll_0.03185 b
1404,1404,doll_0.009689999999999999 b
1405,1405,doll_0.00752 b
1406,1406,doll_0.00228 b
1407,1407,doll_0.01609 b
1408,1408,doll_0.0034300000000000003 b
1409,1409,doll_0.019170000000000003 b
1410,1410,doll_0.00551 b
1411,1411,doll_0.006809999999999999 b
1412,1412,doll_0.00331 b
1413,1413,doll_0.01467 b
1414,1414,doll_0.0070599999999999994 b
1415,1415,doll_0.01281 b
1416,1416,doll_0.01249 b
1417,1417,doll_0.00158 b
1418,1418,doll_0.01017 b
1419,1419,doll_0.026449999999999998 b
1420,1420,doll_0.00694 b
1421,1421,doll_0.00195 b
1422,1422,doll_0.00521 b
1423,1423,doll_0.018359999999999998 b
1424,1424,doll_0.00902 b
1425,1425,doll_0.00206 b
1426,1426,doll_0.0028 b
1427,1427,doll_0.0071600000000000006 b
1428,1428,doll_0.01946 b
1429,1429,doll_0.0035800000000000003 b
1430,1430,doll_0.017079999999999998 b
1431,1431,doll_0.0116 b
1432,1432,doll_0.00922 b
1433,1433,doll_0.02534 b
1434,1434,doll_0.00206 b
1435,1435,doll_0.005 b
1436,1436,doll_0.0023 b
1437,1437,doll_0.46826 b
1438,1438,doll_0.00264 b
1439,1439,doll_0.00365 b
1440,1440,doll_0.10173 b
1441,1441,doll_0.056119999999999996 b
1442,1442,doll_0.00321 b
1443,1443,doll_0.00592 b
1444,1444,doll_0.00483 b
1445,1445,doll_0.08363 b
1446,1446,doll_0.00429 b
1447,1447,doll_0.00337 b
1448,1448,doll_0.00484 b
1449,1449,doll_0.00508 b
1450,1450,doll_0.14851 b
1451,1451,doll_0.00182 b
1452,1452,doll_0.1916 b
1453,1453,doll_0.015380000000000001 b
1454,1454,doll_0.0159 b
1455,1455,doll_0.00701 b
1456,1456,doll_0.0029100000000000003 b
1457,1457,doll_0.00508 b
1458,1458,doll_0.00226 b
1459,1459,doll_0.00231 b
1460,1460,doll_0.0034500000000000004 b
1461,1461,doll_0.0033900000000000002 b
1462,1462,doll_0.00661 b
1463,1463,doll_0.0016 b
1464,1464,doll_0.03936 b
1465,1465,doll_0.00611 b
1466,1466,doll_0.00377 b
1467,1467,doll_0.00239 b
1468,1468,doll_0.00698 b
1469,1469,doll_0.009089999999999999 b
1470,1470,doll_0.04039 b
1471,1471,doll_0.00325 b
1472,1472,doll_0.004849999999999999 b
1473,1473,doll_0.0046 b
1474,1474,doll_0.0095 b
1475,1475,doll_0.00195 b
1476,1476,doll_0.01083 b
1477,1477,doll_0.00272 b
1478,1478,doll_0.00417 b
1479,1479,doll_0.00213 b
1480,1480,doll_0.0028399999999999996 b
1481,1481,doll_0.00296 b
1482,1482,doll_0.00189 b
1483,1483,doll_0.00393 b
1484,1484,doll_0.004849999999999999 b
1485,1485,doll_0.00726 b
1486,1486,doll_0.01348 b
1487,1487,doll_0.00401 b
1488,1488,doll_0.09344 b
1489,1489,doll_0.01745 b
1490,1490,doll_0.009720000000000001 b
1491,1491,doll_0.08224 b
1492,1492,doll_0.03468 b
1493,1493,doll_0.0033799999999999998 b
1494,1494,doll_0.0386 b
1495,1495,doll_0.022699999999999998 b
1496,1496,doll_0.11916 b
1497,1497,doll_0.00455 b
1498,1498,doll_0.00279 b
1499,1499,doll_0.08932999999999999 b
1500,1500,doll_0.01132 b
1501,1501,doll_0.00157 b
1502,1502,doll_0.00198 b
1503,1503,doll_0.01081 b
1504,1504,doll_0.0235 b
1505,1505,doll_0.00836 b
1506,1506,doll_0.004719999999999999 b
1507,1507,doll_0.0053 b
1508,1508,doll_0.00186 b
1509,1509,doll_0.00327 b
1510,1510,doll_0.02639 b
1511,1511,doll_0.00432 b
1512,1512,doll_0.00333 b
1513,1513,doll_0.02197 b
1514,1514,doll_0.004900000000000001 b
1515,1515,doll_0.00413 b
1516,1516,doll_0.00479 b
1517,1517,doll_0.00244 b
1518,1518,doll_0.014 b
1519,1519,doll_0.41139 b
1520,1520,doll_0.00677 b
1521,1521,doll_0.01261 b
1522,1522,doll_0.00753 b
1523,1523,doll_0.00182 b
1524,1524,doll_0.00436 b
1525,1525,doll_0.0022400000000000002 b
1526,1526,doll_0.00949 b
1527,1527,doll_0.00273 b
1528,1528,doll_0.0035 b
1529,1529,doll_0.0030600000000000002 b
1530,1530,doll_0.00281 b
1531,1531,doll_0.0059900000000000005 b
1532,1532,doll_0.00471 b
1533,1533,doll_0.012119999999999999 b
1534,1534,doll_0.005030000000000001 b
1535,1535,doll_0.00228 b
1536,1536,doll_0.118 b
1537,1537,doll_0.00225 b
1538,1538,doll_0.00337 b
1539,1539,doll_0.0029 b
1540,1540,doll_0.00263 b
1541,1541,doll_0.00525 b
1542,1542,doll_0.00975 b
1543,1543,doll_0.00329 b
1544,1544,doll_0.00856 b
1545,1545,doll_0.00242 b
1546,1546,doll_0.08178 b
1547,1547,doll_0.0019 b
1548,1548,doll_0.032100000000000004 b
1549,1549,doll_0.00279 b
1550,1550,doll_0.0149 b
1551,1551,doll_0.01331 b
1552,1552,doll_0.0020499999999999997 b
1553,1553,doll_0.01303 b
1554,1554,doll_0.11782 b
1555,1555,doll_0.008230000000000001 b
1556,1556,doll_0.00457 b
1557,1557,doll_0.022699999999999998 b
1558,1558,doll_0.02078 b
1559,1559,doll_0.00993 b
1560,1560,doll_0.00453 b
1561,1561,doll_0.0024 b
1562,1562,doll_0.01469 b
1563,1563,doll_0.00875 b
1564,1564,doll_0.00838 b
1565,1565,doll_0.02237 b
1566,1566,doll_0.00158 b
1567,1567,doll_0.03725 b
1568,1568,doll_0.01874 b
1569,1569,doll_0.00186 b
1570,1570,doll_0.03146 b
1571,1571,doll_0.04113 b
1572,1572,doll_0.00834 b
1573,1573,doll_0.07129 b
1574,1574,doll_0.00438 b
1575,1575,doll_0.00396 b
1576,1576,doll_0.02022 b
1577,1577,doll_0.00307 b
1578,1578,doll_0.02068 b
1579,1579,doll_0.0065899999999999995 b
1580,1580,doll_0.02586 b
1581,1581,doll_0.00654 b
1582,1582,doll_0.00222 b
1583,1583,doll_0.00278 b
1584,1584,doll_0.010060000000000001 b
1585,1585,doll_0.00442 b
1586,1586,doll_0.00152 b
1587,1587,doll_0.00807 b
1588,1588,doll_0.00335 b
1589,1589,doll_0.00254 b
1590,1590,doll_0.01228 b
1591,1591,doll_0.01377 b
1592,1592,doll_0.01759 b
1593,1593,doll_0.00478 b
1594,1594,doll_0.019649999999999997 b
1595,1595,doll_0.00501 b
1596,1596,doll_0.19982 b
1597,1597,doll_0.00421 b
1598,1598,doll_0.0020299999999999997 b
1599,1599,doll_0.00418 b
1600,1600,doll_0.00151 b
1601,1601,doll_0.0046 b
1602,1602,doll_0.0024300000000000003 b
1603,1603,doll_0.00458 b
1604,1604,doll_0.01675 b
1605,1605,doll_0.00811 b
1606,1606,doll_0.02152 b
1607,1607,doll_0.05514 b
1608,1608,doll_0.02025 b
1609,1609,doll_0.00591 b
1610,1610,doll_0.0030600000000000002 b
1611,1611,doll_0.013859999999999999 b
1612,1612,doll_0.0022299999999999998 b
1613,1613,doll_0.00207 b
1614,1614,doll_0.00364 b
1615,1615,doll_0.01989 b
1616,1616,doll_0.00401 b
1617,1617,doll_0.0015400000000000001 b
1618,1618,doll_0.01159 b
1619,1619,doll_0.00228 b
1620,1620,doll_0.0063 b
1621,1621,doll_0.0123 b
1622,1622,doll_0.026269999999999998 b
1623,1623,doll_0.02208 b
1624,1624,doll_0.0058200000000000005 b
1625,1625,doll_0.04336 b
1626,1626,doll_0.00365 b
1627,1627,doll_0.0024100000000000002 b
1628,1628,doll_0.00373 b
1629,1629,doll_0.011789999999999998 b
1630,1630,doll_0.11404 b
1631,1631,doll_0.00379 b
1632,1632,doll_0.00521 b
1633,1633,doll_0.01756 b
1634,1634,doll_0.00757 b
1635,1635,doll_0.008199999999999999 b
1636,1636,doll_0.00633 b
1637,1637,doll_0.031760000000000004 b
1638,1638,doll_0.00191 b
1639,1639,doll_0.00547 b
1640,1640,doll_0.00272 b
1641,1641,doll_0.00762 b
1642,1642,doll_0.01848 b
1643,1643,doll_0.006730000000000001 b
1644,1644,doll_0.00228 b
1645,1645,doll_0.00373 b
1646,1646,doll_0.02041 b
1647,1647,doll_0.0018700000000000001 b
1648,1648,doll_0.00899 b
1649,1649,doll_0.00156 b
1650,1650,doll_0.01814 b
1651,1651,doll_0.00266 b
1652,1652,doll_0.08859 b
1653,1653,doll_0.04147 b
1654,1654,doll_0.00619 b
1655,1655,doll_0.00352 b
1656,1656,doll_0.05164 b
1657,1657,doll_0.00495 b
1658,1658,doll_0.04251 b
1659,1659,doll_0.07736 b
1660,1660,doll_0.01307 b
1661,1661,doll_0.02504 b
1662,1662,doll_0.00233 b
1663,1663,doll_0.0291 b
1664,1664,doll_0.00319 b
1665,1665,doll_0.00329 b
1666,1666,doll_0.00852 b
1667,1667,doll_0.0020800000000000003 b
1668,1668,doll_0.03449 b
1669,1669,doll_0.01024 b
1670,1670,doll_0.00318 b
1671,1671,doll_0.00453 b
1672,1672,doll_0.00807 b
1673,1673,doll_0.00235 b
1674,1674,doll_0.01276 b
1675,1675,doll_0.0029500000000000004 b
1676,1676,doll_0.00453 b
1677,1677,doll_0.01485 b
1678,1678,doll_0.05745 b
1679,1679,doll_0.00874 b
1680,1680,doll_0.006690000000000001 b
1681,1681,doll_0.03511 b
1682,1682,doll_0.00265 b
1683,1683,doll_0.00323 b
1684,1684,doll_0.00621 b
1685,1685,doll_0.01486 b
1686,1686,doll_0.0025499999999999997 b
1687,1687,doll_0.004690000000000001 b
1688,1688,doll_0.00218 b
1689,1689,doll_0.013859999999999999 b
1690,1690,doll_0.00639 b
1691,1691,doll_0.00421 b
1692,1692,doll_0.01508 b
1693,1693,doll_0.024050000000000002 b
1694,1694,doll_0.02682 b
1695,1695,doll_0.00337 b
1696,1696,doll_0.0035099999999999997 b
1697,1697,doll_0.00268 b
1698,1698,doll_0.00227 b
1699,1699,doll_0.0033 b
1700,1700,doll_0.03239 b
1701,1701,doll_0.004030000000000001 b
1702,1702,doll_0.05709 b
