,link,rank,name,ceo,founded,revenue,country,industry
7306,https://www.value.today/company/revenio-group-oyj,6942,revenio group oyj,not found,not found,78 million usd,finland,"['healthcare', 'medical equipment']"
7307,https://www.value.today/company/hangzhou-shunwang-technology,6936,hangzhou shunwang technology,not found,not found,not found,china,"['communication services', 'gaming']"
7308,https://www.value.today/company/foosung,6937,foosung,not found,not found,285 million usd,south korea,"['basic materials', 'chemicals']"
7309,https://www.value.today/company/metro-brands-limited,6940,metro brands limited,not found,not found,168 million usd,india,['consumer cyclical']
7310,https://www.value.today/company/pt-pabrik-kertas-tjiwi-kimia-tbk,6950,pt pabrik kertas tjiwi kimia tbk,not found,not found,not found,indonesia,"['basic materials', 'paper and pulp']"
7311,https://www.value.today/company/contourglobal,6946,contourglobal,not found,2005,doll_2.151 m,uk,"['renewable energy', 'power generation', 'electricity generation']"
7312,https://www.value.today/company/central-bank-india,6948,central bank of india,not found,not found,doll_1.565 m,india,"['financial services', 'banking services']"
7313,https://www.value.today/company/rathbone-brothers,6947,rathbone brothers,not found,not found,512 million usd,uk,['asset management']
7314,https://www.value.today/company/nippon-kayaku,6945,nippon kayaku,not found,not found,doll_1.349 m,japan,"['basic materials', 'chemicals']"
7315,https://www.value.today/company/energiedienst-holding-ag,6952,energiedienst holding ag,not found,not found,doll_1.124 m,switzerland,"['utilities', 'electric utilities', 'renewable energy']"
7316,https://www.value.today/company/travere-therapeutics-inc.,6953,"travere therapeutics, inc.",not found,not found,227 million usd,usa,"['healthcare', 'biotechnology']"
7317,https://www.value.today/company/jack-sewing-machine,6951,jack sewing machine,not found,not found,881 million usd,china,"['industries', 'industry machinery']"
7318,https://www.value.today/company/china-nonferrous-metal-industrys-foreign-engineering-and-construction-co.ltd.,6944,"china nonferrous metal industry's foreign engineering and construction co.,ltd.",not found,not found,not found,china,"['basic materials', 'mining']"
7319,https://www.value.today/company/atoss-software-ag,6949,atoss software ag,not found,not found,97 million usd,germany,"['technology', 'software and it', 'software products']"
7320,https://www.value.today/company/anhui-golden-seed-winery,6954,anhui golden seed winery,not found,not found,176 million usd,china,"['consumer defensive', 'alcoholic beverages', 'beverages']"
7321,https://www.value.today/company/bgc-partners,6962,bgc partners,not found,not found,doll_2.015 m,usa,"['financial services', 'investments', 'stock markets, trading, capital markets', 'technology']"
7322,https://www.value.today/company/la-societe-industrielle-et-financiere-de-lartois,6961,la societe industrielle et financiere de l'artois,not found,not found,120 million usd,france,"['technology', 'computers hardware']"
7323,https://www.value.today/company/beijing-funshine-culture-media-co.-ltd.,6956,"beijing funshine culture media co., ltd.",not found,not found,not found,china,"['communication services', 'entertainment']"
7324,https://www.value.today/company/revolution-medicines-inc.,6958,"revolution medicines, inc.",not found,not found,29 million usd,usa,"['healthcare', 'biotechnology']"
7325,https://www.value.today/company/vesuvius,6959,vesuvius,not found,not found,doll_1.934 m,uk,"['basic materials', 'iron and steel']"
7326,https://www.value.today/company/tp-icap,6957,tp icap,not found,not found,doll_2.197 m,uk,"['financial services', 'stock markets, trading, capital markets']"
7327,https://www.value.today/company/grenke-ag,6960,grenke ag,not found,not found,608 million usd,germany,"['financial services', 'rent / lease services']"
7328,https://www.value.today/company/aes-tiete-energia,6958,aes tiete energia,not found,not found,not found,brazil,"['utilities', 'electric utilities']"
7329,https://www.value.today/company/kunshan-kinglai-hygienic-materials,6955,kunshan kinglai hygienic materials,not found,not found,not found,china,"['industries', 'industry machinery']"
7330,https://www.value.today/company/akka-technologies-se,6971,akka technologies se,not found,1984,doll_1.503 m,belgium,"['technology', 'software and it']"
7331,https://www.value.today/company/global-net-lease,6968,global net lease,not found,not found,391 million usd,usa,"['real estate', 'consumer services', 'property investments', 'commercial properties']"
7332,https://www.value.today/company/basler,6969,basler,not found,not found,214 million usd,germany,"['technology', 'electronics', 'consumer electronics']"
7333,https://www.value.today/company/fibra-danhos,6964,fibra danhos,not found,not found,239 million usd,mexico,"['real estate', 'property investments']"
7334,https://www.value.today/company/jiayuan-international-group,6963,jiayuan international group,not found,2003,doll_2.757 m,hong kong,['real estate']
7335,https://www.value.today/company/firstsource-solutions,6967,firstsource solutions,not found,not found,734 million usd,india,"['technology', 'bpo/spo', 'software and it']"
7336,https://www.value.today/company/zhejiang-tiantie-industry,6966,zhejiang tiantie industry,not found,not found,not found,china,"['industries', 'railway']"
7337,https://www.value.today/company/tri-continental-corporation,6965,tri-continental corporation,not found,not found,436 million usd,usa,"['financial services', 'asset management']"
7338,https://www.value.today/company/shanghai-smi-holding-co.-ltd,6970,shanghai smi holding co. ltd,not found,not found,doll_1.338 m,china,['real estate']
7339,https://www.value.today/company/fbl-financial-group,6962,fbl financial group,not found,not found,not found,usa,"['financial services', 'insurance']"
7340,https://www.value.today/company/kkr-acquisition-holdings-i-corp.-0,6972,kkr acquisition holdings i corp.,not found,not found,0 million usd,usa,"['financial services', 'shell company']"
7341,https://www.value.today/company/jilin-yatai-group,6979,jilin yatai (group),not found,not found,not found,china,"['industries', 'construction materials', 'real estate', 'pharmaceutical', 'trading', 'conglomerate']"
7342,https://www.value.today/company/jiangsu-zhangjiagang-rural-commercial-bank,6975,jiangsu zhangjiagang rural commercial bank,not found,not found,not found,china,"['financial services', 'banking services']"
7343,https://www.value.today/company/cominar-real-estate-investment-trust,6977,cominar real estate investment trust,not found,not found,524 million usd,canada,"['real estate', 'commercial properties', 'investments', 'property investments']"
7344,https://www.value.today/company/telecom-egypt-company,6976,telecom egypt company,not found,not found,not found,egypt,"['communication services', 'telecom']"
7345,https://www.value.today/company/digital-china-group,6976,digital china group,not found,not found,doll_17.810 m,china,"['technology', 'software and it']"
7346,https://www.value.today/company/epistar-corporation,6975,epistar corporation,not found,not found,not found,taiwan,"['technology', 'electronics', 'capital goods']"
7347,https://www.value.today/company/drilling-company-1972,6978,drilling company of 1972 a/s,not found,not found,doll_1.267 m,denmark,"['energy', 'oil and gas']"
7348,https://www.value.today/company/wuxi-rural-commercial-bank,6974,wuxi rural commercial bank,not found,not found,not found,china,"['financial services', 'banking services']"
7349,https://www.value.today/company/churchill-capital-corp-vii,6973,churchill capital corp vii,not found,not found,0 million usd,usa,['shell company']
7350,https://www.value.today/company/shaanxi-jr-optimum-energy-co.-ltd,6988,blivex energy technology,not found,not found,not found,china,"['industries', 'batteries']"
7351,https://www.value.today/company/j-d-wetherspoon,6986,j d wetherspoon,not found,not found,909 million usd,uk,"['consumer cyclical', 'restaurants']"
7352,https://www.value.today/company/isrotel,6981,isrotel,not found,not found,492 million usd,israel,"['consumer cyclical', 'hotels']"
7353,https://www.value.today/company/ioof-holdings-ltd,6985,ioof holdings ltd,not found,not found,302 million usd,australia,"['financial services', 'asset management']"
7354,https://www.value.today/company/shanghai-chlor-alkali-chemical,6980,shanghai chlor-alkali chemical,not found,not found,not found,china,"['basic materials', 'chemicals']"
7355,https://www.value.today/company/skyworth-group,6984,skyworth group,not found,not found,not found,china,"['technology', 'electronics', 'consumer electronics']"
7356,https://www.value.today/company/bapcor,6989,bapcor,not found,not found,doll_1.274 m,australia,"['consumer cyclical', 'consumer durables', 'retail']"
7357,https://www.value.today/company/cornerstone-strategic-value-fund,6982,cornerstone strategic value fund,not found,not found,204 million usd,usa,"['financial services', 'asset management']"
7358,https://www.value.today/company/beijing-oriental-jicheng,6983,beijing oriental jicheng,not found,not found,not found,china,['technology']
7359,https://www.value.today/company/itoham-yonekyu-holdings,6987,itoham yonekyu holdings,not found,not found,doll_6.234 m,japan,"['consumer defensive', 'fmcg', 'package foods', 'food products']"
7360,https://www.value.today/company/vgi-public-company,6990,vgi public company,not found,not found,106 million usd,thailand,"['communication services', 'advertising']"
7361,https://www.value.today/company/usa-compression-partners-lp,6999,usa compression partners lp,not found,not found,632 million usd,usa,"['energy', 'oil and gas', 'utilities', 'gas utilities']"
7362,https://www.value.today/company/brookfield-asset-management-reinsurance-partners-ltd.,6992,brookfield asset management reinsurance partners ltd.,not found,not found,not found,bermuda,['insurance']
7363,https://www.value.today/company/deutsche-pfandbriefbank-ag,6997,deutsche pfandbriefbank ag,not found,not found,591 million usd,germany,"['financial services', 'banking services']"
7364,https://www.value.today/company/amag-austria-metall-ag,6996,amag austria metall ag,not found,not found,not found,austria,"['basic materials', 'aluminum', 'metal fabrication products']"
7365,https://www.value.today/company/china-west-construction-group-co.-ltd,6995,china west construction group co. ltd,not found,not found,not found,china,"['basic materials', 'construction materials']"
7366,https://www.value.today/company/advanced-technology-materials,6994,advanced technology & materials,not found,not found,not found,china,"['basic materials', 'mining']"
7367,https://www.value.today/company/taiyo-holdings,6998,taiyo holdings,not found,not found,715 million usd,japan,"['basic materials', 'chemicals']"
7368,https://www.value.today/company/elan-microelectronics-corporation,6993,elan microelectronics corporation,not found,not found,606 million usd,taiwan,"['technology', 'electronics', 'semiconductors']"
7369,https://www.value.today/company/bbgi-global-infrastructure-s..,6991,bbgi global infrastructure s.a. ,not found,2011,not found,luxembourg,['asset management']
7370,https://www.value.today/company/dream-finders-homes-inc.,7009,"dream finders homes, inc.",not found,2008,doll_1.923 m,usa,"['construction', 'real estate']"
7371,https://www.value.today/company/bilia-ab-publ,7007,bilia ab (publ),not found,not found,doll_3.347 m,sweden,"['consumer cyclical', 'automobile dealers', 'retail', 'automobile service']"
7372,https://www.value.today/company/companhiade-eletricidade-do-estado-da-bahia-coelba,7004,companhiade eletricidade do estado da bahia - coelba,not found,not found,doll_2.010 m,brazil,"['utilities', 'electric utilities']"
7373,https://www.value.today/company/stratec-se,7008,stratec se,not found,not found,287 million usd,germany,"['healthcare', 'medical equipment']"
7374,https://www.value.today/company/dongfang-electronics,7001,dongfang electronics,not found,not found,not found,china,"['industries', 'electronics', 'electrical products']"
7375,https://www.value.today/company/iress,7005,iress,not found,not found,440 million usd,australia,"['technology', 'software and it', 'software products']"
7376,https://www.value.today/company/clinigen-group,7000,clinigen group,not found,not found,616 million usd,uk,"['healthcare', 'pharmaceutical']"
7377,https://www.value.today/company/pengxin-international-mining-co.ltd,7003,"pengxin international mining co.,ltd",not found,not found,not found,china,"['basic materials', 'chemicals']"
7378,https://www.value.today/company/novorossiysk-commercial-sea-port,7006,novorossiysk commercial sea port,not found,not found,not found,russia,"['industries', 'shipping']"
7379,https://www.value.today/company/agora-inc.,7002,"agora, inc.",not found,not found,24 million usd,china,['software and it']
7380,https://www.value.today/company/hyundai-marine-fire-insurance,7010,hyundai marine & fire insurance,not found,not found,doll_11.540 m,south korea,"['financial services', 'insurance']"
7381,https://www.value.today/company/crayon-group-holding-asa-0,7017,crayon group holding asa,not found,not found,not found,norway,"['technology', 'software and it']"
7382,https://www.value.today/company/gopro,7018,gopro,not found,2002,doll_1.161 m,usa,"['technology', 'electronics', 'cameras & accessories', 'consumer electronics']"
7383,https://www.value.today/company/shenzhen-infogem-technologies,7013,shenzhen infogem technologies,not found,not found,173 million usd,china,"['technology', 'software and it infrastructure']"
7384,https://www.value.today/company/dongguan-development-holdings,7012,dongguan development (holdings),not found,not found,not found,china,"['industries', 'infrastructure']"
7385,https://www.value.today/company/bitauto-holdings,7014,bitauto holdings,not found,not found,not found,china,"['communication services', 'software and it', 'technology', 'software products', 'advertising']"
7386,https://www.value.today/company/oceanwide-holdings,7015,oceanwide holdings,not found,not found,doll_2.171 m,china,"['real estate', 'conglomerate']"
7387,https://www.value.today/company/nanya-new-material-technology-co.ltd,7014,"nanya new material technology co.,ltd",not found,not found,not found,china,"['technology', 'electronics']"
7388,https://www.value.today/company/sanrio-company,7016,sanrio company,not found,not found,385 million usd,japan,"['consumer cyclical', 'retail']"
7389,https://www.value.today/company/canoo-inc.,7011,canoo inc.,not found,not found,0 million usd,usa,"['consumer cyclical', 'automobile', 'electric vehicles']"
7390,https://www.value.today/company/deppon-logistics,7019,deppon logistics,not found,not found,doll_4.563 m,china,"['industries', 'logistics', 'freight transport']"
7391,https://www.value.today/company/huya,7028,huya,not found,not found,doll_1.652 m,china,"['communication services', 'technology', 'entertainment']"
7392,https://www.value.today/company/vtex,7026,vtex,not found,not found,147 million usd,uk,"['software and it', 'technology']"
7393,https://www.value.today/company/alphawave-ip-group-plc,7027,alphawave ip group plc,not found,not found,not found,uk,"['technology', 'processors / chips', 'semiconductors', 'technology hardware and instruments']"
7394,https://www.value.today/company/home-consortium-limited,7021,home consortium limited,not found,not found,10 million usd,australia,['real estate']
7395,https://www.value.today/company/blue-prism-group,7020,blue prism group,not found,not found,197 million usd,uk,"['technology', 'software and it infrastructure', 'robotics']"
7396,https://www.value.today/company/cg-power-and-industrial-solutions,7025,cg power and industrial solutions,not found,not found,686 million usd,india,"['industries', 'electrical products']"
7397,https://www.value.today/company/qingdao-tianneng-heavy-industries,7024,qingdao tianneng heavy industries,not found,not found,not found,china,"['industries', 'industry machinery']"
7398,https://www.value.today/company/ncab-group-ab-publ,7023,ncab group ab (publ),not found,not found,303 million usd,sweden,"['technology', 'electronics', 'capital goods']"
7399,https://www.value.today/company/fattal-holdings-1998-ltd,7022,fattal holdings (1998) ltd,not found,1998,931 million usd,israel,"['consumer cyclical', 'hotels']"
7400,https://www.value.today/company/doubleline-income-solutions-fund,7035,doubleline income solutions fund,not found,not found,361 million usd,usa,"['financial services', 'asset management']"
7401,https://www.value.today/company/amano-corporation,7033,amano corporation,not found,not found,864 million usd,japan,"['technology', 'technology hardware and instruments']"
7402,https://www.value.today/company/protagonist-therapeutics,7030,protagonist therapeutics,not found,not found,27 million usd,usa,"['healthcare', 'healthcare products', 'biotechnology', 'biopharmaceutical']"
7403,https://www.value.today/company/mirait-holdings-corporation,7032,mirait holdings corporation,not found,not found,doll_3.432 m,japan,"['industries', 'engineering services', 'infrastructure', 'conglomerate']"
7404,https://www.value.today/company/repay-holdings-corporation,7031,repay holdings corporation,not found,2006,219 million usd,usa,"['technology', 'software and it infrastructure']"
7405,https://www.value.today/company/codexis,7037,codexis,not found,not found,104 million usd,usa,"['healthcare', 'biotechnology', 'chemicals']"
7406,https://www.value.today/company/trustpilot-group-plc,7029,trustpilot group plc,not found,not found,not found,denmark,"['technology', 'internet or mobile app based business', 'software and it', 'social media']"
7407,https://www.value.today/company/tiangong-international-company-limited,7036,tiangong international company limited,not found,not found,not found,china,"['basic materials', 'iron and steel']"
7408,https://www.value.today/company/lisi,7038,lisi,not found,not found,doll_1.199 m,france,"['industries', 'aerospace and defense']"
7409,https://www.value.today/company/corticeira-amorim-s.g.p.s,7034,corticeira amorim s.g.p.s,not found,not found,not found,portugal,"['basic materials', 'wood products']"
7410,https://www.value.today/company/kyushu-financial-group,7039,kyushu financial group,not found,not found,doll_1.241 m,japan,"['financial services', 'banking services']"
7411,https://www.value.today/company/piper-jaffray-companies,7045,piper jaffray companies,not found,not found,not found,usa,"['financial services', 'investments']"
7412,https://www.value.today/company/cosmo-energy-holdings,7041,cosmo energy holdings,not found,not found,doll_17.808 m,japan,"['energy', 'oil and gas']"
7413,https://www.value.today/company/radware-ltd.,7046,radware ltd.,not found,not found,not found,israel,"['technology', 'software and it infrastructure']"
7414,https://www.value.today/company/eldorado-gold-corporation,7045,eldorado gold corporation,not found,not found,723 million usd,canada,"['basic materials', 'mining', 'gold mining', 'metals']"
7415,https://www.value.today/company/liberty-holdings,7043,liberty holdings,not found,not found,54 million usd,south africa,"['financial services', 'insurance']"
7416,https://www.value.today/company/lintec-corporation,7044,lintec corporation,not found,1934,doll_1.874 m,japan,"['basic materials', 'paper and pulp']"
7417,https://www.value.today/company/tokyu-reit,7040,tokyu reit,not found,not found,122 million usd,japan,"['real estate', 'property investments']"
7418,https://www.value.today/company/thomson-medical-group,7042,thomson medical group,not found,not found,239 million usd,singapore,"['hospitals', 'healthcare service']"
7419,https://www.value.today/company/central-european-media-enterprises,7040,central european media enterprises,not found,not found,not found,bermuda,"['communication services', 'broadcasting', 'consumer services']"
7420,https://www.value.today/company/beijing-urban-construction-investment-development,7047,beijing urban construction investment & development,not found,not found,not found,china,['real estate']
7421,https://www.value.today/company/client-service-international,7054,client service international,not found,not found,not found,china,"['technology', 'software and it']"
7422,https://www.value.today/company/telecom-plus,7056,telecom plus,not found,not found,doll_1.139 m,uk,"['utilities', 'telecom', 'internet providers', 'gas utilities', 'electric utilities']"
7423,https://www.value.today/company/dbg-technology,7051,dbg technology,not found,not found,not found,china,"['technology', 'electronics', 'consumer electronics']"
7424,https://www.value.today/company/rorze-corporation,7050,rorze corporation,not found,not found,489 million usd,japan,"['technology', 'semiconductors']"
7425,https://www.value.today/company/xinjiang-xintai-natural-gas,7049,xinjiang xintai natural gas,not found,not found,not found,china,"['utilities', 'gas utilities']"
7426,https://www.value.today/company/zhuzhou-times-new-material-technology,7053,zhuzhou times new material technology,not found,not found,not found,china,"['basic materials', 'chemicals']"
7427,https://www.value.today/company/salcef-group-s.p..,7055,salcef group s.p.a.,not found,not found,not found,italy,"['industries', 'infrastructure', 'railway vehicles and railway components']"
7428,https://www.value.today/company/e.w.-scripps-company,7048,e.w. scripps company,not found,not found,doll_2.283 m,usa,"['communication services', 'media', 'advertising', 'broadcasting', 'consumer services', 'radio broadcasting']"
7429,https://www.value.today/company/maire-tecnimont,7052,maire tecnimont,not found,not found,doll_2.843 m,italy,"['industries', 'construction']"
7430,https://www.value.today/company/yanker-shop-food,7057,yanker shop food,not found,not found,332 million usd,china,"['consumer defensive', 'fmcg', 'package foods', 'food products']"
7431,https://www.value.today/company/industrial-logistics-properties-trust,7064,industrial logistics properties trust,not found,not found,219 million usd,usa,"['real estate', 'consumer services', 'property investments']"
7432,https://www.value.today/company/baltic-classifieds-group-plc-0,7065,baltic classifieds group plc,not found,not found,not found,uk,"['communication services', 'internet or mobile app based business']"
7433,https://www.value.today/company/hyzon-motors-inc.,7059,hyzon motors inc.,not found,not found,6 million usd,usa,"['consumer cyclical', 'automobile']"
7434,https://www.value.today/company/terveystalo-oyj,7062,terveystalo oyj,not found,not found,doll_1.154 m,finland,"['healthcare', 'hospitals']"
7435,https://www.value.today/company/steico-se,7060,steico se,not found,not found,397 million usd,germany,"['basic materials', 'wood products']"
7436,https://www.value.today/company/heiwa-corporation,7063,heiwa corporation,not found,not found,887 million usd,japan,"['consumer cyclical', 'gambling', 'video games / mobile games / tech games / casino games', 'leisure']"
7437,https://www.value.today/company/sineng-electric-co.ltd.,7058,"sineng electric co.,ltd.",not found,not found,not found,china,"['technology', 'electronics']"
7438,https://www.value.today/company/nakanishi,7061,nakanishi,not found,not found,327 million usd,japan,"['healthcare', 'medical equipment']"
7439,https://www.value.today/company/nibc-holding,7062,nibc holding,not found,not found,not found,netherlands,"['financial services', 'banking services']"
7440,https://www.value.today/company/ceconomy-ag,7066,ceconomy ag,not found,not found,doll_21.355 m,germany,"['consumer cyclical', 'retail']"
7441,https://www.value.today/company/henan-dayou-energy-co.-ltd,7075,henan dayou energy co. ltd,not found,not found,doll_1.151 m,china,"['energy', 'coal mining', 'mining']"
7442,https://www.value.today/company/clarkson,7072,clarkson,not found,not found,522 million usd,uk,"['industries', 'shipping']"
7443,https://www.value.today/company/pt-ace-hardware-indonesia-tbk,7068,pt ace hardware indonesia tbk,not found,not found,442 million usd,indonesia,"['consumer cyclical', 'retail']"
7444,https://www.value.today/company/inter-cars-s..,7074,inter cars s.a.,not found,not found,not found,poland,"['consumer cyclical', 'automobile parts']"
7445,https://www.value.today/company/edifier-technology,7071,edifier technology,not found,not found,not found,china,"['technology', 'electronics', 'consumer electronics']"
7446,https://www.value.today/company/deterra-royalties-limited,7070,deterra royalties limited,not found,not found,183 million usd,australia,"['basic materials', 'mining']"
7447,https://www.value.today/company/nexters-inc.,7069,nexters inc.,not found,not found,not found,russia,"['communication services', 'gaming']"
7448,https://www.value.today/company/russel-metals,7067,russel metals,not found,not found,doll_3.236 m,canada,"['industries', 'iron and steel']"
7449,https://www.value.today/company/oxford-industries,7073,oxford industries,not found,not found,doll_1.142 m,usa,"['consumer cyclical', 'apparels and accessories', 'textile', 'consumer non durables']"
7450,https://www.value.today/company/supermarket-income-reit,7076,supermarket income reit,not found,not found,101 million usd,uk,"['retail', 'property investments', 'commercial properties']"
7451,https://www.value.today/company/japan-material,7080,japan material,not found,not found,277 million usd,japan,"['technology', 'semiconductors']"
7452,https://www.value.today/company/bank-tianjin,7082,bank of tianjin,not found,not found,doll_2.642 m,china,"['financial services', 'banking services']"
7453,https://www.value.today/company/delphi-technologies,7077,delphi technologies,not found,not found,not found,ireland,"['consumer cyclical', 'automobile', 'automobile parts', 'capital goods']"
7454,https://www.value.today/company/zhejiang-huangma-technology,7078,zhejiang huangma technology,not found,not found,not found,china,"['basic materials', 'chemicals']"
7455,https://www.value.today/company/bank-fur-tirol-und-vorarlberg-ag,7080,bank fur tirol und vorarlberg ag,not found,1904,not found,austria,"['financial services', 'banking services']"
7456,https://www.value.today/company/jaws-mustang-acquisition-corp,7081,jaws mustang acquisition corp,not found,not found,not found,usa,['shell company']
7457,https://www.value.today/company/piedmont-lithium,7081,piedmont lithium,not found,1983,0 million usd,australia,"['basic materials', 'chemicals', 'mining']"
7458,https://www.value.today/company/spectrum-asa,7079,spectrum asa,not found,not found,not found,norway,['industries']
7459,https://www.value.today/company/telkom-sa-soc,7077,telkom sa soc,not found,not found,doll_2.545 m,south africa,"['communication services', 'telecom']"
7460,https://www.value.today/company/fosun-tourism-group,7083,fosun tourism group,not found,not found,not found,china,"['consumer cyclical', 'tourism', 'leisure', 'travel and transport']"
7461,https://www.value.today/company/jushri-technologies,7089,jushri technologies,not found,not found,not found,china,"['technology', 'communications equipment']"
7462,https://www.value.today/company/kings-town-bank,7090,king's town bank,not found,not found,343 million usd,taiwan,"['financial services', 'banking services']"
7463,https://www.value.today/company/suven-pharmaceuticals-limited,7087,suven pharmaceuticals limited,not found,not found,161 million usd,india,"['healthcare', 'pharmaceutical']"
7464,https://www.value.today/company/ip-group,7086,ip group,not found,2001,577 million usd,uk,['asset management']
7465,https://www.value.today/company/united-bank-india,7088,united bank of india,not found,not found,not found,india,"['financial services', 'banking services']"
7466,https://www.value.today/company/avi,7088,avi,not found,not found,824 million usd,south africa,"['consumer defensive', 'food and beverage', 'food products', 'beverages', 'fmcg', 'package foods']"
7467,https://www.value.today/company/credo-technology-group-holding-ltd,7084,credo technology group holding ltd,not found,2008,not found,cayman islands,"['technology', 'semiconductors']"
7468,https://www.value.today/company/kolon-industries,7085,kolon industries,not found,not found,doll_3.511 m,south korea,"['basic materials', 'chemicals']"
7469,https://www.value.today/company/liontrust-asset-management,7084,liontrust asset management,not found,1994,289 million usd,uk,['asset management']
7470,https://www.value.today/company/beijing-thunisoft,7099,beijing thunisoft,not found,not found,837 million usd,china,"['technology', 'software and it']"
7471,https://www.value.today/company/stark-corporation-public-company,7097,stark corporation public company,not found,not found,not found,thailand,"['communication services', 'electrical products']"
7472,https://www.value.today/company/osi-systems,7092,osi systems,not found,not found,doll_1.183 m,usa,"['technology', 'electronics', 'semiconductors', 'capital goods']"
7473,https://www.value.today/company/iyo-bank,7096,iyo bank,not found,not found,915 million usd,japan,"['financial services', 'banking services']"
7474,https://www.value.today/company/event-hospitality-entertainment,7091,event hospitality & entertainment,not found,not found,506 million usd,australia,"['communication services', 'entertainment']"
7475,https://www.value.today/company/mitani-corporation,7094,mitani corporation,not found,1946,doll_2.184 m,japan,"['industries', 'software and it', 'construction materials', 'energy', 'conglomerate']"
7476,https://www.value.today/company/horace-mann-educators-corporation,7095,horace mann educators corporation,not found,not found,doll_1.251 m,usa,"['financial services', 'insurance']"
7477,https://www.value.today/company/pt-bank-danamon-indonesia-tbk,7093,pt bank danamon indonesia tbk,not found,not found,doll_1.183 m,indonesia,"['financial services', 'banking services']"
7478,https://www.value.today/company/atrium-european-real-estate,7100,atrium european real estate,not found,1997,171 million usd,uk,['real estate']
7479,https://www.value.today/company/kinepolis-group-nv,7098,kinepolis group nv,not found,not found,266 million usd,belgium,"['communication services', 'entertainment']"
7480,https://www.value.today/company/anhui-xinhua-media,7101,anhui xinhua media,not found,not found,not found,china,"['consumer cyclical', 'retail']"
7481,https://www.value.today/company/first-busey-corporation,7102,first busey corporation,not found,not found,403 million usd,usa,"['financial services', 'banking services']"
7482,https://www.value.today/company/bio-thera-solutions-ltd.,7109,"bio-thera solutions, ltd.",not found,not found,not found,china,"['healthcare', 'biotechnology']"
7483,https://www.value.today/company/medplus-health-services-limited,7105,medplus health services limited,not found,not found,not found,india,"['healthcare', 'pharmacy']"
7484,https://www.value.today/company/outsourcing,7105,outsourcing,not found,1997,doll_4.154 m,japan,"['industries', 'outsourcing and staffing']"
7485,https://www.value.today/company/china-kings-resources-group,7106,china kings resources group,not found,not found,not found,china,"['basic materials', 'mining']"
7486,https://www.value.today/company/pick-n-pay-stores,7107,pick n pay stores,not found,not found,doll_5.826 m,south africa,"['consumer cyclical', 'retail', 'department stores', 'super markets', 'hypermarkets']"
7487,https://www.value.today/company/dohome-public-company-limited,7108,dohome public company limited,not found,not found,not found,thailand,"['consumer cyclical', 'retail']"
7488,https://www.value.today/company/first-commonwealth-financial-corporation,7103,first commonwealth financial corporation,not found,not found,385 million usd,usa,"['financial services', 'banking services']"
7489,https://www.value.today/company/ingles-markets,7104,ingles markets,not found,not found,doll_4.987 m,usa,"['consumer defensive', 'food products', 'consumer services', 'retail']"
7490,https://www.value.today/company/blackrock-science-and-technology-trust,7119,blackrock science and technology trust,not found,not found,136 million usd,usa,"['financial services', 'asset management']"
7491,https://www.value.today/company/hindustan-copper,7116,hindustan copper,not found,not found,228 million usd,india,"['basic materials', 'copper mining', 'mining', 'metals']"
7492,https://www.value.today/company/maruwa-unyu-kikan,7112,maruwa unyu kikan,not found,1978,971 million usd,japan,"['industries', 'logistics', 'consulting services']"
7493,https://www.value.today/company/cherkizovo-group,7115,cherkizovo group,not found,not found,not found,russia,"['consumer defensive', 'fmcg', 'package foods', 'food products']"
7494,https://www.value.today/company/morinaga,7111,morinaga & company,not found,not found,doll_1.323 m,japan,"['consumer defensive', 'chocolate & confectionery', 'fmcg']"
7495,https://www.value.today/company/amrest-holdings-se,7110,amrest holdings se,not found,not found,doll_1.916 m,poland,"['consumer cyclical', 'restaurants']"
7496,https://www.value.today/company/sappi,7114,sappi,not found,not found,doll_5.265 m,south africa,"['basic materials', 'paper and pulp']"
7497,https://www.value.today/company/shanghai-shyndec-pharmaceutical,7117,shanghai shyndec pharmaceutical,not found,not found,not found,china,"['healthcare', 'pharmaceutical', 'healthcare products']"
7498,https://www.value.today/company/astec-industries,7118,astec industries,not found,not found,doll_1.097 m,usa,"['industries', 'construction materials', 'capital goods', 'heavy machinery']"
7499,https://www.value.today/company/gimv-nv,7113,gimv nv,not found,1980,263 million usd,belgium,"['financial services', 'asset management']"
7500,https://www.value.today/company/union-bank-taiwan,7120,union bank of taiwan,not found,not found,557 million usd,taiwan,"['financial services', 'banking services']"
7501,https://www.value.today/company/castrol-india,7129,castrol india,not found,not found,552 million usd,india,"['basic materials', 'oil and gas', 'chemicals']"
7502,https://www.value.today/company/king-slide-works,7123,king slide works,not found,not found,173 million usd,taiwan,"['industries', 'home furnishing', 'metal products manufacturing', 'metal fabrication products']"
7503,https://www.value.today/company/dynavax-technologies-corporation,7127,dynavax technologies corporation,not found,1996,439 million usd,usa,"['healthcare', 'healthcare products', 'biotechnology', 'biopharmaceutical', 'pharmaceutical']"
7504,https://www.value.today/company/col-digital-publishing-group,7126,col digital publishing group,not found,not found,not found,china,"['communication services', 'internet or mobile app based business']"
7505,https://www.value.today/company/delek-group,7125,delek group,not found,not found,doll_2.442 m,israel,"['energy', 'oil and gas']"
7506,https://www.value.today/company/central-china-land-media,7124,central china land media,not found,not found,not found,china,"['communication services', 'publishing']"
