10-DeBiGa-market_cap,10-DeBiGa-revenue
doll_1.9 b,doll_5.4 b
doll_36.5 b,doll_5.4 b
doll_25.6 b,doll_5.4 b
doll_3.0 b,doll_5.4 b
doll_2.9 b,doll_5.4 b
doll_15.5 b,doll_5.4 b
doll_948.3 m,doll_5.5 b
doll_6.9 b,doll_5.5 b
doll_1.4 b,doll_5.5 b
doll_837.2 m,doll_5.5 b
doll_1.3 b,doll_5.5 b
doll_9.2 b,doll_5.5 b
doll_15.2 b,doll_5.5 b
doll_18.5 b,doll_5.5 b
doll_9.7 b,doll_5.5 b
doll_16.3 b,doll_5.5 b
doll_17.1 b,doll_5.5 b
0,doll_5.5 b
doll_4.5 b,doll_5.5 b
doll_9.2 b,doll_5.5 b
doll_778.2 m,doll_5.5 b
doll_42.8 b,doll_5.5 b
doll_7.4 b,doll_5.5 b
doll_1.5 b,doll_5.5 b
doll_4.4 b,doll_5.5 b
doll_1.9 b,doll_5.5 b
doll_5.0 b,doll_5.5 b
doll_9.0 b,doll_5.5 b
0,doll_5.5 b
doll_1.9 b,doll_5.5 b
doll_208.4 m,doll_5.5 b
doll_7.8 b,doll_5.5 b
doll_3.4 b,doll_5.5 b
doll_52.6 b,doll_5.5 b
doll_32.5 b,doll_5.5 b
doll_407.4 m,doll_5.5 b
doll_1.2 b,doll_5.5 b
doll_24.0 b,doll_5.6 b
0,doll_5.6 b
doll_3.3 b,doll_5.6 b
doll_6.1 b,doll_5.6 b
doll_11.2 b,doll_5.6 b
doll_11.4 b,doll_5.6 b
doll_8.0 b,doll_5.6 b
doll_400.8 m,doll_5.6 b
doll_13.9 b,doll_5.6 b
doll_3.1 b,doll_5.6 b
doll_8.9 b,doll_5.6 b
doll_11.1 b,doll_5.6 b
doll_5.8 b,doll_5.6 b
doll_18.4 b,doll_5.6 b
doll_2.9 b,doll_5.6 b
doll_3.2 b,doll_5.6 b
doll_17.2 b,doll_5.6 b
doll_5.9 b,doll_5.6 b
doll_4.4 b,doll_5.6 b
doll_3.3 b,doll_5.6 b
doll_3.0 b,doll_5.6 b
0,doll_5.6 b
0,doll_5.6 b
doll_15.3 b,doll_5.6 b
doll_1.6 b,doll_5.6 b
doll_1.8 b,doll_5.6 b
doll_18.7 b,doll_5.6 b
doll_1.5 b,doll_5.6 b
doll_15.2 b,doll_5.6 b
doll_1.9 b,doll_5.6 b
doll_28.0 b,doll_5.6 b
doll_13.8 b,doll_5.6 b
doll_5.7 b,doll_5.6 b
doll_8.2 b,doll_5.7 b
doll_4.0 b,doll_5.7 b
doll_13.3 b,doll_5.7 b
doll_20.0 b,doll_5.7 b
doll_1.2 b,doll_5.7 b
doll_18.2 b,doll_5.7 b
doll_18.2 b,doll_5.7 b
doll_1.8 b,doll_5.7 b
doll_3.4 b,doll_5.7 b
doll_5.6 b,doll_5.7 b
doll_6.1 b,doll_5.7 b
doll_15.3 b,doll_5.7 b
doll_8.0 b,doll_5.7 b
doll_2.4 b,doll_5.7 b
doll_12.1 b,doll_5.7 b
doll_16.9 b,doll_5.7 b
0,doll_5.7 b
doll_90.6 b,doll_5.7 b
doll_1.2 b,doll_5.7 b
doll_1.1 b,doll_5.7 b
0,doll_5.7 b
0,doll_5.7 b
0,doll_5.7 b
doll_2.5 b,doll_5.7 b
doll_3.0 b,doll_5.7 b
doll_8.2 b,doll_5.7 b
doll_113.5 m,doll_5.7 b
doll_733.5 m,doll_5.7 b
doll_220.7 m,doll_5.7 b
doll_19.9 b,doll_5.7 b
doll_12.1 b,doll_5.7 b
doll_4.0 b,doll_5.7 b
doll_6.9 b,doll_5.7 b
doll_51.2 b,doll_5.7 b
doll_7.1 b,doll_5.7 b
doll_2.6 b,doll_5.8 b
doll_6.4 b,doll_5.8 b
doll_16.7 b,doll_5.8 b
doll_19.1 b,doll_5.8 b
0,doll_5.8 b
doll_3.3 b,doll_5.8 b
doll_46.4 b,doll_5.8 b
doll_3.7 b,doll_5.8 b
doll_11.9 b,doll_5.8 b
doll_21.9 b,doll_5.8 b
doll_36.4 b,doll_5.8 b
doll_8.1 b,doll_5.8 b
doll_4.6 b,doll_5.8 b
doll_1.6 b,doll_5.8 b
doll_14.6 b,doll_5.8 b
doll_188.8 m,doll_5.8 b
doll_1.4 b,doll_5.8 b
doll_4.2 b,doll_5.8 b
doll_6.3 b,doll_5.8 b
doll_8.1 b,doll_5.8 b
0,doll_5.8 b
doll_1.6 b,doll_5.8 b
doll_2.5 b,doll_5.8 b
doll_5.6 b,doll_5.8 b
doll_4.1 b,doll_5.8 b
doll_529.5 m,doll_5.9 b
doll_5.4 b,doll_5.9 b
doll_1.4 b,doll_5.9 b
doll_2.0 b,doll_5.9 b
doll_3.9 b,doll_5.9 b
doll_7.0 b,doll_5.9 b
doll_7.4 b,doll_5.9 b
doll_9.4 b,doll_5.9 b
doll_3.6 b,doll_5.9 b
doll_3.0 b,doll_5.9 b
doll_37.7 b,doll_5.9 b
doll_84.1 b,doll_5.9 b
doll_30.9 b,doll_5.9 b
doll_13.0 b,doll_5.9 b
doll_4.1 b,doll_5.9 b
doll_5.1 b,doll_5.9 b
doll_8.7 b,doll_5.9 b
doll_1.2 b,doll_5.9 b
doll_4.9 b,doll_5.9 b
doll_5.1 b,doll_5.9 b
doll_17.3 b,doll_5.9 b
doll_751.1 m,doll_5.9 b
doll_7.5 b,doll_5.9 b
doll_40.2 b,doll_5.9 b
0,doll_5.9 b
doll_3.4 b,doll_5.9 b
doll_6.7 b,doll_5.9 b
doll_38.9 b,doll_6.0 b
doll_4.0 b,doll_6.0 b
doll_2.7 b,doll_6.0 b
0,doll_6.0 b
doll_2.2 b,doll_6.0 b
doll_25.9 b,doll_6.0 b
doll_2.7 b,doll_6.0 b
doll_6.1 b,doll_6.0 b
doll_64.0 b,doll_6.0 b
doll_10.5 b,doll_6.0 b
doll_2.1 b,doll_6.0 b
doll_9.0 b,doll_6.0 b
doll_2.5 b,doll_6.0 b
doll_4.5 b,doll_6.0 b
doll_6.3 b,doll_6.0 b
doll_27.2 b,doll_6.0 b
doll_5.8 b,doll_6.0 b
doll_10.5 b,doll_6.0 b
doll_18.4 b,doll_6.0 b
doll_1.6 b,doll_6.0 b
doll_3.1 b,doll_6.0 b
doll_14.9 b,doll_6.0 b
doll_2.7 b,doll_6.0 b
doll_12.5 b,doll_6.0 b
doll_13.3 b,doll_6.0 b
doll_3.8 b,doll_6.1 b
doll_209.3 m,doll_6.1 b
0,doll_6.1 b
doll_1.6 b,doll_6.1 b
doll_33.5 b,doll_6.1 b
doll_8.9 b,doll_6.1 b
doll_20.3 b,doll_6.1 b
doll_4.6 b,doll_6.1 b
doll_2.2 b,doll_6.1 b
doll_20.8 b,doll_6.1 b
doll_3.3 b,doll_6.1 b
doll_6.2 b,doll_6.1 b
doll_25.2 b,doll_6.1 b
doll_563.8 m,doll_6.1 b
doll_3.2 b,doll_6.1 b
0,doll_6.1 b
doll_11.9 b,doll_6.1 b
doll_2.0 b,doll_6.1 b
doll_1.3 b,doll_6.1 b
doll_7.3 b,doll_6.1 b
doll_11.0 b,doll_6.1 b
doll_2.5 b,doll_6.1 b
0,doll_6.1 b
doll_495.2 m,doll_6.2 b
doll_66.8 b,doll_6.2 b
doll_6.2 b,doll_6.2 b
doll_1.7 b,doll_6.2 b
doll_1.3 b,doll_6.2 b
doll_6.3 b,doll_6.2 b
doll_2.0 b,doll_6.2 b
doll_874.1 m,doll_6.2 b
doll_1.9 b,doll_6.2 b
doll_6.7 b,doll_6.2 b
doll_13.1 b,doll_6.2 b
doll_4.0 b,doll_6.2 b
doll_58.0 b,doll_6.2 b
doll_7.8 b,doll_6.2 b
doll_3.9 b,doll_6.2 b
doll_1.1 b,doll_6.2 b
doll_5.7 b,doll_6.2 b
doll_1.5 b,doll_6.2 b
doll_3.3 b,doll_6.2 b
doll_2.0 b,doll_6.3 b
doll_6.4 b,doll_6.3 b
doll_6.1 b,doll_6.3 b
0,doll_6.3 b
doll_40.6 b,doll_6.3 b
doll_4.3 b,doll_6.3 b
doll_21.9 b,doll_6.3 b
doll_6.7 b,doll_6.3 b
doll_4.5 b,doll_6.3 b
doll_1.8 b,doll_6.3 b
doll_17.0 b,doll_6.3 b
doll_5.1 b,doll_6.3 b
doll_3.1 b,doll_6.3 b
doll_10.6 b,doll_6.3 b
doll_4.4 b,doll_6.3 b
doll_7.1 b,doll_6.3 b
doll_34.7 b,doll_6.3 b
doll_4.6 b,doll_6.3 b
doll_2.0 b,doll_6.3 b
doll_5.1 b,doll_6.3 b
doll_2.7 b,doll_6.3 b
doll_20.7 b,doll_6.3 b
doll_997.8 m,doll_6.3 b
doll_14.0 b,doll_6.3 b
doll_4.6 b,doll_6.3 b
doll_7.4 b,doll_6.3 b
doll_3.9 b,doll_6.3 b
doll_4.8 b,doll_6.3 b
doll_2.9 b,doll_6.3 b
doll_62.9 b,doll_6.3 b
doll_5.0 b,doll_6.3 b
doll_56.2 b,doll_6.3 b
doll_3.5 b,doll_6.3 b
doll_23.6 b,doll_6.4 b
doll_1.1 b,doll_6.4 b
doll_2.9 b,doll_6.4 b
doll_10.4 b,doll_6.4 b
doll_8.0 b,doll_6.4 b
doll_19.6 b,doll_6.4 b
doll_15.6 b,doll_6.4 b
0,doll_6.4 b
doll_22.4 b,doll_6.4 b
doll_72.9 b,doll_6.4 b
0,doll_6.4 b
doll_22.9 b,doll_6.4 b
doll_5.7 b,doll_6.4 b
doll_20.6 b,doll_6.4 b
doll_5.5 b,doll_6.4 b
0,doll_6.4 b
doll_6.9 b,doll_6.4 b
doll_10.0 b,doll_6.4 b
doll_2.8 b,doll_6.4 b
doll_8.9 b,doll_6.4 b
doll_246.8 m,doll_6.4 b
doll_3.8 b,doll_6.4 b
doll_1.3 b,doll_6.4 b
0,doll_6.4 b
doll_5.5 b,doll_6.4 b
doll_3.4 b,doll_6.4 b
doll_4.5 b,doll_6.5 b
0,doll_6.5 b
doll_8.3 b,doll_6.5 b
doll_466.4 m,doll_6.5 b
doll_6.1 b,doll_6.5 b
doll_32.6 b,doll_6.5 b
doll_32.8 b,doll_6.5 b
doll_6.5 b,doll_6.5 b
doll_7.0 b,doll_6.5 b
doll_1.9 b,doll_6.5 b
doll_2.8 b,doll_6.5 b
doll_2.1 b,doll_6.5 b
doll_165.3 m,doll_6.5 b
doll_766.4 m,doll_6.5 b
doll_21.9 b,doll_6.5 b
doll_34.4 b,doll_6.5 b
doll_5.4 b,doll_6.5 b
doll_16.6 b,doll_6.5 b
doll_4.6 b,doll_6.5 b
doll_2.2 b,doll_6.6 b
doll_3.6 b,doll_6.5 b
doll_3.8 b,doll_6.5 b
doll_11.9 b,doll_6.5 b
doll_6.0 b,doll_6.5 b
doll_5.3 b,doll_6.6 b
doll_1.2 b,doll_6.6 b
doll_7.4 b,doll_6.6 b
doll_4.1 b,doll_6.6 b
0,doll_6.6 b
doll_36.3 b,doll_6.6 b
doll_8.4 b,doll_6.6 b
doll_1.8 b,doll_6.6 b
doll_5.8 b,doll_6.6 b
doll_5.9 b,doll_6.6 b
doll_20.4 b,doll_6.6 b
doll_6.5 b,doll_6.6 b
doll_952.6 m,doll_6.6 b
doll_891.3 m,doll_6.6 b
doll_3.6 b,doll_6.6 b
doll_65.0 b,doll_6.6 b
doll_7.5 b,doll_6.6 b
doll_1.9 b,doll_6.6 b
doll_2.0 b,doll_6.7 b
doll_6.3 b,doll_6.7 b
doll_1.6 b,doll_6.7 b
doll_10.4 b,doll_6.7 b
doll_10.5 b,doll_6.7 b
doll_4.7 b,doll_6.7 b
doll_109.4 b,doll_6.7 b
doll_11.1 b,doll_6.7 b
doll_1.4 b,doll_6.7 b
doll_3.9 b,doll_6.7 b
doll_19.3 b,doll_6.7 b
doll_4.0 b,doll_6.7 b
doll_6.2 b,doll_6.7 b
doll_28.7 b,doll_6.7 b
doll_3.0 b,doll_6.7 b
doll_16.2 b,doll_6.8 b
doll_5.9 b,doll_6.7 b
doll_4.4 b,doll_6.8 b
doll_4.3 b,doll_6.8 b
doll_5.2 b,doll_6.8 b
0,doll_6.8 b
doll_2.4 b,doll_6.8 b
doll_11.2 b,doll_6.8 b
doll_1.4 b,doll_6.8 b
doll_25.4 b,doll_6.8 b
doll_2.8 b,doll_6.8 b
doll_14.1 b,doll_6.8 b
doll_468.3 m,doll_6.8 b
doll_2.1 b,doll_6.8 b
doll_40.6 b,doll_6.8 b
doll_13.5 b,doll_6.8 b
doll_979.3 m,doll_6.8 b
doll_16.3 b,doll_6.8 b
doll_8.3 b,doll_6.8 b
doll_3.8 b,doll_6.8 b
doll_1.6 b,doll_6.9 b
doll_45.6 b,doll_6.8 b
doll_20.8 b,doll_6.9 b
doll_19.8 b,doll_6.9 b
doll_1.7 b,doll_6.9 b
doll_18.2 b,doll_6.9 b
doll_6.7 b,doll_6.9 b
doll_4.5 b,doll_6.9 b
doll_2.4 b,doll_6.9 b
doll_22.6 b,doll_6.9 b
doll_8.7 b,doll_6.9 b
doll_9.9 b,doll_6.9 b
doll_6.3 b,doll_6.9 b
doll_2.0 b,doll_6.9 b
doll_7.4 b,doll_6.9 b
0,doll_6.9 b
doll_14.7 b,doll_6.9 b
doll_3.7 b,doll_6.9 b
doll_1.7 b,doll_6.9 b
doll_1.5 b,doll_6.9 b
doll_4.0 b,doll_6.9 b
doll_1.9 b,doll_6.9 b
doll_15.2 b,doll_7.0 b
doll_10.5 b,doll_7.0 b
doll_3.0 b,doll_7.0 b
doll_49.1 b,doll_7.0 b
doll_2.0 b,doll_7.0 b
doll_23.7 b,doll_7.0 b
doll_18.6 b,doll_7.0 b
doll_16.4 b,doll_7.0 b
doll_20.1 b,doll_7.0 b
doll_34.2 b,doll_7.0 b
doll_1.0 b,doll_7.0 b
doll_8.0 b,doll_7.0 b
doll_2.2 b,doll_7.0 b
doll_31.9 m,doll_7.0 b
doll_20.7 b,doll_7.0 b
doll_10.5 b,doll_7.0 b
doll_1.7 b,doll_7.1 b
doll_17.7 b,doll_7.1 b
doll_1.9 b,doll_7.1 b
doll_4.6 b,doll_7.1 b
doll_53.8 b,doll_7.1 b
doll_10.1 b,doll_7.1 b
doll_46.6 b,doll_7.1 b
doll_3.1 b,doll_7.1 b
doll_139.1 m,doll_7.1 b
doll_77.3 b,doll_7.1 b
doll_17.7 b,doll_7.1 b
doll_3.2 b,doll_7.1 b
doll_25.7 b,doll_7.1 b
doll_106.5 m,doll_7.1 b
doll_3.6 b,doll_7.1 b
0,doll_7.1 b
doll_49.5 b,doll_7.1 b
doll_2.1 b,doll_7.1 b
doll_6.8 b,doll_7.2 b
doll_298.4 m,doll_7.2 b
doll_12.3 b,doll_7.2 b
doll_8.3 b,doll_7.2 b
doll_3.6 b,doll_7.2 b
doll_631.1 m,doll_7.2 b
doll_15.4 b,doll_7.2 b
doll_1.4 b,doll_7.2 b
doll_9.2 b,doll_7.2 b
doll_14.0 b,doll_7.2 b
doll_3.6 b,doll_7.2 b
doll_3.3 b,doll_7.2 b
doll_5.7 b,doll_7.2 b
doll_8.3 b,doll_7.3 b
doll_5.9 b,doll_7.3 b
doll_7.4 b,doll_7.3 b
doll_5.8 b,doll_7.3 b
doll_3.8 b,doll_7.3 b
0,doll_7.3 b
doll_82.5 b,doll_7.3 b
doll_1.7 b,doll_7.3 b
doll_86.2 b,doll_7.3 b
doll_30.3 b,doll_7.3 b
doll_2.5 b,doll_7.3 b
doll_31.3 b,doll_7.3 b
doll_17.8 b,doll_7.3 b
doll_5.7 b,doll_7.3 b
doll_679.1 m,doll_7.3 b
doll_7.9 b,doll_7.3 b
doll_6.8 b,doll_7.3 b
0,doll_7.4 b
doll_922.4 m,doll_7.4 b
doll_2.1 b,doll_7.4 b
0,doll_7.4 b
doll_15.0 b,doll_7.4 b
doll_2.1 b,doll_7.4 b
doll_5.6 b,doll_7.4 b
doll_2.1 b,doll_7.4 b
0,doll_7.4 b
doll_61.1 b,doll_7.4 b
doll_9.4 b,doll_7.4 b
doll_205.1 m,doll_7.4 b
doll_3.3 b,doll_7.4 b
doll_8.6 b,doll_7.4 b
doll_13.2 b,doll_7.5 b
doll_21.9 b,doll_7.5 b
doll_46.5 b,doll_7.5 b
doll_9.5 b,doll_7.5 b
doll_3.6 b,doll_7.5 b
0,doll_7.5 b
doll_19.9 b,doll_7.5 b
doll_15.5 b,doll_7.5 b
doll_29.2 b,doll_7.5 b
0,doll_7.5 b
doll_41.9 b,doll_7.5 b
doll_16.1 b,doll_7.6 b
doll_79.5 b,doll_7.6 b
0,doll_7.6 b
doll_6.1 b,doll_7.6 b
doll_1.5 b,doll_7.6 b
doll_13.1 b,doll_7.6 b
doll_13.4 b,doll_7.6 b
doll_9.4 b,doll_7.6 b
doll_1.3 b,doll_7.6 b
doll_19.0 b,doll_7.6 b
doll_1.8 b,doll_7.6 b
doll_6.2 b,doll_7.6 b
doll_40.5 b,doll_7.6 b
doll_7.9 b,doll_7.7 b
doll_26.2 b,doll_7.7 b
doll_2.4 b,doll_7.7 b
doll_11.8 b,doll_7.7 b
doll_26.1 b,doll_7.7 b
doll_14.0 b,doll_7.7 b
doll_3.0 b,doll_7.7 b
doll_4.1 b,doll_7.7 b
doll_7.6 b,doll_7.7 b
0,doll_7.7 b
doll_957.6 m,doll_7.7 b
doll_18.3 b,doll_7.7 b
doll_7.0 b,doll_7.7 b
0,doll_7.7 b
doll_12.1 b,doll_7.7 b
doll_6.9 b,doll_7.7 b
doll_24.5 b,doll_7.7 b
doll_6.1 b,doll_7.7 b
doll_2.1 b,doll_7.7 b
doll_31.5 b,doll_7.8 b
doll_4.8 b,doll_7.8 b
doll_74.6 b,doll_7.8 b
doll_3.0 b,doll_7.8 b
doll_1.0 b,doll_7.8 b
doll_3.3 b,doll_7.8 b
doll_18.5 b,doll_7.8 b
doll_8.0 b,doll_7.8 b
doll_2.6 b,doll_7.8 b
doll_6.5 b,doll_7.8 b
doll_25.6 b,doll_7.8 b
doll_44.5 b,doll_7.9 b
doll_7.4 b,doll_7.8 b
doll_877.3 m,doll_7.9 b
doll_4.7 b,doll_7.9 b
doll_462.3 m,doll_7.9 b
0,doll_7.9 b
0,doll_7.9 b
doll_2.9 b,doll_7.9 b
doll_7.4 b,doll_7.9 b
doll_4.2 b,doll_7.9 b
doll_10.4 b,doll_7.9 b
doll_3.4 b,doll_7.9 b
0,doll_7.9 b
doll_11.3 b,doll_7.9 b
doll_1.8 b,doll_7.9 b
doll_1.6 b,doll_7.9 b
doll_844.6 m,doll_7.9 b
doll_20.2 b,doll_7.9 b
doll_2.7 b,doll_7.9 b
doll_2.7 b,doll_7.9 b
doll_14.3 b,doll_7.9 b
doll_10.2 b,doll_7.9 b
doll_2.9 b,doll_7.9 b
doll_4.1 b,doll_7.9 b
doll_3.0 b,doll_7.9 b
doll_13.9 b,doll_7.9 b
doll_2.1 b,doll_8.0 b
doll_27.6 b,doll_8.0 b
doll_7.3 b,doll_8.0 b
doll_4.4 b,doll_8.0 b
doll_4.1 b,doll_8.0 b
doll_875.8 m,doll_8.0 b
doll_2.0 b,doll_8.0 b
doll_22.8 b,doll_8.0 b
doll_43.8 b,doll_8.0 b
doll_16.0 b,doll_8.0 b
doll_16.7 b,doll_8.0 b
doll_3.5 b,doll_8.0 b
doll_12.0 b,doll_8.0 b
doll_11.1 b,doll_8.0 b
0,doll_8.0 b
doll_21.0 b,doll_8.0 b
doll_10.2 b,doll_8.0 b
doll_762.0 m,doll_8.1 b
doll_5.6 b,doll_8.1 b
doll_2.9 b,doll_8.1 b
doll_752.4 m,doll_8.1 b
doll_1.8 b,doll_8.1 b
doll_3.4 b,doll_8.1 b
0,doll_8.1 b
doll_6.0 b,doll_8.1 b
doll_10.6 b,doll_8.1 b
doll_12.7 b,doll_8.1 b
doll_4.6 b,doll_8.1 b
doll_2.0 b,doll_8.1 b
doll_3.6 b,doll_8.2 b
doll_2.8 b,doll_8.1 b
doll_12.9 b,doll_8.2 b
doll_873.2 m,doll_8.2 b
doll_6.8 b,doll_8.2 b
doll_42.9 b,doll_8.2 b
doll_1.1 b,doll_8.2 b
doll_10.6 b,doll_8.2 b
doll_4.0 b,doll_8.2 b
doll_28.7 b,doll_8.2 b
doll_413.6 m,doll_8.2 b
doll_47.5 b,doll_8.2 b
doll_6.0 b,doll_8.2 b
doll_15.8 b,doll_8.2 b
doll_40.5 b,doll_8.2 b
doll_7.0 b,doll_8.2 b
doll_2.0 b,doll_8.2 b
doll_2.5 b,doll_8.3 b
doll_9.0 b,doll_8.2 b
doll_8.3 b,doll_8.2 b
doll_7.9 b,doll_8.3 b
doll_1.8 b,doll_8.3 b
0,doll_8.3 b
doll_4.5 b,doll_8.3 b
doll_15.0 b,doll_8.3 b
doll_23.7 b,doll_8.3 b
doll_1.3 b,doll_8.3 b
doll_37.2 b,doll_8.3 b
doll_5.4 b,doll_8.3 b
doll_118.6 b,doll_8.3 b
doll_26.4 b,doll_8.3 b
doll_2.1 b,doll_8.3 b
doll_13.8 b,doll_8.3 b
doll_29.2 b,doll_8.3 b
doll_977.9 m,doll_8.3 b
doll_25.2 b,doll_8.3 b
doll_2.3 b,doll_8.3 b
doll_22.5 b,doll_8.3 b
doll_1.6 b,doll_8.3 b
doll_3.6 b,doll_8.3 b
doll_19.1 b,doll_8.4 b
doll_11.6 b,doll_8.4 b
doll_12.4 b,doll_8.4 b
doll_11.4 b,doll_8.4 b
0,doll_8.4 b
0,doll_8.4 b
doll_2.6 b,doll_8.4 b
doll_15.3 b,doll_8.4 b
doll_16.3 b,doll_8.4 b
0,doll_8.4 b
doll_1.7 b,doll_8.4 b
doll_8.6 b,doll_8.4 b
doll_5.1 b,doll_8.4 b
doll_2.8 b,doll_8.4 b
doll_5.9 b,doll_8.5 b
doll_9.3 b,doll_8.5 b
0,doll_8.5 b
doll_2.3 b,doll_8.5 b
doll_1.8 b,doll_8.5 b
doll_11.0 b,doll_8.5 b
doll_8.5 b,doll_8.5 b
0,doll_8.5 b
0,doll_8.5 b
doll_6.8 b,doll_8.5 b
doll_3.6 b,doll_8.5 b
doll_29.5 b,doll_8.5 b
doll_13.4 b,doll_8.5 b
doll_2.4 b,doll_8.5 b
doll_2.4 b,doll_8.5 b
0,doll_8.5 b
doll_12.9 b,doll_8.5 b
doll_5.7 b,doll_8.6 b
doll_15.7 b,doll_8.6 b
doll_2.5 b,doll_8.6 b
doll_2.6 b,doll_8.6 b
doll_5.5 b,doll_8.6 b
doll_14.2 b,doll_8.6 b
doll_861.4 m,doll_8.6 b
0,doll_8.6 b
doll_1.9 b,doll_8.6 b
0,doll_8.6 b
doll_7.2 b,doll_8.6 b
doll_3.3 b,doll_8.6 b
0,doll_8.6 b
doll_16.2 b,doll_8.6 b
doll_6.2 b,doll_8.6 b
0,doll_8.6 b
doll_69.5 b,doll_8.6 b
doll_25.4 b,doll_8.6 b
doll_5.3 b,doll_8.6 b
doll_726.1 m,doll_8.6 b
0,doll_8.7 b
doll_2.8 b,doll_8.7 b
doll_11.8 b,doll_8.7 b
doll_12.1 b,doll_8.7 b
doll_20.8 b,doll_8.7 b
doll_16.9 b,doll_8.7 b
doll_22.7 b,doll_8.7 b
doll_2.2 b,doll_8.7 b
doll_4.4 b,doll_8.7 b
doll_8.8 b,doll_8.7 b
0,doll_8.7 b
doll_15.8 b,doll_8.8 b
doll_5.6 b,doll_8.8 b
doll_7.3 b,doll_8.8 b
doll_1.1 b,doll_8.8 b
doll_3.5 b,doll_8.8 b
doll_58.3 b,doll_8.8 b
doll_12.2 b,doll_8.8 b
doll_4.2 b,doll_8.8 b
doll_40.5 b,doll_8.8 b
doll_19.7 b,doll_8.9 b
doll_50.9 b,doll_8.8 b
doll_4.4 b,doll_8.9 b
doll_11.4 b,doll_8.9 b
doll_17.7 b,doll_8.9 b
doll_20.9 b,doll_8.9 b
doll_23.5 b,doll_8.9 b
doll_433.8 m,doll_8.9 b
doll_4.4 b,doll_8.9 b
doll_44.3 b,doll_8.9 b
doll_7.6 b,doll_8.9 b
0,doll_8.9 b
doll_6.2 b,doll_8.9 b
doll_2.9 b,doll_8.9 b
doll_1.1 b,doll_8.9 b
0,doll_8.9 b
doll_8.7 b,doll_8.9 b
0,doll_9.0 b
doll_2.5 b,doll_8.9 b
doll_3.6 b,doll_9.0 b
doll_1.7 b,doll_9.0 b
doll_44.5 b,doll_9.0 b
doll_57.8 b,doll_8.9 b
doll_16.0 b,doll_9.0 b
doll_13.1 b,doll_9.0 b
doll_27.2 b,doll_9.0 b
doll_37.5 b,doll_9.0 b
doll_3.4 b,doll_9.0 b
doll_30.1 b,doll_9.0 b
doll_4.2 b,doll_9.0 b
doll_2.5 b,doll_9.1 b
doll_7.6 b,doll_9.0 b
0,doll_9.1 b
doll_10.5 b,doll_9.1 b
doll_5.1 b,doll_9.1 b
doll_1.4 b,doll_9.1 b
doll_1.5 b,doll_9.2 b
doll_60.1 b,doll_9.2 b
doll_7.5 b,doll_9.1 b
doll_5.4 b,doll_9.2 b
doll_10.3 b,doll_9.2 b
doll_8.1 b,doll_9.2 b
doll_9.9 b,doll_9.2 b
doll_58.8 b,doll_9.2 b
doll_6.2 b,doll_9.2 b
doll_1.0 b,doll_9.2 b
doll_4.6 b,doll_9.2 b
doll_19.8 b,doll_9.2 b
doll_6.0 b,doll_9.2 b
0,doll_9.2 b
doll_15.6 b,doll_9.3 b
doll_3.1 b,doll_9.3 b
doll_26.6 b,doll_9.3 b
doll_14.4 b,doll_9.3 b
0,doll_9.3 b
doll_51.8 b,doll_9.3 b
doll_64.6 b,doll_9.3 b
doll_842.9 m,doll_9.3 b
doll_867.2 m,doll_9.3 b
doll_8.0 b,doll_9.3 b
doll_2.3 b,doll_9.3 b
doll_14.8 b,doll_9.3 b
doll_14.0 b,doll_9.3 b
doll_3.9 b,doll_9.3 b
doll_104.8 b,doll_9.4 b
doll_2.5 b,doll_9.4 b
doll_50.2 b,doll_9.4 b
doll_26.4 b,doll_9.4 b
doll_9.3 b,doll_9.4 b
doll_3.9 b,doll_9.4 b
doll_969.3 m,doll_9.5 b
doll_5.0 b,doll_9.4 b
doll_18.8 b,doll_9.5 b
doll_988.3 m,doll_9.5 b
doll_11.7 b,doll_9.5 b
doll_5.3 b,doll_9.5 b
doll_8.8 b,doll_9.5 b
doll_8.1 b,doll_9.5 b
doll_5.6 b,doll_9.5 b
doll_20.9 b,doll_9.6 b
doll_2.4 b,doll_9.6 b
doll_10.1 b,doll_9.6 b
doll_24.6 b,doll_9.6 b
doll_17.8 b,doll_9.6 b
doll_16.6 b,doll_9.6 b
doll_2.5 b,doll_9.6 b
doll_2.9 b,doll_9.7 b
doll_4.7 b,doll_9.7 b
doll_1.2 b,doll_9.6 b
doll_11.3 b,doll_9.6 b
doll_8.8 b,doll_9.7 b
doll_16.6 b,doll_9.7 b
0,doll_9.7 b
doll_1.5 b,doll_9.8 b
doll_14.7 b,doll_9.7 b
doll_30.4 b,doll_9.7 b
doll_26.8 b,doll_9.7 b
doll_2.9 b,doll_9.7 b
doll_18.6 b,doll_9.8 b
doll_446.8 m,doll_9.8 b
doll_5.9 b,doll_9.8 b
doll_4.1 b,doll_9.8 b
doll_8.3 b,doll_9.9 b
doll_27.2 b,doll_9.8 b
doll_23.7 b,doll_9.9 b
doll_7.3 b,doll_9.9 b
doll_7.0 b,doll_9.9 b
doll_10.8 b,doll_9.9 b
0,doll_9.9 b
doll_5.9 b,doll_9.9 b
doll_28.3 b,doll_10.0 b
doll_3.6 b,doll_9.9 b
doll_28.3 b,doll_9.9 b
doll_7.0 b,doll_10.0 b
doll_2.5 b,doll_9.9 b
doll_1.1 b,doll_10.0 b
doll_6.0 b,doll_10.0 b
doll_40.7 b,doll_10.0 b
doll_26.0 b,doll_10.0 b
doll_7.2 b,doll_10.0 b
