,market_cap,revenue,net_income,gbp
16657,doll_0.011800000000000001 b,0,0,0
16658,doll_0.016 b,0,0,0
16659,doll_0.0165 b,0,0,0
16660,doll_0.0159 b,0,0,0
16661,doll_0.016 b,0,0,0
16662,doll_0.0167 b,0,0,0
16663,doll_0.0169 b,0,0,0
16664,doll_0.016800000000000002 b,0,0,0
16665,doll_0.016800000000000002 b,0,0,0
16666,doll_0.09720000000000001 b,0,0,0
16667,doll_0.09820000000000001 b,0,0,0
16668,doll_0.0249 b,0,0,0
16669,doll_0.0251 b,0,0,0
16670,doll_0.0251 b,0,0,0
16671,doll_0.0253 b,0,0,0
16672,doll_0.1466 b,0,0,0
16673,doll_0.0259 b,0,0,0
16674,doll_0.0258 b,0,0,0
16675,doll_0.0261 b,0,0,0
16676,doll_0.0366 b,0,0,0
16677,doll_0.026699999999999998 b,0,0,0
16678,doll_0.216 b,0,0,0
16679,doll_0.037899999999999996 b,0,0,0
16680,doll_0.0364 b,0,0,0
16681,doll_0.038200000000000005 b,0,0,0
16682,doll_0.0384 b,0,0,0
16683,doll_0.038299999999999994 b,0,0,0
16684,doll_0.038799999999999994 b,0,0,0
16685,doll_0.2302 b,0,0,0
16686,doll_0.039200000000000006 b,0,0,0
16687,doll_0.0567 b,0,0,0
16688,doll_0.057 b,0,0,0
16689,doll_0.335 b,0,0,0
16690,doll_0.0574 b,0,0,0
16691,doll_0.0584 b,0,0,0
16692,doll_0.0594 b,0,0,0
16693,doll_0.3459 b,0,0,0
16694,doll_0.3404 b,0,0,0
16695,doll_0.0996 b,0,0,0
16696,doll_0.0995 b,0,0,0
16697,doll_0.3462 b,0,0,0
16698,doll_0.056299999999999996 b,0,0,0
16699,doll_0.0979 b,0,0,0
16700,doll_0.1011 b,0,0,0
16701,doll_0.1045 b,0,0,0
16702,doll_0.1502 b,0,0,0
16703,doll_0.10490000000000001 b,0,0,0
16704,doll_0.15109999999999998 b,0,0,0
16705,doll_0.1519 b,0,0,0
16706,doll_0.1028 b,0,0,0
16707,doll_0.1502 b,0,0,0
16708,doll_0.1581 b,0,0,0
16709,doll_0.153 b,0,0,0
16710,doll_0.1549 b,0,0,0
16711,doll_0.1564 b,0,0,0
16712,doll_0.1611 b,0,0,0
16713,doll_0.2871 b,0,0,0
16714,doll_0.3024 b,0,0,0
16715,doll_0.2921 b,0,0,0
16716,doll_0.3083 b,0,0,0
16717,doll_0.3039 b,0,0,0
16718,doll_0.29760000000000003 b,0,0,0
16719,doll_0.3133 b,0,0,0
16720,doll_0.2324 b,0,0,0
16721,doll_0.2334 b,0,0,0
16722,doll_0.4585 b,0,0,0
16723,doll_0.5968 b,0,0,0
16724,doll_0.617 b,0,0,0
16725,doll_0.6021 b,0,0,0
16726,doll_0.47 b,0,0,0
16727,doll_0.6477999999999999 b,0,0,0
16728,doll_0.6194 b,0,0,0
16729,doll_0.6497 b,0,0,0
16730,doll_0.6537000000000001 b,0,0,0
16731,doll_0.144 b,0,0,0
16732,doll_0.142 b,0,0,0
16733,doll_0.146 b,0,0,0
16734,doll_0.16699999999999998 b,0,0,0
16735,doll_0.6607000000000001 b,0,0,0
16736,doll_0.162 b,0,0,0
16737,doll_0.16499999999999998 b,0,0,0
16738,doll_0.172 b,0,0,0
16739,doll_0.16999999999999998 b,0,0,0
16740,doll_1.2890000000000001 b,0,0,0
16741,doll_0.183 b,0,0,0
16742,doll_0.187 b,0,0,0
16743,doll_1.501 b,0,0,0
16744,doll_1.638 b,0,0,0
16745,doll_4.372999999999999 b,0,0,0
16746,doll_5.391 b,0,0,0
16747,doll_5.531000000000001 b,0,0,0
16748,doll_2.076 b,0,0,0
16749,doll_6.266 b,0,0,0
16750,doll_9.055 b,0,0,0
16751,doll_0.4415 b,0,0,0
16752,doll_0.4665 b,0,0,0
16753,doll_0.4668 b,0,0,0
16754,doll_0.4681 b,0,0,0
16755,doll_0.6036 b,0,0,0
16756,doll_0.7387 b,0,0,0
16757,doll_0.644 b,0,0,0
16758,doll_0.7052999999999999 b,0,0,0
16759,doll_0.7192000000000001 b,0,0,0
16760,doll_0.9685 b,0,0,0
16761,doll_0.8661 b,0,0,0
16762,doll_0.9003 b,0,0,0
16763,doll_0.8957 b,0,0,0
16764,doll_0.11699999999999999 b,0,0,0
16765,doll_0.118 b,0,0,0
16766,doll_0.11699999999999999 b,0,0,0
16767,doll_0.133 b,0,0,0
16768,doll_0.11599999999999999 b,0,0,0
16769,doll_0.141 b,0,0,0
16770,doll_0.125 b,0,0,0
16771,doll_0.17099999999999999 b,0,0,0
16772,doll_0.16799999999999998 b,0,0,0
16773,doll_0.146 b,0,0,0
16774,doll_0.182 b,0,0,0
16775,doll_0.173 b,0,0,0
16776,doll_0.20600000000000002 b,0,0,0
16777,doll_0.22200000000000003 b,0,0,0
16778,doll_0.205 b,0,0,0
16779,doll_0.29300000000000004 b,0,0,0
16780,doll_0.284 b,0,0,0
16781,doll_0.286 b,0,0,0
16782,doll_0.258 b,0,0,0
16783,doll_0.307 b,0,0,0
16784,doll_0.413 b,0,0,0
16785,doll_0.337 b,0,0,0
16786,doll_0.381 b,0,0,0
16787,doll_0.42300000000000004 b,0,0,0
16788,doll_0.492 b,0,0,0
16789,doll_0.29300000000000004 b,0,0,0
16790,doll_0.493 b,0,0,0
16791,doll_0.554 b,0,0,0
16792,doll_0.0492 b,0,0,0
16793,doll_0.054299999999999994 b,0,0,0
16794,doll_0.0605 b,0,0,0
16795,doll_0.054700000000000006 b,0,0,0
16796,doll_0.0668 b,0,0,0
16797,doll_0.0682 b,0,0,0
16798,doll_0.07429999999999999 b,0,0,0
16799,doll_0.075 b,0,0,0
16800,doll_0.096 b,0,0,0
16801,doll_0.0858 b,0,0,0
16802,doll_0.0994 b,0,0,0
16803,doll_0.1035 b,0,0,0
16804,doll_0.0718 b,0,0,0
16805,doll_0.12040000000000001 b,0,0,0
16806,doll_0.1135 b,0,0,0
16807,doll_0.1194 b,0,0,0
16808,doll_0.1425 b,0,0,0
16809,doll_0.15519999999999998 b,0,0,0
16810,doll_0.1591 b,0,0,0
16811,doll_0.1495 b,0,0,0
16812,doll_0.1743 b,0,0,0
16813,doll_0.168 b,0,0,0
16814,doll_0.18869999999999998 b,0,0,0
16815,doll_0.184 b,0,0,0
16816,doll_0.21719999999999998 b,0,0,0
16817,doll_0.22 b,0,0,0
16818,doll_0.2042 b,0,0,0
16819,doll_0.2211 b,0,0,0
16820,doll_0.231 b,0,0,0
16821,doll_0.245 b,0,0,0
16822,doll_0.2165 b,0,0,0
16823,doll_0.259 b,0,0,0
16824,doll_0.2499 b,0,0,0
16825,doll_0.2572 b,0,0,0
16826,0,0,0,0
16827,doll_0.26489999999999997 b,0,0,0
16828,0,0,0,0
16829,doll_0.26880000000000004 b,0,0,0
16830,doll_0.003 b,0,0,0
16831,doll_0.0032 b,0,0,0
16832,doll_0.008400000000000001 b,0,0,0
16833,doll_0.0053 b,0,0,0
16834,doll_0.0091 b,0,0,0
16835,doll_0.0038 b,0,0,0
16836,doll_0.0088 b,0,0,0
16837,doll_0.012199999999999999 b,0,0,0
16838,doll_0.011699999999999999 b,0,0,0
16839,doll_0.0176 b,0,0,0
16840,doll_0.013699999999999999 b,0,0,0
16841,doll_0.019399999999999997 b,0,0,0
16842,doll_0.019 b,0,0,0
16843,doll_0.015300000000000001 b,0,0,0
16844,doll_0.0201 b,0,0,0
16845,doll_0.0216 b,0,0,0
16846,doll_0.0224 b,0,0,0
16847,doll_0.028300000000000002 b,0,0,0
16848,doll_0.0254 b,0,0,0
16849,doll_0.027800000000000002 b,0,0,0
16850,doll_0.038799999999999994 b,0,0,0
16851,doll_0.039200000000000006 b,0,0,0
16852,doll_0.0395 b,0,0,0
16853,doll_0.0417 b,0,0,0
16854,doll_0.0445 b,0,0,0
16855,doll_0.044700000000000004 b,0,0,0
16856,doll_0.0426 b,0,0,0
16857,doll_0.045700000000000005 b,0,0,0
16858,doll_0.051 b,0,0,0
16859,doll_0.0453 b,0,0,0
16860,doll_0.0523 b,0,0,0
16861,doll_0.2696 b,0,0,0
16862,doll_0.3227 b,0,0,0
16863,doll_0.0535 b,0,0,0
16864,doll_0.345 b,0,0,0
16865,doll_0.34 b,0,0,0
16866,doll_0.3507 b,0,0,0
16867,doll_0.336 b,0,0,0
16868,doll_0.32380000000000003 b,0,0,0
16869,doll_0.368 b,0,0,0
16870,doll_0.3763 b,0,0,0
16871,doll_0.37060000000000004 b,0,0,0
16872,doll_0.599 b,0,0,0
16873,doll_0.38230000000000003 b,0,0,0
16874,doll_0.4348 b,0,0,0
16875,doll_0.4008 b,0,0,0
16876,doll_0.4028 b,0,0,0
16877,doll_0.78 b,0,0,0
16878,doll_0.8550000000000001 b,0,0,0
16879,doll_0.826 b,0,0,0
16880,doll_1.314 b,0,0,0
16881,doll_1.27 b,0,0,0
16882,doll_1.08 b,0,0,0
16883,doll_1.533 b,0,0,0
16884,doll_7.242 b,0,0,0
16885,doll_8.129000000000001 b,0,0,0
16886,doll_8.584 b,0,0,0
16887,doll_9.106 b,0,0,0
16888,doll_9.154 b,0,0,0
16889,doll_8.645999999999999 b,0,0,0
16890,doll_9.518 b,0,0,0
16891,doll_9.599 b,0,0,0
16892,doll_9.406 b,0,0,0
16893,doll_11.356 b,0,0,0
16894,doll_11.448 b,0,0,0
16895,doll_13.487 b,0,0,0
16896,doll_0.156 b,0,0,0
16897,doll_11.546 b,0,0,0
16898,doll_10.908 b,0,0,0
16899,doll_15.373 b,0,0,0
16900,doll_18.077 b,0,0,0
16901,doll_20.169 b,0,0,0
16902,doll_18.717 b,0,0,0
16903,doll_18.94 b,0,0,0
16904,doll_20.268 b,0,0,0
16905,doll_22.465 b,0,0,0
16906,doll_26.331 b,0,0,0
16907,doll_24.298 b,0,0,0
16908,doll_30.982999999999997 b,0,0,0
16909,doll_0.32599999999999996 b,0,0,0
16910,doll_30.716 b,0,0,0
16911,doll_40.769 b,0,0,0
16912,doll_41.492000000000004 b,0,0,0
16913,doll_34.19 b,0,0,0
16914,doll_45.007999999999996 b,0,0,0
16915,doll_67.311 b,0,0,0
16916,doll_58.895 b,0,0,0
16917,doll_87.339 b,0,0,0
16918,doll_0.9119999999999999 b,0,0,0
16919,doll_87.438 b,0,0,0
16920,doll_90.112 b,0,0,0
16921,doll_99.862 b,0,0,0
16922,doll_1002.0 b,0,0,0
16923,doll_1121.0 b,0,0,0
16924,doll_1098.0 b,0,0,0
16925,doll_2.402 b,0,0,0
16926,doll_2327.0 b,0,0,0
16927,doll_3529.0 b,0,0,0
16928,doll_3855.0 b,0,0,0
16929,doll_4159.0 b,0,0,0
16930,doll_4304.0 b,0,0,0
16931,doll_4043.0 b,0,0,0
16932,doll_27936.0 b,0,0,0
16933,doll_28075.0 b,0,0,0
16934,doll_30199.0 b,0,0,0
16935,doll_29687.0 b,0,0,0
16936,doll_5890.0 b,0,0,0
16937,doll_30480.0 b,0,0,0
16938,doll_30896.0 b,0,0,0
16939,doll_30937.0 b,0,0,0
16940,doll_31014.0 b,0,0,0
16941,doll_31576.0 b,0,0,0
16942,doll_33832.0 b,0,0,0
16943,doll_36266.0 b,0,0,0
16944,doll_0.23900000000000002 b,0,0,0
16945,doll_37497.0 b,0,0,0
16946,doll_37757.0 b,0,0,0
16947,doll_43360.0 b,0,0,0
16948,doll_43403.0 b,0,0,0
16949,doll_44425.0 b,0,0,0
16950,doll_46928.0 b,0,0,0
16951,doll_0.318 b,0,0,0
16952,doll_52817.0 b,0,0,0
16953,doll_52968.0 b,0,0,0
16954,doll_52514.0 b,0,0,0
16955,doll_0.32799999999999996 b,0,0,0
16956,doll_58875.0 b,0,0,0
16957,doll_52998.0 b,0,0,0
16958,doll_62113.0 b,0,0,0
16959,doll_59956.0 b,0,0,0
16960,doll_62311.0 b,0,0,0
16961,doll_64827.0 b,0,0,0
16962,doll_66157.0 b,0,0,0
16963,doll_68220.0 b,0,0,0
16964,doll_0.47000000000000003 b,0,0,0
16965,doll_75232.0 b,0,0,0
16966,doll_82174.0 b,0,0,0
16967,doll_76730.0 b,0,0,0
16968,doll_0.532 b,0,0,0
16969,doll_84262.0 b,0,0,0
16970,doll_0.583 b,0,0,0
16971,doll_90750.0 b,0,0,0
16972,doll_12024.0 b,0,0,0
16973,doll_12140.0 b,0,0,0
16974,doll_12377.0 b,0,0,0
16975,doll_12487.0 b,0,0,0
16976,doll_12621.0 b,0,0,0
16977,doll_13029.0 b,0,0,0
16978,doll_12889.0 b,0,0,0
16979,doll_13255.0 b,0,0,0
16980,doll_13602.0 b,0,0,0
16981,doll_13881.0 b,0,0,0
16982,doll_0.132 b,0,0,0
16983,doll_14002.0 b,0,0,0
16984,doll_14060.0 b,0,0,0
16985,doll_14686.0 b,0,0,0
16986,doll_14265.0 b,0,0,0
16987,doll_15012.0 b,0,0,0
16988,doll_14763.0 b,0,0,0
16989,doll_14854.0 b,0,0,0
16990,doll_15553.0 b,0,0,0
16991,doll_17462.0 b,0,0,0
16992,doll_15026.0 b,0,0,0
16993,doll_15597.0 b,0,0,0
16994,doll_15282.0 b,0,0,0
16995,doll_15796.0 b,0,0,0
16996,doll_17600.0 b,0,0,0
16997,doll_17974.0 b,0,0,0
16998,doll_17623.0 b,0,0,0
16999,doll_18222.0 b,0,0,0
17000,doll_18422.0 b,0,0,0
17001,doll_18671.0 b,0,0,0
17002,doll_18805.0 b,0,0,0
17003,doll_18832.0 b,0,0,0
17004,doll_19106.0 b,0,0,0
17005,doll_19655.0 b,0,0,0
17006,doll_19304.0 b,0,0,0
17007,doll_20271.0 b,0,0,0
17008,doll_21277.0 b,0,0,0
17009,doll_21844.0 b,0,0,0
17010,doll_21504.0 b,0,0,0
17011,doll_22820.0 b,0,0,0
17012,doll_22012.0 b,0,0,0
17013,doll_23703.0 b,0,0,0
17014,doll_22946.0 b,0,0,0
17015,doll_6662.0 b,0,0,0
17016,doll_6475.0 b,0,0,0
17017,doll_6675.0 b,0,0,0
17018,doll_6662.0 b,0,0,0
17019,doll_7157.0 b,0,0,0
17020,doll_6738.0 b,0,0,0
17021,doll_6760.0 b,0,0,0
17022,doll_7239.0 b,0,0,0
17023,doll_7339.0 b,0,0,0
17024,doll_7382.0 b,0,0,0
17025,doll_7447.0 b,0,0,0
17026,doll_7366.0 b,0,0,0
17027,doll_7484.0 b,0,0,0
17028,doll_7415.0 b,0,0,0
17029,doll_7512.0 b,0,0,0
17030,doll_7575.0 b,0,0,0
17031,doll_7729.0 b,0,0,0
17032,doll_7562.0 b,0,0,0
17033,doll_8038.0 b,0,0,0
17034,doll_8206.0 b,0,0,0
17035,doll_8042.0 b,0,0,0
17036,doll_8180.999999999999 b,0,0,0
17037,doll_8224.0 b,0,0,0
17038,doll_8349.0 b,0,0,0
17039,doll_8284.0 b,0,0,0
17040,doll_8456.0 b,0,0,0
17041,doll_8377.0 b,0,0,0
17042,doll_8545.0 b,0,0,0
17043,doll_8966.0 b,0,0,0
17044,doll_9146.0 b,0,0,0
17045,doll_9137.0 b,0,0,0
17046,doll_8909.0 b,0,0,0
17047,doll_8768.0 b,0,0,0
17048,doll_9539.0 b,0,0,0
17049,doll_9540.0 b,0,0,0
17050,doll_10245.0 b,0,0,0
17051,doll_9992.0 b,0,0,0
17052,doll_9698.0 b,0,0,0
17053,doll_0.5955 b,0,0,0
17054,doll_9679.0 b,0,0,0
17055,doll_3589.0 b,0,0,0
17056,doll_3604.0 b,0,0,0
17057,doll_3718.0 b,0,0,0
17058,doll_3792.0 b,0,0,0
17059,doll_3865.0 b,0,0,0
17060,doll_0.2388 b,0,0,0
17061,doll_4003.9999999999995 b,0,0,0
17062,doll_3868.0 b,0,0,0
17063,doll_4019.0 b,0,0,0
17064,doll_4000.0 b,0,0,0
17065,doll_4035.0 b,0,0,0
17066,doll_4252.0 b,0,0,0
17067,doll_4075.0 b,0,0,0
17068,doll_4291.0 b,0,0,0
17069,doll_4408.0 b,0,0,0
17070,doll_4339.0 b,0,0,0
17071,doll_4529.0 b,0,0,0
17072,doll_4686.0 b,0,0,0
17073,doll_4730.0 b,0,0,0
17074,doll_4742.0 b,0,0,0
17075,doll_4850.0 b,0,0,0
17076,doll_4772.0 b,0,0,0
17077,doll_4869.0 b,0,0,0
17078,doll_4895.0 b,0,0,0
17079,doll_4914.0 b,0,0,0
17080,doll_5000.0 b,0,0,0
17081,doll_5025.0 b,0,0,0
17082,doll_4923.0 b,0,0,0
17083,doll_5052.0 b,0,0,0
17084,doll_5130.0 b,0,0,0
17085,doll_5166.0 b,0,0,0
17086,doll_5178.0 b,0,0,0
17087,doll_5205.0 b,0,0,0
17088,doll_5192.0 b,0,0,0
17089,doll_5215.0 b,0,0,0
17090,doll_5323.0 b,0,0,0
17091,doll_5390.0 b,0,0,0
17092,doll_5341.0 b,0,0,0
17093,doll_5399.0 b,0,0,0
17094,doll_5331.0 b,0,0,0
17095,doll_5422.0 b,0,0,0
17096,doll_2563.0 b,0,0,0
17097,doll_2618.0 b,0,0,0
17098,doll_2573.0 b,0,0,0
17099,doll_2654.0 b,0,0,0
17100,doll_2669.0 b,0,0,0
17101,doll_2710.0 b,0,0,0
17102,doll_2679.0 b,0,0,0
17103,doll_2722.0 b,0,0,0
17104,doll_2739.0 b,0,0,0
17105,doll_2736.0 b,0,0,0
17106,doll_2766.0 b,0,0,0
17107,doll_2819.0 b,0,0,0
17108,doll_2894.0 b,0,0,0
17109,doll_2916.0 b,0,0,0
17110,doll_2958.0 b,0,0,0
17111,doll_2959.0 b,0,0,0
17112,doll_2970.0 b,0,0,0
17113,doll_2986.0 b,0,0,0
17114,doll_2986.0 b,0,0,0
17115,doll_2995.0 b,0,0,0
17116,doll_3004.0 b,0,0,0
17117,doll_3073.0 b,0,0,0
17118,doll_3060.0 b,0,0,0
17119,doll_3065.0 b,0,0,0
17120,doll_3067.0 b,0,0,0
17121,doll_3080.0 b,0,0,0
17122,doll_3115.0 b,0,0,0
17123,doll_3165.0 b,0,0,0
17124,doll_3158.0 b,0,0,0
17125,doll_3116.0 b,0,0,0
17126,doll_3140.0 b,0,0,0
17127,doll_3178.0 b,0,0,0
17128,doll_3259.0 b,0,0,0
17129,doll_3269.0 b,0,0,0
17130,doll_3329.0 b,0,0,0
17131,doll_3334.0 b,0,0,0
17132,doll_3347.0 b,0,0,0
17133,doll_3348.0 b,0,0,0
17134,doll_3386.0 b,0,0,0
17135,doll_3395.0 b,0,0,0
17136,doll_3409.0 b,0,0,0
17137,doll_3387.0 b,0,0,0
17138,doll_3423.0 b,0,0,0
17139,doll_1830.0 b,0,0,0
17140,doll_1848.0 b,0,0,0
17141,doll_1853.0 b,0,0,0
17142,doll_1864.0 b,0,0,0
17143,doll_1875.0 b,0,0,0
17144,doll_1894.0 b,0,0,0
17145,doll_1902.0 b,0,0,0
17146,doll_1900.0 b,0,0,0
17147,doll_1925.0 b,0,0,0
17148,doll_1914.0 b,0,0,0
17149,doll_1957.0 b,0,0,0
17150,doll_1961.0 b,0,0,0
17151,doll_1980.0 b,0,0,0
17152,doll_1997.0 b,0,0,0
17153,doll_2016.0 b,0,0,0
17154,doll_2051.0 b,0,0,0
17155,doll_2057.0 b,0,0,0
17156,doll_2033.9999999999998 b,0,0,0
17157,doll_2056.0 b,0,0,0
17158,doll_2060.0 b,0,0,0
17159,doll_2108.0 b,0,0,0
17160,doll_2071.0 b,0,0,0
17161,doll_2133.0 b,0,0,0
17162,doll_2106.0 b,0,0,0
17163,doll_2144.0 b,0,0,0
17164,doll_2154.0 b,0,0,0
17165,doll_2171.0 b,0,0,0
17166,doll_2173.0 b,0,0,0
17167,doll_0.1546 b,0,0,0
17168,doll_2195.0 b,0,0,0
17169,doll_2244.0 b,0,0,0
17170,doll_2253.0 b,0,0,0
17171,doll_2273.0 b,0,0,0
17172,doll_2314.0 b,0,0,0
17173,doll_2314.0 b,0,0,0
17174,doll_2358.0 b,0,0,0
17175,doll_2312.0 b,0,0,0
17176,doll_2375.0 b,0,0,0
17177,doll_2378.0 b,0,0,0
17178,doll_2393.0 b,0,0,0
17179,doll_2388.0 b,0,0,0
17180,doll_2407.0 b,0,0,0
17181,doll_1180.0 b,0,0,0
17182,doll_1180.0 b,0,0,0
17183,doll_1187.0 b,0,0,0
17184,doll_1199.0 b,0,0,0
17185,doll_1208.0 b,0,0,0
17186,doll_1248.0 b,0,0,0
17187,doll_1259.0 b,0,0,0
17188,doll_1275.0 b,0,0,0
17189,doll_1288.0 b,0,0,0
17190,doll_1295.0 b,0,0,0
17191,doll_1321.0 b,0,0,0
17192,doll_1353.0 b,0,0,0
17193,doll_1404.0 b,0,0,0
17194,doll_1378.0 b,0,0,0
17195,doll_1385.0 b,0,0,0
17196,doll_1384.0 b,0,0,0
17197,doll_1428.0 b,0,0,0
17198,doll_1424.0 b,0,0,0
17199,doll_1435.0 b,0,0,0
17200,doll_1447.0 b,0,0,0
17201,doll_1448.0 b,0,0,0
17202,doll_1515.0 b,0,0,0
17203,doll_1490.0 b,0,0,0
17204,doll_1473.0 b,0,0,0
17205,doll_1521.0 b,0,0,0
17206,doll_1521.0 b,0,0,0
17207,doll_1537.0 b,0,0,0
17208,doll_1538.0 b,0,0,0
17209,doll_1537.0 b,0,0,0
17210,doll_1554.0 b,0,0,0
17211,doll_1566.0 b,0,0,0
17212,doll_1567.0 b,0,0,0
17213,doll_1617.0 b,0,0,0
17214,doll_1564.0 b,0,0,0
17215,doll_1592.0 b,0,0,0
17216,doll_1579.0 b,0,0,0
17217,doll_1667.0 b,0,0,0
17218,doll_1738.0 b,0,0,0
17219,doll_1682.0 b,0,0,0
17220,doll_83.71900000000001 b,0,0,0
17221,doll_1705.0 b,0,0,0
17222,doll_84.024 b,0,0,0
17223,doll_84.095 b,0,0,0
17224,doll_84.46000000000001 b,0,0,0
17225,doll_85.548 b,0,0,0
17226,doll_84.505 b,0,0,0
17227,doll_90.897 b,0,0,0
17228,doll_88.989 b,0,0,0
17229,doll_91.763 b,0,0,0
17230,doll_93.05499999999999 b,0,0,0
17231,doll_0.0875 b,0,0,0
17232,doll_93.84400000000001 b,0,0,0
17233,doll_94.224 b,0,0,0
17234,doll_94.598 b,0,0,0
17235,doll_96.37899999999999 b,0,0,0
17236,doll_96.30199999999999 b,0,0,0
17237,doll_96.884 b,0,0,0
17238,doll_96.388 b,0,0,0
17239,doll_97.441 b,0,0,0
17240,doll_97.586 b,0,0,0
17241,doll_97.999 b,0,0,0
17242,doll_98.193 b,0,0,0
17243,doll_99.607 b,0,0,0
17244,doll_99.216 b,0,0,0
17245,doll_100.0 b,0,0,0
17246,doll_1024.0 b,0,0,0
17247,doll_1012.9999999999999 b,0,0,0
17248,doll_1033.0 b,0,0,0
17249,doll_1041.0 b,0,0,0
17250,doll_1045.0 b,0,0,0
17251,doll_1057.0 b,0,0,0
17252,doll_1045.0 b,0,0,0
17253,doll_1067.0 b,0,0,0
17254,doll_1067.0 b,0,0,0
17255,doll_1058.0 b,0,0,0
17256,doll_1074.0 b,0,0,0
17257,doll_1097.0 b,0,0,0
17258,doll_1094.0 b,0,0,0
17259,doll_56.528 b,0,0,0
17260,doll_54.461 b,0,0,0
17261,doll_56.536 b,0,0,0
17262,doll_56.577999999999996 b,0,0,0
17263,doll_56.664 b,0,0,0
17264,doll_57.238 b,0,0,0
17265,doll_57.35 b,0,0,0
17266,doll_57.79299999999999 b,0,0,0
17267,doll_60.08 b,0,0,0
17268,doll_61.496 b,0,0,0
17269,doll_61.713 b,0,0,0
17270,doll_62.176 b,0,0,0
17271,doll_62.61 b,0,0,0
17272,doll_62.693 b,0,0,0
17273,doll_64.194 b,0,0,0
17274,doll_63.016 b,0,0,0
17275,doll_66.007 b,0,0,0
17276,doll_66.161 b,0,0,0
17277,doll_66.71900000000001 b,0,0,0
17278,doll_66.529 b,0,0,0
17279,doll_67.644 b,0,0,0
17280,doll_66.875 b,0,0,0
17281,doll_69.703 b,0,0,0
17282,doll_70.05 b,0,0,0
17283,doll_70.85 b,0,0,0
17284,doll_71.172 b,0,0,0
17285,doll_71.674 b,0,0,0
17286,doll_71.416 b,0,0,0
17287,doll_72.797 b,0,0,0
17288,doll_72.943 b,0,0,0
17289,doll_72.135 b,0,0,0
17290,doll_73.154 b,0,0,0
17291,doll_73.235 b,0,0,0
17292,doll_74.225 b,0,0,0
17293,doll_73.26599999999999 b,0,0,0
17294,doll_75.0 b,0,0,0
17295,doll_74.803 b,0,0,0
17296,doll_74.64500000000001 b,0,0,0
17297,doll_78.50399999999999 b,0,0,0
17298,doll_79.631 b,0,0,0
17299,doll_33.168 b,0,0,0
17300,doll_79.223 b,0,0,0
17301,doll_32.812 b,0,0,0
17302,doll_33.655 b,0,0,0
17303,doll_33.760000000000005 b,0,0,0
17304,doll_34.285000000000004 b,0,0,0
17305,doll_35.435 b,0,0,0
17306,doll_35.489999999999995 b,0,0,0
17307,doll_35.714 b,0,0,0
17308,doll_35.75 b,0,0,0
17309,doll_35.891000000000005 b,0,0,0
17310,doll_35.798 b,0,0,0
17311,doll_36.0 b,0,0,0
17312,doll_38.025 b,0,0,0
17313,doll_37.955 b,0,0,0
17314,doll_37.8 b,0,0,0
17315,doll_37.55 b,0,0,0
17316,doll_39.329 b,0,0,0
17317,doll_39.2 b,0,0,0
17318,doll_39.876999999999995 b,0,0,0
17319,doll_40.868 b,0,0,0
17320,doll_42.0 b,0,0,0
17321,doll_39.896 b,0,0,0
17322,doll_42.313 b,0,0,0
17323,doll_44.973 b,0,0,0
17324,doll_42.013 b,0,0,0
17325,doll_42.769 b,0,0,0
17326,doll_45.601 b,0,0,0
17327,doll_45.0 b,0,0,0
17328,doll_46.089999999999996 b,0,0,0
17329,doll_46.75 b,0,0,0
17330,doll_46.739 b,0,0,0
17331,doll_48.229 b,0,0,0
17332,doll_47.463 b,0,0,0
17333,doll_48.981 b,0,0,0
17334,doll_49.596 b,0,0,0
17335,doll_49.864999999999995 b,0,0,0
17336,doll_50.193 b,0,0,0
17337,doll_50.055 b,0,0,0
17338,doll_50.348 b,0,0,0
17339,doll_50.356 b,0,0,0
17340,doll_50.501999999999995 b,0,0,0
17341,doll_20.368000000000002 b,0,0,0
17342,doll_20.365000000000002 b,0,0,0
17343,doll_20.84 b,0,0,0
17344,doll_20.425 b,0,0,0
17345,doll_20.975 b,0,0,0
17346,doll_20.904 b,0,0,0
17347,doll_20.823 b,0,0,0
17348,doll_21.500999999999998 b,0,0,0
17349,doll_21.175 b,0,0,0
17350,doll_22.491 b,0,0,0
17351,doll_22.609 b,0,0,0
17352,doll_22.587 b,0,0,0
17353,doll_23.82 b,0,0,0
17354,doll_22.990000000000002 b,0,0,0
17355,doll_23.84 b,0,0,0
17356,doll_24.021 b,0,0,0
17357,doll_24.056 b,0,0,0
17358,doll_23.231 b,0,0,0
17359,doll_24.274 b,0,0,0
17360,doll_24.454 b,0,0,0
17361,doll_24.818 b,0,0,0
17362,doll_24.564 b,0,0,0
17363,doll_25.161 b,0,0,0
17364,doll_25.145 b,0,0,0
17365,doll_26.268 b,0,0,0
17366,doll_25.645999999999997 b,0,0,0
17367,doll_27.006999999999998 b,0,0,0
17368,doll_26.395 b,0,0,0
17369,doll_26.716 b,0,0,0
17370,doll_27.5 b,0,0,0
17371,doll_27.174 b,0,0,0
17372,doll_27.805 b,0,0,0
17373,doll_27.845 b,0,0,0
17374,doll_27.958999999999996 b,0,0,0
17375,doll_28.070999999999998 b,0,0,0
17376,doll_29.159 b,0,0,0
17377,doll_29.506999999999998 b,0,0,0
17378,doll_29.657 b,0,0,0
17379,doll_29.732 b,0,0,0
17380,doll_29.889 b,0,0,0
17381,doll_30.017000000000003 b,0,0,0
17382,doll_12.407 b,0,0,0
17383,doll_12.454 b,0,0,0
17384,doll_12.6 b,0,0,0
