,market_cap,revenue
2778,doll_7.6 b,doll_4.1 b
2779,doll_8.8 b,doll_4.1 b
2780,doll_1.4 b,doll_4.1 b
2781,doll_14.0 b,doll_4.1 b
2782,doll_19.7 b,doll_4.1 b
2783,doll_1.1 b,doll_4.1 b
2784,doll_805.7 m,doll_4.1 b
2785,doll_2.6 b,doll_4.1 b
2786,doll_749.4 m,doll_4.1 b
2787,doll_638.0 m,doll_4.1 b
2788,doll_15.2 b,doll_4.1 b
2789,doll_1.9 b,doll_4.1 b
2790,doll_2.1 b,doll_4.1 b
2791,doll_3.2 b,doll_4.1 b
2792,doll_5.2 b,doll_4.1 b
2793,doll_1.7 b,doll_4.1 b
2794,0,doll_4.1 b
2795,doll_5.5 b,doll_4.1 b
2796,doll_4.6 b,doll_4.1 b
2797,doll_1.2 b,doll_4.1 b
2798,doll_12.1 b,doll_4.1 b
2799,doll_4.8 b,doll_4.1 b
2800,doll_997.6 m,doll_4.1 b
2801,doll_10.7 b,doll_4.1 b
2802,doll_552.7 m,doll_4.1 b
2803,doll_1.3 b,doll_4.1 b
2804,doll_11.5 b,doll_4.2 b
2805,doll_885.4 m,doll_4.2 b
2806,doll_2.2 b,doll_4.2 b
2807,doll_5.7 b,doll_4.2 b
2808,doll_2.2 b,doll_4.2 b
2809,doll_2.7 b,doll_4.2 b
2810,doll_1.9 b,doll_4.2 b
2811,doll_15.3 b,doll_4.2 b
2812,doll_22.8 b,doll_4.2 b
2813,doll_11.9 b,doll_4.2 b
2814,doll_2.2 b,doll_4.2 b
2815,doll_8.6 b,doll_4.2 b
2816,doll_12.2 b,doll_4.2 b
2817,doll_11.1 b,doll_4.2 b
2818,doll_4.0 b,doll_4.2 b
2819,doll_29.0 b,doll_4.2 b
2820,doll_376.8 m,doll_4.2 b
2821,doll_2.9 b,doll_4.2 b
2822,doll_16.2 b,doll_4.2 b
2823,doll_2.3 b,doll_4.2 b
2824,0,doll_4.2 b
2825,0,doll_4.2 b
2826,doll_305.5 m,doll_4.2 b
2827,doll_13.9 b,doll_4.2 b
2828,doll_7.6 b,doll_4.2 b
2829,doll_2.6 b,doll_4.2 b
2830,doll_9.6 b,doll_4.2 b
2831,doll_22.7 b,doll_4.2 b
2832,doll_1.8 b,doll_4.2 b
2833,doll_2.3 b,doll_4.2 b
2834,doll_4.1 b,doll_4.2 b
2835,doll_4.4 b,doll_4.2 b
2836,doll_14.8 b,doll_4.2 b
2837,doll_6.5 b,doll_4.2 b
2838,doll_7.9 b,doll_4.2 b
2839,doll_2.7 b,doll_4.2 b
2840,doll_41.6 b,doll_4.2 b
2841,doll_669.6 m,doll_4.2 b
2842,doll_16.6 b,doll_4.2 b
2843,doll_7.2 b,doll_4.3 b
2844,doll_1.3 b,doll_4.3 b
2845,doll_2.9 b,doll_4.3 b
2846,doll_9.9 b,doll_4.3 b
2847,doll_944.4 m,doll_4.3 b
2848,doll_737.8 m,doll_4.3 b
2849,doll_4.7 b,doll_4.3 b
2850,doll_4.1 b,doll_4.3 b
2851,doll_44.4 b,doll_4.3 b
2852,doll_2.1 b,doll_4.3 b
2853,doll_7.0 b,doll_4.3 b
2854,doll_3.6 b,doll_4.3 b
2855,doll_1.4 b,doll_4.3 b
2856,doll_6.4 b,doll_4.3 b
2857,doll_6.4 b,doll_4.3 b
2858,doll_156.5 m,doll_4.3 b
2859,doll_13.9 b,doll_4.3 b
2860,doll_4.0 b,doll_4.3 b
2861,doll_2.7 b,doll_4.3 b
2862,doll_364.2 m,doll_4.3 b
2863,doll_450.9 m,doll_4.3 b
2864,doll_765.9 m,doll_4.3 b
2865,doll_5.7 b,doll_4.3 b
2866,doll_4.5 b,doll_4.3 b
2867,doll_2.9 b,doll_4.3 b
2868,0,doll_4.3 b
2869,doll_14.3 b,doll_4.3 b
2870,doll_1.1 b,doll_4.3 b
2871,doll_369.7 m,doll_4.3 b
2872,doll_12.5 b,doll_4.4 b
2873,doll_12.3 b,doll_4.4 b
2874,doll_1.7 b,doll_4.4 b
2875,doll_2.4 b,doll_4.4 b
2876,doll_30.7 b,doll_4.4 b
2877,doll_9.6 b,doll_4.4 b
2878,doll_3.2 b,doll_4.4 b
2879,doll_1.4 b,doll_4.4 b
2880,doll_4.0 b,doll_4.4 b
2881,doll_571.4 m,doll_4.4 b
2882,doll_42.7 b,doll_4.4 b
2883,doll_5.2 b,doll_4.4 b
2884,doll_1.4 b,doll_4.4 b
2885,doll_1.3 b,doll_4.4 b
2886,doll_6.0 b,doll_4.4 b
2887,doll_2.4 b,doll_4.4 b
2888,doll_3.0 b,doll_4.4 b
2889,doll_948.2 m,doll_4.4 b
2890,doll_30.3 b,doll_4.4 b
2891,doll_2.6 b,doll_4.4 b
2892,doll_1.4 b,doll_4.4 b
2893,0,doll_4.4 b
2894,0,doll_4.4 b
2895,doll_2.8 b,doll_4.4 b
2896,doll_4.0 b,doll_4.4 b
2897,doll_4.5 b,doll_4.4 b
2898,doll_1.8 b,doll_4.4 b
2899,doll_34.5 b,doll_4.5 b
2900,doll_1.7 b,doll_4.5 b
2901,doll_9.8 b,doll_4.5 b
2902,doll_12.5 b,doll_4.5 b
2903,doll_7.6 b,doll_4.5 b
2904,doll_2.7 b,doll_4.5 b
2905,doll_1.4 b,doll_4.5 b
2906,0,doll_4.5 b
2907,doll_1.7 b,doll_4.5 b
2908,doll_10.3 b,doll_4.5 b
2909,doll_450.2 m,doll_4.5 b
2910,doll_2.3 b,doll_4.5 b
2911,doll_15.1 b,doll_4.5 b
2912,doll_4.9 b,doll_4.5 b
2913,doll_4.9 b,doll_4.5 b
2914,doll_6.6 b,doll_4.5 b
2915,doll_7.0 b,doll_4.5 b
2916,doll_11.8 b,doll_4.5 b
2917,doll_19.3 b,doll_4.5 b
2918,doll_10.0 b,doll_4.5 b
2919,doll_16.1 b,doll_4.5 b
2920,doll_32.4 b,doll_4.5 b
2921,doll_1.0 b,doll_4.5 b
2922,doll_2.1 b,doll_4.5 b
2923,doll_4.6 b,doll_4.5 b
2924,doll_3.0 b,doll_4.5 b
2925,doll_1.6 b,doll_4.5 b
2926,doll_1.3 b,doll_4.5 b
2927,doll_4.3 b,doll_4.5 b
2928,doll_424.6 m,doll_4.5 b
2929,doll_6.1 b,doll_4.5 b
2930,doll_2.5 b,doll_4.5 b
2931,doll_7.0 b,doll_4.6 b
2932,doll_4.5 b,doll_4.6 b
2933,doll_6.8 b,doll_4.6 b
2934,doll_2.8 b,doll_4.6 b
2935,doll_5.5 b,doll_4.6 b
2936,doll_10.2 b,doll_4.6 b
2937,doll_309.4 m,doll_4.6 b
2938,doll_7.9 b,doll_4.6 b
2939,doll_1.6 b,doll_4.6 b
2940,doll_10.8 b,doll_4.6 b
2941,0,doll_4.6 b
2942,doll_5.3 b,doll_4.6 b
2943,doll_8.5 b,doll_4.6 b
2944,doll_1.4 b,doll_4.6 b
2945,doll_19.5 b,doll_4.6 b
2946,doll_6.3 b,doll_4.6 b
2947,doll_1.9 b,doll_4.6 b
2948,doll_10.3 b,doll_4.6 b
2949,doll_1.4 b,doll_4.6 b
2950,doll_10.9 b,doll_4.6 b
2951,doll_3.8 b,doll_4.6 b
2952,doll_12.8 b,doll_4.6 b
2953,doll_7.5 b,doll_4.6 b
2954,0,doll_4.6 b
2955,doll_42.3 b,doll_4.6 b
2956,doll_49.3 b,doll_4.6 b
2957,doll_19.0 b,doll_4.6 b
2958,doll_6.3 b,doll_4.6 b
2959,doll_1.2 b,doll_4.6 b
2960,doll_2.5 b,doll_4.6 b
2961,doll_8.6 b,doll_4.6 b
2962,doll_24.0 b,doll_4.6 b
2963,doll_4.5 b,doll_4.6 b
2964,doll_2.2 b,doll_4.6 b
2965,doll_3.3 b,doll_4.6 b
2966,doll_436.1 m,doll_4.6 b
2967,doll_10.2 b,doll_4.6 b
2968,doll_6.9 b,doll_4.6 b
2969,doll_5.7 b,doll_4.7 b
2970,doll_5.8 b,doll_4.7 b
2971,doll_3.6 b,doll_4.7 b
2972,doll_2.8 b,doll_4.7 b
2973,0,doll_4.7 b
2974,0,doll_4.7 b
2975,doll_13.5 b,doll_4.7 b
2976,doll_1.9 b,doll_4.7 b
2977,doll_7.8 b,doll_4.7 b
2978,doll_17.7 b,doll_4.7 b
2979,0,doll_4.7 b
2980,doll_5.4 b,doll_4.7 b
2981,doll_63.2 b,doll_4.7 b
2982,doll_3.2 b,doll_4.7 b
2983,doll_889.8 m,doll_4.7 b
2984,doll_336.3 m,doll_4.7 b
2985,doll_1.9 b,doll_4.7 b
2986,doll_1.4 b,doll_4.7 b
2987,doll_14.5 b,doll_4.7 b
2988,doll_1.5 b,doll_4.7 b
2989,doll_8.2 b,doll_4.7 b
2990,doll_2.8 b,doll_4.7 b
2991,doll_26.1 b,doll_4.7 b
2992,0,doll_4.7 b
2993,doll_10.4 b,doll_4.7 b
2994,doll_10.4 b,doll_4.7 b
2995,doll_2.6 b,doll_4.7 b
2996,doll_5.2 b,doll_4.7 b
2997,doll_3.9 b,doll_4.7 b
2998,doll_24.5 b,doll_4.8 b
2999,doll_113.2 b,doll_4.8 b
3000,doll_7.9 b,doll_4.8 b
3001,0,doll_4.8 b
3002,doll_6.0 b,doll_4.8 b
3003,doll_13.1 b,doll_4.8 b
3004,doll_958.1 m,doll_4.8 b
3005,0,doll_4.8 b
3006,doll_6.6 b,doll_4.8 b
3007,0,doll_4.8 b
3008,doll_3.4 b,doll_4.8 b
3009,0,doll_4.8 b
3010,doll_19.1 b,doll_4.8 b
3011,0,doll_4.8 b
3012,doll_1.9 b,doll_4.8 b
3013,doll_3.5 b,doll_4.8 b
3014,doll_3.6 b,doll_4.8 b
3015,doll_1.3 b,doll_4.8 b
3016,doll_6.3 b,doll_4.8 b
3017,doll_12.3 b,doll_4.8 b
3018,doll_3.1 b,doll_4.8 b
3019,doll_908.3 m,doll_4.8 b
3020,doll_3.4 b,doll_4.8 b
3021,doll_14.0 b,doll_4.8 b
3022,doll_8.7 b,doll_4.8 b
3023,doll_6.8 b,doll_4.8 b
3024,doll_17.0 b,doll_4.8 b
3025,doll_7.0 b,doll_4.8 b
3026,doll_7.4 b,doll_4.9 b
3027,doll_3.3 b,doll_4.9 b
3028,doll_3.4 b,doll_4.9 b
3029,doll_15.8 b,doll_4.9 b
3030,doll_3.3 b,doll_4.9 b
3031,doll_473.4 m,doll_4.9 b
3032,doll_4.2 b,doll_4.9 b
3033,doll_21.5 b,doll_4.9 b
3034,doll_11.0 b,doll_4.9 b
3035,doll_642.2 m,doll_4.9 b
3036,doll_3.0 b,doll_4.9 b
3037,0,doll_4.9 b
3038,doll_1.2 b,doll_4.9 b
3039,doll_26.6 b,doll_4.9 b
3040,doll_2.3 b,doll_4.9 b
3041,doll_6.5 b,doll_4.9 b
3042,doll_3.6 b,doll_4.9 b
3043,doll_5.8 b,doll_4.9 b
3044,doll_3.9 b,doll_4.9 b
3045,doll_13.3 b,doll_5.0 b
3046,doll_1.3 b,doll_4.9 b
3047,doll_16.3 b,doll_5.0 b
3048,doll_1.7 b,doll_5.0 b
3049,0,doll_5.0 b
3050,doll_3.8 b,doll_5.0 b
3051,doll_5.8 b,doll_5.0 b
3052,doll_3.7 b,doll_5.0 b
3053,doll_9.3 b,doll_5.0 b
3054,doll_970.2 m,doll_5.0 b
3055,doll_16.4 b,doll_5.0 b
3056,doll_238.7 m,doll_5.0 b
3057,doll_3.8 b,doll_5.0 b
3058,doll_4.8 b,doll_5.0 b
3059,doll_4.2 b,doll_5.0 b
3060,doll_3.7 b,doll_5.0 b
3061,doll_17.1 b,doll_5.0 b
3062,doll_1.4 b,doll_5.0 b
3063,doll_18.5 b,doll_5.0 b
3064,doll_2.8 b,doll_5.0 b
3065,doll_1.8 b,doll_5.0 b
3066,doll_4.7 b,doll_5.0 b
3067,doll_9.4 b,doll_5.0 b
3068,doll_3.8 b,doll_5.0 b
3069,doll_2.8 b,doll_5.0 b
3070,doll_1.7 b,doll_5.0 b
3071,doll_431.0 m,doll_5.0 b
3072,doll_25.9 b,doll_5.0 b
3073,doll_4.0 b,doll_5.0 b
3074,0,doll_5.0 b
3075,doll_7.9 b,doll_5.0 b
3076,doll_2.2 b,doll_5.0 b
3077,doll_10.8 b,doll_5.0 b
3078,doll_15.9 b,doll_5.0 b
3079,doll_11.3 b,doll_5.1 b
3080,doll_14.1 b,doll_5.1 b
3081,doll_12.8 b,doll_5.1 b
3082,doll_1.1 b,doll_5.1 b
3083,doll_16.7 b,doll_5.1 b
3084,doll_10.2 b,doll_5.1 b
3085,doll_938.8 m,doll_5.1 b
3086,doll_5.4 b,doll_5.1 b
3087,doll_8.1 b,doll_5.1 b
3088,doll_4.5 b,doll_5.1 b
3089,doll_7.9 b,doll_5.1 b
3090,0,doll_5.1 b
3091,doll_51.2 b,doll_5.1 b
3092,doll_517.1 m,doll_5.1 b
3093,doll_2.2 b,doll_5.1 b
3094,doll_5.5 b,doll_5.1 b
3095,doll_5.8 b,doll_5.1 b
3096,doll_5.9 b,doll_5.1 b
3097,doll_3.3 b,doll_5.1 b
3098,doll_36.0 b,doll_5.1 b
3099,doll_4.7 b,doll_5.1 b
3100,doll_41.9 b,doll_5.1 b
3101,doll_1.7 b,doll_5.1 b
3102,doll_1.7 b,doll_5.1 b
3103,doll_139.5 m,doll_5.1 b
3104,doll_6.1 b,doll_5.1 b
3105,doll_11.5 b,doll_5.1 b
3106,doll_2.8 b,doll_5.1 b
3107,0,doll_5.1 b
3108,doll_15.6 b,doll_5.1 b
3109,doll_42.2 b,doll_5.1 b
3110,doll_29.7 b,doll_5.1 b
3111,doll_6.5 b,doll_5.1 b
3112,doll_4.3 b,doll_5.1 b
3113,doll_3.6 b,doll_5.1 b
3114,doll_22.6 b,doll_5.2 b
3115,doll_977.2 m,doll_5.2 b
3116,doll_264.9 m,doll_5.2 b
3117,doll_24.9 b,doll_5.2 b
3118,doll_11.6 b,doll_5.2 b
3119,doll_3.4 b,doll_5.2 b
3120,doll_20.0 b,doll_5.2 b
3121,doll_20.5 b,doll_5.2 b
3122,doll_4.2 b,doll_5.2 b
3123,doll_383.1 m,doll_5.2 b
3124,doll_3.5 b,doll_5.2 b
3125,0,doll_5.2 b
3126,doll_12.2 b,doll_5.2 b
3127,doll_4.0 b,doll_5.2 b
3128,doll_3.0 b,doll_5.2 b
3129,doll_3.6 b,doll_5.2 b
3130,doll_2.9 b,doll_5.2 b
3131,doll_1.7 b,doll_5.2 b
3132,doll_48.4 b,doll_5.2 b
3133,doll_2.6 b,doll_5.2 b
3134,doll_30.6 b,doll_5.2 b
3135,0,doll_5.3 b
3136,doll_2.6 b,doll_5.2 b
3137,doll_2.6 b,doll_5.3 b
3138,doll_23.5 b,doll_5.3 b
3139,doll_34.9 b,doll_5.3 b
3140,doll_246.5 m,doll_5.3 b
3141,doll_33.9 b,doll_5.3 b
3142,doll_12.1 b,doll_5.3 b
3143,doll_757.4 m,doll_5.3 b
3144,doll_10.5 b,doll_5.3 b
3145,doll_4.0 b,doll_5.3 b
3146,doll_11.5 b,doll_5.3 b
3147,doll_1.7 b,doll_5.3 b
3148,doll_2.7 b,doll_5.3 b
3149,doll_7.7 b,doll_5.3 b
3150,doll_14.0 b,doll_5.3 b
3151,doll_1.9 b,doll_5.3 b
3152,doll_3.5 m,doll_5.3 b
3153,doll_557.7 m,doll_5.3 b
3154,doll_1.0 b,doll_5.3 b
3155,doll_24.1 b,doll_5.3 b
3156,doll_8.0 b,doll_5.3 b
3157,doll_8.5 b,doll_5.3 b
3158,doll_5.9 b,doll_5.3 b
3159,0,doll_5.3 b
3160,doll_8.5 b,doll_5.3 b
3161,doll_2.4 b,doll_5.3 b
3162,doll_4.8 b,doll_5.3 b
3163,doll_4.8 b,doll_5.3 b
3164,doll_1.2 b,doll_5.3 b
3165,doll_13.7 b,doll_5.3 b
3166,doll_6.5 b,doll_5.3 b
3167,doll_355.4 m,doll_5.3 b
3168,doll_5.6 b,doll_5.3 b
3169,doll_5.7 b,doll_5.3 b
3170,doll_436.1 m,doll_5.3 b
3171,doll_2.9 b,doll_5.4 b
3172,doll_22.2 b,doll_5.4 b
3173,doll_12.6 b,doll_5.4 b
3174,doll_2.8 b,doll_5.4 b
3175,doll_2.8 b,doll_5.4 b
3176,doll_3.6 b,doll_5.4 b
3177,doll_5.6 b,doll_5.4 b
3178,doll_1.7 b,doll_5.4 b
3179,0,doll_5.4 b
3180,doll_4.9 b,doll_5.4 b
3181,doll_1.4 b,doll_5.4 b
3182,doll_1.5 b,doll_5.4 b
3183,doll_21.8 b,doll_5.4 b
3184,doll_4.1 b,doll_5.4 b
3185,doll_939.1 m,doll_5.4 b
3186,doll_4.2 b,doll_5.4 b
3187,doll_32.4 b,doll_5.4 b
3188,doll_5.2 b,doll_5.4 b
3189,doll_2.9 b,doll_5.4 b
3190,doll_1.9 b,doll_5.4 b
3191,doll_36.5 b,doll_5.4 b
3192,doll_25.6 b,doll_5.4 b
3193,doll_3.0 b,doll_5.4 b
3194,doll_2.9 b,doll_5.4 b
3195,doll_15.5 b,doll_5.4 b
3196,doll_948.3 m,doll_5.5 b
3197,doll_6.9 b,doll_5.5 b
3198,doll_1.4 b,doll_5.5 b
3199,doll_837.2 m,doll_5.5 b
3200,doll_1.3 b,doll_5.5 b
3201,doll_9.2 b,doll_5.5 b
3202,doll_15.2 b,doll_5.5 b
3203,doll_18.5 b,doll_5.5 b
3204,doll_9.7 b,doll_5.5 b
3205,doll_16.3 b,doll_5.5 b
3206,doll_17.1 b,doll_5.5 b
3207,0,doll_5.5 b
3208,doll_4.5 b,doll_5.5 b
3209,doll_9.2 b,doll_5.5 b
3210,doll_778.2 m,doll_5.5 b
3211,doll_42.8 b,doll_5.5 b
3212,doll_7.4 b,doll_5.5 b
3213,doll_1.5 b,doll_5.5 b
3214,doll_4.4 b,doll_5.5 b
3215,doll_1.9 b,doll_5.5 b
3216,doll_5.0 b,doll_5.5 b
3217,doll_9.0 b,doll_5.5 b
3218,0,doll_5.5 b
3219,doll_1.9 b,doll_5.5 b
3220,doll_208.4 m,doll_5.5 b
3221,doll_7.8 b,doll_5.5 b
3222,doll_3.4 b,doll_5.5 b
3223,doll_52.6 b,doll_5.5 b
3224,doll_32.5 b,doll_5.5 b
3225,doll_407.4 m,doll_5.5 b
3226,doll_1.2 b,doll_5.5 b
3227,doll_24.0 b,doll_5.6 b
3228,0,doll_5.6 b
3229,doll_3.3 b,doll_5.6 b
3230,doll_6.1 b,doll_5.6 b
3231,doll_11.2 b,doll_5.6 b
3232,doll_11.4 b,doll_5.6 b
3233,doll_8.0 b,doll_5.6 b
3234,doll_400.8 m,doll_5.6 b
3235,doll_13.9 b,doll_5.6 b
3236,doll_3.1 b,doll_5.6 b
3237,doll_8.9 b,doll_5.6 b
3238,doll_11.1 b,doll_5.6 b
3239,doll_5.8 b,doll_5.6 b
3240,doll_18.4 b,doll_5.6 b
3241,doll_2.9 b,doll_5.6 b
3242,doll_3.2 b,doll_5.6 b
3243,doll_17.2 b,doll_5.6 b
3244,doll_5.9 b,doll_5.6 b
3245,doll_4.4 b,doll_5.6 b
3246,doll_3.3 b,doll_5.6 b
3247,doll_3.0 b,doll_5.6 b
3248,0,doll_5.6 b
3249,0,doll_5.6 b
3250,doll_15.3 b,doll_5.6 b
3251,doll_1.6 b,doll_5.6 b
3252,doll_1.8 b,doll_5.6 b
3253,doll_18.7 b,doll_5.6 b
3254,doll_1.5 b,doll_5.6 b
3255,doll_15.2 b,doll_5.6 b
3256,doll_1.9 b,doll_5.6 b
3257,doll_28.0 b,doll_5.6 b
3258,doll_13.8 b,doll_5.6 b
3259,doll_5.7 b,doll_5.6 b
3260,doll_8.2 b,doll_5.7 b
3261,doll_4.0 b,doll_5.7 b
3262,doll_13.3 b,doll_5.7 b
3263,doll_20.0 b,doll_5.7 b
3264,doll_1.2 b,doll_5.7 b
3265,doll_18.2 b,doll_5.7 b
3266,doll_18.2 b,doll_5.7 b
3267,doll_1.8 b,doll_5.7 b
3268,doll_3.4 b,doll_5.7 b
3269,doll_5.6 b,doll_5.7 b
3270,doll_6.1 b,doll_5.7 b
3271,doll_15.3 b,doll_5.7 b
3272,doll_8.0 b,doll_5.7 b
3273,doll_2.4 b,doll_5.7 b
3274,doll_12.1 b,doll_5.7 b
3275,doll_16.9 b,doll_5.7 b
3276,0,doll_5.7 b
3277,doll_90.6 b,doll_5.7 b
3278,doll_1.2 b,doll_5.7 b
3279,doll_1.1 b,doll_5.7 b
3280,0,doll_5.7 b
3281,0,doll_5.7 b
3282,0,doll_5.7 b
3283,doll_2.5 b,doll_5.7 b
3284,doll_3.0 b,doll_5.7 b
3285,doll_8.2 b,doll_5.7 b
3286,doll_113.5 m,doll_5.7 b
3287,doll_733.5 m,doll_5.7 b
3288,doll_220.7 m,doll_5.7 b
3289,doll_19.9 b,doll_5.7 b
3290,doll_12.1 b,doll_5.7 b
3291,doll_4.0 b,doll_5.7 b
3292,doll_6.9 b,doll_5.7 b
3293,doll_51.2 b,doll_5.7 b
3294,doll_7.1 b,doll_5.7 b
3295,doll_2.6 b,doll_5.8 b
3296,doll_6.4 b,doll_5.8 b
3297,doll_16.7 b,doll_5.8 b
3298,doll_19.1 b,doll_5.8 b
3299,0,doll_5.8 b
3300,doll_3.3 b,doll_5.8 b
3301,doll_46.4 b,doll_5.8 b
3302,doll_3.7 b,doll_5.8 b
3303,doll_11.9 b,doll_5.8 b
3304,doll_21.9 b,doll_5.8 b
3305,doll_36.4 b,doll_5.8 b
3306,doll_8.1 b,doll_5.8 b
3307,doll_4.6 b,doll_5.8 b
3308,doll_1.6 b,doll_5.8 b
3309,doll_14.6 b,doll_5.8 b
3310,doll_188.8 m,doll_5.8 b
3311,doll_1.4 b,doll_5.8 b
3312,doll_4.2 b,doll_5.8 b
3313,doll_6.3 b,doll_5.8 b
3314,doll_8.1 b,doll_5.8 b
3315,0,doll_5.8 b
3316,doll_1.6 b,doll_5.8 b
3317,doll_2.5 b,doll_5.8 b
3318,doll_5.6 b,doll_5.8 b
3319,doll_4.1 b,doll_5.8 b
3320,doll_529.5 m,doll_5.9 b
3321,doll_5.4 b,doll_5.9 b
3322,doll_1.4 b,doll_5.9 b
3323,doll_2.0 b,doll_5.9 b
3324,doll_3.9 b,doll_5.9 b
3325,doll_7.0 b,doll_5.9 b
3326,doll_7.4 b,doll_5.9 b
3327,doll_9.4 b,doll_5.9 b
3328,doll_3.6 b,doll_5.9 b
3329,doll_3.0 b,doll_5.9 b
3330,doll_37.7 b,doll_5.9 b
3331,doll_84.1 b,doll_5.9 b
3332,doll_30.9 b,doll_5.9 b
3333,doll_13.0 b,doll_5.9 b
3334,doll_4.1 b,doll_5.9 b
3335,doll_5.1 b,doll_5.9 b
3336,doll_8.7 b,doll_5.9 b
3337,doll_1.2 b,doll_5.9 b
3338,doll_4.9 b,doll_5.9 b
3339,doll_5.1 b,doll_5.9 b
3340,doll_17.3 b,doll_5.9 b
3341,doll_751.1 m,doll_5.9 b
3342,doll_7.5 b,doll_5.9 b
3343,doll_40.2 b,doll_5.9 b
3344,0,doll_5.9 b
3345,doll_3.4 b,doll_5.9 b
3346,doll_6.7 b,doll_5.9 b
3347,doll_38.9 b,doll_6.0 b
3348,doll_4.0 b,doll_6.0 b
3349,doll_2.7 b,doll_6.0 b
3350,0,doll_6.0 b
3351,doll_2.2 b,doll_6.0 b
3352,doll_25.9 b,doll_6.0 b
3353,doll_2.7 b,doll_6.0 b
3354,doll_6.1 b,doll_6.0 b
3355,doll_64.0 b,doll_6.0 b
3356,doll_10.5 b,doll_6.0 b
3357,doll_2.1 b,doll_6.0 b
3358,doll_9.0 b,doll_6.0 b
3359,doll_2.5 b,doll_6.0 b
3360,doll_4.5 b,doll_6.0 b
3361,doll_6.3 b,doll_6.0 b
3362,doll_27.2 b,doll_6.0 b
3363,doll_5.8 b,doll_6.0 b
3364,doll_10.5 b,doll_6.0 b
3365,doll_18.4 b,doll_6.0 b
3366,doll_1.6 b,doll_6.0 b
3367,doll_3.1 b,doll_6.0 b
3368,doll_14.9 b,doll_6.0 b
3369,doll_2.7 b,doll_6.0 b
3370,doll_12.5 b,doll_6.0 b
3371,doll_13.3 b,doll_6.0 b
3372,doll_3.8 b,doll_6.1 b
3373,doll_209.3 m,doll_6.1 b
3374,0,doll_6.1 b
3375,doll_1.6 b,doll_6.1 b
3376,doll_33.5 b,doll_6.1 b
3377,doll_8.9 b,doll_6.1 b
3378,doll_20.3 b,doll_6.1 b
3379,doll_4.6 b,doll_6.1 b
3380,doll_2.2 b,doll_6.1 b
3381,doll_20.8 b,doll_6.1 b
3382,doll_3.3 b,doll_6.1 b
3383,doll_6.2 b,doll_6.1 b
3384,doll_25.2 b,doll_6.1 b
3385,doll_563.8 m,doll_6.1 b
3386,doll_3.2 b,doll_6.1 b
3387,0,doll_6.1 b
3388,doll_11.9 b,doll_6.1 b
3389,doll_2.0 b,doll_6.1 b
3390,doll_1.3 b,doll_6.1 b
3391,doll_7.3 b,doll_6.1 b
3392,doll_11.0 b,doll_6.1 b
3393,doll_2.5 b,doll_6.1 b
3394,0,doll_6.1 b
3395,doll_495.2 m,doll_6.2 b
3396,doll_66.8 b,doll_6.2 b
3397,doll_6.2 b,doll_6.2 b
3398,doll_1.7 b,doll_6.2 b
3399,doll_1.3 b,doll_6.2 b
3400,doll_6.3 b,doll_6.2 b
3401,doll_2.0 b,doll_6.2 b
3402,doll_874.1 m,doll_6.2 b
3403,doll_1.9 b,doll_6.2 b
3404,doll_6.7 b,doll_6.2 b
3405,doll_13.1 b,doll_6.2 b
3406,doll_4.0 b,doll_6.2 b
3407,doll_58.0 b,doll_6.2 b
3408,doll_7.8 b,doll_6.2 b
3409,doll_3.9 b,doll_6.2 b
3410,doll_1.1 b,doll_6.2 b
3411,doll_5.7 b,doll_6.2 b
3412,doll_1.5 b,doll_6.2 b
3413,doll_3.3 b,doll_6.2 b
3414,doll_2.0 b,doll_6.3 b
3415,doll_6.4 b,doll_6.3 b
3416,doll_6.1 b,doll_6.3 b
3417,0,doll_6.3 b
3418,doll_40.6 b,doll_6.3 b
3419,doll_4.3 b,doll_6.3 b
3420,doll_21.9 b,doll_6.3 b
3421,doll_6.7 b,doll_6.3 b
3422,doll_4.5 b,doll_6.3 b
3423,doll_1.8 b,doll_6.3 b
3424,doll_17.0 b,doll_6.3 b
3425,doll_5.1 b,doll_6.3 b
3426,doll_3.1 b,doll_6.3 b
3427,doll_10.6 b,doll_6.3 b
3428,doll_4.4 b,doll_6.3 b
3429,doll_7.1 b,doll_6.3 b
3430,doll_34.7 b,doll_6.3 b
3431,doll_4.6 b,doll_6.3 b
3432,doll_2.0 b,doll_6.3 b
3433,doll_5.1 b,doll_6.3 b
3434,doll_2.7 b,doll_6.3 b
3435,doll_20.7 b,doll_6.3 b
3436,doll_997.8 m,doll_6.3 b
3437,doll_14.0 b,doll_6.3 b
3438,doll_4.6 b,doll_6.3 b
3439,doll_7.4 b,doll_6.3 b
3440,doll_3.9 b,doll_6.3 b
3441,doll_4.8 b,doll_6.3 b
3442,doll_2.9 b,doll_6.3 b
3443,doll_62.9 b,doll_6.3 b
3444,doll_5.0 b,doll_6.3 b
3445,doll_56.2 b,doll_6.3 b
3446,doll_3.5 b,doll_6.3 b
3447,doll_23.6 b,doll_6.4 b
3448,doll_1.1 b,doll_6.4 b
3449,doll_2.9 b,doll_6.4 b
3450,doll_10.4 b,doll_6.4 b
3451,doll_8.0 b,doll_6.4 b
3452,doll_19.6 b,doll_6.4 b
3453,doll_15.6 b,doll_6.4 b
3454,0,doll_6.4 b
3455,doll_22.4 b,doll_6.4 b
3456,doll_72.9 b,doll_6.4 b
3457,0,doll_6.4 b
3458,doll_22.9 b,doll_6.4 b
