link,name,industry,founded,country,ceo,employees,revenue
https://www.forbes.com/companies/pbf-energy,PBF Energy,Oil & Gas Operations,2008,United States,Thomas J. Nimbley,"3,418",$27.3B
https://www.forbes.com/companies/iveco-group,Iveco Group,Consumer Durables,Not found,Italy,Gerrit Andreas Marx,3,$15B
https://www.forbes.com/companies/arca-continental,Arca Continental,"Food, Drink & Tobacco",2001,Mexico,Arturo Gutiérrez Hernández,"62,857",$9B
https://www.forbes.com/companies/shanghai-commercial-savings-bank,Shanghai Commercial & Savings Bank,Banking,Not found,Taiwan,Shan Chung Chen,Not found,$1.7B
https://www.forbes.com/companies/piraeus-financial-holdings,Piraeus Financial Holdings,Banking,1916,Greece,Christos Ioanni Megalou,"9,493",$3.3B
https://www.forbes.com/companies/daishi-hokuetsu-financial-group,Daishi Hokuetsu Financial Group,Banking,Not found,Japan,Not found,"3,774",$1.2B
https://www.forbes.com/companies/resmed,ResMed,Health Care Equipment & Services,1989,United States,Michael J. Farrell,"7,970",$3.4B
https://www.forbes.com/companies/bjs-wholesale-club,BJ's Wholesale Club,Retailing,1984,United States,Robert W. Eddy,"34,000",$16.7B
https://www.forbes.com/companies/pvh,PVH,Household & Personal Products,1881,United States,Stefan Larsson,"31,000",$9.2B
https://www.forbes.com/companies/77-bank,77 Bank,Banking,1878,Japan,Hidefumi Kobayashi,"2,812",$967M
https://www.forbes.com/companies/petro-rabigh,Petro Rabigh,Oil & Gas Operations,2005,Saudi Arabia,Othman bin Ali Al Ghamdi,Not found,$12.2B
https://www.forbes.com/companies/adani-transmission,Adani Transmission,Utilities,2013,India,Anil Kumar Sardana,"11,922",$1.5B
https://www.forbes.com/companies/zalando,Zalando,"Clothing, Shoes, Sports Equipment",2008,Germany,Robert Gentz David Schneider,"17,000",$12.2B
https://www.forbes.com/companies/eurobank-ergasias,Eurobank Ergasias,Banking,Not found,Greece,Fokion C. Karavias,"8,617",$2.9B
https://www.forbes.com/companies/pool,Pool,Trading Companies,1993,United States,Peter D. Arvan,"5,500",$5.6B
https://www.forbes.com/companies/chugoku-bank,Chugoku Bank,Banking,1930,Japan,Masato Miyanaga,"3,171",$1.1B
https://www.forbes.com/companies/m3,M3,Health Care Equipment & Services,2000,Japan,Itaru Tanimura,"8,249",$1.8B
https://www.forbes.com/companies/sumec,Sumec Corporation,Conglomerates,Not found,China,Wei Lin Zhao,"22,609",$26.1B
https://www.forbes.com/companies/aramark,Aramark,"Hotels, Restaurants & Leisure",1936,United States,John J. Zillmer,"248,300",$13.3B
https://www.forbes.com/companies/china-industrial-securities,China Industrial Securities,Diversified Financials,2000,China,Wen Tan,"10,200",$3.3B
https://www.forbes.com/companies/focus-media-information-technology,Focus Media Information Technology,Media,1997,China,Nan Chun Jiang,"6,779",$2.3B
https://www.forbes.com/companies/ramsay-health-care,Ramsay Health Care,Health Care Equipment & Services,1964,Australia,Craig Ralph McNally,"80,000",$9.8B
https://www.forbes.com/companies/cullen-frost-bankers,Cullen/Frost Bankers,Banking,1868,United States,Phillip D. Green,"4,553",$1.4B
https://www.forbes.com/companies/live-nation-entertainment,Live Nation Entertainment,Media,2010,United States,Michael Rapino,"10,200",$6.3B
https://www.forbes.com/companies/emera,Emera,Utilities,1998,Canada,Scott Carlyle Balfour,"7,140",$4.7B
https://www.forbes.com/companies/hoshine-silicon-industry,Hoshine Silicon Industry,Chemicals,2005,China,Li Guo Luo,"8,893",$2.5B
https://www.forbes.com/companies/qinghai-salt-lake-industry,Qinghai Salt Lake Industry,Chemicals,1958,China,Kang Min Xie,"6,337",$2.1B
https://www.forbes.com/companies/starwood-property-trust,Starwood Property Trust,Diversified Financials,2009,United States,Barry Stuart Sternlicht,277,$1.2B
https://www.forbes.com/companies/nexi-spa,Nexi S.p.A.,IT Software & Services,1939,Italy,Paolo Bertoluzzo,"9,929",$3.6B
https://www.forbes.com/companies/aecom-technology,AECOM Technology,Construction,1980,United States,W. Troy Rudd,"51,000",$13.3B
https://www.forbes.com/companies/alpha-bank,Alpha Bank,Banking,1879,Greece,Vassilios E. Psaltis,"8,939",$398M
https://www.forbes.com/companies/baywa,BayWa,"Construction, Oil & Gas Operations, Mining and Chemicals",1923,Germany,Klaus Josef Lutz,"3,300",$23.4B
https://www.forbes.com/companies/sqm,SQM,Chemicals,1968,Chile,Ricardo Ramos Rodríguez,"6,081",$2.9B
https://www.forbes.com/companies/fmc,FMC,Chemicals,1883,United States,Mark A. Douglas,"6,400",$5B
https://www.forbes.com/companies/shaw-communications,Shaw Communications,Media,1966,Canada,Bradley S. Shaw,"9,400",$4.4B
https://www.forbes.com/companies/bausch-health-companies,Bausch Health Companies,Health Care Equipment & Services,1959,Canada,Joseph C. Papa,"19,600",$8.4B
https://www.forbes.com/companies/tech-mahindra,Tech Mahindra,IT Software & Services,1986,India,Chander Prakash Gurnani,"106,177",$5.7B
https://www.forbes.com/companies/var-energi-asa,Var Energi ASA,Oil & Gas Operations,1965,Norway,Torger Rød,950,$6B
https://www.forbes.com/companies/bank-of-qingdao,Bank of Qingdao,Banking,1996,China,Shao Quan Guo,"4,117",$3.4B
https://www.forbes.com/companies/mitsubishi-motors,Mitsubishi Motors,Consumer Durables,1970,Japan,Takao Kato,"30,091",$17.5B
https://www.forbes.com/companies/moscow-exchange,Moscow Exchange,Diversified Financials,1992,Russia,Yuriy Olegovich Denisov,"2,208",$761M
https://www.forbes.com/companies/rite-aid,Rite Aid,Retailing,1968,United States,Heyward R. Donigan,"50,000",$24.6B
https://www.forbes.com/companies/waters,Waters,Health Care Equipment & Services,1958,United States,Udit Batra,"7,800",$2.8B
https://www.forbes.com/companies/li-ning,Li Ning,Household & Personal Products,1989,China,"Takeshi Kosaka, Ning Li","4,019",$3.5B
https://www.forbes.com/companies/abu-dhabi-islamic-bank,Abu Dhabi Islamic Bank,Banking,1997,United Arab Emirates,Nasser Al Awadhi,Not found,$1.7B
https://www.forbes.com/companies/jiangxi-bank,Jiangxi Bank,Banking,1998,China,Xiao Ming Chen,"5,365",$3.5B
https://www.forbes.com/companies/mercuries-associates,Mercuries & Associates,Insurance,1954,Taiwan,Hsiang Li Chen,"20,000",$6.3B
https://www.forbes.com/companies/beigene,BeiGene,Drugs & Biotechnology,2010,China,John V. Oyler,"8,200",$1.2B
https://www.forbes.com/companies/pan-pacific-international-holdings,Pan Pacific International Holdings,Retailing,1980,Japan,Naoki Yoshida,"16,838",$16.1B
https://www.forbes.com/companies/exor,EXOR,Diversified Financials,2015,Netherlands,John Jacob Philip,10,$1.8B
https://www.forbes.com/companies/daito-trust-construction,Daito Trust Construction,Construction,1974,Japan,Naomi Kumakiri,"17,422",$14.2B
https://www.forbes.com/companies/synnex-tech-intl,Synnex Technology Intl,Trading Companies,1988,Taiwan,Shu Tu,Not found,$14.6B
https://www.forbes.com/companies/adani-total-gas,Adani Total Gas,Oil & Gas Operations,2005,India,Suresh P. Manglani,517,$353M
https://www.forbes.com/companies/wuxi-biologics,WuXi Biologics,Drugs & Biotechnology,2010,China,Zhi Sheng Chen,"9,864",$1.6B
https://www.forbes.com/companies/johnson-matthey,Johnson Matthey,Chemicals,1817,United Kingdom,Liam Condon,"14,582",$23.6B
https://www.forbes.com/companies/bayan-resources,Bayan Resources,Materials,2004,Indonesia,Tuck Kwong Low,"2,876",$2.9B
https://www.forbes.com/companies/burlington-stores,Burlington Stores,Retailing,1972,United States,Michael B. O'Sullivan,"62,395",$9.3B
https://www.forbes.com/companies/credito-emiliano,Credito Emiliano,Banking,1910,Italy,Roberto Frignani,"6,219",$2.6B
https://www.forbes.com/companies/alfresa-holdings,Alfresa Holdings,Drugs & Biotechnology,2003,Japan,Hiroyuki Kanome,"12,045",$23.5B
https://www.forbes.com/companies/bandai-namco-holdings,Bandai Namco Holdings,Consumer Durables,2005,Japan,", Hideo Tanaka","9,550",$7.5B
https://www.forbes.com/companies/faw-jiefang-group,FAW Jiefang Group,Consumer Durables,1997,China,Bi Lei Wu,"20,684",$15.3B
https://www.forbes.com/companies/constellation-software,Constellation Software,"IT, Internet, Software & Services",1995,Canada,Not found,"25,000",$5.1B
https://www.forbes.com/companies/bajaj-auto,Bajaj Auto,Consumer Durables,1945,India,Rajivnayan Rahulkumar Bajaj,"10,052",$4.5B
https://www.forbes.com/companies/chewy,Chewy,Retail and Wholesale,2011,United States,Sumit Singh,"20,000",$8.9B
https://www.forbes.com/companies/shandong-hualu-hengsheng-chemical,Shandong Hualu-Hengsheng Chemical,Chemicals,2000,China,Huai Chun Chang,"4,476",$4.1B
https://www.forbes.com/companies/avenue-supermarts,Avenue Supermarts,Retailing,2000,India,Ignatius Navil Noronha,"47,044",$4B
https://www.forbes.com/companies/lindt-sprungli,Lindt & Sprungli,"Food, Soft Beverages, Alcohol & Tobacco",1845,Switzerland,Dieter R. Weisskopf,"14,000",$5B
https://www.forbes.com/companies/skf-group,SKF Group,"Engineering, Manufacturing",1907,Sweden,Rickard Gustafson,"42,602",$9.5B
https://www.forbes.com/companies/iyo-bank,Iyo Bank,Banking,1878,Japan,Kenji Miyoshi,"3,071",$1.2B
https://www.forbes.com/companies/juroku-financial-group,Juroku  Financial Group,Banking,1877,Japan,Yukio Murase,"2,839",$1B
https://www.forbes.com/companies/akamai-technologies,Akamai Technologies,IT Software & Services,1998,United States,Frank Thomson Leighton,"8,700",$3.5B
https://www.forbes.com/companies/ems-chemie-holding,EMS-Chemie Holding,Drugs & Biotechnology,1936,Switzerland,Magdalena Martullo-Blocher,"2,646",$2.5B
https://www.forbes.com/companies/medical-properties-trust,Medical Properties Trust,Diversified Financials,2003,United States,Edward K. Aldag,112,$1.5B
https://www.forbes.com/companies/taiwan-business-bank,Taiwan Business Bank,Banking,1950,Taiwan,Chien An Shih,"5,483",$1.1B
https://www.forbes.com/companies/zhejiang-chint-electrics,Zhejiang Chint Electrics,Capital Goods,1997,China,Not found,"28,127",$5.9B
https://www.forbes.com/companies/newell-brands,Newell Brands,Consumer Durables,1903,United States,Ravi Saligram,"32,000",$10.6B
https://www.forbes.com/companies/first-pacific,First Pacific,Diversified Financials,1981,Hong Kong,Manuel Velez Pangilinan,"100,120",$9.1B
https://www.forbes.com/companies/bank-of-jiujiang,Bank of Jiujiang,Banking,2000,Hong Kong,Not found,"4,624",$3.3B
https://www.forbes.com/companies/dgb-financial-group,DGB Financial Group,Banking,1967,South Korea,Tae-O Kim,"4,606",$3.2B
https://www.forbes.com/companies/power-assets-holdings,Power Assets Holdings,Utilities,1889,Hong Kong,Chao Chung Tsai,13,$164M
https://www.forbes.com/companies/xinyi-glass-holdings,Xinyi Glass Holdings,Consumer Durables,1988,Hong Kong,Ching Sai Tung,"13,117",$3.9B
https://www.forbes.com/companies/toll-brothers,Toll Brothers,Construction,1986,United States,Douglas C. Yearley,"5,100",$9B
https://www.forbes.com/companies/pik-group,PIK Group,Diversified Financials,1994,Russia,Sergey Eduardovich Gordeev,Not found,$5.8B
https://www.forbes.com/companies/foot-locker,Foot Locker,Retail and Wholesale,1974,United States,Richard Johnson,"16,555",$9B
https://www.forbes.com/companies/bank-of-suzhou,Bank of Suzhou,Banking,2004,China,Not found,"4,919",$3.1B
https://www.forbes.com/companies/hyundai-engineering,Hyundai Engineering,Construction,1950,South Korea,Dong-Wook Park,"6,324",$15.5B
https://www.forbes.com/companies/american-equity-investment,American Equity Investment,Insurance,1995,United States,Anant Bhalla,900,$4B
https://www.forbes.com/companies/advantest,Advantest,Semiconductors,1946,Japan,Yoshiaki Yoshida,"5,261",$3.6B
https://www.forbes.com/companies/avnet,Avnet,Trading Companies,1921,United States,Philip R. Gallagher,"14,500",$21.6B
https://www.forbes.com/companies/hyakugo-bank,Hyakugo Bank,Banking,1878,Japan,Toshiyasu Ito,"2,922",$863M
https://www.forbes.com/companies/lucid-motors,Lucid Motors,Automotive,2018,United States,Peter Rawlinson,"3,900",$27M
https://www.forbes.com/companies/cspc-pharmaceutical-group,CSPC Pharmaceutical Group,Drugs & Biotechnology,Not found,Hong Kong,"Dong Chen Cai, Cuilong Zhang","24,746",$4.3B
https://www.forbes.com/companies/atos,ATOS,IT Software & Services,1997,France,Rodolphe Belmer,"109,135",$12.8B
https://www.forbes.com/companies/manpower,Manpower,Business Services & Supplies,1948,United States,Jonas Prising,"30,000",$20.9B
https://www.forbes.com/companies/hotai-motor,Hotai Motor,Consumer Durables,1955,Taiwan,Chun Hsing Su,Not found,$8.7B
https://www.forbes.com/companies/smoore-international-holdings,Smoore International Holdings,"Food, Drink & Tobacco",2009,China,Zhi Ping Chen,"16,241",$2.1B
https://www.forbes.com/companies/clorox,Clorox,Packaged Goods,1913,United States,Linda Rendle,"6,390",$7.1B
https://www.forbes.com/companies/dcc,DCC,Conglomerates,1976,Ireland,Donal Murphy,"13,689",$20.5B
https://www.forbes.com/companies/gjensidige-forsikring,Gjensidige Forsikring,Insurance,2010,Norway,Helge Leiro Baastad,"3,710",$3.7B
https://www.forbes.com/companies/ford-otosan,Ford Otosan,Consumer Durables,1959,Turkey,Haydar Yenigün,"13,724",$8B
https://www.forbes.com/companies/bank-of-queensland,Bank of Queensland,Banking,1874,Australia,George Frazis,"2,218",$1.6B
https://www.forbes.com/companies/fortune-brands-home-security,Fortune Brands Home & Security,Construction,2011,United States,Nicholas I. Fink,"28,000",$7.7B
https://www.forbes.com/companies/lear,Lear,Consumer Durables,1917,United States,Ray Scott,"160,100",$19.3B
https://www.forbes.com/companies/service-corp-intl,Service Corp Intl,Business Services & Supplies,Not found,United States,Thomas L. Ryan,"24,658",$4.1B
https://www.forbes.com/companies/korea-zinc,Korea Zinc,Materials,1974,South Korea,Je-Joong Lee,"1,550",$8.7B
https://www.forbes.com/companies/qingdao-rural-commercial-bank,Qingdao Rural Commercial Bank,Banking,2012,China,Zong Bo Liu,"4,904",$2.9B
https://www.forbes.com/companies/tosoh,Tosoh,Chemicals,1935,Japan,Kenichi Udagawa,"13,631",$8.1B
https://www.forbes.com/companies/doordash,DoorDash,IT Software & Services,2013,United States,Tony Xu MBA,"8,600",$4.9B
https://www.forbes.com/companies/cloudflare,Cloudflare,Business Services & Supplies,2009,United States,Matthew Browning Prince,"2,440",$656M
https://www.forbes.com/companies/jointown-pharmaceutical-group,Jointown Pharmaceutical Group,Health Care Equipment & Services,1999,China,Wei He,"28,213",$18.8B
https://www.forbes.com/companies/showa-denko,Showa Denko,Chemicals,1939,Japan,Hidehito Takahashi,"26,054",$12.9B
https://www.forbes.com/companies/kawasaki-heavy-industries,Kawasaki Heavy Industries,Conglomerates,1896,Japan,Yasuhiko Hashimoto,"36,691",$13.6B
https://www.forbes.com/companies/deutsche-pfandbriefbank,Deutsche Pfandbriefbank,Banking,2003,Germany,Andreas Arndt,823,$1.9B
https://www.forbes.com/companies/nio,NIO,Consumer Durables,2014,China,Bin Li,Not found,$5.6B
https://www.forbes.com/companies/ultrapar-participacoes,Ultrapar Participacoes,Oil & Gas Operations,Not found,Brazil,Marcos Marinho Lutz,"16,422",$20.3B
https://www.forbes.com/companies/american-national-group,American National Group,Insurance,1905,United States,James Edward Pozzi,"4,545",$4.4B
https://www.forbes.com/companies/ogaki-kyoritsu-bank,Ogaki Kyoritsu Bank,Banking,1896,Japan,Takashi Tsuchiya,"3,409",$701M
https://www.forbes.com/companies/bendigo-adelaide-bank,Bendigo & Adelaide Bank,Banking,1858,Australia,Marnie A. Baker,"4,483",$1.5B
https://www.forbes.com/companies/tongling-nonferrous-metals,Tongling Nonferrous Metals,Materials,Not found,China,Pei Jin Jiang,"11,832",$20.3B
https://www.forbes.com/companies/electric-power-development,Electric Power Development,Utilities,1952,Japan,Yong Yu,"7,156",$9.2B
https://www.forbes.com/companies/salzgitter,Salzgitter,Materials,1858,Germany,Gunnar Groebler,"24,255",$11.5B
https://www.forbes.com/companies/suzuken,Suzuken,Drugs & Biotechnology,1946,Japan,Jian Wei Zhang,"15,041",$20.1B
https://www.forbes.com/companies/shiga-bank,Shiga Bank,Banking,1933,Japan,Yoshio Daido,"2,286",$875M
https://www.forbes.com/companies/sartorius,Sartorius,Health Care Equipment & Services,1870,Germany,Joachim Kreuzburg,"13,832",$4.3B
https://www.forbes.com/companies/tsim-sha-tsui-properties,Tsim Sha Tsui Properties,Construction,1971,Hong Kong,Chee Siong Ng,Not found,$4B
https://www.forbes.com/companies/qilu-bank,Qilu Bank,Banking,1996,China,Not found,"4,130",$2.1B
https://www.forbes.com/companies/horizon-therapeutics-public-limited-company,Horizon Therapeutics Public Limited Company,Drugs & Biotechnology,2008,Ireland,Timothy P. Walbert,"1,890",$3.2B
https://www.forbes.com/companies/prysmian,Prysmian,Capital Goods,2005,Italy,Valerio Battista,"29,763",$15.1B
https://www.forbes.com/companies/crescent-point-energy,Crescent Point Energy,Oil & Gas Operations,1994,Canada,Craig Bryksa,748,$2.3B
https://www.forbes.com/companies/info-edge-india,Info Edge India,IT Software & Services,1995,India,Hitesh Oberoi,"4,439",$190M
https://www.forbes.com/companies/finecobank,FinecoBank,Banking,1979,Italy,Alessandro Foti,"1,305",$1.5B
https://www.forbes.com/companies/hubei-biocause-pharmaceutical,Hubei Biocause Pharmaceutical,Chemicals,Not found,China,Wen Xia Zhou,"2,379",$6.5B
https://www.forbes.com/companies/icon,ICON (Ireland),Drugs & Biotechnology,1990,Ireland,Stephen A. Cutler,"38,330",$5.5B
https://www.forbes.com/companies/yunnan-copper-co-ltd,Yunnan Copper Co. Ltd.,Materials,Not found,China,Chong Wang,"9,608",$19.6B
https://www.forbes.com/companies/booz-allen-hamilton-holding,Booz Allen Hamilton Holding,Business Services & Supplies,1914,United States,Horacio D. Rozanski,"27,200",$8.1B
