,employees,team
4472,58.9,09-wissel
4473,57.955,09-wissel
4474,54.365,09-wissel
4475,50.0,09-wissel
4476,49.0,09-wissel
4477,46.0,09-wissel
4478,44.5,09-wissel
4479,44.2,09-wissel
4480,44.063,09-wissel
4481,44.0,09-wissel
4482,40.0,09-wissel
4483,39.118,09-wissel
4484,37.336,09-wissel
4485,36.0,09-wissel
4486,35.7,09-wissel
4487,33.1,09-wissel
4488,33.0,09-wissel
4489,30.3,09-wissel
4490,30.0,09-wissel
4491,29.584,09-wissel
4492,29.292,09-wissel
4493,28.558,09-wissel
4494,28.341,09-wissel
4495,27.0,09-wissel
4496,26.836,09-wissel
4497,25.174,09-wissel
4498,24.541,09-wissel
4499,23.261,09-wissel
4500,23.0,09-wissel
4501,22.807,09-wissel
4502,22.062,09-wissel
4503,22.0,09-wissel
4504,22.0,09-wissel
4505,21.35,09-wissel
4506,345.0,09-wissel
4507,219.697,09-wissel
4508,179.049,09-wissel
4509,171.0,09-wissel
4510,148.012,09-wissel
4511,132.0,09-wissel
4512,115.0,09-wissel
4513,106.0,09-wissel
4514,104.0,09-wissel
4515,98.4,09-wissel
4516,91.4,09-wissel
4517,90.096,09-wissel
4518,83.1,09-wissel
4519,82.0,09-wissel
4520,81.77,09-wissel
4521,81.71,09-wissel
4522,81.6,09-wissel
4523,73.519,09-wissel
4524,71.895,09-wissel
4525,65.9,09-wissel
4526,65.293,09-wissel
4527,65.0,09-wissel
4528,58.9,09-wissel
4529,57.955,09-wissel
4530,54.365,09-wissel
4531,50.0,09-wissel
4532,49.0,09-wissel
4533,46.0,09-wissel
4534,44.5,09-wissel
4535,44.2,09-wissel
4536,44.063,09-wissel
4537,44.0,09-wissel
4538,40.0,09-wissel
4539,39.118,09-wissel
4540,37.336,09-wissel
4541,36.0,09-wissel
4542,35.7,09-wissel
4543,33.1,09-wissel
4544,33.0,09-wissel
4545,30.3,09-wissel
4546,30.0,09-wissel
4547,29.584,09-wissel
4548,29.292,09-wissel
4549,28.558,09-wissel
4550,28.341,09-wissel
4551,27.0,09-wissel
4552,26.836,09-wissel
4553,25.174,09-wissel
4554,24.541,09-wissel
4555,23.261,09-wissel
4556,23.0,09-wissel
4557,22.807,09-wissel
4558,22.062,09-wissel
4559,22.0,09-wissel
4560,22.0,09-wissel
4561,21.35,09-wissel
4562,345.0,09-wissel
4563,219.697,09-wissel
4564,179.049,09-wissel
4565,171.0,09-wissel
4566,148.012,09-wissel
4567,132.0,09-wissel
4568,115.0,09-wissel
4569,106.0,09-wissel
4570,104.0,09-wissel
4571,98.4,09-wissel
4572,91.4,09-wissel
4573,90.096,09-wissel
4574,83.1,09-wissel
4575,82.0,09-wissel
4576,81.77,09-wissel
4577,81.71,09-wissel
4578,81.6,09-wissel
4579,73.519,09-wissel
4580,71.895,09-wissel
4581,65.9,09-wissel
4582,65.293,09-wissel
4583,65.0,09-wissel
4584,58.9,09-wissel
4585,57.955,09-wissel
4586,54.365,09-wissel
4587,50.0,09-wissel
4588,49.0,09-wissel
4589,46.0,09-wissel
4590,44.5,09-wissel
4591,44.2,09-wissel
4592,44.063,09-wissel
4593,44.0,09-wissel
4594,40.0,09-wissel
4595,39.118,09-wissel
4596,37.336,09-wissel
4597,36.0,09-wissel
4598,35.7,09-wissel
4599,33.1,09-wissel
4600,33.0,09-wissel
4601,30.3,09-wissel
4602,30.0,09-wissel
4603,29.584,09-wissel
4604,29.292,09-wissel
4605,28.558,09-wissel
4606,28.341,09-wissel
4607,27.0,09-wissel
4608,26.836,09-wissel
4609,25.174,09-wissel
4610,24.541,09-wissel
4611,23.261,09-wissel
4612,23.0,09-wissel
4613,22.807,09-wissel
4614,22.062,09-wissel
4615,22.0,09-wissel
4616,22.0,09-wissel
4617,21.35,09-wissel
4618,345.0,09-wissel
4619,219.697,09-wissel
4620,179.049,09-wissel
4621,171.0,09-wissel
4622,148.012,09-wissel
4623,132.0,09-wissel
4624,115.0,09-wissel
4625,106.0,09-wissel
4626,104.0,09-wissel
4627,98.4,09-wissel
4628,91.4,09-wissel
4629,90.096,09-wissel
4630,83.1,09-wissel
4631,82.0,09-wissel
4632,81.77,09-wissel
4633,81.71,09-wissel
4634,81.6,09-wissel
4635,73.519,09-wissel
4636,71.895,09-wissel
4637,65.9,09-wissel
4638,65.293,09-wissel
4639,65.0,09-wissel
4640,58.9,09-wissel
4641,57.955,09-wissel
4642,54.365,09-wissel
4643,50.0,09-wissel
4644,49.0,09-wissel
4645,46.0,09-wissel
4646,44.5,09-wissel
4647,44.2,09-wissel
4648,44.063,09-wissel
4649,44.0,09-wissel
4650,40.0,09-wissel
4651,39.118,09-wissel
4652,37.336,09-wissel
4653,36.0,09-wissel
4654,35.7,09-wissel
4655,33.1,09-wissel
4656,33.0,09-wissel
4657,30.3,09-wissel
4658,30.0,09-wissel
4659,29.584,09-wissel
4660,29.292,09-wissel
4661,28.558,09-wissel
4662,28.341,09-wissel
4663,27.0,09-wissel
4664,26.836,09-wissel
4665,25.174,09-wissel
4666,24.541,09-wissel
4667,23.261,09-wissel
4668,23.0,09-wissel
4669,22.807,09-wissel
4670,22.062,09-wissel
4671,22.0,09-wissel
4672,22.0,09-wissel
4673,21.35,09-wissel
4674,345.0,09-wissel
4675,219.697,09-wissel
4676,179.049,09-wissel
4677,171.0,09-wissel
4678,148.012,09-wissel
4679,132.0,09-wissel
4680,115.0,09-wissel
4681,106.0,09-wissel
4682,104.0,09-wissel
4683,98.4,09-wissel
4684,91.4,09-wissel
4685,90.096,09-wissel
4686,83.1,09-wissel
4687,82.0,09-wissel
4688,81.77,09-wissel
4689,81.71,09-wissel
4690,81.6,09-wissel
4691,73.519,09-wissel
4692,71.895,09-wissel
4693,65.9,09-wissel
4694,65.293,09-wissel
4695,65.0,09-wissel
4696,58.9,09-wissel
4697,57.955,09-wissel
4698,54.365,09-wissel
4699,50.0,09-wissel
4700,49.0,09-wissel
4701,46.0,09-wissel
4702,44.5,09-wissel
4703,44.2,09-wissel
4704,44.063,09-wissel
4705,44.0,09-wissel
4706,40.0,09-wissel
4707,39.118,09-wissel
4708,37.336,09-wissel
4709,36.0,09-wissel
4710,35.7,09-wissel
4711,33.1,09-wissel
4712,33.0,09-wissel
4713,30.3,09-wissel
4714,30.0,09-wissel
4715,29.584,09-wissel
4716,29.292,09-wissel
4717,28.558,09-wissel
4718,28.341,09-wissel
4719,27.0,09-wissel
4720,26.836,09-wissel
4721,25.174,09-wissel
4722,24.541,09-wissel
4723,23.261,09-wissel
4724,23.0,09-wissel
4725,22.807,09-wissel
4726,22.062,09-wissel
4727,22.0,09-wissel
4728,22.0,09-wissel
4729,21.35,09-wissel
4730,345.0,09-wissel
4731,219.697,09-wissel
4732,179.049,09-wissel
4733,171.0,09-wissel
4734,148.012,09-wissel
4735,132.0,09-wissel
4736,115.0,09-wissel
4737,106.0,09-wissel
4738,104.0,09-wissel
4739,98.4,09-wissel
4740,91.4,09-wissel
4741,90.096,09-wissel
4742,83.1,09-wissel
4743,82.0,09-wissel
4744,81.77,09-wissel
4745,81.71,09-wissel
4746,81.6,09-wissel
4747,73.519,09-wissel
4748,71.895,09-wissel
4749,65.9,09-wissel
4750,65.293,09-wissel
4751,65.0,09-wissel
4752,58.9,09-wissel
4753,57.955,09-wissel
4754,54.365,09-wissel
4755,50.0,09-wissel
4756,49.0,09-wissel
4757,46.0,09-wissel
4758,44.5,09-wissel
4759,44.2,09-wissel
4760,44.063,09-wissel
4761,44.0,09-wissel
4762,40.0,09-wissel
4763,39.118,09-wissel
4764,37.336,09-wissel
4765,36.0,09-wissel
4766,35.7,09-wissel
4767,33.1,09-wissel
4768,33.0,09-wissel
4769,30.3,09-wissel
4770,30.0,09-wissel
4771,29.584,09-wissel
4772,29.292,09-wissel
4773,28.558,09-wissel
4774,28.341,09-wissel
4775,27.0,09-wissel
4776,26.836,09-wissel
4777,25.174,09-wissel
4778,24.541,09-wissel
4779,23.261,09-wissel
4780,23.0,09-wissel
4781,22.807,09-wissel
4782,22.062,09-wissel
4783,22.0,09-wissel
4784,22.0,09-wissel
4785,21.35,09-wissel
4786,345.0,09-wissel
4787,219.697,09-wissel
4788,179.049,09-wissel
4789,171.0,09-wissel
4790,148.012,09-wissel
4791,132.0,09-wissel
4792,115.0,09-wissel
4793,106.0,09-wissel
4794,104.0,09-wissel
4795,98.4,09-wissel
4796,91.4,09-wissel
4797,90.096,09-wissel
4798,83.1,09-wissel
4799,82.0,09-wissel
4800,81.77,09-wissel
4801,81.71,09-wissel
4802,81.6,09-wissel
4803,73.519,09-wissel
4804,71.895,09-wissel
4805,65.9,09-wissel
4806,65.293,09-wissel
4807,65.0,09-wissel
4808,58.9,09-wissel
4809,57.955,09-wissel
4810,54.365,09-wissel
4811,50.0,09-wissel
4812,49.0,09-wissel
4813,46.0,09-wissel
4814,44.5,09-wissel
4815,44.2,09-wissel
4816,44.063,09-wissel
4817,44.0,09-wissel
4818,40.0,09-wissel
4819,39.118,09-wissel
4820,37.336,09-wissel
4821,36.0,09-wissel
4822,35.7,09-wissel
4823,33.1,09-wissel
4824,33.0,09-wissel
4825,30.3,09-wissel
4826,30.0,09-wissel
4827,29.584,09-wissel
4828,29.292,09-wissel
4829,28.558,09-wissel
4830,28.341,09-wissel
4831,27.0,09-wissel
4832,26.836,09-wissel
4833,25.174,09-wissel
4834,24.541,09-wissel
4835,23.261,09-wissel
4836,23.0,09-wissel
4837,22.807,09-wissel
4838,22.062,09-wissel
4839,22.0,09-wissel
4840,22.0,09-wissel
4841,21.35,09-wissel
4842,345.0,09-wissel
4843,219.697,09-wissel
4844,179.049,09-wissel
4845,171.0,09-wissel
4846,148.012,09-wissel
4847,132.0,09-wissel
4848,115.0,09-wissel
4849,106.0,09-wissel
4850,104.0,09-wissel
4851,98.4,09-wissel
4852,91.4,09-wissel
4853,90.096,09-wissel
4854,83.1,09-wissel
4855,82.0,09-wissel
4856,81.77,09-wissel
4857,81.71,09-wissel
4858,81.6,09-wissel
4859,73.519,09-wissel
4860,71.895,09-wissel
4861,65.9,09-wissel
4862,65.293,09-wissel
4863,65.0,09-wissel
4864,58.9,09-wissel
4865,57.955,09-wissel
4866,54.365,09-wissel
4867,50.0,09-wissel
4868,49.0,09-wissel
4869,46.0,09-wissel
4870,44.5,09-wissel
4871,44.2,09-wissel
4872,44.063,09-wissel
4873,44.0,09-wissel
4874,40.0,09-wissel
4875,39.118,09-wissel
4876,37.336,09-wissel
4877,36.0,09-wissel
4878,35.7,09-wissel
4879,33.1,09-wissel
4880,33.0,09-wissel
4881,30.3,09-wissel
4882,30.0,09-wissel
4883,29.584,09-wissel
4884,29.292,09-wissel
4885,28.558,09-wissel
4886,28.341,09-wissel
4887,27.0,09-wissel
4888,26.836,09-wissel
4889,25.174,09-wissel
4890,24.541,09-wissel
4891,23.261,09-wissel
4892,23.0,09-wissel
4893,22.807,09-wissel
4894,22.062,09-wissel
4895,22.0,09-wissel
4896,22.0,09-wissel
4897,21.35,09-wissel
4898,345.0,09-wissel
4899,219.697,09-wissel
4900,179.049,09-wissel
4901,171.0,09-wissel
4902,148.012,09-wissel
4903,132.0,09-wissel
4904,115.0,09-wissel
4905,106.0,09-wissel
4906,104.0,09-wissel
4907,98.4,09-wissel
4908,91.4,09-wissel
4909,90.096,09-wissel
4910,83.1,09-wissel
4911,82.0,09-wissel
4912,81.77,09-wissel
4913,81.71,09-wissel
4914,81.6,09-wissel
4915,73.519,09-wissel
4916,71.895,09-wissel
4917,65.9,09-wissel
4918,65.293,09-wissel
4919,65.0,09-wissel
4920,58.9,09-wissel
4921,57.955,09-wissel
4922,54.365,09-wissel
4923,50.0,09-wissel
4924,49.0,09-wissel
4925,46.0,09-wissel
4926,44.5,09-wissel
4927,44.2,09-wissel
4928,44.063,09-wissel
4929,44.0,09-wissel
4930,40.0,09-wissel
4931,39.118,09-wissel
4932,37.336,09-wissel
4933,36.0,09-wissel
4934,35.7,09-wissel
4935,33.1,09-wissel
4936,33.0,09-wissel
4937,30.3,09-wissel
4938,30.0,09-wissel
4939,29.584,09-wissel
4940,29.292,09-wissel
4941,28.558,09-wissel
4942,28.341,09-wissel
4943,27.0,09-wissel
4944,26.836,09-wissel
4945,25.174,09-wissel
4946,24.541,09-wissel
4947,23.261,09-wissel
4948,23.0,09-wissel
4949,22.807,09-wissel
4950,22.062,09-wissel
4951,22.0,09-wissel
4952,22.0,09-wissel
4953,21.35,09-wissel
4954,345.0,09-wissel
4955,219.697,09-wissel
4956,179.049,09-wissel
4957,171.0,09-wissel
4958,148.012,09-wissel
4959,132.0,09-wissel
4960,115.0,09-wissel
4961,106.0,09-wissel
4962,104.0,09-wissel
4963,98.4,09-wissel
4964,91.4,09-wissel
4965,90.096,09-wissel
4966,83.1,09-wissel
4967,82.0,09-wissel
4968,81.77,09-wissel
4969,81.71,09-wissel
4970,81.6,09-wissel
4971,73.519,09-wissel
4972,71.895,09-wissel
4973,65.9,09-wissel
4974,65.293,09-wissel
4975,65.0,09-wissel
4976,58.9,09-wissel
4977,57.955,09-wissel
4978,54.365,09-wissel
4979,50.0,09-wissel
4980,49.0,09-wissel
4981,46.0,09-wissel
4982,44.5,09-wissel
4983,44.2,09-wissel
4984,44.063,09-wissel
4985,44.0,09-wissel
4986,40.0,09-wissel
4987,39.118,09-wissel
4988,37.336,09-wissel
4989,36.0,09-wissel
4990,35.7,09-wissel
4991,33.1,09-wissel
4992,33.0,09-wissel
4993,30.3,09-wissel
4994,30.0,09-wissel
4995,29.584,09-wissel
4996,29.292,09-wissel
4997,28.558,09-wissel
4998,28.341,09-wissel
4999,27.0,09-wissel
5000,26.836,09-wissel
5001,25.174,09-wissel
5002,24.541,09-wissel
5003,23.261,09-wissel
5004,23.0,09-wissel
5005,22.807,09-wissel
5006,22.062,09-wissel
5007,22.0,09-wissel
5008,22.0,09-wissel
5009,21.35,09-wissel
5010,345.0,09-wissel
5011,219.697,09-wissel
5012,179.049,09-wissel
5013,171.0,09-wissel
5014,148.012,09-wissel
5015,132.0,09-wissel
5016,115.0,09-wissel
5017,106.0,09-wissel
5018,104.0,09-wissel
5019,98.4,09-wissel
5020,91.4,09-wissel
5021,90.096,09-wissel
5022,83.1,09-wissel
5023,82.0,09-wissel
5024,81.77,09-wissel
5025,81.71,09-wissel
5026,81.6,09-wissel
5027,73.519,09-wissel
5028,71.895,09-wissel
5029,65.9,09-wissel
5030,65.293,09-wissel
5031,65.0,09-wissel
5032,58.9,09-wissel
5033,57.955,09-wissel
5034,54.365,09-wissel
5035,50.0,09-wissel
5036,49.0,09-wissel
5037,46.0,09-wissel
5038,44.5,09-wissel
5039,44.2,09-wissel
5040,44.063,09-wissel
5041,44.0,09-wissel
5042,40.0,09-wissel
5043,39.118,09-wissel
5044,37.336,09-wissel
5045,36.0,09-wissel
5046,35.7,09-wissel
5047,33.1,09-wissel
5048,33.0,09-wissel
5049,30.3,09-wissel
5050,30.0,09-wissel
5051,29.584,09-wissel
5052,29.292,09-wissel
5053,28.558,09-wissel
5054,28.341,09-wissel
5055,27.0,09-wissel
5056,26.836,09-wissel
5057,25.174,09-wissel
5058,24.541,09-wissel
5059,23.261,09-wissel
5060,23.0,09-wissel
5061,22.807,09-wissel
5062,22.062,09-wissel
5063,22.0,09-wissel
5064,22.0,09-wissel
5065,21.35,09-wissel
5066,345.0,09-wissel
5067,219.697,09-wissel
5068,179.049,09-wissel
5069,171.0,09-wissel
5070,148.012,09-wissel
5071,132.0,09-wissel
5072,115.0,09-wissel
5073,106.0,09-wissel
5074,104.0,09-wissel
5075,98.4,09-wissel
5076,91.4,09-wissel
5077,90.096,09-wissel
5078,83.1,09-wissel
5079,82.0,09-wissel
5080,81.77,09-wissel
5081,81.71,09-wissel
5082,81.6,09-wissel
5083,73.519,09-wissel
5084,71.895,09-wissel
5085,65.9,09-wissel
5086,65.293,09-wissel
5087,65.0,09-wissel
5088,58.9,09-wissel
5089,57.955,09-wissel
5090,54.365,09-wissel
5091,50.0,09-wissel
5092,49.0,09-wissel
5093,46.0,09-wissel
5094,44.5,09-wissel
5095,44.2,09-wissel
5096,44.063,09-wissel
5097,44.0,09-wissel
5098,40.0,09-wissel
5099,39.118,09-wissel
5100,37.336,09-wissel
5101,36.0,09-wissel
5102,35.7,09-wissel
5103,33.1,09-wissel
5104,33.0,09-wissel
5105,30.3,09-wissel
5106,30.0,09-wissel
5107,29.584,09-wissel
5108,29.292,09-wissel
5109,28.558,09-wissel
5110,28.341,09-wissel
5111,27.0,09-wissel
5112,26.836,09-wissel
5113,25.174,09-wissel
5114,24.541,09-wissel
5115,23.261,09-wissel
5116,23.0,09-wissel
5117,22.807,09-wissel
5118,22.062,09-wissel
5119,22.0,09-wissel
5120,22.0,09-wissel
5121,21.35,09-wissel
5122,345.0,09-wissel
5123,219.697,09-wissel
5124,179.049,09-wissel
5125,171.0,09-wissel
5126,148.012,09-wissel
5127,132.0,09-wissel
5128,115.0,09-wissel
5129,106.0,09-wissel
5130,104.0,09-wissel
5131,98.4,09-wissel
5132,91.4,09-wissel
5133,90.096,09-wissel
5134,83.1,09-wissel
5135,82.0,09-wissel
5136,81.77,09-wissel
5137,81.71,09-wissel
5138,81.6,09-wissel
5139,73.519,09-wissel
5140,71.895,09-wissel
5141,65.9,09-wissel
5142,65.293,09-wissel
5143,65.0,09-wissel
5144,58.9,09-wissel
5145,57.955,09-wissel
5146,54.365,09-wissel
5147,50.0,09-wissel
5148,49.0,09-wissel
5149,46.0,09-wissel
5150,44.5,09-wissel
5151,44.2,09-wissel
5152,44.063,09-wissel
5153,44.0,09-wissel
5154,40.0,09-wissel
5155,39.118,09-wissel
5156,37.336,09-wissel
5157,36.0,09-wissel
5158,35.7,09-wissel
5159,33.1,09-wissel
5160,2.300.000,09-wissel
5161,1.544.000,09-wissel
5162,500.000,09-wissel
5163,500.000,09-wissel
5164,500.000,09-wissel
5165,450.000,09-wissel
5166,383.000,09-wissel
5167,372.000,09-wissel
5168,350.000,09-wissel
5169,345.000,09-wissel
5170,341.300,09-wissel
5171,340.000,09-wissel
5172,309.000,09-wissel
5173,304.000,09-wissel
5174,300.000,09-wissel
5175,290.000,09-wissel
5176,288.474,09-wissel
5177,282.100,09-wissel
5178,250.000,09-wissel
5179,248.300,09-wissel
5180,239.209,09-wissel
5181,238.000,09-wissel
5182,221.000,09-wissel
5183,216.000,09-wissel
5184,213.000,09-wissel
5185,204.000,09-wissel
5186,203.000,09-wissel
5187,200.000,09-wissel
5188,189.000,09-wissel
5189,186.779,09-wissel
5190,183.000,09-wissel
5191,178.956,09-wissel
5192,174.000,09-wissel
5193,168.000,09-wissel
5194,164.000,09-wissel
5195,163.000,09-wissel
5196,160.100,09-wissel
5197,157.000,09-wissel
5198,152.000,09-wissel
5199,143.000,09-wissel
5200,142.000,09-wissel
5201,142.000,09-wissel
5202,141.700,09-wissel
5203,137.000,09-wissel
5204,133.000,09-wissel
5205,130.000,09-wissel
5206,130.000,09-wissel
5207,129.700,09-wissel
5208,124.000,09-wissel
5209,121.660,09-wissel
5210,121.100,09-wissel
5211,120.000,09-wissel
5212,120.000,09-wissel
5213,119.500,09-wissel
5214,114.000,09-wissel
5215,113.000,09-wissel
5216,107.700,09-wissel
5217,106.000,09-wissel
5218,105.000,09-wissel
5219,103.100,09-wissel
5220,101.500,09-wissel
5221,100.000,09-wissel
5222,100.000,09-wissel
5223,100.000,09-wissel
5224,99.290,09-wissel
5225,99.000,09-wissel
5226,99.000,09-wissel
5227,98.200,09-wissel
5228,98.200,09-wissel
5229,97.000,09-wissel
5230,95.500,09-wissel
5231,95.000,09-wissel
5232,93.700,09-wissel
5233,92.000,09-wissel
5234,90.800,09-wissel
5235,90.000,09-wissel
5236,90.000,09-wissel
5237,89.000,09-wissel
5238,88.857,09-wissel
5239,88.000,09-wissel
5240,87.314,09-wissel
5241,86.000,09-wissel
5242,85.500,09-wissel
5243,84.900,09-wissel
5244,83.300,09-wissel
5245,83.000,09-wissel
5246,82.852,09-wissel
5247,82.000,09-wissel
5248,81.567,09-wissel
5249,79.100,09-wissel
5250,79.000,09-wissel
5251,79.000,09-wissel
5252,79.000,09-wissel
5253,79.000,09-wissel
5254,78.634,09-wissel
5255,78.000,09-wissel
5256,77.000,09-wissel
5257,76.836,09-wissel
5258,75.550,09-wissel
5259,75.000,09-wissel
5260,75.000,09-wissel
5261,73.300,09-wissel
5262,73.000,09-wissel
5263,72.500,09-wissel
5264,72.226,09-wissel
5265,72.200,09-wissel
5266,72.000,09-wissel
5267,72.000,09-wissel
5268,71.700,09-wissel
5269,71.300,09-wissel
5270,71.000,09-wissel
5271,71.000,09-wissel
5272,70.000,09-wissel
5273,70.000,09-wissel
5274,69.600,09-wissel
5275,69.440,09-wissel
5276,69.000,09-wissel
5277,69.000,09-wissel
5278,68.000,09-wissel
5279,67.000,09-wissel
5280,65.000,09-wissel
5281,65.000,09-wissel
5282,64.000,09-wissel
5283,63.000,09-wissel
5284,62.333,09-wissel
5285,62.025,09-wissel
5286,61.886,09-wissel
5287,61.800,09-wissel
5288,61.300,09-wissel
5289,61.200,09-wissel
5290,61.000,09-wissel
5291,60.400,09-wissel
5292,60.000,09-wissel
5293,60.000,09-wissel
5294,59.900,09-wissel
5295,59.616,09-wissel
5296,59.600,09-wissel
5297,59.000,09-wissel
5298,58.000,09-wissel
5299,58.000,09-wissel
5300,58.000,09-wissel
5301,57.750,09-wissel
5302,55.600,09-wissel
5303,55.090,09-wissel
5304,55.000,09-wissel
5305,55.000,09-wissel
5306,54.300,09-wissel
5307,53.000,09-wissel
5308,52.648,09-wissel
5309,52.000,09-wissel
5310,52.000,09-wissel
5311,51.100,09-wissel
5312,51.000,09-wissel
5313,51.000,09-wissel
5314,51.000,09-wissel
5315,50.767,09-wissel
5316,50.000,09-wissel
5317,50.000,09-wissel
5318,50.000,09-wissel
5319,50.000,09-wissel
5320,49.900,09-wissel
5321,49.300,09-wissel
5322,49.300,09-wissel
5323,49.100,09-wissel
5324,49.077,09-wissel
5325,49.000,09-wissel
5326,48.500,09-wissel
5327,48.000,09-wissel
5328,47.000,09-wissel
5329,47.000,09-wissel
5330,46.000,09-wissel
5331,46.000,09-wissel
5332,46.000,09-wissel
5333,45.800,09-wissel
5334,45.570,09-wissel
5335,45.000,09-wissel
5336,45.000,09-wissel
5337,45.000,09-wissel
5338,44.730,09-wissel
5339,44.500,09-wissel
5340,44.000,09-wissel
5341,44.000,09-wissel
5342,44.000,09-wissel
5343,44.000,09-wissel
5344,43.700,09-wissel
5345,43.000,09-wissel
5346,43.000,09-wissel
5347,43.000,09-wissel
5348,42.800,09-wissel
5349,42.595,09-wissel
5350,42.000,09-wissel
5351,41.300,09-wissel
5352,41.000,09-wissel
5353,41.000,09-wissel
5354,41.000,09-wissel
5355,40.916,09-wissel
5356,40.600,09-wissel
5357,40.582,09-wissel
5358,40.100,09-wissel
5359,40.000,09-wissel
5360,40.000,09-wissel
5361,39.218,09-wissel
5362,39.200,09-wissel
5363,39.000,09-wissel
5364,39.000,09-wissel
5365,38.000,09-wissel
5366,38.000,09-wissel
5367,37.500,09-wissel
5368,37.000,09-wissel
5369,36.600,09-wissel
5370,36.300,09-wissel
5371,36.000,09-wissel
5372,36.000,09-wissel
5373,36.000,09-wissel
5374,35.900,09-wissel
5375,35.800,09-wissel
5376,35.700,09-wissel
5377,35.200,09-wissel
5378,35.000,09-wissel
5379,35.000,09-wissel
5380,35.000,09-wissel
5381,34.900,09-wissel
5382,34.700,09-wissel
5383,34.650,09-wissel
5384,34.000,09-wissel
5385,34.000,09-wissel
5386,33.800,09-wissel
5387,33.045,09-wissel
5388,33.000,09-wissel
5389,33.000,09-wissel
5390,32.600,09-wissel
5391,32.500,09-wissel
5392,32.200,09-wissel
5393,32.000,09-wissel
5394,32.000,09-wissel
5395,32.000,09-wissel
5396,32.000,09-wissel
5397,32.000,09-wissel
5398,31.900,09-wissel
5399,31.518,09-wissel
5400,31.000,09-wissel
5401,31.000,09-wissel
5402,31.000,09-wissel
5403,31.000,09-wissel
5404,30.900,09-wissel
5405,30.582,09-wissel
5406,30.400,09-wissel
5407,30.300,09-wissel
5408,30.184,09-wissel
5409,30.000,09-wissel
5410,30.000,09-wissel
5411,30.000,09-wissel
5412,30.000,09-wissel
5413,30.000,09-wissel
5414,30.000,09-wissel
5415,30.000,09-wissel
5416,30.000,09-wissel
5417,29.987,09-wissel
5418,29.300,09-wissel
5419,29.000,09-wissel
5420,29.000,09-wissel
5421,28.800,09-wissel
5422,28.500,09-wissel
5423,28.495,09-wissel
5424,28.290,09-wissel
5425,28.000,09-wissel
5426,28.000,09-wissel
5427,28.000,09-wissel
5428,28.000,09-wissel
5429,27.605,09-wissel
5430,27.400,09-wissel
5431,27.043,09-wissel
5432,27.027,09-wissel
5433,27.000,09-wissel
5434,27.000,09-wissel
5435,26.950,09-wissel
5436,26.751,09-wissel
5437,26.745,09-wissel
5438,26.000,09-wissel
5439,26.000,09-wissel
5440,26.000,09-wissel
5441,26.000,09-wissel
5442,26.000,09-wissel
5443,25.988,09-wissel
5444,25.900,09-wissel
5445,25.800,09-wissel
5446,25.500,09-wissel
5447,25.500,09-wissel
5448,25.000,09-wissel
5449,25.000,09-wissel
5450,25.000,09-wissel
5451,25.000,09-wissel
5452,25.000,09-wissel
5453,25.000,09-wissel
5454,25.000,09-wissel
5455,24.900,09-wissel
5456,24.800,09-wissel
5457,24.700,09-wissel
5458,24.700,09-wissel
5459,24.700,09-wissel
5460,24.586,09-wissel
5461,24.540,09-wissel
5462,24.300,09-wissel
5463,24.200,09-wissel
5464,24.090,09-wissel
5465,24.000,09-wissel
5466,24.000,09-wissel
5467,24.000,09-wissel
5468,24.000,09-wissel
5469,24.000,09-wissel
5470,24.000,09-wissel
5471,23.300,09-wissel
5472,23.300,09-wissel
5473,23.100,09-wissel
5474,23.000,09-wissel
5475,23.000,09-wissel
5476,22.965,09-wissel
5477,22.850,09-wissel
5478,22.800,09-wissel
5479,22.700,09-wissel
5480,22.540,09-wissel
5481,22.500,09-wissel
5482,22.483,09-wissel
5483,22.473,09-wissel
5484,22.354,09-wissel
5485,22.233,09-wissel
5486,22.200,09-wissel
5487,22.000,09-wissel
5488,22.000,09-wissel
5489,22.000,09-wissel
5490,22.000,09-wissel
5491,22.000,09-wissel
5492,22.000,09-wissel
5493,21.973,09-wissel
5494,21.946,09-wissel
5495,21.500,09-wissel
5496,21.300,09-wissel
5497,21.230,09-wissel
5498,21.150,09-wissel
5499,21.000,09-wissel
5500,21.000,09-wissel
5501,21.000,09-wissel
5502,21.000,09-wissel
5503,21.000,09-wissel
5504,21.000,09-wissel
5505,21.000,09-wissel
5506,20.800,09-wissel
5507,20.700,09-wissel
5508,20.451,09-wissel
5509,20.400,09-wissel
5510,20.300,09-wissel
5511,20.300,09-wissel
5512,20.300,09-wissel
5513,20.013,09-wissel
5514,20.000,09-wissel
5515,20.000,09-wissel
5516,20.000,09-wissel
5517,20.000,09-wissel
5518,20.000,09-wissel
5519,20.000,09-wissel
5520,20.000,09-wissel
5521,20.000,09-wissel
5522,20.000,09-wissel
5523,19.998,09-wissel
5524,19.997,09-wissel
5525,19.950,09-wissel
5526,19.900,09-wissel
5527,19.800,09-wissel
5528,19.536,09-wissel
5529,19.519,09-wissel
5530,19.500,09-wissel
5531,19.450,09-wissel
5532,19.300,09-wissel
5533,19.235,09-wissel
5534,19.187,09-wissel
5535,19.100,09-wissel
5536,19.070,09-wissel
5537,19.000,09-wissel
5538,19.000,09-wissel
5539,18.700,09-wissel
5540,18.700,09-wissel
5541,18.600,09-wissel
5542,18.600,09-wissel
5543,18.582,09-wissel
5544,18.500,09-wissel
5545,18.400,09-wissel
5546,18.300,09-wissel
5547,18.300,09-wissel
