,link,rank,name,ceo,founded,revenue,country,industry
8650,https://www.value.today/company/peyto-exploration-development,8054,PEYTO EXPLORATION & DEVELOPMENT,Not found,Not found,399.9 Million USD for Year ending December-2020,Canada,"['Energy', 'Oil and Gas', 'Natural Gas Generation']"
8651,https://www.value.today/company/anhui-sierte-fertilizer-industry-ltd.-company,8061,"ANHUI SIERTE FERTILIZER INDUSTRY LTD. ,COMPANY",Not found,Not found,Not found,China,"['Basic Materials', 'Agriculture Related']"
8652,https://www.value.today/company/gcp-infrastructure-investments-limited,8062,GCP INFRASTRUCTURE INVESTMENTS LIMITED,Not found,Not found,77 Million USD,UK,['Asset Management']
8653,https://www.value.today/company/brightspire-capital-inc.,8063,"BRIGHTSPIRE CAPITAL, INC.",Not found,Not found,323 Million USD,USA,"['Real Estate', 'Property Investments']"
8654,https://www.value.today/company/banco-bbva-argentina,8056,BANCO BBVA ARGENTINA,Not found,Not found,976 Million USD,Spain,"['Financial Services', 'Banking Services']"
8655,https://www.value.today/company/blackrock-throgmorton-trust,8059,BLACKROCK THROGMORTON TRUST,Not found,Not found,Not found,UK,['Asset Management']
8656,https://www.value.today/company/premier-foods,8058,PREMIER FOODS,Not found,Not found,"1,060 Million USD",UK,['Package Foods']
8657,https://www.value.today/company/snap-one-holdings-corp.,8057,SNAP ONE HOLDINGS CORP.,Not found,2017,"1,008 Million USD",USA,['Shell Company']
8658,https://www.value.today/company/saudi-real-estate-company,8055,SAUDI REAL ESTATE COMPANY,Not found,Not found,274 Million USD,Saudi Arabia,['Real Estate']
8659,https://www.value.today/company/schroder-asiapacific-fund,8060,SCHRODER ASIAPACIFIC FUND,Not found,Not found,171 Million USD,UK,"['Investments', 'Asset Management']"
8660,https://www.value.today/company/donnelley-financial-solutions,8073,DONNELLEY FINANCIAL SOLUTIONS,Not found,1983,993 Million USD,USA,"['Financial Services', 'Consumer Services', 'Stock Markets, Trading, Capital Markets']"
8661,https://www.value.today/company/gl-tech,8069,GL TECH,Not found,Not found,Not found,China,"['Industries', 'Electrical Products']"
8662,https://www.value.today/company/avid-technology,8070,AVID TECHNOLOGY,Not found,1987,409 Million USD,USA,"['Communication Services', 'Software and IT', 'Technology', 'Software Products', 'Gaming', 'Media']"
8663,https://www.value.today/company/sano-brunos-enterprises-ltd,8072,SANO BRUNO'S ENTERPRISES LTD,Not found,Not found,560 Million USD,Israel,"['Consumer Defensive', 'Household Products', 'FMCG']"
8664,https://www.value.today/company/beijing-tong-ren-tang-chinese-medicine-company,8071,BEIJING TONG REN TANG CHINESE MEDICINE COMPANY,Not found,Not found,198 Million USD,Hong Kong,"['Healthcare', 'Pharmacy', 'Retail']"
8665,https://www.value.today/company/shengyuan-environmental-protection-co.ltd.,8068,"SHENGYUAN ENVIRONMENTAL PROTECTION CO.,LTD.",Not found,Not found,Not found,China,['Waste and Trash Management']
8666,https://www.value.today/company/green-brick-partners,8067,GREEN BRICK PARTNERS,Not found,2006,"1,402 Million USD",USA,"['Consumer Cyclical', 'Construction Materials', 'Capital Goods', 'Construction']"
8667,https://www.value.today/company/chongqing-zongshen-power-machinery,8066,CHONGQING ZONGSHEN POWER MACHINERY,Not found,Not found,Not found,China,"['Consumer Cyclical', 'Automobile', 'Automobile Parts']"
8668,https://www.value.today/company/xinyaqiang-silicon-chemistry-co.ltd,8064,"XINYAQIANG SILICON CHEMISTRY CO.,LTD",Not found,Not found,Not found,China,"['Basic Materials', 'Chemicals']"
8669,https://www.value.today/company/grupa-zywiec-s..,8065,GRUPA ZYWIEC S.A.,Not found,Not found,Not found,Poland,"['Consumer Defensive', 'Alcoholic Beverages', 'Beverages', 'Beer']"
8670,https://www.value.today/company/hailir-pesticides-and-chemicals-group,8080,HAILIR PESTICIDES AND CHEMICALS GROUP,Not found,Not found,Not found,China,"['Basic Materials', 'Chemicals', 'Agriculture Related']"
8671,https://www.value.today/company/joy-kie-corporation-limited.,8074,JOY KIE CORPORATION LIMITED.,Not found,Not found,Not found,China,"['Consumer Cyclical', 'Leisure']"
8672,https://www.value.today/company/shenzhen-worldunion-group,8082,SHENZHEN WORLDUNION GROUP,Not found,Not found,Not found,China,['Real Estate']
8673,https://www.value.today/company/energy-fuels,8081,ENERGY FUELS,Not found,Not found,3 Million USD,USA,"['Energy', 'Uranium']"
8674,https://www.value.today/company/dream-unlimited,8079,DREAM UNLIMITED,Not found,Not found,250 Million USD,Canada,['Real Estate']
8675,https://www.value.today/company/kpc-pharmaceuticals,8078,KPC PHARMACEUTICALS,Not found,Not found,Not found,China,"['Healthcare', 'Pharmaceutical', 'HealthCare Products']"
8676,https://www.value.today/company/bml,8083,BML,Not found,Not found,Not found,Japan,"['Healthcare', 'Health Care Diagnostics']"
8677,https://www.value.today/company/jiangsu-hongdou-industrial-co.-ltd,8075,JIANGSU HONGDOU INDUSTRIAL CO. LTD,Not found,Not found,Not found,China,"['Consumer Cyclical', 'Apparels and Accessories']"
8678,https://www.value.today/company/jin-tong-ling-technology-group,8077,JIN TONG LING TECHNOLOGY GROUP,Not found,Not found,Not found,China,"['Industries', 'Industry Machinery']"
8679,https://www.value.today/company/guangdong-aofei-data-technology,8076,GUANGDONG AOFEI DATA TECHNOLOGY,Not found,Not found,Not found,China,"['Technology', 'Software and IT']"
8680,https://www.value.today/company/shanghai-sk-automation-technology-co.-ltd.,8093,"SHANGHAI SK AUTOMATION TECHNOLOGY CO., LTD.",Not found,Not found,Not found,China,"['Industries', 'Industry Machinery']"
8681,https://www.value.today/company/shengda-miningltd,8089,SHENGDA MININGLTD,Not found,Not found,Not found,China,"['Basic Materials', 'Mining']"
8682,https://www.value.today/company/shenandoah-telecommunications-company,8086,SHENANDOAH TELECOMMUNICATIONS COMPANY,Not found,Not found,245 Million USD,USA,"['Communication Services', 'Telecom', 'Utilities', 'Telecom Equipment']"
8683,https://www.value.today/company/harsco-corporation,8088,HARSCO CORPORATION,Not found,Not found,"1,848 Million USD",USA,"['Industries', 'Metal Fabrication Products', 'Capital Goods', 'Railway', 'Environmental Services', 'Industry Machinery']"
8684,https://www.value.today/company/similarweb-ltd.,8090,SIMILARWEB LTD.,Not found,2007,Not found,Israel,"['Market Research', 'Analytics', 'Internet or Mobile App Based Business']"
8685,https://www.value.today/company/italtile,8092,ITALTILE,Not found,Not found,544 Million USD,South Africa,"['Consumer Cyclical', 'Retail', 'Construction Materials']"
8686,https://www.value.today/company/flexium-interconnect,8085,FLEXIUM INTERCONNECT,Not found,Not found,"1,175 Million USD",Taiwan,"['Technology', 'Electronics', 'Capital Goods']"
8687,https://www.value.today/company/regional-container-lines-public-company,8087,REGIONAL CONTAINER LINES PUBLIC COMPANY,Not found,Not found,"1,051 Million USD",Thailand,"['Industries', 'Shipping']"
8688,https://www.value.today/company/kura-sushi,8084,KURA SUSHI,Not found,Not found,0 Million USD,Japan,"['Consumer Cyclical', 'Restaurants']"
8689,https://www.value.today/company/ckd-corporation,8091,CKD CORPORATION,Not found,Not found,"1,038 Million USD",Japan,"['Industries', 'Industry Machinery']"
8690,https://www.value.today/company/colony-credit-real-estate,8094,COLONY CREDIT REAL ESTATE,Not found,Not found,Not found,USA,"['Real Estate', 'Consumer Services']"
8691,https://www.value.today/company/shenyang-machine-tool,8096,SHENYANG MACHINE TOOL,Not found,Not found,Not found,China,"['Industries', 'Industry Machinery']"
8692,https://www.value.today/company/hengdian-entertainment,8102,HENGDIAN ENTERTAINMENT,Not found,Not found,344 Million USD,China,"['Communication Services', 'Entertainment']"
8693,https://www.value.today/company/exchange-income-corporation,8099,EXCHANGE INCOME CORPORATION,Not found,Not found,"1,087 Million USD",Canada,"['Industries', 'Airlines', 'Aviation']"
8694,https://www.value.today/company/pgt-innovations,8101,PGT INNOVATIONS,Not found,Not found,"1,161 Million USD",USA,"['Industries', 'Construction Materials', 'Capital Goods', 'Building Products and Equipment']"
8695,https://www.value.today/company/bmo-global-smaller-companies,8097,BMO GLOBAL SMALLER COMPANIES,Not found,1889,461 Million USD,UK,['Asset Management']
8696,https://www.value.today/company/lonking-holdings,8095,LONKING HOLDINGS,Not found,Not found,Not found,China,"['Industries', 'Heavy Machinery']"
8697,https://www.value.today/company/broadmark-realty-capital,8094,BROADMARK REALTY CAPITAL,Not found,Not found,120 Million USD,USA,"['Real Estate', 'Property Investments']"
8698,https://www.value.today/company/vnv-global-ab-publ,8098,VNV GLOBAL AB (PUBL),Not found,Not found,Not found,Sweden,"['Financial Services', 'Asset Management']"
8699,https://www.value.today/company/sitronix-technology-corporation,8100,SITRONIX TECHNOLOGY CORPORATION,Not found,Not found,Not found,Taiwan,"['Technology', 'Semiconductors']"
8700,https://www.value.today/company/shenzhen-techand-ecology-environment,8103,SHENZHEN TECHAND ECOLOGY & ENVIRONMENT,Not found,Not found,Not found,China,"['Industries', 'Construction']"
8701,https://www.value.today/company/city-holding-company,8109,CITY HOLDING COMPANY,Not found,Not found,218 Million USD,USA,"['Financial Services', 'Banking Services']"
8702,https://www.value.today/company/wuling-motor-holdings,8110,WULING MOTOR HOLDINGS,Not found,Not found,"2,000 Million USD",Hong Kong,['Automobile']
8703,https://www.value.today/company/dustin-group-ab-publ,8110,DUSTIN GROUP AB (PUBL),Not found,Not found,"1,496 Million USD",Sweden,"['Technology', 'Software and IT']"
8704,https://www.value.today/company/safety-insurance-group,8105,SAFETY INSURANCE GROUP,Not found,Not found,864 Million USD,USA,"['Financial Services', 'Insurance']"
8705,https://www.value.today/company/rongan-property,8106,RONGAN PROPERTY,Not found,Not found,Not found,China,['Real Estate']
8706,https://www.value.today/company/guangzhou-metro-design-research-institute-co.-ltd.,8111,"GUANGZHOU METRO DESIGN & RESEARCH INSTITUTE CO., LTD.",Not found,Not found,Not found,China,['Industries']
8707,https://www.value.today/company/nts-asa,8107,NTS ASA,Not found,Not found,526 Million USD,Norway,"['Consumer Defensive', 'Meat / Poultry / Fish / Chicken', 'Ships and Boats', 'Farming / Seeds / Milling']"
8708,https://www.value.today/company/playa-hotels-resorts,8108,PLAYA HOTELS & RESORTS,Not found,Not found,Not found,Netherlands,"['Consumer Cyclical', 'Resorts']"
8709,https://www.value.today/company/wuhan-department-store-group,8104,WUHAN DEPARTMENT STORE GROUP,Not found,Not found,Not found,China,"['Consumer Cyclical', 'Retail', 'Super Markets', 'Department Stores']"
8710,https://www.value.today/company/miracle-automation-engineering,8119,MIRACLE AUTOMATION ENGINEERING,Not found,Not found,Not found,China,"['Industries', 'Engineering Products', 'Engineering Services', 'Industry Machinery']"
8711,https://www.value.today/company/dook-media-group-limited,8116,DOOK MEDIA GROUP LIMITED,Not found,Not found,Not found,China,"['Communication Services', 'Publishing']"
8712,https://www.value.today/company/sildarvinnslan-hf.,8118,SILDARVINNSLAN HF.,Not found,Not found,Not found,Iceland,"['Consumer Defensive', 'Farming / Seeds / Milling', 'Fishing']"
8713,https://www.value.today/company/secure-energy-services,8117,SECURE ENERGY SERVICES,Not found,Not found,"1,823.6 Million CAD for Year ending December-2020",Canada,"['Energy', 'Oil and Gas', 'Oil and Gas Equipment and Services', 'Oil Field Services']"
8714,https://www.value.today/company/hanwei-electronics-group-corporation,8115,HANWEI ELECTRONICS GROUP CORPORATION,Not found,Not found,Not found,China,"['Technology', 'Electronics', 'Technology Hardware and Instruments']"
8715,https://www.value.today/company/myovant-sciences,8121,MYOVANT SCIENCES,Not found,Not found,271 Million USD,UK,"['Healthcare', 'HealthCare Products', 'Biotechnology', 'Biopharmaceutical']"
8716,https://www.value.today/company/shenzhen-center-power-tech.-co.-ltd,8113,SHENZHEN CENTER POWER TECH. CO. LTD,Not found,Not found,Not found,China,"['Industries', 'Industry Machinery']"
8717,https://www.value.today/company/1st-source-corporation,8112,1ST SOURCE CORPORATION,Not found,Not found,336 Million USD,USA,"['Financial Services', 'Banking Services']"
8718,https://www.value.today/company/p.t.-fajar-surya-wisesa-tbk,8120,P.T. FAJAR SURYA WISESA TBK,Not found,1987,Not found,Indonesia,"['Consumer Cyclical', 'Packaging']"
8719,https://www.value.today/company/amarin-corporation,8122,AMARIN CORPORATION,Not found,Not found,583 Million USD,Ireland,"['Healthcare', 'HealthCare Products', 'Biotechnology', 'Biopharmaceutical', 'Pharmaceutical']"
8720,https://www.value.today/company/glenveagh-properties-plc,8132,GLENVEAGH PROPERTIES PLC,Not found,Not found,476 Million USD,Ireland,['Construction']
8721,https://www.value.today/company/black-peony-group,8130,BLACK PEONY (GROUP),Not found,Not found,Not found,China,"['Consumer Cyclical', 'Textile']"
8722,https://www.value.today/company/kangji-medical-holdings-limited,8123,KANGJI MEDICAL HOLDINGS LIMITED,Not found,Not found,Not found,China,"['Healthcare', 'Medical Equipment']"
8723,https://www.value.today/company/aoyuan-beauty-valley-technology-co.ltd.,8127,"AOYUAN BEAUTY VALLEY TECHNOLOGY CO.,LTD.",Not found,Not found,Not found,China,"['Basic Materials', 'Chemicals']"
8724,https://www.value.today/company/nanosonics,8128,NANOSONICS,Not found,Not found,82 Million USD,Australia,"['Healthcare', 'Medical Equipment']"
8725,https://www.value.today/company/heartland-express,8129,HEARTLAND EXPRESS,Not found,Not found,607 Million USD,USA,"['Industries', 'Transportation', 'Freight Transport']"
8726,https://www.value.today/company/ero-copper,8125,ERO COPPER,Not found,Not found,489 Million USD,Canada,"['Basic Materials', 'Copper Mining', 'Mining', 'Gold Mining', 'Metals', 'Silver Mining']"
8727,https://www.value.today/company/maoyan-entertainment,8126,MAOYAN ENTERTAINMENT,Not found,Not found,Not found,China,"['Communication Services', 'Internet or Mobile App Based Business']"
8728,https://www.value.today/company/tokmanni-group-oyj,8124,TOKMANNI GROUP OYJ,Not found,Not found,"1,141 Million USD",Finland,"['Consumer Defensive', 'Retail']"
8729,https://www.value.today/company/kyoritsu-maintenance,8131,KYORITSU MAINTENANCE,Not found,Not found,"1,267 Million USD",Japan,"['Consumer Cyclical', 'Resorts', 'Hotels']"
8730,https://www.value.today/company/felda-global-ventures-holdings-berhad,8133,FELDA GLOBAL VENTURES HOLDINGS BERHAD,Not found,Not found,Not found,Malaysia,"['Consumer Defensive', 'Farming / Seeds / Milling']"
8731,https://www.value.today/company/shanghai-hugong-electric-group,8140,SHANGHAI HUGONG ELECTRIC GROUP,Not found,Not found,Not found,China,"['Industries', 'Industry Machinery']"
8732,https://www.value.today/company/blue-star,8139,BLUE STAR,Not found,Not found,751 Million USD,India,"['Industries', 'Electronics', 'Consumer Electronics', 'Industry Machinery', 'Consumer Durables']"
8733,https://www.value.today/company/medicalsystem-biotechnology,8137,MEDICALSYSTEM BIOTECHNOLOGY,Not found,Not found,Not found,China,"['Healthcare', 'Health Care Diagnostics']"
8734,https://www.value.today/company/suzhou-sushi-testing-group,8142,SUZHOU SUSHI TESTING GROUP,Not found,Not found,Not found,China,"['Technology', 'Technology Hardware and Instruments']"
8735,https://www.value.today/company/inhibrx-inc.,8138,"INHIBRX, INC.",Not found,Not found,"7,125 Million USD",USA,"['Healthcare', 'Biotechnology', 'Biopharmaceutical']"
8736,https://www.value.today/company/sparebank-1-nord-norge,8141,SPAREBANK 1 NORD-NORGE,Not found,Not found,389 Million USD,Norway,"['Financial Services', 'Banking Services']"
8737,https://www.value.today/company/yakutsk-fuel-and-energy-company,8136,YAKUTSK FUEL AND ENERGY COMPANY,Not found,Not found,Not found,Russia,"['Energy', 'Oil and Gas']"
8738,https://www.value.today/company/luoniushan,8134,LUONIUSHAN,Not found,Not found,Not found,China,"['Consumer Defensive', 'Meat / Poultry / Fish / Chicken', 'Farming / Seeds / Milling']"
8739,https://www.value.today/company/asia-pacific-telecom,8135,ASIA PACIFIC TELECOM,Not found,Not found,418 Million USD,Taiwan,"['Communication Services', 'Telecom']"
8740,https://www.value.today/company/japan-petroleum-exploration,8143,JAPAN PETROLEUM EXPLORATION,Not found,1955,"1,818 Million USD",Japan,"['Energy', 'Oil and Gas']"
8741,https://www.value.today/company/newcapec-electronics,8149,NEWCAPEC ELECTRONICS,Not found,Not found,Not found,China,"['Technology', 'Electronics', 'Technology Hardware and Instruments']"
8742,https://www.value.today/company/zhejiang-huatong-meat-products,8150,ZHEJIANG HUATONG MEAT PRODUCTS,Not found,Not found,Not found,China,"['Consumer Defensive', 'FMCG', 'Package Foods', 'Food Products']"
8743,https://www.value.today/company/great-bear-resources,8148,GREAT BEAR RESOURCES,Not found,2001,0 Million USD,Canada,"['Basic Materials', 'Metals', 'Mining', 'Gold Mining']"
8744,https://www.value.today/company/biolife-solutions,8152,BIOLIFE SOLUTIONS,Not found,1987,119 Million USD,USA,"['Healthcare', 'Biotechnology', 'Medical Equipment', 'Technology', 'HealthCare Products']"
8745,https://www.value.today/company/yantai-zhenghai-biotechnology,8147,YANTAI ZHENGHAI BIOTECHNOLOGY,Not found,Not found,Not found,China,"['Healthcare', 'Biotechnology']"
8746,https://www.value.today/company/norwegian-air-shuttle-asa,8146,NORWEGIAN AIR SHUTTLE ASA,Not found,1983,522 Million USD,Norway,"['Industries', 'Airlines', 'Aviation']"
8747,https://www.value.today/company/shin-poong-pharm.co,8151,SHIN POONG PHARM.CO,Not found,Not found,Not found,South Korea,"['Healthcare', 'Pharmaceutical']"
8748,https://www.value.today/company/pt-garudafood-putra-putri-jaya-tbk,8144,PT GARUDAFOOD PUTRA PUTRI JAYA TBK,Not found,Not found,Not found,Indonesia,"['Consumer Defensive', 'FMCG', 'Package Foods', 'Food Products']"
8749,https://www.value.today/company/amerant-bancorp,8145,AMERANT BANCORP,Not found,Not found,265 Million USD,USA,"['Financial Services', 'Banking Services']"
8750,https://www.value.today/company/associated-international-hotels,8156,ASSOCIATED INTERNATIONAL HOTELS,Not found,Not found,Not found,Hong Kong,['Real Estate']
8751,https://www.value.today/company/pi-advanced-materials-co.-ltd.,8159,"PI ADVANCED MATERIALS CO., LTD.",Not found,Not found,Not found,South Korea,"['Basic Materials', 'Chemicals']"
8752,https://www.value.today/company/front-yard-residential-corporation,8157,FRONT YARD RESIDENTIAL CORPORATION,Not found,2012,Not found,USA,"['Real Estate', 'Financial Services']"
8753,https://www.value.today/company/oxford-biomedica,8157,OXFORD BIOMEDICA,Not found,1995,167 Million USD,UK,"['Healthcare', 'Biotechnology']"
8754,https://www.value.today/company/toagosei,8160,TOAGOSEI,Not found,1942,"1,141 Million USD",Japan,"['Basic Materials', 'Chemicals']"
8755,https://www.value.today/company/hanssem,8155,HANSSEM,Not found,Not found,"1,669 Million USD",South Korea,"['Consumer Cyclical', 'Furniture', 'Home Furnishing', 'Home Improvement']"
8756,https://www.value.today/company/norma-group-se,8158,NORMA GROUP SE,Not found,1896,"1,091 Million USD",Germany,"['Industries', 'Metal Fabrication Products']"
8757,https://www.value.today/company/nishimatsu-construction,8156,NISHIMATSU CONSTRUCTION,Not found,Not found,"2,362 Million USD",Japan,"['Industries', 'Construction', 'Infrastructure', 'Engineering Services', 'Real Estate']"
8758,https://www.value.today/company/porch-group-inc.,8153,"PORCH GROUP, INC.",Not found,Not found,192 Million USD,USA,"['Technology', 'Software and IT']"
8759,https://www.value.today/company/mixi,8154,MIXI,Not found,1999,862 Million USD,Japan,"['Communication Services', 'Gaming']"
8760,https://www.value.today/company/big-technologies-plc-0,8161,BIG TECHNOLOGIES PLC,Not found,Not found,Not found,UK,"['Technology', 'Software and IT']"
8761,https://www.value.today/company/nanhua-futures,8165,NANHUA FUTURES,Not found,Not found,Not found,China,"['Financial Services', 'Stock Markets, Trading, Capital Markets']"
8762,https://www.value.today/company/china-motor-corporation,8162,CHINA MOTOR CORPORATION,Not found,Not found,"1,028 Million USD",Taiwan,"['Consumer Cyclical', 'Automobile', 'Rent / Lease Services', 'Commercial Vehicles', 'Recreational Vehicles']"
8763,https://www.value.today/company/citic-telecom-international-holdings,8169,CITIC TELECOM INTERNATIONAL HOLDINGS,Not found,1999,"1,209 Million USD",Hong Kong,"['Communication Services', 'Telecom']"
8764,https://www.value.today/company/pilkington-deutschland-ag,8164,PILKINGTON DEUTSCHLAND AG,Not found,Not found,396 Million USD,UK,"['Industries', 'Glass Products', 'Building Products and Equipment']"
8765,https://www.value.today/company/kiwi-property-group,8167,KIWI PROPERTY GROUP,Not found,Not found,151 Million USD,New Zealand,"['Real Estate', 'Property Investments']"
8766,https://www.value.today/company/shaanxi-provincial-natural-gas-co.ltd,8166,SHAANXI PROVINCIAL NATURAL GAS CO.LTD,Not found,Not found,Not found,China,"['Energy', 'Oil and Gas']"
8767,https://www.value.today/company/beijing-orient-landscape-environment,8168,BEIJING ORIENT LANDSCAPE & ENVIRONMENT,Not found,Not found,Not found,China,"['Industries', 'Construction']"
8768,https://www.value.today/company/umw-holdings,8164,UMW HOLDINGS,Not found,Not found,Not found,Malaysia,['Automobile']
8769,https://www.value.today/company/united-integrated-services,8163,UNITED INTEGRATED SERVICES,Not found,Not found,846 Million USD,Taiwan,"['Industries', 'Construction']"
8770,https://www.value.today/company/hotel-properties,8170,HOTEL PROPERTIES,Not found,Not found,361 Million USD,Singapore,"['Consumer Cyclical', 'Hotels', 'Resorts', 'Leisure']"
8771,https://www.value.today/company/jiangxi-hongcheng-waterworks,8177,JIANGXI HONGCHENG WATERWORKS,Not found,Not found,Not found,China,"['Utilities', 'Water Utilities']"
8772,https://www.value.today/company/dalian-huarui-heavy-industry-group,8173,DALIAN HUARUI HEAVY INDUSTRY GROUP,Not found,Not found,Not found,China,"['Industries', 'Industry Machinery']"
8773,https://www.value.today/company/huafu-fashion,8176,HUAFU FASHION,Not found,Not found,Not found,China,"['Consumer Cyclical', 'Textile']"
8774,https://www.value.today/company/xinjiang-communications-construction-group,8174,XINJIANG COMMUNICATIONS CONSTRUCTION GROUP,Not found,Not found,Not found,China,"['Industries', 'Infrastructure']"
8775,https://www.value.today/company/shanghai-datun-energy-resources,8175,SHANGHAI DATUN ENERGY RESOURCES,Not found,Not found,Not found,China,"['Energy', 'Coal Mining', 'Mining']"
8776,https://www.value.today/company/oceaneering-international,8172,OCEANEERING INTERNATIONAL,Not found,Not found,"1,869 Million USD",USA,"['Energy', 'Oil and Gas Equipment and Services', 'Oil and Gas', 'Engineering Services']"
8777,https://www.value.today/company/pt-bank-bukopin-tbk,8179,PT BANK BUKOPIN TBK,Not found,Not found,Not found,Indonesia,"['Financial Services', 'Banking Services']"
8778,https://www.value.today/company/electra-consumer-products-1970-ltd,8178,ELECTRA CONSUMER PRODUCTS (1970) LTD,Not found,Not found,"1,424 Million USD",Israel,"['Technology', 'Electronics', 'Consumer Electronics']"
8779,https://www.value.today/company/supalai-public-company,8171,SUPALAI PUBLIC COMPANY,Not found,Not found,807 Million USD,Thailand,['Real Estate']
8780,https://www.value.today/company/jiangyin-haida-rubber-and-plastic,8189,JIANGYIN HAIDA RUBBER AND PLASTIC,Not found,Not found,Not found,China,"['Consumer Cyclical', 'Automobile', 'Automobile Parts']"
8781,https://www.value.today/company/tong-ren-tang-technologies,8187,TONG REN TANG TECHNOLOGIES,Not found,Not found,Not found,China,"['Healthcare', 'Pharmaceutical']"
8782,https://www.value.today/company/advansix,8185,AdvanSix,Not found,Not found,"1,684 Million USD",USA,"['Basic Materials', 'Chemicals']"
8783,https://www.value.today/company/alpha-fx-group,8184,ALPHA FX GROUP,Not found,2009,91 Million USD,UK,"['Stock Markets, Trading, Capital Markets']"
8784,https://www.value.today/company/jindal-stainless,8186,JINDAL STAINLESS,Not found,Not found,"2,657 Million USD",India,"['Basic Materials', 'Iron and Steel']"
8785,https://www.value.today/company/bomin-electronics,8182,BOMIN ELECTRONICS,Not found,Not found,Not found,China,"['Technology', 'Electronics', 'Semiconductors']"
8786,https://www.value.today/company/jiangxi-huangshanghuang-group-food,8181,JIANGXI HUANGSHANGHUANG GROUP FOOD,Not found,Not found,Not found,China,"['Consumer Defensive', 'FMCG', 'Package Foods', 'Food Products']"
8787,https://www.value.today/company/episil-precision,8188,EPISIL-PRECISION,Not found,Not found,Not found,Taiwan,"['Technology', 'Semiconductors']"
8788,https://www.value.today/company/pt-bank-tabungan-negara-persero-tbk,8183,PT BANK TABUNGAN NEGARA (PERSERO) TBK,Not found,1897,"1,008 Million USD",Indonesia,"['Financial Services', 'Banking Services']"
8789,https://www.value.today/company/danel-adir-yeoshua-ltd,8180,DANEL (ADIR YEOSHUA) LTD,Not found,Not found,701 Million USD,Israel,"['Healthcare', 'Hospitals']"
8790,https://www.value.today/company/saudi-pharmaceutical-industries-medical-appliances-corporation,8198,SAUDI PHARMACEUTICAL INDUSTRIES & MEDICAL APPLIANCES CORPORATION,Not found,Not found,389 Million USD,Saudi Arabia,"['Healthcare', 'Pharmaceutical', 'HealthCare Products', 'Biotechnology']"
8791,https://www.value.today/company/china-east-education-holdings,8196,CHINA EAST EDUCATION HOLDINGS,Not found,Not found,602 Million USD,China,"['Consumer Defensive', 'Education', 'Training Services']"
8792,https://www.value.today/company/qu-mei-home-furnishings-group,8192,QU MEI HOME FURNISHINGS GROUP,Not found,Not found,Not found,China,"['Consumer Cyclical', 'Furniture', 'Home Furnishing']"
8793,https://www.value.today/company/advanced-fiber-resources-zhuhai,8191,ADVANCED FIBER RESOURCES (ZHUHAI),Not found,Not found,Not found,China,"['Technology', 'Communications Equipment']"
8794,https://www.value.today/company/traeger-inc.,8194,"TRAEGER, INC.",Not found,Not found,785 Million USD,USA,"['Kitchen Appliances', 'Home Furnishing']"
8795,https://www.value.today/company/21vianet-group,8195,21VIANET GROUP,Not found,Not found,724 Million USD,China,"['Technology', 'Software and IT', 'Software Products', 'Data Centers', 'Cloud Services']"
8796,https://www.value.today/company/yunnan-wenshan-electric-power,8193,YUNNAN WENSHAN ELECTRIC POWER,Not found,Not found,Not found,China,"['Utilities', 'Electric Utilities']"
8797,https://www.value.today/company/ottogi-corporation,8199,OTTOGI CORPORATION,Not found,1969,"2,258 Million USD",South Korea,"['Consumer Defensive', 'FMCG', 'Package Foods', 'Food Products']"
8798,https://www.value.today/company/aker-solutions-asa,8190,AKER SOLUTIONS ASA,Not found,Not found,"3,006 Million USD",Norway,"['Energy', 'Oil and Gas']"
8799,https://www.value.today/company/par-technology-corporation,8197,PAR TECHNOLOGY CORPORATION,Not found,1968,282 Million USD,USA,"['Technology', 'Office Equipment', 'Software and IT']"
8800,https://www.value.today/company/noble-midstream-partners-lp,8200,NOBLE MIDSTREAM PARTNERS LP,Not found,Not found,Not found,USA,"['Energy', 'Oil and Gas', 'Utilities', 'Gas Utilities']"
8801,https://www.value.today/company/ichibanya,8203,ICHIBANYA,Not found,Not found,329 Million USD,Japan,"['Consumer Cyclical', 'Restaurants']"
8802,https://www.value.today/company/atom-corporation,8205,ATOM CORPORATION,Not found,Not found,227 Million USD,Japan,"['Consumer Cyclical', 'Restaurants']"
8803,https://www.value.today/company/vetropack-holding-ag,8206,VETROPACK HOLDING AG,Not found,Not found,Not found,Switzerland,"['Consumer Cyclical', 'Packaging']"
8804,https://www.value.today/company/continental-gold,8203,CONTINENTAL GOLD,Not found,Not found,Not found,Canada,['Basic Materials']
8805,https://www.value.today/company/p.t.-bank-pan-indonesia-tbk,8207,P.T. BANK PAN INDONESIA TBK,Not found,Not found,806 Million USD,Indonesia,"['Financial Services', 'Banking Services']"
8806,https://www.value.today/company/neoglory-prosperity,8204,NEOGLORY PROSPERITY,Not found,Not found,Not found,China,"['Industries', 'Industry Machinery']"
8807,https://www.value.today/company/sakata-seed-corporation,8201,SAKATA SEED CORPORATION,Not found,1942,533 Million USD,Japan,"['Consumer Defensive', 'Farming / Seeds / Milling']"
8808,https://www.value.today/company/hub24,8200,HUB24,Not found,Not found,17 Million USD,Australia,"['Financial Services', 'Stock Markets, Trading, Capital Markets']"
8809,https://www.value.today/company/gdi-property-group,8202,GDI PROPERTY GROUP,Not found,Not found,30 Million USD,Australia,"['Real Estate', 'Property Investments', 'Commercial Properties']"
