,id,name,official_name,headquarters_country,headquarters_continent,founded,employees,ceo,market_cap,categories,gbp
800,e705e76c00384ea281e26a5d76ce4856,"Ulta Beauty, Inc.",,Bolingbrook,IL,1990,"16,000",Mr. David C. Kimbell,$21.82 Billion,"['UnitedStates', 'ConsumerDiscretionary', 'SpecialtyRetail', 'UnitedStatesConsumerDiscretionary', 'UnitedStatesSpecialtyRetail']",
801,fb5ab1828bdf4d319053f85fdb66a253,Zebra Technologies Corporation,,Lincolnshire,IL,1969,"9,800",Mr. Anders  Gustafsson,$21.87 Billion,"['UnitedStates', 'Technology', 'CommunicationEquipment', 'UnitedStatesTechnology', 'UnitedStatesCommunicationEquipment']",
802,6750955e1c9d440a993d7d0395021460,"Monolithic Power Systems, Inc.",,Kirkland,WA,1997,"2,773",Mr. Michael R. Hsing,$21.87 Billion,"['UnitedStates', 'Technology', 'Semiconductors', 'UnitedStatesTechnology', 'UnitedStatesSemiconductors']",
803,5945022ead544277919945890c50d8a9,Restaurant Brands International Limited Partnership,,Toronto,ON,,"5,700",,C$27.67 Billion,"['Canada', 'ConsumerDiscretionary', 'Restaurants', 'CanadaConsumerDiscretionary', 'CanadaRestaurants']",$21.89 Billion
804,7330ec065c68440cbb851afd2e7c34db,Duke Realty Corporation,,Indianapolis,IN,1972,340,Mr. James B. Connor,$21.93 Billion,"['UnitedStates', 'RealEstate', 'REIT—Industrial', 'UnitedStatesRealEstate', 'UnitedStatesREIT—Industrial']",
805,94bf084f496e47b1aadfa9ec5b389ce2,Huntington Bancshares Incorporated,,Columbus,OH,1866,"18,442",Mr. Stephen D. Steinour,$21.93 Billion,"['UnitedStates', 'Financials', 'Banks', 'UnitedStatesFinancials', 'UnitedStatesBanks']",
806,b0a00edaace2435a864462e7eb0bef11,Cnh Industrial N.v.,,London,UnitedKingdom,2012,"71,895",Mr. Scott Wellington Wine,$21.93 Billion,"['UnitedKingdom', 'Industrials', 'Farm&HeavyConstructionMachinery', 'UnitedKingdomIndustrials', 'UnitedKingdomFarm&HeavyConstructionMachinery']",
807,6c5ef892a21242099ae2c88648466e2d,Nibe Industrier Ab,,Markaryd,Sweden,,"20,400",Mr. Gerteric  Lindquist,€19.85 Billion,"['Sweden', 'Industrials', 'BuildingProducts&Equipment', 'SwedenIndustrials', 'SwedenBuildingProducts&Equipment']",$21.93 Billion
808,3136187f5d1b49be879bad73a02b773f,"Cf Industries Holdings, Inc.",,Deerfield,IL,1946 ,"2,970",Mr. W. Anthony Will,$21.95 Billion,"['UnitedStates', 'BasicMaterials', 'AgriculturalInputs', 'UnitedStatesBasicMaterials', 'UnitedStatesAgriculturalInputs']",
809,4983db3202e24fe1b408a0e13c867c35,Cincinnati Financial Corporation,,Fairfield,OH,"Cincinnati, Ohio, U.S 1950","5,166","Mr. Steven Justus Johnston C.F.A., CERA, CFA, FCAS, MAAA",$21.99 Billion,"['UnitedStates', 'Financials', 'Insurance—Property&Casualty', 'UnitedStatesFinancials', 'UnitedStatesInsurance—Property&Casualty']",
810,5770e898c3fe447cb97b600bc91bce0d,Toyota Industries Corp,,Kariya,Japan,,"66,947",,¥2.694 Trillion,"['Japan', 'ConsumerDiscretionary', 'AutoManufacturers', 'JapanConsumerDiscretionary', 'JapanAutoManufacturers']",$21.99 Billion
811,beae3413ea8149c8b0c1632829c38b6a,Geberit Ag,,Rapperswil-Jona,Switzerland,,"11,149",Dr. Christian  Buhl,CHF20.39 Billion,"['Switzerland', 'Industrials', 'BuildingProducts&Equipment', 'SwitzerlandIndustrials', 'SwitzerlandBuildingProducts&Equipment']",$22.03 Billion
812,fb4e4c5420494a71aa349ba8cf4c44f5,Zto Express (cayman) Inc.,,,,,,,$22.05 Billion,"['China', 'Industrials', 'IntegratedFreight&Logistics', 'ChinaIndustrials', 'ChinaIntegratedFreight&Logistics']",
813,75f090f5fe394ac199a03c5913844b90,Unicharm Corp,,Tokyo,Japan,,"16,665",Mr. Takahisa  Takahara,¥2.705 Trillion,"['Japan', 'ConsumerStaples', 'Household&PersonalProducts', 'JapanConsumerStaples', 'JapanHousehold&PersonalProducts']",$22.08 Billion
814,04928d83de1144fb845c27215e5a873f,Xp Inc.,,SÃ£oPaulo,SP,May 2001,"3,000",Mr. Thiago  Maffra,R$123.43 Billion,"['Brazil', 'Financials', 'CapitalMarkets', 'BrazilFinancials', 'BrazilCapitalMarkets']",$22.16 Billion
815,242d89209d3c4d519d59f93597be7056,"Skyworks Solutions, Inc.",,Irvine,CA,2002,"11,000",Mr. Liam K. Griffin,$22.17 Billion,"['UnitedStates', 'Technology', 'Semiconductors', 'UnitedStatesTechnology', 'UnitedStatesSemiconductors']",
816,66dde0c1df6e4e2aadcde3ce1e39b6d6,Crrc Corp Ltd,,,,,,,CN¥141.33 Billion,"['China', 'Industrials', 'Railroads', 'ChinaIndustrials', 'ChinaRailroads']",$22.21 Billion
817,90a65ccfcab04d91ba50996f5aaf4d93,"Continental Resources, Inc.",,OklahomaCity,OK,,"1,254","Mr. William B. Berry B.Sc., M.Sc.",$22.25 Billion,"['UnitedStates', 'Energy', 'Oil&GasE&P', 'UnitedStatesEnergy', 'UnitedStatesOil&GasE&P']",
818,3883a3389fd44c87b05981d132fcc098,"Huntington Bancshares, Inc.",,Columbus,OH,,"18,442",Mr. Stephen D. Steinour,€20.14 Billion,"['UnitedStates', 'Financials', 'Banks', 'UnitedStatesFinancials', 'UnitedStatesBanks']",$22.26 Billion
819,80ab9000b4244c5488dde8a6c1732f03,"Fomento Económico Mexicano, S.a.b. De C.v.",,Monterrey,NL,1890,"320,808",Mr. Alfonso  Garza Garza,MX$456.69 Billion,"['Mexico', 'ConsumerStaples', 'Beverages—Brewers', 'MexicoConsumerStaples', 'MexicoBeverages—Brewers']",$22.28 Billion
820,203e76a26bca4f91b14c643be2f9beee,Teleperformance,Teleperformance SE,Paris,France,,"420,000",Mr. Daniel  Julien,€20.18 Billion,"['France', 'Industrials', 'ConsultingServices', 'FranceIndustrials', 'FranceConsultingServices']",$22.30 Billion
821,2677dc2dae01432986b21fae3ee0cadb,"Bio-rad Laboratories, Inc.",,Hercules,CA,1952,"7,900",Mr. Norman D. Schwartz,$22.32 Billion,"['UnitedStates', 'Healthcare', 'MedicalDevices', 'UnitedStatesHealthcare', 'UnitedStatesMedicalDevices']",
822,8e662571a12641cb995242f6b8a8bba4,Hennes & Mauritz Ab,,Stockholm,Sweden,,"155,000",,kr209.28 Billion,"['Sweden', 'ConsumerDiscretionary', 'ApparelManufacturing', 'SwedenConsumerDiscretionary', 'SwedenApparelManufacturing']",$22.33 Billion
823,87cb2167823249408f7f35acd71e7a9b,Banco Do Brasil Sa,,Brasilia,DF,,"84,597",Mr. Fausto  de Andrade Ribeiro,R$104.17 Billion,"['Brazil', 'Financials', 'Banks', 'BrazilFinancials', 'BrazilBanks']",$22.36 Billion
824,54bfd40835294154a1393cd66969f177,Tata Motors Limited,,Mumbai,India,1945,"75,278",Mr. Thierry Yves Henri  Bollore,$22.38 Billion,"['India', 'ConsumerDiscretionary', 'AutoManufacturers', 'IndiaConsumerDiscretionary', 'IndiaAutoManufacturers']",
825,aea1468cc65343b0af872b06a4ad6687,Sumitomo Corp,,Tokyo,Japan,,"74,920",Mr. Masayuki  Hyodo,¥2.746 Trillion,"['Japan', 'Industrials', 'Conglomerates', 'JapanIndustrials', 'JapanConglomerates']",$22.42 Billion
826,1b11cffb1ec54939a0389525ed77a08d,China National Nuclear Power Co. Ltd,,,,,,,CN¥142.67 Billion,"['China', 'Utilities', 'Utilities—IndependentPowerProducers', 'ChinaUtilities', 'ChinaUtilities—IndependentPowerProducers']",$22.42 Billion
827,b23900460c604ad1b043afb8c436bf52,"Okta, Inc.",,SanFrancisco,CA,January 2009,"5,030",Mr. Todd  McKinnon,$22.45 Billion,"['UnitedStates', 'Technology', 'Software—Infrastructure', 'UnitedStatesTechnology', 'UnitedStatesSoftware—Infrastructure']",
828,eb011a33f2504f6cb73687232910fb54,Ems-chemie Holding Ag,,Domat/Ems,Switzerland,,"2,646",Ms. Magdalena  Martullo-Blocher,CHF20.81 Billion,"['Switzerland', 'BasicMaterials', 'SpecialtyChemicals', 'SwitzerlandBasicMaterials', 'SwitzerlandSpecialtyChemicals']",$22.48 Billion
829,74ffbe91da3b46eca58ef5b141e47003,"Essex Property Trust, Inc.",,SanMateo,CA,1971,"1,739",Mr. Michael J. Schall CPA,$22.51 Billion,"['UnitedStates', 'RealEstate', 'REIT—Residential', 'UnitedStatesRealEstate', 'UnitedStatesREIT—Residential']",
830,0c25e24099cd4bb8bdab0c39ff54f606,Coca-cola Europacific Partners Plc,,Uxbridge,UnitedKingdom,,"22,000",Mr. Damian Paul Gammell,€20.39 Billion,"['UnitedKingdom', 'ConsumerStaples', 'Beverages—Non-Alcoholic', 'UnitedKingdomConsumerStaples', 'UnitedKingdomBeverages—Non-Alcoholic']",$22.53 Billion
831,d197b7ee52614c46bc555cbaa839fc89,The Hong Kong And China Gas Company Ltd,,NorthPoint,HongKong,,"55,302",,HK$176.60 Billion,"['HongKong', 'Utilities', 'Utilities—RegulatedGas', 'HongKongUtilities', 'HongKongUtilities—RegulatedGas']",$22.54 Billion
832,eb7f7e2313eb4f2497f90fc1e40e58e9,Komatsu Ltd,,,,,,,¥2.764 Trillion,"['Japan', 'Industrials', 'Farm&HeavyConstructionMachinery', 'JapanIndustrials', 'JapanFarm&HeavyConstructionMachinery']",$22.56 Billion
833,640578af5f90403395465fa2091cd698,Grupo Financiero Banorte Sab De Cv,,SantaFe,DF,,,Mr. Jose Marcos  Ramirez Miguel,MX$448.90 Billion,"['Mexico', 'Financials', 'Banks', 'MexicoFinancials', 'MexicoBanks']",$22.60 Billion
834,f11a2ee04a8a48b1bcf3b8dd4eb60a84,Picc Property And Casualty Company Ltd,,Beijing,China,,"171,508",,HK$177.20 Billion,"['China', 'Financials', 'Insurance—Property&Casualty', 'ChinaFinancials', 'ChinaInsurance—Property&Casualty']",$22.62 Billion
835,99677f86fe874642b3c3f7c26b8efce5,Kellogg Company,,BattleCreek,MI,"February 19, 1906","31,000",Mr. Steven A. Cahillane,$22.63 Billion,"['UnitedStates', 'ConsumerStaples', 'PackagedFoods', 'UnitedStatesConsumerStaples', 'UnitedStatesPackagedFoods']",
836,e0b2095330794ff3876f8c8009ff89a5,Hewlett Packard Enterprise Company,,Houston,TX,"November 1, 2015","60,400",Mr. Antonio Fabio Neri,$22.65 Billion,"['UnitedStates', 'Technology', 'CommunicationEquipment', 'UnitedStatesTechnology', 'UnitedStatesCommunicationEquipment']",
837,0e94f296ffe24b69a6a151776e645afe,Shanghai International Port,,Shanghai,China,,"14,068",Mr. Jun  Yan,CN¥144.13 Billion,"['China', 'Industrials', 'MarineShipping', 'ChinaIndustrials', 'ChinaMarineShipping']",$22.65 Billion
838,7b8f7705d4b0455a8c475bfb33d625bc,Ucb Sa,,Brussels,Belgium,,"8,600",Mr. Jean-Christophe  Tellier,€20.55 Billion,"['Belgium', 'Healthcare', 'Biotechnology', 'BelgiumHealthcare', 'BelgiumBiotechnology']",$22.71 Billion
839,aecdce5cf2f24b65a80207f6b333429a,Panasonic Corp,,Kadoma,Japan,,"240,786",Mr. Yuki  Kusumi,¥2.785 Trillion,"['Japan', 'Technology', 'ConsumerElectronics', 'JapanTechnology', 'JapanConsumerElectronics']",$22.73 Billion
840,38dff0b98f8a4a77910e8cc8367e1aee,Eurofins Scientific Se,,LuxembourgCity,Luxembourg,,"57,992",Dr. Gilles G. Martin Ph.D.,€19.62 Billion,"['Healthcare', 'Diagnostics&Research']",$22.75 Billion
841,af15a5b7e95340d88542eb66d037a0c5,Sociedad Química Y Minera De Chile Sa,,Santiago,Chile,"June 11th, 1968","6,081",,$22.77 Billion,"['Chile', 'BasicMaterials', 'Chemicals', 'ChileBasicMaterials', 'ChileChemicals']",
842,085146b25f3c4436a2d2ef2c0543c84e,Power Corporation Of Canada,,MontrÃ©al,QC,1925,"30,000",Mr. Robert Jeffrey Orr,C$26.89 Billion,"['Canada', 'Financials', 'Insurance—Life', 'CanadaFinancials', 'CanadaInsurance—Life']",$21.48 Billion
843,3b6d627d3c5541f4b815fa47bdd3cb0d,"Shimano, Inc.",,Sakai,Japan,,"12,244",Mr. Yozo  Shimano,¥2.636 Trillion,"['Japan', 'ConsumerDiscretionary', 'Leisure', 'JapanConsumerDiscretionary', 'JapanLeisure']",$21.51 Billion
844,bca52fcdb30948ce9953b5d30f3ecc08,"Contura Energy, Inc.",,Bristol,TN,"July 26, 2016",936,Mr. Thomas E. Jorden,$21.57 Billion,"['UnitedStates', 'Energy', 'ThermalCoal', 'UnitedStatesEnergy', 'UnitedStatesThermalCoal']",
845,3246a94e76ce45ecbe482026067b03c1,"B3 S.a. - Brasil, Bolsa, Balcao",,SaoPaulo,SP,,,Mr. Gilson  Finkelsztain,R$100.54 Billion,"['Brazil', 'Financials', 'FinancialData&StockExchanges', 'BrazilFinancials', 'BrazilFinancialData&StockExchanges']",$21.58 Billion
846,1d0e25c2de454cf39ab935f151732f13,Teledyne Technologies Incorporated,,ThousandOaks,CA,1960,"14,500",Dr. Robert  Mehrabian,$21.65 Billion,"['UnitedStates', 'Technology', 'Scientific&TechnicalInstruments', 'UnitedStatesTechnology', 'UnitedStatesScientific&TechnicalInstruments']",
847,c22573324bc74bbdbe71aca5b570c597,Keycorp,,Cleveland,OH,1825,"17,654",Mr. Christopher Marrott Gorman,$21.71 Billion,"['UnitedStates', 'Financials', 'Banks', 'UnitedStatesFinancials', 'UnitedStatesBanks']",
848,d864634a598044ce822111d7f07afb63,M&t Bank Corporation,,Buffalo,NY,"August 29, 1856","17,115",Mr. Rene F. Jones CPA,$21.74 Billion,"['UnitedStates', 'Financials', 'Banks', 'UnitedStatesFinancials', 'UnitedStatesBanks']",
849,56fbcb8b6fe04d3088fea31902336cb4,"Dai-ichi Life Holdings, Inc.",,,,,,,¥2.666 Trillion,"['Japan', 'Financials', 'Insurance—Life', 'JapanFinancials', 'JapanInsurance—Life']",$21.76 Billion
850,a2842d57bb1c443e854ed4684df64661,Mega Financial Holding Co. Ltd,,,,,,,TW$579.69 Billion,"['Taiwan', 'Financials', 'Banks', 'TaiwanFinancials', 'TaiwanBanks']",$20.21 Billion
851,3c407c803a914184ad441537bfc77f71,Mgm Resorts International,,LasVegas,NV,1986,"52,000",Mr. William Joseph Hornbuckle IV,$20.22 Billion,"['UnitedStates', 'ConsumerDiscretionary', 'Resorts&Casinos', 'UnitedStatesConsumerDiscretionary', 'UnitedStatesResorts&Casinos']",
852,6011d86f8b8443eda68828d75401ee40,Nomura Research Institute Ltd,,Tokyo,Japan,,"16,196",Mr. Shingo  Konomoto,¥2.482 Trillion,"['Japan', 'Technology', 'InformationTechnologyServices', 'JapanTechnology', 'JapanInformationTechnologyServices']",$20.26 Billion
853,1b4af2b0340e4c38b37788f02c8c75f4,"Brown & Brown, Inc.",,DaytonaBeach,FL,1939,"12,023","Mr. J. Powell Brown C.P.C.U., CPCU",$20.27 Billion,"['UnitedStates', 'Financials', 'InsuranceBrokers', 'UnitedStatesFinancials', 'UnitedStatesInsuranceBrokers']",
854,197b1652346244d5a6236a3eab9b3d51,Markel Corporation,,GlenAllen,VA,1930,"20,300",Mr. Thomas Sinnickson Gayner,$20.30 Billion,"['UnitedStates', 'Financials', 'Insurance—Property&Casualty', 'UnitedStatesFinancials', 'UnitedStatesInsurance—Property&Casualty']",
855,35eaded1b645495e904429812f7657b0,Carvana Co.,,Tempe,AZ,2012,"21,000",Mr. Ernest C. Garcia III,$20.33 Billion,"['UnitedStates', 'ConsumerDiscretionary', 'InternetRetail', 'UnitedStatesConsumerDiscretionary', 'UnitedStatesInternetRetail']",
856,3abeea4e62d8414b88c93ba2979a9a88,Nippon Paint Holdings Co. Ltd,,,,,,,¥2.496 Trillion,"['Japan', 'BasicMaterials', 'SpecialtyChemicals', 'JapanBasicMaterials', 'JapanSpecialtyChemicals']",$20.38 Billion
857,cbee611737c540379e99bda7ba5f83e4,Guotai Junan Securities Co. Ltd,,Shanghai,China,,"15,198",,CN¥129.75 Billion,"['China', 'Financials', 'CapitalMarkets', 'ChinaFinancials', 'ChinaCapitalMarkets']",$20.39 Billion
858,470423a3af8b47fd9b5a17f8d3eb84ff,Mitsubishi Estate Co. Ltd,,Tokyo,Japan,,"9,982",Mr. Junichi  Yoshida,¥2.498 Trillion,"['Japan', 'RealEstate', 'RealEstate—Diversified', 'JapanRealEstate', 'JapanRealEstate—Diversified']",$20.39 Billion
859,5981096c06f548339ad8b7c3c6c230cf,Investment Ab Latour,,Gothenburg,Sweden,,"8,001",Mr. Johan  Hjertonsson MBA,kr191.16 Billion,"['Sweden', 'Financials', 'AssetManagement', 'SwedenFinancials', 'SwedenAssetManagement']",$20.39 Billion
860,d2780cf9058648029f50de5c0380040b,Alinma Bank,,Riyadh,SaudiArabia,,"3,280",,SR76.56 Billion,"['SaudiArabia', 'Financials', 'Banks', 'SaudiArabiaFinancials', 'SaudiArabiaBanks']",$20.41 Billion
861,4a4342db651f483191d964bc947b9b9f,Synchrony Financial,,Stamford,CT,"September 12, 2003","18,000",Mr. Brian D. Doubles,$20.43 Billion,"['UnitedStates', 'Financials', 'CreditServices', 'UnitedStatesFinancials', 'UnitedStatesCreditServices']",
862,b5b4530a932f41b19c051246ab0a2920,"Boston Properties, Inc.",,Boston,MA,1970,743,Mr. Owen David Thomas,$20.54 Billion,"['UnitedStates', 'RealEstate', 'REIT—Office', 'UnitedStatesRealEstate', 'UnitedStatesREIT—Office']",
863,3e28b458651a4a94b47b49a315677d61,Sojitz Corp,,Tokyo,Japan,,"19,463",Mr. Masayoshi  Fujimoto,¥2.518 Trillion,"['Japan', 'Industrials', 'Conglomerates', 'JapanIndustrials', 'JapanConglomerates']",$20.55 Billion
864,99e3192acb9b43d8b3b07b625931d7b2,Flutter Entertainment Plc,,Dublin,Ireland,2 February 2016,"16,813",Mr. Jeremy Peter Jackson,€18.62 Billion,"['Ireland', 'ConsumerDiscretionary', 'Gambling', 'IrelandConsumerDiscretionary', 'IrelandGambling']",$20.58 Billion
865,e4330470b2b24a9089ddc33b8a235f31,Pembina Pipeline Corporation,,Calgary,AB,,"2,349",Mr. J. Scott Burrows,C$25.79 Billion,"['Canada', 'Energy', 'Oil&GasMidstream', 'CanadaEnergy', 'CanadaOil&GasMidstream']",$20.61 Billion
866,c1c9735ee8764a95b335682bd2cabc00,Kyocera Corp,,Kyoto,Japan,,"78,490",Mr. Hideo  Tanimoto,¥2.526 Trillion,"['Japan', 'Technology', 'ConsumerElectronics', 'JapanTechnology', 'JapanConsumerElectronics']",$20.62 Billion
867,47c3720a73a448efbd6b8160b6928442,Advanced Info Service Pcl,,Bangkok,Thailand,,,Mr. Somchai  Lertsutiwong,฿692.56 Billion,"['Thailand', 'CommunicationServices', 'TelecomServices', 'ThailandCommunicationServices', 'ThailandTelecomServices']",$20.65 Billion
868,532da22d363340cd9fad9c42e5a7bec8,Steris Corp,,Mentor,OH,,,Mr. Walter M. Rosebrough Jr.,R$115.08 Billion,"['UnitedStates', 'Healthcare', 'MedicalDevices', 'UnitedStatesHealthcare', 'UnitedStatesMedicalDevices']",$20.66 Billion
869,6eb0fb7161c046699cbabb418baad13a,Cms Energy Corporation,,Jackson,MI,1886,"8,504",Mr. Garrick J. Rochow,$20.73 Billion,"['UnitedStates', 'Utilities', 'Utilities—RegulatedElectric', 'UnitedStatesUtilities', 'UnitedStatesUtilities—RegulatedElectric']",
870,2e3b795250334a3d84e3223c436bcdeb,Li Ning Co Ltd,,Beijing,China,,"4,019",Mr. Ning  Li,HK$162.57 Billion,"['China', 'ConsumerDiscretionary', 'Leisure', 'ChinaConsumerDiscretionary', 'ChinaLeisure']",$20.75 Billion
871,0cb82f7ef8144468afcfe822ce8d2e00,Standard Chartered Plc,,London,UnitedKingdom,"As Chartered Bank of India, Australia, and China on 29 December 1853","81,770",,£15.84 Billion,"['UnitedKingdom', 'Financials', 'Banks', 'UnitedKingdomFinancials', 'UnitedKingdomBanks']",$20.78 Billion
872,cea97827c6164e0dbb944f7b0fb81e40,Marubeni Corp,,Tokyo,Japan,,,Mr. Masumi  Kakinoki,¥2.546 Trillion,"['Japan', 'Industrials', 'Conglomerates', 'JapanIndustrials', 'JapanConglomerates']",$20.78 Billion
873,e4d35eb9159748f1957596836040b6d4,Repsol Sa,,Madrid,Spain,,"23,268",Mr. Josu Jon  Imaz San Miguel Ph.D.,€18.82 Billion,"['Spain', 'Energy', 'Oil&GasIntegrated', 'SpainEnergy', 'SpainOil&GasIntegrated']",$20.80 Billion
874,159c6ad7c86745dd862440140d2533fe,Royal Caribbean Cruises Ltd.,,Miami,FL,1997 ,"84,900",Mr. Jason T. Liberty,$20.81 Billion,"['UnitedStates', 'ConsumerDiscretionary', 'TravelServices', 'UnitedStatesConsumerDiscretionary', 'UnitedStatesTravelServices']",
875,50497b08db6743c5bb0385d185585bf4,Applovin Corp,,PaloAlto,CA,,"1,594",Mr. Adam Arash Foroughi,$20.86 Billion,"['UnitedStates', 'Technology', 'Software—Application', 'UnitedStatesTechnology', 'UnitedStatesSoftware—Application']",
876,b4e86a07164c46d7a6c56edb19f4eca6,Fortive Corporation,,Everett,WA,2016,"18,000",Mr. James A. Lico,$20.88 Billion,"['UnitedStates', 'Technology', 'Scientific&TechnicalInstruments', 'UnitedStatesTechnology', 'UnitedStatesScientific&TechnicalInstruments']",
877,f4999ce2633e4db2838ccb40fd875564,"Fleetcor Technologies, Inc.",,Atlanta,GA,2000,"9,700",Mr. Ronald F. Clarke,$20.92 Billion,"['UnitedStates', 'Technology', 'InformationTechnologyServices', 'UnitedStatesTechnology', 'UnitedStatesInformationTechnologyServices']",
878,9e5f30a537ae4b55a85d1578728a0d7b,"Hubspot, Inc.",,Cambridge,MA,June 2006,"5,895",Ms. Yamini  Rangan,$20.93 Billion,"['UnitedStates', 'Technology', 'Software—Application', 'UnitedStatesTechnology', 'UnitedStatesSoftware—Application']",
879,23dfdaa14b2040bcafc2b9f02d8b3d32,Microchip Technology Incorporated,,Chandler,AZ,1989,"19,500",Mr. Ganesh  Moorthy,$21.03 Billion,"['UnitedStates', 'Technology', 'Semiconductors', 'UnitedStatesTechnology', 'UnitedStatesSemiconductors']",
880,af5637ebcd5246328b22998c8149db2d,Yandex N.v.,,Schiphol,Netherlands,23 September 1997,"18,004",Mr. Arkady  Volozh,$21.05 Billion,"['Netherlands', 'CommunicationServices', 'InternetContent&Information', 'NetherlandsCommunicationServices', 'NetherlandsInternetContent&Information']",
881,a39fdcd620104704aeb51dfd44f7dd9f,Segro Plc,,London,UnitedKingdom,1920,385,Mr. David John Rivers Sleath O.B.E.,£16.07 Billion,"['UnitedKingdom', 'RealEstate', 'REIT—Industrial', 'UnitedKingdomRealEstate', 'UnitedKingdomREIT—Industrial']",$21.08 Billion
882,224a4824e60b402bb43b5ce4fcbc21f5,Ingersoll Rand Inc.,,Davidson,NC,1859,"16,000",Mr. Vicente  Reynal,$21.13 Billion,"['UnitedStates', 'Industrials', 'SpecialtyIndustrialMachinery', 'UnitedStatesIndustrials', 'UnitedStatesSpecialtyIndustrialMachinery']",
883,a86d239da411499aac97f0f48376c41d,China Mengniu Dairy Co Ltd,,,,,,,HK$165.86 Billion,"['HongKong', 'ConsumerStaples', 'PackagedFoods', 'HongKongConsumerStaples', 'HongKongPackagedFoods']",$21.17 Billion
884,0c9649ab0672405da37193e0f62c157d,Seagate Technology Plc,,Dublin,Ireland,"November 1, 1979","40,000",Dr. William David Mosley,$21.21 Billion,"['Ireland', 'Technology', 'ComputerHardware', 'IrelandTechnology', 'IrelandComputerHardware']",
885,5eb781b792774141b681c24d23c2f8b3,China Northern Rare Earth,,,,,,,CN¥134.96 Billion,"['China', 'BasicMaterials', 'OtherIndustrialMetals&Mining', 'ChinaBasicMaterials', 'ChinaOtherIndustrialMetals&Mining']",$21.21 Billion
886,a35fd5076fd946d4882333728e2c73be,Viacomcbs Inc.,,NewYork,NY,"December 4, 2019","22,965",Mr. Robert Marc Bakish,$21.22 Billion,"['UnitedStates', 'CommunicationServices', 'Entertainment', 'UnitedStatesCommunicationServices', 'UnitedStatesEntertainment']",
887,d30297f8d7c44b808331c60c3b75713b,Zoominfo Technologies Inc.,,Vancouver,WA,2007,"2,742",Mr. Henry L. Schuck,$21.23 Billion,"['UnitedStates', 'Technology', 'Software—Application', 'UnitedStatesTechnology', 'UnitedStatesSoftware—Application']",
888,15e7b71510a549dea52aef51bf6ad9a0,Wheaton Precious Metals Corp.,,Vancouver,BC,2004,44,"Mr. Randy V. J. Smallwood P.Eng, P.Eng.",C$26.62 Billion,"['Canada', 'BasicMaterials', 'Gold', 'CanadaBasicMaterials', 'CanadaGold']",$21.26 Billion
889,7b51bb1cd0134a99b3e13c1b8a1ef863,Regions Financial Corporation,,Birmingham,AL,1971,"19,626",Mr. John M. Turner Jr.,$21.32 Billion,"['UnitedStates', 'Financials', 'Banks', 'UnitedStatesFinancials', 'UnitedStatesBanks']",
890,d8df5f85b58b4a1aaf2bb7359949a120,Legal & General Group Plc,,London,UnitedKingdom,1836,"10,046",Dr. Nigel David Wilson,£16.27 Billion,"['UnitedKingdom', 'Financials', 'Insurance—Life', 'UnitedKingdomFinancials', 'UnitedKingdomInsurance—Life']",$21.34 Billion
891,54c833dba0384e16a2e7dd2d2e0ab92f,"The Cooper Companies, Inc.",,SanRamon,CA,1958 ,"12,000",Mr. Albert G. White III,$21.35 Billion,"['UnitedStates', 'Healthcare', 'MedicalInstruments&Supplies', 'UnitedStatesHealthcare', 'UnitedStatesMedicalInstruments&Supplies']",
892,ae302117e09049a8a29eb0b357025345,Nexon Co. Ltd,,Tokyo,Japan,,"6,288",Mr. Owen  Mahoney,¥2.617 Trillion,"['Japan', 'CommunicationServices', 'ElectronicGaming&Multimedia', 'JapanCommunicationServices', 'JapanElectronicGaming&Multimedia']",$21.36 Billion
893,755a925f600c43c5bf14fb7cb36bbbf8,Rede D'or São Luiz Sa,,SaoPaulo,SP,,,Mr. Paulo Junqueira Moll,R$99.71 Billion,"['Brazil', 'Healthcare', 'MedicalCareFacilities', 'BrazilHealthcare', 'BrazilMedicalCareFacilities']",$21.40 Billion
894,75abcb18419a4c84b77b0ab0282febb4,Teck Resources Limited,,Vancouver,BC,,"10,600","Mr. Donald R. Lindsay B.Sc. Honours, M.B.A",C$26.81 Billion,"['Canada', 'BasicMaterials', 'OtherIndustrialMetals&Mining', 'CanadaBasicMaterials', 'CanadaOtherIndustrialMetals&Mining']",$21.41 Billion
895,34c8be95886a4ab7953248f29bf867f8,Sgs Sa,,Geneva,Switzerland,,"96,216",,CHF19.83 Billion,"['Switzerland', 'Industrials', 'ConsultingServices', 'SwitzerlandIndustrials', 'SwitzerlandConsultingServices']",$21.43 Billion
896,1e901c17642e4a8bb325e4c613290e3c,The Saudi British Bank,,Riyadh,SaudiArabia,,"4,156",Mr. Anthony William Cripps,SR80.45 Billion,"['SaudiArabia', 'Financials', 'Banks', 'SaudiArabiaFinancials', 'SaudiArabiaBanks']",$21.45 Billion
897,c85a93fd849a4ecd8965eb1d6a37b315,Mitsui Fudosan Co. Ltd,,Tokyo,Japan,,"23,992",Mr. Masanobu  Komoda,¥2.629 Trillion,"['Japan', 'RealEstate', 'RealEstate—Diversified', 'JapanRealEstate', 'JapanRealEstate—Diversified']",$21.46 Billion
898,873d2aa5af13401ba95024bcde004847,"J.b. Hunt Transport Services, Inc.",,Lowell,AR,"August 10, 1961","33,045",Mr. John N. Roberts III,$21.48 Billion,"['UnitedStates', 'Industrials', 'IntegratedFreight&Logistics', 'UnitedStatesIndustrials', 'UnitedStatesIntegratedFreight&Logistics']",
