ID,name,country,headquarters,address,founded,employees,market_cap,revenue,profit,industry,sector,categories,ceo;
22079,workday,united states,,,,,doll_43.52 b,,,,,software tech ,;
22097,wanhua chemical,china,,,,,doll_44.48 b,,,,,chemicals ,;
22137,woodside energy,australia,,,,,doll_49.64 b,,,,,energy oil-gas ,;
22258,wuliangye yibin,china,,,,,doll_119.22 b,,,,,beverages alcoholic-beverages ,;
22293,walgreens boots alliance,united states,,,,,doll_31.17 b,,,,,dow-jones retail drugstore pharmaceuticals ,;
22297,weg on,brazil,,,,,doll_31.56 b,,,,,none,;
22301,warner bros. discovery,united states,,,,,doll_31.65 b,,,,,entertainment media-press ,;
22341,welltower,united states,,,,,doll_33.96 b,,,,,real-estate ,;
22346,waste connections,united states,,,,,doll_33.82 b,,,,,waste-recycling ,;
22404,wsp global,canada,,,,,doll_15.96 b,,,,,engineering professional-services ,;
22467,west japan railway,japan,,,,,doll_10.21 b,,,,,railways transportation ,;
22469,wolfspeed,united states,,,,,doll_10.25 b,,,,,semiconductors tech tech-hardware electronics ,;
22513,watsco,united states,,,,,doll_10.65 b,,,,,none,;
22558,western midstream,united states,,,,,doll_10.88 b,,,,,none,;
22559,w. r. berkley,united states,,,,,doll_19.03 b,,,,,insurance ,;
22577,wilmar international,singapore,,,,,doll_19.54 b,,,,,food ,;
22594,wheaton precious metals,canada,,,,,doll_20.10 b,,,,,mining silver-mining gold-mining ,;
22595,waters corporation,united states,,,,,doll_19.79 b,,,,,none,;
22693,wuxi biologics,china,,,,,doll_37.21 b,,,,,pharmaceuticals biotech ,;
22699,wesfarmers,australia,,,,,doll_39.13 b,,,,,chemicals retail fertilizer ,;
22710,williams companies,united states,,,,,doll_39.82 b,,,,,oil-gas energy ,;
22741,wuxi apptec,china,,,,,doll_42.03 b,,,,,pharmaceuticals medical-devices biotech ,;
22775,warner music group,united states,,,,,doll_17.25 b,,,,,entertainment ,;
22783,w. p. carey,united states,,,,,doll_17.38 b,,,,,none,;
22815,wharf reic,hong-kong,,,,,doll_17.86 b,,,,,real-estate investment ,;
22853,wabtec,united states,,,,,doll_18.90 b,,,,,none,;
22858,west pharmaceutical,united states,,,,,doll_18.95 b,,,,,pharmaceuticals packaging ,;
