,name,type,industry,founded,founders,headquarters,key_people,services,revenue,operating_income,total_assets,number_of_employees,website
696,biontech se,"['public company (', ')']",['biotechnology'],['2008'],"['christoph huber', 'andreas strüngmann', 'thomas strüngmann', 'michael motschmann', 'helmut jeggle']",['mainz'],[],['immunotherapy'],[' €18.9\xa0billion\xa0(2021)'],['€15.3\xa0billion\xa0(2021)'],[' €15.3\xa0billion\xa0(2021)'],"[' 3,000+\xa0(2021)']",[' ']
697,beigene,['public'],[],['beijing'],['john v. oyler'],"['beijing', 'cambridge, massachusetts', 'basel']",[],[],"[' doll_309 million (2020) ', '\n', ' doll_428 million (2019)']","['doll_–1.658 billion (2020)', '[3]', '\ndoll_–960 million (2019)', '[3]']",[],[],"['beigene', '.com']"
698,biomarin pharmaceutical inc.,['public'],['biotechnology'],['march\xa01997'],"['christopher starr, ph.d.', 'grant w. denison jr.']","['san rafael, california']",[],[],['usdoll_'],"[' –', 'usdoll_', '36.765 million (', 'fiscal year ended december 31, 2020', ')', '[1]']","[' ', 'usdoll_', '5.848 billion (', 'fiscal year ended december 31, 2020', ')', '[1]']","['2,581 (2017)']","['biomarin', '.com']"
699,genmab a/s,"['publicly traded', 'aktieselskab']",['biotechnology'],['1999'],"['florian schönharting', ' and lisa drakeman']","['copenhagen', 'denmark']",[],[],['dkk'],"['dkk 3.018 billion (2021)', '[5]']",[],"['1,212 (2021)', '[5]']",['genmab.com']
700,dxc technology company,['public'],"['information technology', 'consulting', 'outsourcing']","['april\xa03, 2017']",[],"['ashburn, virginia']",[],[],"[' ', ' (2022)']","[' ', 'usdoll_139 million', ' (2022)']","[' ', 'usdoll_20.14 billion', ' (2022)']","['130,000 (march 2022)']","['www', '.dxc', '.com']"
701,conduent incorporated,['public company'],['business services'],['3\xa0january 2017'],[],"['florham park, new jersey']",[],['outsourcing'],"[' ', 'usdoll_', '4.140 billion', ' (2021)', '[3]']",[],[],"['31,000', '[4]', '\xa0(2021)']","['conduent', '.com']"
702,cognizant technology solutions corporation,['public'],"['information technology', 'consulting', 'outsourcing']","['chennai', 'tamil nadu']","['kumar mahadeva', ""francisco d'souza""]","['teaneck, new jersey']",[],[],"[' ', ' (2021)']","[' ', 'usdoll_2.84 billion', ' (2021)', '[4]']","[' ', 'usdoll_17.85 billion', ' (2021)', '[4]']","['341,000 (q12022)', '[5]']","['www', '.cognizant', '.com']"
703,booz allen hamilton holding corporation,['public'],"['management consulting', 'information technology consulting']","['june\xa018, 1914']","['edwin g. booz', 'james l. allen', 'carl l. hamilton']","['mclean, virginia']",[],['management and technology consulting'],"[' ', 'usdoll_', '8.36 billion', ' (2022)']","[' ', 'usdoll_685.18 million', ' (2022)']","[' ', 'usdoll_6.03 billion', ' (2022)']","['29,300\xa0(2022)']","['boozallen', '.com']"
704,avanade,['subsidiary'],"['professional services', 'technology services']","['april\xa04, 2000']","['accenture', 'microsoft']","['seattle', 'washington', 'u.s.']",[],"['digital marketing', 'it services', 'it consulting']",[' usdoll_ 2.0 billion '],[],[],"['56,000 ', '(2021)']","['www', '.avanade', '.com', '/en']"
705,t-systems international gmbh,['gmbh'],"['information technology', 'consulting', 'outsourcing']",['2000'],[],"['frankfurt', 'germany']",[],[],['eur 4.2 billion (2020)'],[],[],"['28,000']","['www', '.t-systems', '.com']"
706,cgi inc.,['public'],"['information technology', 'consulting', 'outsourcing']",['june\xa01976'],"['serge godin', 'andré imbeau']","['montreal, quebec']",[],"['business consulting, system integrations, application services, infrastructure services, managed it services']",['cdoll_'],"[' cdoll_1.863 billion (2021)', '[1]']","[' cdoll_23.24 billion (2021)', '[1]', ' ']","['88,500 (june 2022)']","['www', '.cgi', '.com', '/en']"
707,sopra steria group sa,['société anonyme'],"['information technology', 'consulting', 'services']",['1968'],[],"['paris', 'france']",[],[],[' €4.682 billion (2021)'],[' €379.2 million (2021)'],[' €2.873 billion (2021)'],"['48,707 (28 july 2022)', '[1]']","['soprasteria', '.com']"
708,orange business services,['subsidiary'],"['information technology', 'consulting']",['1\xa0june 2006'],[],[],[],[],['€7.4 billion (2017)'],[],[],"['21,000+', '[1]']",['www.orange-business.com']
709,"indra sistemas, s.a.",['sociedad anónima'],"['information technology', 'consulting', 'outsourcing']",['1993'],[],"['alcobendas', 'madrid', 'spain']",[],"['defence', 'transport', 'energy', 'telecommunications', 'financial services', 'public sector']",[' €3.390 billion '],"[' €255 million ', '(2021)', '[1]']","[' €4.535 billion ', '(2021)', '[1]']","[' 50,539 ', '(2021)', '[1]']",[]
710,grant thornton international ltd.,['global network of independent member firms'],['professional services'],['1980'],[],"['london, england']",[],[],['usdoll_6.6\xa0billion (2021)'],[],[],"['62,000', '[1]', '\xa0(2021)']","['grantthornton', '.com']"
711,snowflake inc.,['public company'],[],"['july\xa023, 2012']","['benoît dageville', 'thierry cruanes', 'marcin żukowski']","['bozeman, montana']",[],['cloud data platform'],"[' ', ' (2022)']",[],"[' ', 'usdoll_6.650 billion', ' (2022)']","['3,992 (jan 2022)']","['snowflake', '.com']"
712,pricewaterhousecoopers,['limited liability partnerships'],['professional services'],"['1998', '1849', '1854']",[],['london'],[],"['assurance', 'risk assurance', 'risk advisory', 'tax advisory', 'legal services', 'data', 'analytics', 'management consulting', 'financial advisory', 'forensic accounting']",['usdoll_'],[],[],"['295,000 (2021)', '[4]']","['www', '.pwc', '.com']"
713,kpmg international limited,['united kingdom limited company'],['professional services'],"['1987', '(merger of peat marwick international and klynveld main goerdeler)', '1979', ' (kmg)', '1925', ' (peat marwick)', '1897', ' (marwick, mitchell & company)', '1818', ' (grace, darbyshire, & todd)']","['william barclay peat', 'james marwick', 'roger mitchell', 'piet klijnveld', 'jaap kraayenhof', 'reinhard goerdler', 'thompson mclintock', 'frank wilber main']","[', england', '(legal)', ', netherlands', '(functional)']",[],"[' / ', ' / ']","[' ', ' (2021)']",[],[],"['236,000 (2021)', '[2]']","['home', '.kpmg']"
714,"ringcentral, inc.",['public company'],['cloud computing'],['1999'],"['vlad shmunis', 'vlad vendrow']","['belmont, california']",[],[],"[' ', 'usdoll_', '1.59 billion', ' (2021)', '[2]']","[' ', 'usdoll_−376.25 million', ' (2021)', '[2]']","[' ', 'usdoll_2.58 billion', ' (2021)', '[2]']","['3,919 (december 2021)', '[2]']","['ringcentral', '.com']"
715,"crowdstrike holdings, inc.",['public company'],['information security'],['2011'],['gregg marston'],"['austin, texas']",[],[],"[' ', 'usdoll_', '1.45 billion', ' (2022)', 'a']","[' usdoll_−142.5 million (2022)', 'a']","[' usdoll_3.62 billion (2022)', 'a']","['6,000 (2022)', 'a']",[' ']
716,"paycom software, inc.",['public'],"['software', 'saas', 'hcm']",['1998'],[],"['oklahoma city, ok']",[],"['cloud-based payroll services', 'saas', 'hrm']","[' usdoll_1.06 billion (2021)', 'usdoll_841.1 million (2020)']",[],[],"['5,385 (2021)']","['paycom', '.com']"
717,tietoevry oyj,['julkinen osakeyhtiö'],"['it services', 'it consulting']",['1968'],[],"['espoo', 'finland']",[],"['business consulting', 'outsourcing']",[' €2.786 billion '],"[' €146.7 million ', '(2020)', '[1]']","[' €3.604 billion ', '(end 2020)', '[1]']","[' 23,632 ', '(', 'fte', ', end 2020)', '[1]']","['www', '.tietoevry', '.com']"
718,veeva systems inc.,['public benefit corporation'],['software'],['2007'],['matt wallach'],"['pleasanton, california']",[],[],"[' ', ' (2022)']","[' ', 'usdoll_505.5 million', ' (2022)']","[' ', 'usdoll_3.82 billion', ' (2022)']","['5,482 (jan 2022)']","['veeva', '.com']"
719,"hubspot, inc.",['public'],['software'],['june\xa02006'],['brian halligan'],"[', u.s.']",[],[],['usdoll_'],"[' usdoll_', '-54.8', ' million (2021)', '[1]']","[' usdoll_2.17 billion (2021)', '[1]']","['5,895 (2021)', '[1]']","['hubspot', '.com']"
720,twilio inc.,[],['communications'],"['seattle, washington']",[],"['rincon center', 'san francisco, california']",[],[],[],[],[],[],[]
721,"docusign, inc.",['public'],['software'],['2003'],"['tom gonser', 'court lorenzini', 'eric ranft']","[', u.s.']",[],[],"[' ', ' (2022)']","[' usdoll_−61.88 million (2022)', 'a']","[' usdoll_2.54 billion (2022)', 'a']","['7,461 (2022)', 'a']","['docusign', '.com']"
722,"telefónica, s.a.",['sociedad anónima'],['telecommunications'],['19\xa0april 1924'],[],"['distrito telefónica', 'madrid', 'spain']",[],[],['€'],"[' €13.5 billion (2021)', '[2]']","[' €109.2 billion (2021)', '[2]']","['104,150 (2021)', '[2]']","['telefonica', '.com']"
723,"ansys, inc.",['public company'],['computer software'],"['canonsburg, pennsylvania']",[],"['canonsburg, pennsylvania, u.s.']",[],[],"[' ', ' (2021)']",[' usdoll_513.27 million (2021)'],[' usdoll_6.32 billion (2021)'],"['5,100 (dec. 2021)']","['ansys', '.com']"
724,splunk inc.,['public'],"['software', 'cloud computing']",['october\xa02003'],"['rob das', 'erik swan']","['san francisco, california', 'u.s.']",[],[],"[' ', ' (2021)']","[' ', 'usdoll_−1.15 billion', ' (2021)']","[' ', 'usdoll_5.79 billion', ' (2021)']","['7,000+ (january 2022)']",[' ']
725,"fortinet, inc.",['public company'],"['cloud security', 'cybersecurity', 'network security']",['2000'],['michael xie'],"['sunnyvale, california']",[],"['next generation firewalls', 'antivirus programs', 'intrusion-prevention system', 'antispyware', 'antispam', 'vpn', 'wireless security', 'application control', 'web filtering', 'security information and event management']","[' ', ' (2021)']",[' usdoll_659 million (2021)'],[' usdoll_5.92 billion (2021)'],"['12,091 (november 2022)']","['fortinet', '.com']"
726,munich re group,['aktiengesellschaft'],['financial services'],['3\xa0april 1880'],[],"['munich', 'germany']",[],[],['€'],"['€1.98 billion (2020)', '[3]']","['€297.9 billion (2020)', '[3]']","['39,642 (2020)', '[3]']","['www', '.munichre', '.com']"
727,électricité de france (edf),"['public', 'société anonyme']",['electric utility'],['1946'],"['french state', 'provisional government', 'marcel paul']",['paris'],[],[],['€'],"[' €18 billion ', '(2021)', '[1]']","[' €360,966 million ', '(2021)', '[1]']","['165,000 ', '(2021)', '[4]']","['www', '.edf', '.com']"
728,metro ag,['aktiengesellschaft'],['wholesaling'],"['1964', ' as metro-sb-großmarkt gmbh & co. kg', '1996', ' as metro ag', '2017', ' as metro ag (new company)']",[],"['düsseldorf', 'germany']",[],[],[' €24.765 billion '],"[' €197 million ', '(2020–2021)', '[3]']","[' €12.8 billion ', '(2020–2021)', '[4]']","['95,141 ', '(2020–2021)', '[3]']",['www.metroag.de']
729,arcelormittal s.a.,['société anonyme'],['steel'],['2006'],[],"['luxembourg city', 'luxembourg']",[],[],"[' ', ' ', 'usdoll_', '76.571 billion', ' (2021)', '[2]', ' ']","[' ', 'usdoll_16.976 billion', ' (2021)', '[2]']","[' ', 'usdoll_90.512 billion', ' (2021)', '[2]']","[' 168,000 (2021)', '[4]']","['corporate', '.arcelormittal', '.com']"
730,société générale s.a.,['société anonyme'],['financial services'],"['may\xa04, 1864']",[],"['boulevard haussmann', '9th arrondissement', 'paris', 'tours société générale', 'nanterre', 'la défense']",[],[],['€'],"['€7.51 billion (2021)', '[1]']","['€1.46 trillion (2021)', '[1]']","['146,000 (2015)', '[2]']","['societegenerale', '.com']"
731,basf se,['public'],['chemicals'],"['mannheim', 'baden']",['friedrich engelhorn'],['ludwigshafen'],[],[],['€'],"[' €7.7\xa0billion (2021)', '[1]']","[' €87.4\xa0billion (2021)', '[1]']","[' 111,047 (end 2021)', '[1]']","['basf', '.com']"
732,crédit agricole group,"['public', 'cooperative']",['financial services'],['5\xa0november 1894'],[],"['montrouge', 'france']",[],"['retail banking', 'corporate banking', 'investment banking', 'private banking', 'wealth management', 'asset management']",['€'],[' €6.17\xa0billion\xa0(2019)'],"[' ', 'usdoll_2.741 trillion', ' (2020)', '[2]']","['142,000 (2019)']","['credit-agricole', '.com']"
733,bayerische motoren werke ag,['public'],['automotive'],"['7\xa0march 1916', '(as bayerische flugzeugwerke)']","['camillo castiglioni', 'franz josef popp', 'karl rapp']",['munich'],[],['financial services'],"['€', 'billion']","[' €16.060 billion (2021)', '[1]']","[' €229.527 billion (2021)', '[1]']","['118,909 (2021)', '[1]']","['bmw.com', 'bmwgroup.com']"
734,paperny entertainment inc.,['subsidiary'],['television production'],['1994'],['david paperny'],"['vancouver', 'british columbia', 'canada']",[],['production'],[],[],[],[],['paperny entertainment']
735,les films séville,['incentive'],['film'],"['1983 (as rené malo vidéo)', '1990 (as malofilm)', '1999 (as les films séville)', '2014 (as international unit)']",[],"['montreal', 'quebec']",[],[],[],[],[],[],"['www', '.filmsseville', '.com']"
736,national film board of canada ,['federal agency'],[],"['ottawa', 'ontario']",['government of canada'],"['montreal', 'quebec']",[],[],[],[],[],[],[' ']
737,wildbrain studios,"['division', 'subsidiary', 'subsidiary']","['animation', 'television production', 'television production']","['2016', 'may\xa02004', 'february\xa027, 1997']",['michael donovan'],"['vancouver', 'british columbia', 'toronto, ontario']",[],[],[],[],[],['>700\xa0(2020)'],"['www', '.wildbrain', '.com', 'www', '.iom-media', '.com']"
738,breakthrough entertainment,[],['animation'],['canada'],[],"['toronto', 'canada']",[],[],[],[],[],[],"['www', '.breakthroughentertainment', '.com']"
739,entertainment one ltd.,"['subsidiary', 'division', 'division']","['entertainment', 'film production', 'television production']","['1970', '2007', '1980']","['laszlo barna', 'laura alper']","['toronto', 'ontario', 'toronto', 'ontario', 'toronto', 'ontario']",[],[],['£941.2 million (2019)'],[],[],[],"['\xa0', '\xa0']"
740,bleeding art industries inc.,['private'],['special effects'],['2002'],[],"['calgary, alberta', 'canada']",[],[],[],[],[],[],"['www', '.bleedingartindustries', '.com']"
741,china national offshore oil corporation,['state-owned enterprise'],['oil and gas'],['1982'],[],"['beijing', 'china']",[],[],"['715,249,360,000 renminbi (2018)\xa0']",[],"[' ', '¥1.119\xa0trillion\xa0rmb', '\xa0(2014)']","['98,750  (2011)', '[1]']","['www', '.cnooc', '.com', '.cn']"
742,myanmar oil and gas enterprise,['public'],['oil and gas industry'],['1963'],[],"['naypyidaw', 'burma']",[],[],[],[],[],[],[]
743,bahrain petroleum company (bapco),['state owned'],['oil and gas industry'],"['1929', ' in canada', '1999']",['standard oil company of california'],"['awali', 'bahrain']",[],[],[],[],[],[],"['www', '.bapco', '.net']"
744,petrobangla,['public'],['oil and gas industry'],['1972'],[],"['kawran bazar', 'dhaka', 'bangladesh']",[],[],['usdoll_12.1 billion (2016)'],['\xa0(usdoll_200 million (2016))'],['usdoll_18.6 billion (2016)'],[],"['www', '.petrobangla', '.org', '.bd']"
745,nobel oil group,[],['oil and gas'],['baku'],[],"['baku', 'azerbaijan']",[],['technical service provider for the oil industry'],['usdoll_'],[],[],[],"['www', '.nobeloil', '.com']"
746,state oil company of azerbaijan republic (socar),['state-owned'],['oil and gas'],['13\xa0september\xa01992'],[],"['baku', 'azerbaijan']",[],"['sales', 'transportation', 'service stations', 'trading', 'shipbuilding']",['azn'],"[' ', 'azn', ' 2.5 bn ', '(2017)', '[1]']","[' ', 'azn', ' 90.3 bn ', '(2017)', '[1]']","['100,000 ', '(2018)', '[2]']","['www', '.socar', '.az']"
747,shell plc,['public limited company'],"['energy', 'petroleum']",['shell centre'],"['marcus', 'samuel samuel', 'jean b.a. kessler', 'henri deterding']",['shell centre'],[],[],"[' usdoll_261.5 billion', '\xa0(2021)']","[' usdoll_33.4 billion', '[1]', '\xa0(2021)']","[' usdoll_404.4 billion', '[1]', '\xa0(2021)']","['86,000', '[2]', '\xa0(2022)']","['www', '.shell', '.com']"
748,xapo bank limited,[],['financial services'],[],[],['gibraltar'],[],[],[],[],[],[],[]
749,upbit,[],[],['2017'],[],"['seoul', 'south korea']",[],[],[],[],[],[],"['www', '.upbit', '.com']"
750,shapeshift,['private'],['cryptocurrency'],['july 2014'],['erik voorhees'],['switzerland'],[],[],[],[],[],[],"['shapeshift', '.com']"
751,paxos trust company,['limited purpose trust company'],['financial technology'],['2012'],[],"['new york, ny']",[],[],[],[],[],[],"['paxos', '.com']"
752,entreprise tunisienne d'activités pétrolières (etap),['state-owned corporation'],['hydrocarbons'],['10 march 1972'],[],"['tunis', 'tunisia', 'tunisia']",[],['exploration and production services'],[],[],[],['691 (2009)'],['www.etap.com.tn']
753,e.leclerc,"['private', 'cooperative']",['retail'],['1948'],['édouard leclerc'],['ivry-sur-seine'],[],[],['usdoll_'],[],[],"['133,000 (2019)']","['www', '.e', '.leclerc']"
754,best buy co. inc.,['public'],['retail'],"['st. paul, minnesota']",['richard m. schulze'],"['richfield, minnesota']",[],['tech repair'],"[' ', ' (2022)']","[' ', 'usdoll_3.04 billion', ' (2022)']","[' ', 'usdoll_17.50 billion', ' (2022)']","['c. 105,000\xa0(january 2022)']",['bestbuy.com']
755,"seven & i holdings co., ltd.","['public', 'kk']",['retail'],"['september\xa01,\xa02005', ' (from merger)']",[],"['chiyoda, tokyo', 'japan']",[],['financial services'],['usdoll_'],[],"[' usdoll_55.604 billion (2019)', '[1]']","['98,039 (feb. 2020)', '[1]']",[' ']
756,rewe group,"['private', 'cooperative', 'joint-stock company']",['retailing'],['1927 (current form 1972)'],[],['cologne'],[],[],['usdoll_'],"['491,400,000 euro (2017)\xa0']","['19,506,400,000 euro (2017)\xa0']","['363,633 (2019)']",['www.rewe-group.com']
757,edeka gruppe,['private'],['retail'],"['leipzig', 'germany']",[],"['hamburg', 'germany']",[],"['cash & carry/warehouse club, convenience/forecourt store, discount store, electronics specialty, home improvement, hypermarket/supercenter/superstore, other specialty, supermarket']",['usdoll_'],[],"[' usdoll_8.844 billion (2019)', '[1]']","['381,000 (2019)']",['edeka.de']
758,okx,['privately held company'],[],['2017'],['star xu'],['seychelles'],[],[],[],[],[],"['2,000+\xa0(2022)']","['www', '.okx', '.com']"
