,id,name,address,nation,hhid,industry,sic_code,type,est_of_ownership
546,67e12585901a4a798d01a58dc5c00234,synergie italia agenzia per il lavoro spa,"via pisa 29, torino, 10152, torino, italy",it07704310015,h-it0008217793,services,help supply services (7363),corporation,1999
547,1c4e0384742e42b68b0d9a29d9306add,avi.coop soc coop agricola,"via del rio 336, cesena, 47522, forli'-cesena, italy",it01247140401,h-it0026961245,manufacturing,poultry processing (2015),corporation,1980
548,f40a4e6b0fbb4b46843ff50309e6a291,berlin packaging (europe) spa,"viale cristoforo colombo 12/14, trezzano sul naviglio, 20090, milano, italy",it09619990964,h-it0052364844,"finance, insurance, and real estate",holding company (6719),corporation,2016
549,5ccc3a81dcb04984aa5aed6fc7ddaa1e,trenord srl,"via roma 5, iseo, 25049, brescia, italy",it06705490966,h-it0003506304,"transportation, communications, electric, gas, and sanitary services",railroad line-haul operator (4011),corporation,2009
550,bf6e45d603f44e9cac82f5f105da1a35,technip energies italy spa,"viale castello della magliana 68, roma, 00148, roma, italy",it04874901004,h-it0072226552,services,engineering services (8711),corporation,1969
551,c7c5ba3f1c1f4969bd50b667c0ba2ddc,metalmeccanica tiberina srl,"via zona industriale madonna del moro, umbertide, 06019, perugia, italy",it00160880548,h-it0009245189,manufacturing,mfg metal stampings (3469),corporation,1963
552,06cc1b5164c84328ae150eaebf0dbe60,attiva spa,"via del progresso 1008, brendola, 36040, vicenza, italy",it02516310246,h-it0074673483,wholesale trade,whol computers/peripherals (5045),corporation,1996
553,ee14fe1eaf584898a77b81fcf103ef62,coeclerici spa,"piazza generale armando diaz 7, milano, 20123, milano, italy",it00269690103,h-it0010433171,"finance, insurance, and real estate",holding company (6719),corporation,1920
554,f3b33fa0391740d2a253b033c9a6056c,f.i.l.a fabbrica italiana lapis ed affini spa,"via xxv aprile 5, pero, 20016, milano, italy",it08391050963,h-it0039471586,manufacturing,mfg stationery products (2678),corporation,2013
555,ebfaba99e00f4a7d88c150b0336177b3,pencil srl,"viale vittorio veneto 14, milano, 20124, milano, italy",it10338010019,h-it0023304545,"finance, insurance, and real estate",holding company (6719),corporation,2010
556,c7e2616bf3a14e2997ba35536c44f549,if 65 spa,"viale sant'eufemia 108/f, brescia, 25135, brescia, italy",it03419710177,h-it0043920306,"finance, insurance, and real estate",holding company (6719),corporation,1987
557,560531cff1b44c9a8074009d961e40c9,coop italia soc coop,"via del lavoro 6/8, casalecchio di reno, 40033, bologna, italy",it01515921201,h-it0028165942,wholesale trade,whol non durable goods (5199),cooperative,1947
558,1237df954f6b4aa28b38316a58ccb46b,american express payments europe s.l.,"viale alexandre gustave eiffel 15, roma, 00148, roma, italy",it14778691007,h-it0061254592,"finance, insurance, and real estate",security/commodity service (6289),foreign company,2018
559,4a094d53e7184b1782353e49dde10ee0,kia italia srl,"via gallarate 184, milano, 20151, milano, italy",it07369940965,h-it0019542259,retail trade,ret motorcycles (5571),corporation,2011
560,8fb26e6cab2a4eb4912fe18e20293eeb,shell italia e&p spa,"piazza di san silvestro 8, roma, 00187, roma, italy",it05160421003,h-it0075218224,mining,crude petroleum/natural gas production (1311),corporation,1996
561,6ccdae3b20dd431682ec478a0ab34ea0,volvo car italia spa,"via enrico mattei 66, bologna, 40138, bologna, italy",it00326610375,h-it0010720294,retail trade,ret new/used automobiles (5511),corporation,1957
562,0b89a4fa848944399d670441dd5193ad,guala closures spa,"via rana 12, alessandria, 15122, alessandria, italy",it10038620968,h-it0057507252,manufacturing,mfg metal cans (3411),corporation,1965
563,4da576f6d2bf4ba1aa2007ba29dcd7a8,kos spa,"via ciovassino 1, milano, 20121, milano, italy",it10674520159,h-it0070427410,"finance, insurance, and real estate",holding company (6719),corporation,1984
564,f5c5b00bcaf541729802ec913792fad8,kedrion spa,"localita' ai conti, barga, 55051, lucca, italy",it01779530466,h-it0051863588,manufacturing,mfg pharmaceutical preparations (2834),corporation,2000
565,8172a0678a0e4a7386833c7b8f005b08,nippon express italia spa,"via viii marzo 6, scandicci, 50018, firenze, italy",it06280060150,h-it0009845631,"transportation, communications, electric, gas, and sanitary services",transportation services (4789),corporation,1981
566,9244b412060b40cc8d4868d15ca2cc38,messaggerie italiane di giornali riviste e libri spa,"corso sempione 4, milano, 20154, milano, italy",it06778170156,h-it0009692932,wholesale trade,whol durable goods (5099),corporation,1914
567,8fdfa43ee2f149f9a8b412f6bf494466,fercam spa,"via marie curie 2, bolzano, 39100, bolzano, italy",it00098090210,h-it0010646329,"transportation, communications, electric, gas, and sanitary services",trucking operator-non local (4213),corporation,1949
568,c8ad816f673d43b8b1cc5deb17493027,compagnia valdostana delle acque - compagnie valdotaine des eaux spa,"via stazione 31, chatillon, 11024, aosta, italy",it01013130073,h-it0056101066,"transportation, communications, electric, gas, and sanitary services",electric services (4911),corporation,1998
569,5fa0be8011b54a04992228c15a914608,autogrill italia spa,"via mario greppi 2, novara, 28100, novara, italy",it02538160033,h-it0057780838,retail trade,drinking place (5813),corporation,1995
570,86b385a7bfbd4d7d925ac71c28968b71,daikin air conditioning italy spa,"via giuseppe ripamonti 85, milano, 20141, milano, italy",it03667970283,h-it0072354216,services,management consulting services (8742),corporation,2001
571,3b5d84daa55d4d33a6ffa86b593e5289,g.a. operations spa,"via pietro giardini 1324, modena, 41126, modena, italy",it00159600360,h-it0026613492,manufacturing,knit outerwear mill (2253),corporation,1962
572,44a74d1df8b5428ca3cb03fae8eb4bf8,fideuram intesa sanpaolo private banking asset management societa' di gestione del risparm,"via montebello 18, milano, 20121, milano, italy",it01830831002,h-it0056224370,"finance, insurance, and real estate",investment advisory service (6282),corporation,1986
573,2fb71087ace047d5ab969fb46fd735d1,proma spa,"viale carlo iii trav. i via galvani snc, san nicola la strada, 81020, caserta, italy",it01872610611,h-it0065989600,manufacturing,mfg metal stampings (3469),corporation,1990
574,9fcde20cbdac49e9a73552dacd7b8712,dussmann service srl,"via papa giovanni xxiii 4, capriate san gervasio, 24042, bergamo, italy",it00124140211,h-it0029797950,services,building maintenance services (7349),corporation,1969
575,06cb3ed79070475d9caa2167159f34a5,assimoco vita spa compagnia di assicurazione sulla vita,"via giovanni spadolini 7, milano, 20141, milano, italy",it11259010152,h-it0070204993,"finance, insurance, and real estate",life insurance carrier (6311),corporation,1988
576,c26b3f6c0208471bbc2b0c0b38e3f9a3,general logistics systems enterprise srl,"via basento 19, san giuliano milanese, 20098, milano, italy",it04102770965,h-it0074057448,"transportation, communications, electric, gas, and sanitary services",transportation services (4789),corporation,2003
577,2489f1fbb19f44a7a4825d2e88801e5f,cargill eurit srl,"via giuseppe ripamonti 89, milano, 20141, milano, italy",it05942560961,h-it0015873862,"finance, insurance, and real estate",holding company (6719),corporation,2007
578,0bd8a290e3b444b6ac1ab8bd974d3a25,givi holding srl,"piazza luigi einaudi 4, milano, 20124, milano, italy",it04503950158,h-it0014199777,services,business services (7389),corporation,1979
579,030fb7fe16224307937feec12709a636,edge network services limited,"via corsica 10/12, brescia, 25125, brescia, italy",it03629490982,h-it0042215722,services,computer related services (7379),foreign company,2014
580,99fe274c8eff46efbcae4fda1c5992cf,molino casillo spa,"via antonio sant'elia zona industriale, corato, 70033, bari, italy",it00252860721,h-it0044365357,manufacturing,mfg flour/grain mill products (2041),corporation,1935
581,915544841da34181ad6a294247ec6b5a,zambon spa,"via lillo del duca 10, bresso, 20091, milano, italy",it05341830965,h-it0075856484,manufacturing,mfg pharmaceutical preparations (2834),corporation,1900
582,9a80de1674794ba8b0b80019026bbf48,bulgari gioielli spa,"circonvallazione ovest 3 a zona co.in.or., valenza, 15048, alessandria, italy",it00483050068,h-it0032168829,manufacturing,mfg precious metal jewelry (3911),corporation,1977
583,71da76c090d043cca8be72daec4493cb,pellegrini spa,"via lorenteggio 255, milano, 20152, milano, italy",it05066690156,h-it0016732545,retail trade,eating place (5812),corporation,1982
584,538eec11552a42e0ae51ebba51271926,c.s.i. - compagnia surgelati italiana spa,"via appia, cisterna di latina, 04012, latina, italy",it07015700961,h-it0004200837,manufacturing,mfg food preparations (2099),corporation,1996
585,e854df6fb5f94b2c890e62c6d366162d,e.m.s. euro management services spa,"via stella rosa 48/50, baranzate, 20021, milano, italy",it07397440152,h-it0038942437,"finance, insurance, and real estate",subdivider/developer (6552),corporation,1984
586,9111a9a5dcbf4c498a1bb250a54e7e2a,euro group spa,"via stella rosa 48/50, baranzate, 20021, milano, italy",it05235740965,h-it0072679603,"finance, insurance, and real estate",holding company (6719),corporation,2006
587,f7e3eb1f4b674045ab875d7857dda3c0,cogne acciai speciali spa,"strada paravera 16, aosta, 11100, aosta, italy",it00571320076,h-it0070322554,manufacturing,mfg primary metal products (3399),corporation,1991
588,a2f2dfcd68c7497c9e18fb949408fd8e,ghella group srl,"via pietro borsieri 2/a, roma, 00195, roma, italy",it01297651000,h-it0061859915,"finance, insurance, and real estate",holding company (6719),corporation,1984
589,c8ecd54e324e4846937d31954538c358,industrie de nora spa,"via leonardo bistolfi 35, milano, 20134, milano, italy",it03998870962,h-it0072354119,"finance, insurance, and real estate",holding company (6719),corporation,2003
590,1ca54605d7784288bf4120553b5963d5,federico de nora spa,"via leonardo bistolfi 35, milano, 20134, milano, italy",it06623310965,h-it0004161300,"finance, insurance, and real estate",holding company (6719),corporation,2009
591,259f82ee28614d38b44c4a539f833384,euricom spa,"via stazione 119, valle lomellina, 27020, pavia, italy",it01514430188,h-it0012047414,wholesale trade,whol grain/field beans (5153),corporation,1980
592,5b4116146a2a48f4ade78db91fa47449,pag italy srl,"via del lavoro 10, granarolo dell'emilia, 40057, bologna, italy",it07691230960,h-it0018186149,"finance, insurance, and real estate",holding company (6719),corporation,2012
593,b276d4da5c424e13807de7e04c65f5f2,comer industries spa,"via ferdinando magellano 27, reggiolo, 42046, reggio emilia, italy",it01399270352,h-it0055101615,manufacturing,mfg power transmission equipment (3568),corporation,1983
594,13ea4957cfc44d2fac8880a8543aad96,eagles oak srl,"viale del sagittario 5, modena, 41126, modena, italy",it03699500363,h-it0051518481,"finance, insurance, and real estate",holding company (6719),corporation,2016
595,2823118c863d4343b43f6c0b01b5709c,yara italia spa,"via benigno crespi 57, milano, 20159, milano, italy",it11843280154,h-it0074900331,wholesale trade,whol chemicals/products (5169),corporation,1990
596,0c53dfcc65054baeb1c38c17baa54ea6,geox spa,"via feltrina centro 16, montebelluna, 31044, treviso, italy",it03348440268,h-it0009554831,manufacturing,mfg footwear-except rubber (3149),corporation,1998
597,7d044e4ffebf415ab2fed9d3b97f3875,technogym spa,"via calcinaro 2861, cesena, 47521, forli'-cesena, italy",it06250230965,h-it0002831511,manufacturing,mfg surgical/medical instruments (3841),corporation,1983
598,8980f138b1db410cbeb336f6df454689,cargill srl,"via giuseppe ripamonti 89, milano, 20141, milano, italy",it12096330159,h-it0013813404,manufacturing,wet corn milling (2046),corporation,1962
599,8483ee2fe7934383a2648983d6ff44a8,caseifici granterre spa,"via polonia 30/33, modena, 41122, modena, italy",it01299680353,h-it0046510818,wholesale trade,whol dairy products (5143),corporation,1987
600,fffe8520319041318e99b3dcc6669f4c,d'amico societa' di navigazione spa,"corso d'italia 35/b, roma, 00198, roma, italy",it00768720823,h-it0072155272,"transportation, communications, electric, gas, and sanitary services",water freight transportation (4449),corporation,1969
601,ed11a6fda18f4d96a6a97166db2cb932,benetton group srl,"via villa minelli 1, ponzano veneto, 31050, treviso, italy",it03490770264,h-it0075364484,wholesale trade,whol non durable goods (5199),corporation,1999
602,a85aaa296ffb492894a4977146fe3278,bonfiglioli riduttori spa,"via clementino bonfiglioli 1, calderara di reno, 40012, bologna, italy",it04984850968,h-it0073915602,manufacturing,mfg power transmission equipment (3568),corporation,2005
603,73e4e86c7ac141719b71c3c039c74bf7,duferco travi e profilati spa,"via armando diaz 248, san zeno naviglio, 25010, brescia, italy",it03386150175,h-it0074772023,manufacturing,blast furnace-steel works (3312),corporation,1996
604,45ddff1b344e4533bbcbd3fba7c03307,bnp paribas 3 step it,"piazza lina bo bardi 3, milano, 20124, milano, italy",it10950710961,h-it0216283090,services,equipment rental/leasing (7359),foreign company,2019
605,3dfc4a1f2f244b44b4aad8fb1a0de2c6,yama spa,"via meuccio ruini 74/l, reggio emilia, 42124, reggio emilia, italy",it00638290353,h-it0064358038,"finance, insurance, and real estate",holding company (6719),corporation,1980
606,174d2768d8ea4b3085eceb9589afecd7,s.a.p. italia sistemi applicazioni prodotti in data processing spa,"via monza 7/a, vimercate, 20871, monza e brianza, italy",it09417760155,h-it0062583948,services,computer related services (7379),corporation,1988
607,a29d4d1d98284079986f870b637d1e61,cura gas & power spa,"via granarolo 175/2, faenza, 48018, ravenna, italy",it07670380968,h-it0017974178,"transportation, communications, electric, gas, and sanitary services",natural gas distribution (4924),corporation,2012
608,da93034db4584eaab588154617cf9576,fai service soc coop,"via renzo gandolfo 1, cuneo, 12100, cuneo, italy",it02654640040,h-it0070530319,services,business services (7389),corporation,1986
609,cb7d0966552443519b04ed8a63c245eb,emak spa,"via enrico fermi 4, bagnolo in piano, 42011, reggio emilia, italy",it00130010358,h-it0010852387,manufacturing,mfg power-driven handtools (3546),corporation,1969
610,a26646f8a060462bb3e5f9f045d52674,havi logistics srl,"via aldo moro 31, bomporto, 41030, modena, italy",it02292880362,h-it0069254788,wholesale trade,whol general groceries (5141),corporation,1990
611,f2ec907f94d2421c9fc55c816e19d50a,f.lli lando spa,"via pionca 13, pianiga, 30030, venezia, italy",it01782190282,h-it0033181462,retail trade,ret groceries (5411),corporation,1972
612,811eb2a0d8614950aadac2b594628919,ep produzione centrale livorno ferraris spa,"via vittorio veneto 74, roma, 00187, roma, italy",it03360260966,h-it0003911853,"transportation, communications, electric, gas, and sanitary services",electric services (4911),corporation,2001
613,b28f9382648e463e80b6ac81544c76bc,gruppo illy spa,"via della mercede 11, roma, 00187, roma, italy",it05305811001,h-it0072792183,"finance, insurance, and real estate",holding company (6719),corporation,1982
614,d1a163987a4245ceb012bb1be04fc1bf,o.r.i. martin holding srl,"via cosimo canovetti 13, brescia, 25128, brescia, italy",it04334430982,h-it0963373556,"finance, insurance, and real estate",holding company (6719),corporation,2021
615,ec5f9fc3933c4b049cbc349cf8c901c2,o.r.i. martin acciaieria e ferriera di brescia spa,"via cosimo canovetti 13, brescia, 25128, brescia, italy",it07617260158,h-it0052006824,manufacturing,blast furnace-steel works (3312),corporation,1902
616,d373730230e44f9b8468034c6d208b90,g.ecol. cables srl,"via giuseppe bovini 43, ravenna, 48123, ravenna, italy",it01219170394,h-it0026099500,manufacturing,mfg conductive wiring devices (3643),corporation,1992
617,afeae9f84a7f4cbb8448febadccfa3c1,eq cables spa,"via dell'industria 22, conselice, 48017, ravenna, italy",it02522480371,h-it0072789239,services,data processing/preparation (7374),corporation,1988
618,0e315e972bba4e0aacc7879ec46da922,duferco commerciale spa,"via di sottoripa 7/13, genova, 16124, genova, italy",it03401990175,h-it0070051046,wholesale trade,metals service center (5051),corporation,1989
619,9520a057c0864d77a8d18bc87a30f927,sg spa,"contrada parasacchiello snc, melfi, 85025, potenza, italy",it01674180763,h-it0075856239,wholesale trade,whol appliances/tv/radio (5064),corporation,2007
620,cd467c3bf72040568cfa5d97072b3b36,covestro srl,"via delle industrie 9, filago, 24040, bergamo, italy",it03599730961,h-it0074821970,manufacturing,mfg plastic materials/resins (2821),corporation,2002
621,ee7857e4310d45e9af5f55d4a21939e9,v.i.m. srl vendita ingrosso medicinali,"via delle fiere snc, matera, 75100, matera, italy",it00055560775,h-it0074972391,wholesale trade,whol drugs/sundries (5122),corporation,1972
622,2d43ae705c554ba690b8a0cae10a19cc,ospedale san raffaele srl,"via olgettina 60, milano, 20132, milano, italy",it07636600962,h-it0017626560,services,medical doctor's office (8011),corporation,1972
623,4f799694f7e84b658b91695f166590f7,lorenzo ceccato spa,"via veneto 3/5, schio, 36015, vicenza, italy",it00283750248,h-it0049233750,retail trade,ret new/used automobiles (5511),corporation,1973
624,034602e7da7d44c9973c72dc74035211,tenova spa,"via gerenzano 58, castellanza, 21053, varese, italy",it04651530968,h-it0073301825,manufacturing,mfg rolling mill machinery (3547),corporation,1947
625,75a62d0c36614aa6992ae89b5521d934,balenciaga logistica srl,"via pisana 336, scandicci, 50018, firenze, italy",it06196910480,h-it0005789451,manufacturing,mfg luggage (3161),corporation,2011
626,61d37e8343f24b92b3c8a85cb3eef83e,unifarm spa unione farmacisti trentino alto adige,"via provina 3, trento, 38123, trento, italy",it00123510224,h-it0010642196,wholesale trade,whol drugs/sundries (5122),corporation,1970
627,f4465ee9ac28453ea7d24b4717e2d869,pluto (italia) spa,"piazza della repubblica 32, milano, 20124, milano, italy",it10286850960,h-it0060200812,"finance, insurance, and real estate",holding company (6719),corporation,2018
628,7d1fa3076f7d45c1bdf64924e505b97a,eg holding spa,"via del perlar 2, verona, 37135, verona, italy",it03099180238,h-it0073503487,"finance, insurance, and real estate",holding company (6719),corporation,1991
629,ed29150f9b2d4ae3abb11dbdfdaeaedb,sofid spa,"via uberto visconti di modrone 2, milano, 20122, milano, italy",it06659470964,h-it0024685011,"finance, insurance, and real estate",holding company (6719),corporation,2009
630,4cd4f6da78ac49ca9345800fbc5e8b16,verallia italia spa,"strada statale 29, dego, 17058, savona, italy",it00730720240,h-it0010574220,manufacturing,mfg products-purchased glass (3231),corporation,1942
631,38dd47448ac248eb986448558e91f529,clerici spa,"via lodi 11, arzago d'adda, 24040, bergamo, italy",it04369310968,h-it0074067672,wholesale trade,whol construction materials (5039),corporation,1990
632,952917b2858a49e697ee62bcdc96bc27,fintrade holding spa,"via vicenza 3, brescia, 25125, brescia, italy",it10491500152,h-it0049255630,"finance, insurance, and real estate",subdivider/developer (6552),corporation,1991
633,5522cfbb47f349aa8b76bd176d1a2d40,areti spa,"piazzale ostiense 2, roma, 00154, roma, italy",it05816611007,h-it0075371332,"transportation, communications, electric, gas, and sanitary services",electric services (4911),corporation,1999
634,8d6acd39b01c457087bfc8c0e5a313f1,liquigas spa,"via gian antonio amadeo 59, milano, 20134, milano, italy",it03316690175,h-it0033657998,manufacturing,petroleum refiner (2911),corporation,1984
635,35b8544ab9aa4bbcb200e6fcb7f63ddc,faac spa,"via monaldo calari 10, zola predosa, 40069, bologna, italy",it03820731200,h-it0216733770,manufacturing,mfg electrical equipment/supplies (3699),corporation,1953
636,e6d9520523b043a7b94ae59ce27abc66,faac partecipazioni industriali srl,"via monaldo calari 10, zola predosa, 40069, bologna, italy",it00555751205,h-it0012979570,"finance, insurance, and real estate",holding company (6719),corporation,1953
637,4e75b9196cba49c2ad882a7b6b21f3b8,agn energia spa,"via amalfi 6, volpiano, 10088, torino, italy",it06170180019,h-it0056119801,manufacturing,petroleum refiner (2911),corporation,1984
638,ac4920c21b734cb5aa3445ca734a9f62,lindt & sprungli spa,"largo edoardo bulgheroni 1, induno olona, 21056, varese, italy",it00197480122,h-it0009076948,manufacturing,mfg candy/confectionery (2064),corporation,1909
639,0c210ed328af4647ac16dd1dee75018d,fca bank spa,"corso orbassano 367, torino, 10137, torino, italy",it08349560014,h-it0072354194,"finance, insurance, and real estate",national commercial bank (6021),corporation,1925
640,2338acc564c941459d54352a7527b8ee,salvatore ferragamo spa,"via dei tornabuoni 2, firenze, 50123, firenze, italy",it02175200480,h-it0071615016,manufacturing,mfg footwear-except rubber (3149),corporation,1927
641,f63ba3b969ba4205a5a34e4fd84f8b6d,zanetti spa,"via della madonna 1, lallio, 24040, bergamo, italy",it00373690163,h-it0008106940,wholesale trade,whol dairy products (5143),corporation,1913
642,a3c202c57e3648dc94ff10cf09c33c1d,fnm spa,"piazzale luigi cadorna 14, milano, 20123, milano, italy",it00776140154,h-it0009604677,"transportation, communications, electric, gas, and sanitary services",local/suburban transportation (4111),corporation,1887
643,1d322df5a7794485b15ff8376be0a511,crif spa,"via mario fantin 1/3, bologna, 40131, bologna, italy",it02083271201,h-it0066771978,services,data processing/preparation (7374),corporation,1988
644,b00961aaf3374e04ae1b889e5fad3b82,guacci spa,"cis 8, nola, 80035, napoli, italy",it00269990636,h-it0011934387,wholesale trade,whol drugs/sundries (5122),corporation,1946
645,5512ccc811ae4656921dde066c68ae90,falck renewables spa,"via alberto falck 4/16, sesto san giovanni, 20099, milano, italy",it03457730962,h-it0072349484,"finance, insurance, and real estate",holding company (6719),corporation,2002
646,3d803b67152944c8b768a021776b3dfd,aquafil spa,"via linfano 9, arco, 38062, trento, italy",it09652170961,h-it0052662535,manufacturing,mfg cellulosic manmade fibers (2823),corporation,2016
647,bc6e586bb7b14797a9de7a6146da045b,nine trees group spa,"viale milano 26, montecchio maggiore, 36075, vicenza, italy",it04041380249,h-it0051809125,"finance, insurance, and real estate",holding company (6719),corporation,2016
648,ba4d5bd31b0349b1aee2aca437ad6621,dompe' holdings srl,"via santa lucia 6, milano, 20122, milano, italy",it08435560969,h-it0039915026,"finance, insurance, and real estate",holding company (6719),corporation,2013
649,7dc73441834e48b8b4047cfbceea43f9,el.en. spa,"via baldanzese 17, calenzano, 50041, firenze, italy",it03137680488,h-it0049429108,manufacturing,mfg surgical/medical instruments (3841),corporation,1981
650,6b67e46211f64a0288be0d0413a4fb6c,snaitech spa,"piazza della repubblica 32, milano, 20124, milano, italy",it01729640464,h-it0009835105,services,amusement/recreation services (7999),corporation,1906
651,69bb34338b4a4043991fd18ad9e7ca90,gb&p srl,"via leone xiii 14, milano, 20145, milano, italy",it07328030965,h-it0020145373,"finance, insurance, and real estate",holding company (6719),corporation,2011
652,a05126530bdc40d99ce6b8f39045a536,g.s.g.r. srl,"via padre vicinio da sarsina 42, cesena, 47521, forli'-cesena, italy",it03318930405,h-it0024492957,"finance, insurance, and real estate",holding company (6719),corporation,2002
653,0d4a6f399e924ee18261294dbb1e7cbb,gruppo societa' gas rimini spa,"via gabriello chiabrera 34/d, rimini, 47924, rimini, italy",it00126550409,h-it0037651927,"transportation, communications, electric, gas, and sanitary services",natural gas distribution (4924),corporation,1956
654,2213b62e6a4e4b4a8c27975e7c774042,pavimental spa,"via giulio vincenzo bona 95/101, roma, 00156, roma, italy",it00904791001,h-it0013571273,construction,highway/street construction (1611),corporation,1970
655,9a8d1f48b4114326b18ae8d10633b4a0,argo tractors spa,"via giacomo matteotti 7, fabbrico, 42042, reggio emilia, italy",it02291970354,h-it0055149529,manufacturing,mfg farm machinery/equipment (3523),corporation,1989
656,511d6e4ed12f49559d92eba1d69424c9,a.r.g.o. spa,"via lemizzone 1, san martino in rio, 42018, reggio emilia, italy",it01327400352,h-it0070226393,"finance, insurance, and real estate",holding company (6719),corporation,1988
657,f42cacfb3a8040caaf7ff9e6223a9861,cefla soc coop,"via provinciale selice 23/a, imola, 40026, bologna, italy",it00499791200,h-it0033803927,construction,electrical contractor (1731),corporation,1932
658,c53bdfdd088f4eb786cae7b49d5e84f9,solvay chimica italia spa,"via piave 6, rosignano marittimo, 57016, livorno, italy",it00104340492,h-it0009461078,manufacturing,mfg industrial inorganic chemicals (2819),corporation,1970
659,849b836cf0364991a11d7327cc58e292,family business poli di marco poli e c. sapa in sigla fb poli di marco poli e c. sapa,"via san martino 4, trento, 38122, trento, italy",it02463560223,h-it0055494315,"finance, insurance, and real estate",holding company (6719),corporation,2017
660,1d21ef982a004419bf9eda979cd9e52c,rossetto trade spa,"via friuli 5 interno 9, sona, 37060, verona, italy",it02928530233,h-it0073944556,retail trade,ret groceries (5411),corporation,1999
661,f949851165044c69ab6b18bdcd9f668f,gruppo rossetto spa,"via friuli 5, sona, 37060, verona, italy",it00964450233,h-it0040574121,"finance, insurance, and real estate",holding company (6719),corporation,1984
662,d264b14266de42f694fdec9272f5e7cc,legacy srl,"via della zecca 2, bologna, 40121, bologna, italy",it03829291206,h-it0289500474,"finance, insurance, and real estate",holding company (6719),corporation,2019
663,f3f0f2504a464b7a986de2af35517366,cribis holding srl,"via della zecca 2, bologna, 40121, bologna, italy",it03164291209,h-it0036033715,"finance, insurance, and real estate",holding company (6719),corporation,2010
664,ae69d37c7aa449188354d42527f50046,porsche italia spa,"corso stati uniti 35, padova, 35127, padova, italy",it03554090286,h-it0035581344,retail trade,ret new/used automobiles (5511),corporation,1989
665,41023a4895c74c5dbb5197f4ca1ceb97,intesa sanpaolo rbm salute spa,"viale stelvio 55/57, milano, 20159, milano, italy",it05796440963,h-it0075936917,"finance, insurance, and real estate",insurance carrier (6399),corporation,2007
666,72b600e6c0134b57b9af737d8c1729c3,brenntag spa,"strada 6 palazzo a 13 milanofiori 0snc, assago, 20057, milano, italy",it00835510157,h-it0008506272,wholesale trade,whol chemicals/products (5169),corporation,1952
