ID,name,country,headquarters,address,founded,employees,market_cap,revenue,profit,industry,sector,categories,ceo;
61665,viavi solutions,united states,,,,,doll_2.49 b,,,,,,;
45859,viasat,united states,,,,,doll_2.71 b,,,,,,;
58562,vicor,united states,,,,,doll_2.87 b,,,,,,;
58527,vidrala,spain,,,,,doll_2.93 b,,,,,,;
19204,viscofan,spain,,,,,doll_2.98 b,,,,,,;
67489,vontier,united states,,,,,doll_3.41 b,,,,,,;
140098,vienna insurance group,austria,,,,,,,,,,,;
63458,vaxcyte,united states,,,,,doll_3.56 b,,,,,,;
36770,virtu financial,united states,,,,,doll_3.66 b,,,,,,;
50626,viper energy partners,united states,,,,,doll_5.48 b,,,,,,;
61995,varonis,united states,,,,,doll_2.71 b,,,,,,;
19746,vector limited,new-zealand,,,,,doll_2.83 b,,,,,electricity oil-gas utility-companies energy ,;
60672,vertex energy,australia,,,,,,,,,,,;
58436,vienna airport,austria,,,,,doll_3.05 b,,,,,,;
29989,vz holding,switzerland,,,,,doll_3.09 b,,,,,,;
58755,vivint smart home,united states,,,,,doll_2.55 b,,,,,,;
30272,voltalia,france,,,,,doll_2.57 b,,,,,,;
60673,valero energy,united states,,,,,doll_0.50 b,,,,,,;
37384,vitesco technologies group,germany,,,,,doll_2.79 b,,,,,,;
37061,vishay intertechnology,united states,,,,,doll_3.14 b,,,,,,;
20189,virgin money uk,united-kingdom,,,,,doll_3.34 b,,,,,banks financial-services ,;
36544,vornado realty trust,united states,,,,,doll_4.80 b,,,,,,;
36492,vale indonesia,indonesia,,,,,doll_4.88 b,,,,,,;
29316,vanguard international semiconductor,taiwan,,,,,doll_4.83 b,,,,,,;
36768,vontobel,switzerland,,,,,doll_3.92 b,,,,,,;
150720,venture corporation,singapore,,,,,doll_3.69 b,,,,,,;
20452,verbio,germany,,,,,doll_4.02 b,,,,,,;
20606,vakä±fbank,turkey,,,,,doll_3.88 b,,,,,banks financial-services ,;
61697,valley bank,united states,,,,,doll_5.61 b,,,,,,;
20957,valaris,united-kingdom,,,,,doll_5.66 b,,,,,oil-gas energy ,;
138497,voestalpine,austria,,,,,,,,,,,;
67425,valvoline,united states,,,,,doll_6.35 b,,,,,,;
21480,vipshop,china,,,,,doll_9.56 b,,,,,,;
49698,varun beverages,india,,,,,doll_10.78 b,,,,,,;
147777,vedanta,india,,,,,doll_14.50 b,,,,,,;
56960,vistra,united states,,,,,doll_9.70 b,,,,,,;
137574,vifor pharma,switzerland,,,,,doll_11.62 b,,,,,,;
21952,vf corporation,united states,,,,,doll_10.89 b,,,,,,;
56071,vonovia,germany,,,,,doll_26.78 b,,,,,,;
70400,vertex pharmaceuticals,united states,,,,,doll_67.49 b,,,,,,;
96452,vici properties,united states,,,,,doll_31.92 b,,,,,,;
64609,vivendi,france,,,,,,,,,,,;
35016,vantage towers,germany,,,,,doll_17.64 b,,,,,,;
22848,vmware,united states,,,,,doll_45.55 b,,,,,,;
70691,verbund ag,austria,,,,,doll_34.44 b,,,,,,;
55552,vinci,france,,,,,doll_59.01 b,,,,,,;
61984,varex imaging,united states,,,,,doll_0.82 b,,,,,,;
39170,vacasa,united states,,,,,,,,,,,;
23384,vtex,united-kingdom,,,,,doll_0.88 b,,,,,software tech e-commerce ,;
60168,viewray,united states,,,,,doll_0.86 b,,,,,,;
23465,valneva se,france,,,,,doll_1.00 b,,,,,,;
