,column_name,type_of_data,type_of_string,avg_length_of_field,var_length,std_dev_length,ratio_white_space_length,ratio_num_val,is_country,min_val(int),max_val(int),avg(int),variance,std_dev,incremetal_int
32,04-iGMM-change_1day,0,5,9.580854363456929,0.2680315880650664,0.5177176721583554,0.0,0,0.3158504543531891,0.0,0.0,0.0,0.0,0,0.0
33,04-iGMM-change_1year,0,5,10.576182896831138,0.42049778651496467,0.6484580067475184,0.0,0,0.37817287275909345,0.0,0.0,0.0,0.0,0,0.0
34,04-iGMM-categories,0,5,23.17298745241788,227.04212413929545,15.06791704713347,0.022481947290596906,0,0.0004616052547832072,0.0,0.0,0.0,0.0,0,0.0
35,05-MalPatSaj-name,0,5,14.021285714285714,49.09413179433797,7.006720473540954,0.054961887920438844,0,0.0026833809169121195,0.0,0.0,0.0,0.0,0,0.0
36,05-MalPatSaj-symbol,0,5,5.022431775967996,5.182549044180198,2.276521259329725,0.0,0,0.07050209750566919,0.0,0.0,0.0,0.0,0,0.0
37,05-MalPatSaj-marketcap,0,5,11.293857142857142,0.2501122813463148,0.5001122687420444,0.08870904928404928,0,0.2903930819180603,0.0,0.0,0.0,0.0,0,0.0
38,05-MalPatSaj-price,0,5,9.709714285714286,0.4426545833078195,0.6653229165659481,0.0,0,0.3792324675325119,0.0,0.0,0.0,0.0,0,0.0
39,05-MalPatSaj-country,0,5,4.65923703386198,4.968030912512263,2.2289080089838302,0.004606538307781343,1,0.00014285714285714287,0.0,0.0,0.0,0.0,0,0.0
40,06-MarScoToc-name,0,5,13.960890302066773,49.75836842332779,7.053961186689914,0.05494715341880076,0,0.002697548380984913,0.0,0.0,0.0,0.0,0,0.0
41,06-MarScoToc-master_cap,0,5,11.25993640699523,0.2350141476487197,0.48478257770749117,0.08896470514117574,0,0.2882823588705766,0.0,0.0,0.0,0.0,0,0.0
42,06-MarScoToc-country,0,5,4.774362328319163,6.486119380716345,2.5467860885273317,0.004653219573101849,1,0.02766295707472178,0.0,0.0,0.0,0.0,0,0.0
43,06-MarScoToc-rank,0,5,8.824642289348171,0.1815201852680925,0.4260518574869642,0.0,0,0.4318867186513663,0.0,0.0,0.0,0.0,0,0.0
44,06-MarScoToc-share_price,0,5,9.787599364069953,0.41027711089162927,0.6405287744446999,0.0,0,0.38437587319943695,0.0,0.0,0.0,0.0,0,0.0
45,09-wissel-url,0,5,55.55899390243903,84.03402490619852,9.16700741279282,2.8440266372823906e-05,0,0.0008610526798851682,0.0,0.0,0.0,0.0,0,0.0
46,09-wissel-id,1,0,0.0,0.0,0.0,0.0,0,0.0,4219.0,1954.8513719512196,2503369.26758464,1582.2039273066669,1,0.0
47,09-wissel-name,0,5,14.077240116012822,50.00777351164847,7.071617460782821,0.05400499147238258,0,0.0038662274611269394,0.0,0.0,0.0,0.0,0,0.0
48,09-wissel-company_code,0,5,4.6299236641221375,4.863480678245849,2.205330061067016,0.0,0,0.03604130371660852,0.0,0.0,0.0,0.0,0,0.0
49,09-wissel-marketcap,0,5,11.353535353535353,0.3146078881575591,0.5608991782464644,0.08828371956241562,0,0.29662052336212136,0.0,0.0,0.0,0.0,0,0.0
50,09-wissel-share_price,0,5,9.758668092255995,0.46451200515803126,0.6815511757440018,0.0,0,0.38347222391431807,0.0,0.0,0.0,0.0,0,0.0
51,09-wissel-earnings,0,5,11.537811251152782,0.5203994515321161,0.7213871717268863,0.08700215102382333,0,0.28708186165120625,0.0,0.0,0.0,0.0,0,0.0
52,09-wissel-revenue,0,5,11.301372048500319,0.2724921334582571,0.522007790610693,0.08866970971310476,0,0.3221763187692921,0.0,0.0,0.0,0.0,0,0.0
53,09-wissel-shares,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0
54,09-wissel-employees,1,0,0.0,0.0,0.0,0.0,0,0.0,997.0,114.26299344512196,42849.88231919907,207.00213119482385,2,0.0
